TIMESTAMP,NEE_VUT_MEAN_QC,GPP_NT_VUT_REF,GPP_DT_VUT_REF,GPP_NT_VUT_MEAN,GPP_DT_VUT_MEAN,database,zScore_DTvsNT_VUT
2023-01-17,0.813542,0.0741243,0.199421,0.0885976,0.256503,fluxnet_archive,0.3368649388048956
2023-01-23,0.984375,,0.243898,0.00714404,0.281545,fluxnet_archive,0.41353560835133185
2023-01-24,1.0,0.0600069,0.203571,0.0585735,0.210664,fluxnet_archive,0.3254791216702663
2023-02-04,0.98125,0.139148,0.00900748,0.118934,0.0134127,fluxnet_archive,0.14001346292296615
2023-02-16,0.825,,0.0157508,0.046811,0.00945978,fluxnet_archive,0.18909199424046075
2023-02-17,0.886458,,0.0483809,0.0908998,0.0142639,fluxnet_archive,0.16080928725701943
2023-02-18,0.908333,,0.371576,0.165339,0.152874,fluxnet_archive,0.20700863930885527
2023-02-20,0.966667,0.203618,1.00253,0.335532,0.456912,fluxnet_archive,0.3033693304535637
2023-02-21,0.9625,0.226848,0.497541,0.37972,0.2788,fluxnet_archive,0.14332613390928725
2023-02-22,0.959375,0.205272,0.178854,0.295037,0.138074,fluxnet_archive,0.10297840172786177
2023-02-23,0.978125,0.130353,0.0739433,0.194454,0.0541946,fluxnet_archive,0.11500403167746581
2023-02-24,0.954167,0.0849302,0.0183097,0.188755,0.0117536,fluxnet_archive,0.0885519078473722
2023-02-25,0.945833,0.00735662,0.020479,0.114664,0.014273,fluxnet_archive,0.14370698344132468
2023-02-27,0.996354,0.475055,0.004886,0.415238,0.00407048,fluxnet_archive,0.08003421166306697
2023-02-28,0.999479,0.325349,0.0,0.259761,0.0017,fluxnet_archive,0.030193664506839416
2023-03-01,0.980729,0.279255,,0.245476,0.003049,fluxnet_archive,0.04144924406047515
2023-03-02,0.958333,0.0707987,,0.0535723,0.00891643,fluxnet_archive,0.18383306695464363
2023-03-03,0.932292,0.162139,0.0,0.0973642,0.021599,fluxnet_archive,0.1614361411087113
2023-03-04,0.966667,0.055879,0.283349,0.0412591,0.06029,fluxnet_archive,0.2296838732901368
2023-03-05,0.965104,0.581488,0.838302,0.393733,0.123873,fluxnet_archive,0.02169906407487401
2023-03-06,0.986458,0.269127,0.819137,0.108471,0.149144,fluxnet_archive,0.2452649388048956
2023-03-07,0.958854,0.493408,0.259473,0.426461,0.115661,fluxnet_archive,0.0077753779697624014
2023-03-08,0.982812,0.707157,0.0269319,0.690201,0.100273,fluxnet_archive,0.20873146148308136
2023-03-09,0.939583,0.0918634,0.183687,0.111396,0.328312,fluxnet_archive,0.3721497480201583
2023-03-10,1.0,0.47119,0.123946,0.360958,0.237983,fluxnet_archive,0.12744780417566592
2023-03-14,0.955729,0.932062,0.0,0.979116,0.00483392,fluxnet_archive,0.4854442620590353
2023-03-24,0.928125,0.383973,0.0,0.81149,0.0247642,fluxnet_archive,0.3504145428365731
2023-03-26,0.931771,0.467312,,0.0435478,0.0238121,fluxnet_archive,0.20177415406767457
2023-03-29,0.807813,0.996647,,1.33695,0.0374963,fluxnet_archive,0.7195491000719944
2023-03-30,0.854688,0.848013,,1.26056,0.0409339,fluxnet_archive,0.662077825773938
2023-03-31,0.988542,0.853552,,1.33426,0.0307062,fluxnet_archive,0.722500935925126
2023-04-06,0.94375,0.392321,,0.230522,0.255112,fluxnet_archive,0.23368610511159107
2023-04-07,0.927083,0.435444,,0.374295,0.22417,fluxnet_archive,0.10790136789056876
2023-04-08,0.906771,0.090614,,0.0558528,0.127658,fluxnet_archive,0.26767832973362127
