TIMESTAMP,NEE_VUT_MEAN_QC,GPP_NT_VUT_REF,GPP_DT_VUT_REF,GPP_NT_VUT_MEAN,GPP_DT_VUT_MEAN,database,zScore_DTvsNT_VUT
2023-04-30,0.8625,1.63006,4.71138,1.70926,4.71379,ICOS_ETC_L2,2.3790712742980564
2023-05-16,0.851042,5.06004,4.807,5.08265,4.8113,ICOS_ETC_L2,0.020626349892008646
2023-05-24,0.909375,5.29795,5.40215,5.34393,5.40521,ICOS_ETC_L2,0.26010079193664504
2023-05-25,1.0,5.19289,5.18344,5.25049,5.1874,ICOS_ETC_L2,0.17056155507559403
2023-05-28,0.900521,2.99073,4.0975,3.08547,4.08802,ICOS_ETC_L2,0.9377609791216704
2023-06-02,0.900521,4.61342,5.21986,4.70085,5.28297,ICOS_ETC_L2,0.6350755939524837
2023-06-08,0.886979,4.7663,4.88924,4.79939,5.07502,ICOS_ETC_L2,0.41442044636429126
2023-06-09,0.848438,5.0929,4.50171,5.21695,4.57782,ICOS_ETC_L2,0.24415406767458586
2023-06-11,0.879167,5.57168,5.16997,5.58714,5.671,ICOS_ETC_L2,0.2763570914326857
2023-06-12,0.942708,6.5225,4.51747,6.48628,4.75032,ICOS_ETC_L2,1.0338084953203739
2023-06-13,0.916667,6.70585,4.86963,6.73269,4.97233,ICOS_ETC_L2,1.0513750899928003
2023-06-14,0.979167,7.40505,5.27897,7.40404,5.31067,ICOS_ETC_L2,1.291123110151188
2023-06-15,1.0,7.57866,5.02882,7.58459,5.05778,ICOS_ETC_L2,1.6031749460043199
2023-06-16,0.979167,7.09196,4.95256,7.18246,5.00787,ICOS_ETC_L2,1.3495968322534198
2023-06-17,0.973438,6.78736,3.93763,6.80182,4.05792,ICOS_ETC_L2,1.7594672426205904
2023-06-18,0.958333,7.14261,3.89583,7.12157,4.1639,ICOS_ETC_L2,1.913369330453564
2023-06-19,0.979167,7.73157,4.66101,7.57278,5.19281,ICOS_ETC_L2,1.4974586033117352
2023-06-20,0.978646,7.14091,4.86353,7.11376,5.29696,ICOS_ETC_L2,1.092008639308855
2023-06-21,0.947917,5.69624,4.18134,5.69634,4.41053,ICOS_ETC_L2,0.7097264218862495
2023-06-22,0.985417,5.21672,4.15604,5.1731,4.20861,ICOS_ETC_L2,0.4783945284377247
2023-06-23,0.980208,6.46769,5.4881,6.46732,5.34754,ICOS_ETC_L2,0.5901943844492437
2023-06-24,0.979167,8.03685,7.03905,8.0588,6.81044,ICOS_ETC_L2,0.6827645788336932
2023-06-25,0.930729,8.33858,6.37785,8.02456,6.21792,ICOS_ETC_L2,1.084694024478041
2023-06-26,1.0,7.12298,5.76125,7.09144,5.67854,ICOS_ETC_L2,0.8012239020878333
2023-06-27,0.976563,8.18122,8.16541,8.21496,8.14283,ICOS_ETC_L2,0.16405327573794126
2023-06-28,0.948958,8.22832,7.81805,8.1635,7.79262,ICOS_ETC_L2,0.05102951763858931
2023-06-29,0.998958,7.53136,7.1591,7.50448,7.3049,ICOS_ETC_L2,0.07229661627069826
2023-06-30,0.975,5.43601,4.78339,5.43174,4.9456,ICOS_ETC_L2,0.13401007919366437
2023-07-01,1.0,8.03182,6.95597,8.07675,6.96111,ICOS_ETC_L2,0.587213822894169
2023-07-02,0.971875,6.4955,6.60212,6.59813,6.64574,ICOS_ETC_L2,0.25025917926565855
2023-07-03,1.0,8.01542,9.84331,8.10059,10.0422,ICOS_ETC_L2,1.6138300935925116
2023-07-04,0.979167,3.97467,4.86716,4.04127,5.15265,ICOS_ETC_L2,1.0161123110151191
2023-07-05,0.939583,6.35301,8.0484,6.41006,7.95861,ICOS_ETC_L2,1.3308495320374374
2023-07-06,0.963542,4.86949,5.3704,4.92194,5.2959,ICOS_ETC_L2,0.48521238300935887
2023-07-07,1.0,5.98577,5.50448,6.05593,5.64253,ICOS_ETC_L2,0.08164146868250556
2023-07-08,0.983854,7.6845,7.255,7.73555,7.63825,ICOS_ETC_L2,0.14593232541396708
