t,NDVI
2017-01-02,
2017-01-12,0.7162469
2017-02-01,
2017-02-11,
2017-02-21,0.63463527
2017-03-03,
2017-03-13,0.5884204
2017-03-18,0.69607466
2017-03-23,
2017-04-02,0.65292585
2017-04-07,0.6340408
2017-04-12,0.5848398
2017-04-17,0.55740845
2017-04-22,
2017-04-27,0.49600908
2017-05-02,0.5121052
2017-05-07,0.51673996
2017-05-12,
2017-05-17,
2017-05-22,
2017-05-27,0.4267363
2017-06-01,0.401501
2017-06-06,0.39148524
2017-06-11,0.35472035
2017-06-16,0.34165826
2017-06-21,0.3507784
2017-06-26,0.36534518
2017-07-01,0.34761086
2017-07-06,
2017-07-11,0.35197037
2017-07-16,0.34184965
2017-07-21,0.33595508
2017-07-26,0.319795
2017-07-31,0.3264644
2017-08-05,0.31335258
2017-08-10,0.3218946
2017-08-15,
2017-08-20,0.29651475
2017-08-25,
2017-08-30,0.35041288
2017-09-04,0.35084626
2017-09-09,0.35284996
2017-09-14,0.3596978
2017-09-19,0.3554505
2017-09-24,0.3415427
2017-09-29,
2017-10-04,
2017-10-09,0.3666398
2017-10-14,0.33202803
2017-10-19,
2017-10-24,0.39389917
2017-10-29,0.39650586
2017-11-03,
2017-11-08,0.4556045
2017-11-13,0.49167123
2017-11-18,0.5033656
2017-11-23,
2017-11-28,
2017-12-08,0.4030057
2017-12-13,0.60030806
2017-12-18,0.6168318
2017-12-23,0.611417
2017-12-28,
2018-01-02,0.41786742
2018-01-07,
2018-01-12,
2018-01-17,
2018-01-22,0.05124118
2018-01-27,0.63971055
2018-02-01,0.6054983
2018-02-06,0.64804447
2018-02-11,0.6135867
2018-02-16,0.3105175
2018-02-21,0.6304437
2018-02-26,0.5824872
2018-03-03,
2018-03-08,
2018-03-13,
2018-03-18,0.67856884
2018-03-23,
2018-03-28,0.6612152
2018-04-02,0.6779549
2018-04-07,
2018-04-12,
2018-04-17,0.67298687
2018-04-22,
2018-04-27,0.64356786
2018-05-02,
2018-05-07,
2018-05-12,0.6349096
2018-05-17,0.5539105
2018-05-22,0.5281844
2018-05-27,0.52833515
2018-06-01,0.5038517
2018-06-06,
2018-06-11,0.38284227
2018-06-16,0.47700387
2018-06-21,0.42352086
2018-06-26,0.38474452
2018-07-01,
2018-07-06,0.37314942
2018-07-11,0.35841614
2018-07-16,0.3567191
2018-07-21,0.35627687
2018-07-26,0.3558084
2018-07-31,0.33738816
2018-08-05,0.35630608
2018-08-10,0.3247453
2018-08-15,0.3148083
2018-08-20,0.3171961
2018-08-25,0.34699813
2018-08-30,0.3285286
2018-09-04,0.25409952
2018-09-09,0.3711101
2018-09-14,
2018-09-19,
2018-09-24,0.36073926
2018-09-29,0.37717336
2018-10-04,0.37080747
2018-10-09,0.3653425
2018-10-14,0.3976146
2018-10-19,
2018-10-24,0.4946077
2018-10-29,0.537531
2018-11-03,0.5694252
2018-11-08,
2018-11-13,
2018-11-18,
2018-11-23,
2018-11-28,
2018-12-03,
2018-12-08,
2018-12-13,0.7131437
2018-12-18,
2018-12-23,
2018-12-28,
2019-01-02,0.16047084
2019-01-07,0.07557282
2019-01-12,0.6923873
2019-01-17,
2019-01-22,
2019-01-27,0.6683456
2019-02-01,
2019-02-06,0.67125046
2019-02-11,0.67085505
2019-02-16,
2019-02-21,0.6645192
2019-02-26,0.68686295
2019-03-03,0.69735944
2019-03-08,0.6865246
2019-03-13,0.7116268
2019-03-18,0.71254814
2019-03-23,
2019-03-28,0.6627546
2019-04-02,0.65345794
2019-04-07,
2019-04-12,0.66134864
2019-04-17,
2019-04-22,0.64835376
2019-04-27,0.6562512
2019-05-02,0.623798
2019-05-07,
2019-05-12,0.5909987
2019-05-17,
2019-05-22,0.463371
2019-05-27,
2019-06-01,0.39702877
2019-06-06,0.38109344
2019-06-11,0.38302165
2019-06-16,
2019-06-21,0.35059816
2019-06-26,0.33666754
2019-07-01,0.33264077
2019-07-06,0.32252946
2019-07-11,0.33696482
2019-07-16,0.32721916
2019-07-21,0.3003207
2019-07-26,0.34050414
2019-07-31,0.32789233
2019-08-05,0.32722306
2019-08-10,
2019-08-15,0.31634787
2019-08-20,0.31935412
2019-08-25,0.31669122
2019-08-30,0.3157082
2019-09-04,0.33166593
2019-09-09,0.32983395
2019-09-14,
2019-09-19,
2019-09-24,0.20773727
2019-09-29,0.40768304
2019-10-04,0.40840948
2019-10-09,0.3735814
2019-10-14,
2019-10-19,
2019-10-24,0.502604
2019-10-29,0.52837723
2019-11-03,
2019-11-08,0.6445792
2019-11-13,0.6560767
2019-11-18,0.6727599
2019-11-23,0.68253237
2019-11-28,
2019-12-03,0.72476226
2019-12-08,
2019-12-13,
2019-12-18,
2019-12-23,
2019-12-28,0.75028247
2020-01-02,
2020-01-07,0.18228191
2020-01-12,0.72047096
2020-01-17,
2020-01-22,
2020-01-27,
2020-02-01,
2020-02-06,
2020-02-11,
2020-02-16,0.720676
2020-02-21,0.7607094
2020-02-26,0.7629668
2020-03-02,
2020-03-07,
2020-03-12,
2020-03-17,0.7187086
2020-03-22,
2020-03-27,0.6864892
2020-04-01,
2020-04-06,
2020-04-11,0.6263137
2020-04-16,
2020-04-21,
2020-04-26,0.65466994
2020-05-01,
2020-05-06,0.5503988
2020-05-11,
2020-05-16,0.7105933
2020-05-21,0.587226
2020-05-26,0.5440676
2020-05-31,
2020-06-05,0.4517802
2020-06-10,0.43272185
2020-06-15,0.4087033
2020-06-20,0.3881339
2020-06-25,0.36116755
2020-06-30,0.3453119
2020-07-05,0.33737653
2020-07-10,0.33070165
2020-07-15,0.31316382
2020-07-20,0.31545055
2020-07-25,0.33792993
2020-07-30,0.32112703
2020-08-04,0.31891224
2020-08-09,0.31851828
2020-08-14,0.32717803
2020-08-19,0.33571574
2020-08-24,0.31030697
2020-08-29,0.25497717
2020-09-03,0.3139974
2020-09-08,0.31274432
2020-09-13,
2020-09-18,
2020-09-23,
2020-09-28,0.43262202
2020-10-03,0.4696205
2020-10-08,
2020-10-13,
2020-10-18,
2020-10-23,0.5576731
2020-10-28,
2020-11-02,
2020-11-07,
2020-11-12,
2020-11-17,
2020-11-22,0.7553682
2020-11-27,
2020-12-02,
2020-12-07,0.6637866
2020-12-12,0.7709324
2020-12-17,0.5852357
2020-12-22,
2020-12-27,0.752785
2021-01-01,
2021-01-06,0.7619295
2021-01-11,0.7698572
2021-01-16,0.28160566
2021-01-21,
2021-01-26,
2021-01-31,
2021-02-05,
2021-02-10,0.75804764
2021-02-15,0.6815546
2021-02-20,
2021-02-25,
2021-03-02,
2021-03-07,0.672356
2021-03-12,0.68650633
2021-03-17,0.68545586
2021-03-22,0.6759362
2021-03-27,
2021-04-01,0.60621804
2021-04-06,0.68665385
2021-04-11,
2021-04-16,0.7519793
2021-04-21,
2021-04-26,
2021-05-01,
2021-05-06,0.6899495
2021-05-11,0.672716
2021-05-16,
2021-05-21,0.503237
2021-05-26,0.45668647
2021-05-31,0.36671492
2021-06-05,0.38163096
2021-06-10,0.35751155
2021-06-15,
2021-06-20,
2021-06-25,
2021-06-30,0.35367087
2021-07-05,0.34199804
2021-07-10,0.329498
2021-07-15,
2021-07-20,0.33137047
2021-07-25,0.3167012
2021-07-30,0.31005436
2021-08-04,0.31052268
2021-08-09,0.30296555
2021-08-14,0.2981213
2021-08-19,0.30103883
2021-08-24,0.29391685
2021-08-29,0.3136116
2021-09-03,0.34712842
2021-09-08,
2021-09-13,
2021-09-18,0.39386564
2021-09-23,
2021-09-28,
2021-10-03,0.6049397
2021-10-08,0.5884183
2021-10-13,0.5633077
2021-10-18,
2021-10-23,0.50692976
2021-10-28,0.46794263
2021-11-02,
2021-11-07,0.5946259
2021-11-12,0.60763115
2021-11-17,0.6142831
2021-11-22,0.5668194
2021-11-27,
2021-12-02,
2021-12-07,
2021-12-12,
2021-12-17,0.6429608
2021-12-22,
2021-12-27,
2022-01-01,0.65490776
2022-01-06,
2022-01-11,0.6476137
2022-01-16,0.63090485
2022-01-21,0.6493805
2022-01-26,0.59581316
2022-01-31,0.54524434
2022-02-05,0.6008473
2022-02-10,0.48977196
2022-02-15,0.6490147
2022-02-20,0.6187357
2022-02-25,
2022-03-02,0.5642834
2022-03-07,0.58506304
2022-03-12,
2022-03-17,
2022-03-22,
2022-03-27,
2022-04-01,0.6762097
2022-04-06,0.65186167
2022-04-11,
2022-04-16,0.65137863
2022-04-21,0.6587839
2022-04-26,0.6345845
2022-05-01,0.63727003
2022-05-06,0.6284709
2022-05-11,0.5466416
2022-05-16,0.5081337
2022-05-21,
2022-05-26,0.43199155
2022-05-31,0.400583
2022-06-05,0.39739433
2022-06-10,0.36784232
2022-06-15,
2022-06-20,
2022-06-25,0.34864518
2022-06-30,0.3516607
2022-07-05,0.3454312
2022-07-10,0.33578804
2022-07-15,0.3067357
2022-07-20,0.3278511
2022-07-25,0.32226318
2022-07-30,0.30061176
2022-08-04,0.30414215
2022-08-09,0.30024657
2022-08-14,0.32429856
2022-08-19,0.31120756
2022-08-24,0.29811323
2022-08-29,0.30800736
2022-09-03,0.30594537
2022-09-08,0.2778767
2022-09-13,
2022-09-18,
2022-09-23,0.34985405
2022-09-28,
2022-10-03,0.28211477
2022-10-08,0.3584131
