t,NDVI
2017-01-04,
2017-01-07,0.56148076
2017-01-14,0.67889595
2017-01-24,0.57712424
2017-01-27,0.45218572
2017-02-03,
2017-02-06,
2017-02-13,
2017-02-16,0.56053966
2017-02-23,0.28257713
2017-02-26,
2017-03-05,0.6169644
2017-03-08,0.6666404
2017-03-15,
2017-03-17,0.5005668
2017-03-18,
2017-03-20,0.3184998
2017-03-23,
2017-03-25,0.686909
2017-03-28,0.76746005
2017-03-30,0.8099206
2017-04-02,
2017-04-04,
2017-04-07,
2017-04-09,0.886598
2017-04-12,0.8695072
2017-04-14,0.8104327
2017-04-17,0.9181277
2017-04-22,0.934717
2017-04-24,
2017-04-27,
2017-04-29,0.91260326
2017-05-02,0.9444498
2017-05-04,
2017-05-07,
2017-05-09,
2017-05-12,
2017-05-14,
2017-05-17,0.90294576
2017-05-19,
2017-05-22,
2017-05-24,
2017-05-27,0.9142484
2017-05-29,0.910247
2017-06-01,
2017-06-03,0.93061846
2017-06-06,
2017-06-08,
2017-06-11,0.9282723
2017-06-13,0.85407573
2017-06-16,
2017-06-18,0.90274227
2017-06-21,
2017-06-23,0.8753576
2017-06-26,
2017-06-28,
2017-07-01,0.9039855
2017-07-03,0.89669484
2017-07-06,0.8702525
2017-07-08,0.8519604
2017-07-11,
2017-07-13,
2017-07-16,0.9076416
2017-07-18,0.9029061
2017-07-21,
2017-07-23,0.89173174
2017-07-26,0.9245269
2017-07-28,0.84907895
2017-07-31,0.88069135
2017-08-02,0.8450829
2017-08-05,0.8858277
2017-08-07,0.89356804
2017-08-10,
2017-08-12,0.9022624
2017-08-15,0.8977533
2017-08-17,0.877101
2017-08-20,0.9122781
2017-08-22,0.65043586
2017-08-25,0.8657576
2017-08-27,0.88287497
2017-08-30,0.7905486
2017-09-01,
2017-09-04,
2017-09-06,
2017-09-09,
2017-09-11,
2017-09-14,
2017-09-16,
2017-09-19,
2017-09-21,0.8737629
2017-09-24,0.7817325
2017-09-26,0.86669254
2017-09-29,
2017-10-01,
2017-10-04,
2017-10-06,0.41188666
2017-10-09,0.7770786
2017-10-11,0.76462895
2017-10-14,0.6377139
2017-10-16,0.76013243
2017-10-19,
2017-10-21,
2017-10-24,0.8633306
2017-10-26,
2017-10-29,
2017-10-31,
2017-11-03,0.59898514
2017-11-05,
2017-11-08,
2017-11-10,0.67297983
2017-11-13,
2017-11-15,
2017-11-18,0.6248554
2017-11-20,
2017-11-23,
2017-11-28,
2017-11-30,
2017-12-03,0.63803804
2017-12-05,0.5914214
2017-12-08,
2017-12-10,
2017-12-13,
2017-12-15,
2017-12-18,
2017-12-20,0.57583004
2017-12-23,0.5431846
2017-12-25,0.52087426
2017-12-28,
2017-12-30,
2018-01-02,
2018-01-04,
2018-01-07,
2018-01-09,
2018-01-12,
2018-01-14,0.40792423
2018-01-17,
2018-01-19,
2018-01-22,0.6339671
2018-01-24,0.5224931
2018-01-27,0.25068864
2018-01-29,
2018-02-01,
2018-02-03,
2018-02-06,
2018-02-08,
2018-02-11,
2018-02-13,
2018-02-16,
2018-02-18,
2018-02-21,
2018-02-23,
2018-02-26,0.60968
2018-02-28,0.54065305
2018-03-03,
2018-03-05,
2018-03-08,0.7050393
2018-03-10,
2018-03-13,
2018-03-15,
2018-03-18,
2018-03-20,
2018-03-23,0.7150534
2018-03-25,
2018-03-28,0.611298
2018-03-30,
2018-04-02,0.6509451
2018-04-04,
2018-04-07,
2018-04-09,
2018-04-12,
2018-04-14,
2018-04-17,0.8141372
2018-04-19,0.8974396
2018-04-22,0.89245063
2018-04-24,0.8818885
2018-04-27,0.93291885
2018-04-29,
2018-05-02,
2018-05-04,0.8812563
2018-05-07,
2018-05-09,0.77110726
2018-05-12,0.93859565
2018-05-14,
2018-05-17,
2018-05-19,0.934663
2018-05-22,
2018-05-24,0.94644374
2018-05-29,
2018-06-01,0.94695795
2018-06-03,
2018-06-06,0.7146837
2018-06-08,
2018-06-11,0.8102544
2018-06-13,0.7257599
2018-06-16,0.8719982
2018-06-18,0.90139145
2018-06-21,0.855978
2018-06-23,0.87198126
2018-06-26,0.90095615
2018-06-28,
2018-07-01,0.9044751
2018-07-03,
2018-07-06,
2018-07-08,0.8777434
2018-07-11,
2018-07-13,
2018-07-16,
2018-07-18,0.88686574
2018-07-21,
2018-07-23,0.89366233
2018-07-26,
2018-07-28,0.8586837
2018-07-31,0.8634917
2018-08-02,
2018-08-05,0.8478314
2018-08-07,0.853329
2018-08-10,0.9014115
2018-08-12,0.8322732
2018-08-15,0.9056116
2018-08-17,0.88745177
2018-08-20,0.8687333
2018-08-22,0.83737636
2018-08-25,
2018-08-27,0.8782878
2018-08-30,
2018-09-01,
2018-09-04,0.85355216
2018-09-06,0.82094747
2018-09-09,0.80091107
2018-09-11,0.65346044
2018-09-14,0.5724638
2018-09-16,0.81269956
2018-09-19,0.7227111
2018-09-21,0.77994955
2018-09-24,0.8019039
2018-09-26,0.84359866
2018-09-29,0.8354389
2018-10-01,
2018-10-04,0.85537696
2018-10-06,
2018-10-09,0.75691223
2018-10-11,
2018-10-16,
2018-10-19,0.71265537
2018-10-21,
2018-10-24,0.8539115
2018-10-26,
2018-10-29,
2018-10-31,
2018-11-03,
2018-11-05,
2018-11-08,0.5155062
2018-11-10,
2018-11-15,
2018-11-18,0.71746904
2018-11-20,
2018-11-23,
2018-11-25,
2018-11-28,0.22205606
2018-11-30,
2018-12-03,
2018-12-05,0.6188866
2018-12-08,0.6349377
2018-12-10,0.6795961
2018-12-13,
2018-12-15,0.51516765
2018-12-18,
2018-12-20,
2018-12-23,
2018-12-25,
2018-12-28,
2018-12-30,
2019-01-02,
2019-01-04,
2019-01-07,0.29692858
2019-01-09,
2019-01-12,
2019-01-14,0.54131305
2019-01-17,
2019-01-19,
2019-01-22,0.5800227
2019-01-24,0.58913237
2019-01-27,
2019-01-29,0.6994197
2019-02-01,
2019-02-03,
2019-02-06,0.6801871
2019-02-08,0.592363
2019-02-11,
2019-02-13,
2019-02-16,0.5179467
2019-02-18,0.54885733
2019-02-21,
2019-02-23,0.66048914
2019-02-26,
