t,NDVI
2017-01-01,0.8342586
2017-01-31,
2017-02-10,0.88105536
2017-02-20,0.85973936
2017-03-02,
2017-03-12,
2017-03-22,
2017-03-27,
2017-04-01,
2017-04-06,0.85468906
2017-04-11,0.82693505
2017-04-16,0.8386884
2017-04-21,0.8114758
2017-04-26,
2017-05-01,0.8083713
2017-05-06,
2017-05-11,
2017-05-16,0.8448734
2017-05-21,0.8828311
2017-05-26,0.862716
2017-05-31,0.8446768
2017-06-05,0.8241184
2017-06-10,
2017-06-15,0.82876706
2017-06-20,0.83891606
2017-06-25,0.8151357
2017-06-30,0.8350055
2017-07-05,0.8272288
2017-07-10,0.7837979
2017-07-15,0.7928682
2017-07-20,0.7927373
2017-07-25,0.7922418
2017-07-30,0.795495
2017-08-04,0.75484633
2017-08-09,0.7418521
2017-08-14,0.8204545
2017-08-19,0.81376076
2017-08-24,0.8068108
2017-08-29,0.7812638
2017-09-03,
2017-09-08,0.8258318
2017-09-13,0.81043637
2017-09-18,0.82939786
2017-09-23,0.84356636
2017-09-28,0.8310973
2017-10-03,0.8320808
2017-10-08,0.85401505
2017-10-13,0.86308414
2017-10-18,0.8299829
2017-10-23,0.8562296
2017-10-28,0.8599917
2017-11-02,0.7941859
2017-11-07,
2017-11-12,
2017-11-17,0.8712738
2017-11-22,0.82216555
2017-11-27,0.87024814
2017-12-02,
2017-12-07,
2017-12-12,
2017-12-17,0.86727685
2017-12-22,0.8616913
2017-12-27,
2018-01-01,
2018-01-06,
2018-01-11,
2018-01-16,
2018-01-21,0.82013744
2018-01-26,
2018-01-31,
2018-02-05,
2018-02-10,0.848478
2018-02-15,0.8203759
2018-02-20,
2018-02-25,
2018-03-02,
2018-03-07,
2018-03-12,
2018-03-17,
2018-03-22,
2018-03-27,0.7578652
2018-04-01,
2018-04-06,0.84543955
2018-04-11,
2018-04-16,0.68943304
2018-04-21,0.767868
2018-04-26,0.7445029
2018-05-01,
2018-05-06,
2018-05-11,
2018-05-16,0.8236461
2018-05-21,
2018-05-26,0.8561565
2018-05-31,0.82948625
2018-06-05,0.8474681
2018-06-10,0.838038
2018-06-15,0.8502632
2018-06-20,0.8266566
2018-06-25,0.82422763
2018-06-30,0.82695884
2018-07-05,
2018-07-10,
2018-07-15,0.80379367
2018-07-20,0.83123356
2018-07-25,0.81050414
2018-07-30,0.8052347
2018-08-04,0.8136245
2018-08-09,0.80032957
2018-08-14,
2018-08-19,0.8330627
2018-08-24,0.81350666
2018-08-29,0.81628805
2018-09-03,0.84924453
2018-09-08,
2018-09-13,
2018-09-18,0.80476224
2018-09-23,0.84118825
2018-09-28,0.8641905
2018-10-03,0.8097482
2018-10-08,0.82278
2018-10-13,0.85041213
2018-10-18,0.85567904
2018-10-23,0.85635954
2018-10-28,
2018-11-02,
2018-11-07,
2018-11-12,
2018-11-17,0.8568618
2018-11-22,
2018-11-27,
2018-12-02,
2018-12-07,
2018-12-12,
2018-12-17,0.8765011
2018-12-22,
2018-12-27,0.8630478
2019-01-01,0.8699536
2019-01-06,0.85385907
2019-01-11,0.8745366
2019-01-16,
2019-01-21,
2019-01-26,0.858141
2019-01-31,
2019-02-05,0.8513408
2019-02-10,0.7877433
2019-02-15,0.85865164
2019-02-20,0.81588393
2019-02-25,
2019-03-02,0.80872476
2019-03-07,
2019-03-12,0.8588318
2019-03-17,
2019-03-22,0.8151743
2019-03-27,
2019-04-01,0.7623583
2019-04-06,
2019-04-11,0.7913221
2019-04-16,
2019-04-21,
2019-04-26,
2019-05-01,0.75346684
2019-05-06,0.6752463
2019-05-11,
2019-05-16,0.81638885
2019-05-21,
2019-05-26,
2019-05-31,
2019-06-05,0.8372263
2019-06-10,
2019-06-15,0.8105133
2019-06-20,0.8391734
2019-06-25,0.8109273
2019-06-30,0.82479405
2019-07-05,0.8148591
2019-07-10,
2019-07-15,
2019-07-20,0.8210759
2019-07-25,0.81205195
2019-07-30,0.83200693
2019-08-04,0.79933697
2019-08-09,0.8062809
2019-08-14,0.81633407
2019-08-19,0.83511794
2019-08-24,
2019-08-29,
2019-09-03,0.8037973
2019-09-08,
2019-09-13,0.82626355
2019-09-18,
2019-09-23,
2019-09-28,
2019-10-08,0.860021
2019-10-13,
2019-10-18,0.82703966
2019-10-23,0.78718156
2019-10-28,
2019-11-02,
2019-11-07,
2019-11-12,
2019-11-17,
2019-11-22,
2019-11-27,
2019-12-02,
2019-12-07,
