t,NDVI
2017-01-19,
2017-01-29,
2017-02-08,
2017-02-18,0.8153907
2017-02-28,
2017-03-10,0.80115205
2017-03-20,
2017-03-25,
2017-03-30,
2017-04-09,0.70396346
2017-04-14,0.6180807
2017-04-19,0.7177697
2017-04-24,0.70747167
2017-04-29,0.7131705
2017-05-04,0.6960521
2017-05-09,0.72186387
2017-05-14,
2017-05-19,0.72754997
2017-05-24,0.73615646
2017-05-29,
2017-06-03,
2017-06-08,
2017-06-13,
2017-06-18,0.76046866
2017-06-23,
2017-06-28,
2017-07-03,
2017-07-13,
2017-07-18,0.76660657
2017-07-23,
2017-07-28,
2017-08-02,0.74289346
2017-08-07,
2017-08-12,0.710458
2017-08-17,0.7668037
2017-08-22,
2017-08-27,0.7866847
2017-09-01,
2017-09-06,
2017-09-11,
2017-09-16,
2017-09-21,
2017-09-26,
2017-10-01,
2017-10-06,0.85429204
2017-10-11,0.82020855
2017-10-16,0.81662375
2017-10-21,
2017-10-26,0.84245116
2017-10-31,
2017-11-05,
2017-11-10,
2017-11-15,0.87313527
2017-11-20,
2017-11-25,0.86721146
2017-11-30,0.8834325
2017-12-05,
2017-12-10,
2017-12-15,0.84240943
2017-12-20,0.3627735
2017-12-25,
2017-12-30,
2018-01-04,
2018-01-09,
2018-01-14,
2018-01-19,
2018-01-24,0.91410065
2018-01-29,
2018-02-08,
2018-02-13,
2018-02-18,
2018-02-23,
2018-02-28,
2018-03-05,
2018-03-10,
2018-03-15,0.8346573
2018-03-20,
2018-03-25,
2018-03-30,
2018-04-04,
2018-04-09,
2018-04-14,
2018-04-19,0.7124804
2018-04-24,0.76478285
2018-04-29,
2018-05-04,0.7970224
2018-05-09,0.705328
2018-05-14,
2018-05-19,
2018-05-24,0.70030475
2018-05-29,
2018-06-03,
2018-06-08,
2018-06-13,
2018-06-18,
2018-06-23,0.7978485
2018-06-28,
2018-07-03,
2018-07-08,0.80368876
2018-07-13,0.795095
2018-07-18,0.82607126
2018-07-23,0.792801
2018-07-28,
2018-08-02,0.74642706
2018-08-07,
2018-08-12,0.72812396
2018-08-17,0.6850349
2018-08-22,
2018-08-27,0.7644039
2018-09-01,0.7826096
2018-09-06,
2018-09-11,0.7985138
2018-09-16,
2018-09-21,
2018-09-26,0.8078842
2018-10-01,
2018-10-06,
2018-10-11,
