t,NDVI
2017-01-16,0.2240405
2017-01-19,
2017-01-26,
2017-01-29,0.23912612
2017-02-05,0.21709742
2017-02-08,0.23324835
2017-02-15,0.22361094
2017-02-18,
2017-02-25,0.18142423
2017-02-28,0.1999015
2017-03-07,0.19007991
2017-03-10,0.21077712
2017-03-17,0.18633285
2017-03-20,
2017-03-25,0.2177306
2017-03-27,0.19838282
2017-03-30,0.19769415
2017-04-01,0.21274635
2017-04-06,0.20987797
2017-04-09,0.21969482
2017-04-11,0.2119689
2017-04-14,0.21922426
2017-04-16,
2017-04-19,0.17076385
2017-04-21,0.2143248
2017-04-24,0.21980849
2017-04-26,0.225431
2017-04-29,
2017-05-01,
2017-05-04,
2017-05-06,0.2372492
2017-05-09,0.23172502
2017-05-11,
2017-05-14,
2017-05-16,
2017-05-19,
2017-05-21,
2017-05-24,0.25807065
2017-05-26,0.24762398
2017-05-29,0.26826936
2017-06-03,0.27865195
2017-06-05,
2017-06-08,0.25701752
2017-06-10,0.15965666
2017-06-13,0.24534044
2017-06-15,0.22020933
2017-06-18,0.22129856
2017-06-20,0.2130745
2017-06-23,0.22504461
2017-06-25,
2017-06-28,0.22559337
2017-06-30,
2017-07-03,0.22506918
2017-07-05,
2017-07-10,0.19748367
2017-07-13,0.21902508
2017-07-15,0.18824767
2017-07-18,0.20177671
2017-07-20,0.18761046
2017-07-23,0.1830123
2017-07-25,0.18141223
2017-07-28,0.2022084
2017-07-30,0.18712026
2017-08-02,
2017-08-04,0.178209
2017-08-07,0.183273
2017-08-09,0.18356687
2017-08-12,0.20646933
2017-08-14,0.1850266
2017-08-17,0.1867252
2017-08-19,
2017-08-22,0.1953064
2017-08-24,0.18344685
2017-08-27,0.17433229
2017-08-29,
2017-09-01,0.21866131
2017-09-03,
2017-09-06,0.2179646
2017-09-08,0.2224284
2017-09-11,0.22161287
2017-09-13,0.20924062
2017-09-16,0.22102635
2017-09-18,0.22637443
2017-09-21,0.2292411
2017-09-23,0.13317683
2017-09-26,0.21370563
2017-09-28,
2017-10-01,
2017-10-03,0.2109118
2017-10-06,0.23312144
2017-10-08,0.21619634
2017-10-11,0.23177953
2017-10-13,
2017-10-16,0.23129797
2017-10-18,
2017-10-21,0.251593
2017-10-23,
2017-10-26,0.2516941
2017-10-28,0.2386461
2017-10-31,0.26337054
2017-11-02,0.18790986
2017-11-05,0.21395156
2017-11-07,0.24701478
2017-11-10,0.26835623
2017-11-12,0.25338966
2017-11-15,0.2648445
2017-11-17,0.25294673
2017-11-20,0.2704827
2017-11-22,0.25589246
2017-11-25,
2017-11-27,
2017-11-30,
2017-12-02,
2017-12-05,0.21799071
2017-12-07,0.2499081
2017-12-10,0.25958785
2017-12-12,
2017-12-15,0.25989836
2017-12-17,0.26887006
2017-12-20,
2017-12-22,0.2492354
2017-12-25,0.2629648
2017-12-27,
2017-12-30,0.26693338
2018-01-01,0.2463639
2018-01-04,0.26362363
2018-01-06,
2018-01-09,
2018-01-11,0.2475151
2018-01-14,
2018-01-16,0.2481845
2018-01-19,
2018-01-21,0.2372406
2018-01-24,0.25371906
2018-01-26,
2018-01-29,
2018-01-31,
2018-02-05,
2018-02-08,0.15696661
2018-02-10,
2018-02-13,
2018-02-15,0.21288605
2018-02-18,
2018-02-20,0.22453609
2018-02-23,0.23091373
2018-02-25,
2018-02-28,0.23231667
2018-03-02,
2018-03-05,
2018-03-07,0.14909236
2018-03-10,
2018-03-12,0.2104386
2018-03-15,0.1651744
2018-03-17,0.15970142
2018-03-20,
2018-03-22,0.21060027
2018-03-25,
