t,NDVI
2017-01-01,0.4982418
2017-01-04,0.42356128
2017-01-11,0.3897136
2017-01-14,0.42974627
2017-01-24,0.37044737
2017-01-31,
2017-02-03,
2017-02-10,0.20963559
2017-02-13,
2017-02-20,0.36833897
2017-02-23,
2017-03-02,
2017-03-05,
2017-03-12,0.41168284
2017-03-15,
2017-03-17,0.40133664
2017-03-22,
2017-03-25,0.46901208
2017-03-27,0.4665152
2017-03-30,0.44388178
2017-04-01,
2017-04-04,0.464809
2017-04-06,0.4668497
2017-04-09,0.4539264
2017-04-11,0.42872012
2017-04-14,0.45534796
2017-04-16,
2017-04-21,0.473503
2017-04-24,
2017-04-26,
2017-04-29,0.55337095
2017-05-01,
2017-05-04,
2017-05-06,
2017-05-09,
2017-05-11,
2017-05-14,0.5598112
2017-05-16,0.58271635
2017-05-19,
2017-05-21,
2017-05-24,0.70479995
2017-05-26,
2017-05-29,0.7245443
2017-05-31,
2017-06-03,0.7274469
2017-06-05,
2017-06-08,
2017-06-10,
2017-06-13,0.7231926
2017-06-15,0.7006332
2017-06-18,0.72674966
2017-06-20,0.6586585
2017-06-23,0.69127256
2017-06-25,
2017-06-28,
2017-06-30,
2017-07-03,0.6526799
2017-07-05,0.62844175
2017-07-08,0.6003992
2017-07-10,0.5884578
2017-07-13,
2017-07-15,
2017-07-18,0.58974224
2017-07-20,
2017-07-23,0.5660096
2017-07-25,0.6184444
2017-07-28,
2017-07-30,0.5502769
2017-08-02,0.55565155
2017-08-04,0.551168
2017-08-07,0.56652886
2017-08-09,0.558129
2017-08-12,0.59528977
2017-08-14,0.59901094
2017-08-17,0.59324574
2017-08-19,
2017-08-22,0.64765215
2017-08-24,0.64842314
2017-08-27,0.62465966
2017-08-29,0.6661988
2017-09-01,
2017-09-03,
2017-09-06,
2017-09-08,0.7471062
2017-09-11,
2017-09-13,0.7479899
2017-09-16,
2017-09-18,0.76919526
2017-09-21,0.78794575
2017-09-23,
2017-09-26,0.7929391
2017-09-28,0.7161394
2017-10-01,
2017-10-03,
2017-10-06,
2017-10-08,
2017-10-11,
2017-10-13,
2017-10-16,0.6257195
2017-10-18,
2017-10-21,
2017-10-23,0.6405612
2017-10-26,
2017-10-28,
2017-10-31,
2017-11-02,
2017-11-05,
2017-11-07,
2017-11-10,0.6512961
2017-11-12,
2017-11-15,
2017-11-17,
2017-11-20,0.61338395
2017-11-22,0.5117652
2017-11-27,0.6342682
2017-11-30,
2017-12-02,
2017-12-05,0.61054766
2017-12-07,0.51412416
2017-12-10,
2017-12-12,
2017-12-15,
2017-12-17,0.6075863
2017-12-20,0.5929588
2017-12-22,
2017-12-25,0.34864822
2017-12-27,
2017-12-30,
2018-01-01,
2018-01-04,
2018-01-06,
2018-01-09,
2018-01-11,
2018-01-14,
2018-01-16,
2018-01-19,
2018-01-21,0.47500697
2018-01-24,0.49206904
2018-01-26,
2018-01-29,
2018-01-31,
2018-02-03,
2018-02-05,0.39878637
2018-02-08,
2018-02-10,0.5291997
2018-02-13,0.45306325
2018-02-15,
2018-02-18,
2018-02-20,
2018-02-23,
2018-02-25,0.47746643
2018-02-28,0.34161326
2018-03-02,
2018-03-05,
2018-03-07,
2018-03-10,
2018-03-12,
2018-03-15,
2018-03-17,
2018-03-20,
2018-03-22,0.5607757
2018-03-25,0.51715434
2018-03-27,0.49936694
2018-03-30,0.5312183
2018-04-01,0.5902263
2018-04-04,
2018-04-06,0.619495
2018-04-09,
2018-04-11,
2018-04-14,0.64839035
2018-04-16,
2018-04-19,0.6356024
2018-04-21,0.61474395
2018-04-24,0.56429523
2018-04-26,
2018-04-29,0.6093066
2018-05-01,
2018-05-04,
2018-05-06,0.6690838
2018-05-09,0.6865871
2018-05-11,
2018-05-14,
2018-05-16,
2018-05-19,0.74330366
2018-05-21,
2018-05-24,0.57941645
2018-05-26,0.7961146
2018-05-29,
2018-05-31,
2018-06-03,0.77623296
2018-06-05,0.77636653
2018-06-08,0.83204997
2018-06-10,
2018-06-13,
2018-06-15,0.7755931
2018-06-18,0.81394273
2018-06-20,0.7676757
2018-06-23,
2018-06-25,
2018-06-28,
2018-06-30,0.6992394
2018-07-03,
2018-07-05,
2018-07-08,
2018-07-10,
2018-07-13,0.8418534
2018-07-15,0.8011873
2018-07-18,0.8214197
2018-07-20,0.7888289
2018-07-23,0.81811225
2018-07-25,0.78486013
2018-07-28,0.74696183
2018-07-30,0.7224575
2018-08-02,0.7100121
2018-08-04,0.7016485
2018-08-07,0.67772067
2018-08-09,0.6717768
2018-08-12,0.69879806
2018-08-14,
2018-08-17,0.71881497
2018-08-19,0.72184557
2018-08-22,0.71542937
2018-08-24,0.7003192
2018-08-27,0.77066755
2018-08-29,
2018-09-01,
2018-09-03,0.7584366
2018-09-06,
2018-09-08,0.7533154
2018-09-11,
2018-09-13,
2018-09-16,0.7643669
2018-09-18,0.74675065
2018-09-21,0.7673687
2018-09-23,
2018-09-26,0.78992456
2018-09-28,0.7793678
2018-10-01,
2018-10-03,0.78705496
2018-10-06,
2018-10-08,
2018-10-11,0.7288467
2018-10-13,0.6999662
2018-10-16,
2018-10-18,
2018-10-21,0.59620553
2018-10-23,
2018-10-26,
2018-10-28,
2018-10-31,0.6767952
2018-11-02,
2018-11-05,
2018-11-07,
2018-11-10,
2018-11-12,0.5791167
2018-11-15,0.6209828
2018-11-17,0.57475287
2018-11-20,
2018-11-22,
2018-11-25,
2018-11-27,
2018-11-30,
2018-12-02,
2018-12-05,
2018-12-07,
2018-12-10,
2018-12-12,0.5967068
2018-12-15,0.5589164
2018-12-17,
2018-12-20,
2018-12-22,
2018-12-25,
2018-12-27,0.3668831
2018-12-30,0.5316556
2019-01-01,
2019-01-04,0.4732254
2019-01-06,0.4378178
2019-01-09,0.4655197
2019-01-11,0.43380606
2019-01-14,0.43569127
2019-01-16,0.408838
2019-01-19,
2019-01-21,
2019-01-24,
2019-01-26,
2019-01-29,
2019-01-31,0.39211994
2019-02-03,
2019-02-05,0.44993562
2019-02-08,0.43087783
2019-02-10,
2019-02-13,0.43557274
2019-02-15,
2019-02-18,0.37005395
2019-02-20,
2019-02-23,0.4161641
2019-02-25,0.408368
2019-02-28,0.4241882
2019-03-02,0.37259364
2019-03-05,0.44540158
2019-03-07,
2019-03-10,
2019-03-12,0.49549004
2019-03-15,0.46699518
2019-03-17,
2019-03-20,0.518734
2019-03-22,0.5018538
2019-03-25,0.47743136
2019-03-27,0.49462473
2019-03-30,
2019-04-01,0.47016594
2019-04-04,
2019-04-06,
2019-04-09,
2019-04-11,
2019-04-14,
2019-04-16,0.59446037
2019-04-19,0.5760348
2019-04-21,
2019-04-24,
2019-04-26,
2019-04-29,
2019-05-01,0.67096525
2019-05-04,
2019-05-06,0.66427976
2019-05-09,
2019-05-11,
2019-05-14,0.6048588
2019-05-16,
2019-05-19,
2019-05-21,
2019-05-24,
2019-05-26,
2019-05-29,
2019-05-31,0.6633122
2019-06-03,0.649845
2019-06-05,
2019-06-10,
2019-06-13,
2019-06-15,
2019-06-18,0.69273275
2019-06-20,
2019-06-23,0.73851544
2019-06-25,0.7063797
2019-06-28,0.6901084
2019-06-30,0.66114193
2019-07-03,
2019-07-05,0.6562281
2019-07-08,0.6352705
2019-07-10,0.6367126
2019-07-13,
2019-07-15,
2019-07-18,
2019-07-20,0.5488104
2019-07-23,0.54006
2019-07-25,0.5263512
2019-07-28,
2019-07-30,0.6087027
2019-08-02,
2019-08-04,0.6962119
2019-08-07,
2019-08-09,0.7390035
2019-08-12,
2019-08-14,0.74883944
2019-08-17,0.66699195
2019-08-19,0.7254745
2019-08-22,
2019-08-24,
2019-08-27,0.6650403
2019-08-29,0.66084325
2019-09-01,0.59788424
2019-09-03,0.70358515
2019-09-06,
2019-09-08,
2019-09-11,0.7226143
2019-09-13,0.7214997
2019-09-16,0.7178324
2019-09-18,
2019-09-21,0.75829023
2019-09-23,
2019-09-26,
2019-09-28,
2019-10-01,
2019-10-06,
2019-10-08,
2019-10-11,0.73506606
2019-10-13,
2019-10-16,0.7207115
2019-10-18,
2019-10-21,
2019-10-23,0.6557786
2019-10-26,0.630905
2019-10-28,
2019-10-31,
2019-11-02,
2019-11-05,
2019-11-07,0.6235174
2019-11-10,0.62274504
2019-11-12,
2019-11-15,
2019-11-17,
2019-11-20,
2019-11-22,
2019-11-27,
2019-11-30,0.44445872
2019-12-02,
2019-12-05,
2019-12-07,
2019-12-10,0.60420996
2019-12-12,
2019-12-15,
2019-12-17,
2019-12-20,
2019-12-22,
2019-12-25,0.5800794
2019-12-27,0.45793474
2019-12-30,0.5870594
2020-01-01,0.577796
2020-01-04,
2020-01-06,
2020-01-09,0.46974728
2020-01-11,0.54185516
2020-01-14,0.52878654
2020-01-16,
2020-01-19,
2020-01-21,0.50079733
2020-01-24,0.43757895
2020-01-26,
2020-01-29,0.4356141
2020-01-31,
2020-02-03,
2020-02-05,0.43523306
2020-02-08,0.39881575
2020-02-10,
2020-02-13,0.42120922
2020-02-15,0.44365728
2020-02-18,0.3630175
2020-02-20,0.47874224
2020-02-23,
2020-02-25,
2020-02-28,0.49653634
2020-03-01,
2020-03-04,
2020-03-06,0.5824469
2020-03-09,
2020-03-11,0.4949139
2020-03-14,
2020-03-16,0.5562511
2020-03-19,0.57531595
2020-03-21,
2020-03-24,0.5852212
2020-03-26,
2020-03-29,
2020-03-31,0.5764797
2020-04-03,0.5596748
2020-04-05,0.5339154
2020-04-08,0.5491362
2020-04-10,0.5233522
2020-04-13,0.53487414
2020-04-15,0.5276174
2020-04-18,0.51762956
2020-04-20,
2020-04-23,0.54221845
2020-04-25,0.5430321
2020-04-28,
2020-04-30,
2020-05-03,0.63668567
2020-05-05,
2020-05-08,0.5951478
2020-05-10,
2020-05-13,
2020-05-15,
2020-05-18,
2020-05-20,
2020-05-23,
2020-05-25,0.6445894
2020-05-28,0.49667934
2020-05-30,0.5467837
2020-06-02,0.7203387
2020-06-04,
2020-06-07,0.7624833
2020-06-09,
2020-06-12,0.79567844
2020-06-14,
2020-06-17,0.80993867
2020-06-19,
2020-06-22,0.86282307
2020-06-24,
2020-06-27,0.7381796
2020-06-29,0.715482
2020-07-02,0.78041804
2020-07-04,
2020-07-07,0.79034495
2020-07-09,0.7352888
2020-07-12,0.8149462
2020-07-14,0.7702272
2020-07-17,0.5519395
2020-07-19,
2020-07-22,0.7861937
2020-07-24,
2020-07-27,0.82548445
2020-07-29,0.7986184
2020-08-01,0.81022507
2020-08-03,
2020-08-06,0.85207945
2020-08-08,0.8681665
2020-08-11,0.77143973
2020-08-13,0.86524475
2020-08-16,0.8027478
2020-08-18,
2020-08-21,
2020-08-23,
2020-08-26,0.6512563
2020-08-28,
2020-08-31,
2020-09-02,
2020-09-05,0.7362118
2020-09-07,0.6388729
2020-09-10,
2020-09-12,0.72970164
2020-09-15,0.73340386
2020-09-17,
2020-09-20,0.6916178
2020-09-22,
2020-09-25,
2020-09-27,
2020-09-30,0.6642253
2020-10-02,
2020-10-07,0.77346164
2020-10-10,0.6819418
2020-10-12,0.7736707
2020-10-15,
2020-10-17,
2020-10-20,
2020-10-22,
2020-10-25,0.5725996
2020-10-27,
2020-10-30,
2020-11-01,
2020-11-04,0.59674406
2020-11-06,0.6144316
2020-11-09,0.58725715
2020-11-11,0.5708379
2020-11-14,
2020-11-19,0.61373156
2020-11-21,0.611716
2020-11-24,0.5619701
2020-11-26,0.570323
2020-11-29,0.5706258
2020-12-01,
2020-12-04,
2020-12-06,
2020-12-09,
2020-12-11,
2020-12-16,
2020-12-19,0.5824691
2020-12-21,
2020-12-24,
2020-12-26,0.5266904
2020-12-29,
2020-12-31,
2021-01-03,
2021-01-05,
2021-01-08,
2021-01-10,
2021-01-13,0.61221385
2021-01-15,
2021-01-18,
2021-01-20,
2021-01-23,
2021-01-25,
2021-01-28,
2021-01-30,
2021-02-02,
2021-02-04,
2021-02-07,
2021-02-09,
2021-02-12,
2021-02-14,0.6125003
2021-02-17,0.61489844
2021-02-19,
2021-02-22,
2021-02-24,0.57279825
2021-02-27,0.56502014
2021-03-01,0.60729516
2021-03-04,
2021-03-06,0.6196415
2021-03-09,
2021-03-11,
2021-03-14,
2021-03-16,0.6035335
2021-03-19,0.6031754
2021-03-21,0.47273952
2021-03-24,0.58612764
2021-03-26,0.56327915
2021-03-29,
2021-03-31,0.5623888
2021-04-03,0.6479666
2021-04-05,0.5734684
2021-04-08,0.6043938
2021-04-10,0.55004275
2021-04-13,
2021-04-15,0.6633783
2021-04-18,
