t,NDVI
2017-01-16,
2017-01-19,0.63417774
2017-01-26,0.6601472
2017-01-29,
2017-02-05,0.6769846
2017-02-08,0.69456667
2017-02-15,0.6851776
2017-02-18,0.7204568
2017-02-25,
2017-02-28,
2017-03-07,
2017-03-10,0.8265159
2017-03-17,
2017-03-20,
2017-03-25,
2017-03-27,0.8442923
2017-03-30,
2017-04-01,
2017-04-06,
2017-04-09,0.89642036
2017-04-11,0.8686213
2017-04-14,
2017-04-16,
2017-04-19,0.88831073
2017-04-21,
2017-04-24,0.6250001
2017-04-26,0.60141474
2017-04-29,0.6413012
2017-05-01,
2017-05-04,
2017-05-06,
2017-05-09,
2017-05-11,
2017-05-14,
2017-05-16,0.7798591
2017-05-19,
2017-05-21,
2017-05-24,0.843126
2017-05-26,0.8311807
2017-05-29,
2017-06-03,
2017-06-05,
2017-06-08,
2017-06-10,0.5978969
2017-06-13,
2017-06-15,0.48354673
2017-06-18,0.49824366
2017-06-20,0.44895718
2017-06-23,
2017-06-25,
2017-06-28,
2017-06-30,
2017-07-03,
2017-07-05,
2017-07-10,
2017-07-13,
2017-07-15,0.689046
2017-07-18,0.6561934
2017-07-20,
2017-07-23,
2017-07-25,
2017-07-28,
2017-07-30,
2017-08-02,0.7043822
2017-08-04,
2017-08-07,0.6740246
2017-08-09,0.6317855
2017-08-12,
2017-08-14,0.7004277
2017-08-17,
2017-08-19,
2017-08-22,0.7147548
2017-08-24,
2017-08-27,0.6138271
2017-08-29,
2017-09-01,
2017-09-03,
2017-09-06,
2017-09-08,
2017-09-11,0.65321046
2017-09-13,
2017-09-16,
2017-09-18,
2017-09-21,
2017-09-23,
2017-09-26,
2017-09-28,0.7003437
2017-10-01,
2017-10-03,0.512503
2017-10-06,
2017-10-08,
2017-10-11,0.79127973
2017-10-13,0.6427763
2017-10-16,0.6289459
2017-10-18,0.49111977
2017-10-21,
2017-10-23,
2017-10-26,0.7657677
2017-10-28,0.7644305
2017-10-31,0.7629457
2017-11-02,0.7175528
2017-11-05,
2017-11-07,0.7503581
2017-11-10,
2017-11-12,
2017-11-15,0.7504575
2017-11-17,0.735128
2017-11-20,
2017-11-22,0.6797921
2017-11-25,
2017-11-27,
2017-11-30,
2017-12-02,
2017-12-05,
2017-12-07,
2017-12-10,
2017-12-12,0.5024901
2017-12-15,
2017-12-17,
2017-12-20,0.4787908
2017-12-22,
2017-12-25,
2017-12-27,
2017-12-30,
2018-01-01,
2018-01-04,
2018-01-06,
2018-01-09,
2018-01-11,0.67051834
2018-01-14,0.67896473
2018-01-16,
2018-01-19,
2018-01-21,
2018-01-24,
2018-01-26,0.7529937
2018-01-29,
2018-01-31,
2018-02-05,0.7571566
2018-02-08,0.808714
2018-02-10,0.8007745
2018-02-13,
2018-02-15,
2018-02-18,
2018-02-20,
2018-02-23,0.7652488
2018-02-25,0.75039023
2018-02-28,
2018-03-02,
2018-03-05,
2018-03-07,
2018-03-10,
2018-03-12,
2018-03-15,
2018-03-17,
2018-03-20,0.8118154
2018-03-22,
2018-03-25,
2018-03-27,
2018-03-30,
2018-04-01,
2018-04-04,
2018-04-06,
2018-04-09,
2018-04-11,
2018-04-14,
2018-04-16,
2018-04-19,0.8811515
2018-04-21,0.86952496
2018-04-24,0.89382005
2018-04-26,
2018-04-29,
2018-05-01,
2018-05-04,0.6776517
2018-05-06,0.5807161
2018-05-09,0.5842419
2018-05-11,
2018-05-14,
2018-05-16,0.6825293
2018-05-19,0.7267233
2018-05-21,0.7445652
2018-05-24,0.8132597
2018-05-26,0.81065506
2018-05-29,
2018-05-31,
2018-06-03,
2018-06-05,
2018-06-08,
2018-06-10,
2018-06-13,
2018-06-15,
2018-06-18,
2018-06-20,0.52778447
2018-06-23,
2018-06-25,0.51047397
2018-06-28,0.5844865
2018-06-30,0.5676063
2018-07-03,
2018-07-05,
2018-07-08,0.64270186
2018-07-10,0.6414121
2018-07-13,
2018-07-15,0.6313527
2018-07-18,0.7307958
2018-07-20,
2018-07-23,0.56974006
2018-07-25,0.5868028
2018-07-28,0.5921516
2018-07-30,
2018-08-02,0.539791
2018-08-04,0.4886202
2018-08-07,
2018-08-09,
2018-08-12,0.4583691
2018-08-14,
2018-08-17,
2018-08-19,0.43225655
2018-08-22,0.4034523
2018-08-24,
2018-08-27,
2018-08-29,
2018-09-01,0.43575266
2018-09-03,
2018-09-06,
2018-09-08,0.43493402
2018-09-11,0.42316306
2018-09-13,
2018-09-16,0.38738242
2018-09-18,
2018-09-21,
2018-09-23,
2018-09-26,0.44710112
2018-09-28,0.407568
2018-10-01,
2018-10-03,
2018-10-06,
2018-10-08,
2018-10-11,
2018-10-13,
2018-10-16,
2018-10-18,0.62588125
2018-10-21,0.6983769
2018-10-23,
2018-10-26,
2018-10-28,
2018-10-31,
2018-11-02,0.7569622
2018-11-05,
2018-11-07,
2018-11-10,
2018-11-12,
2018-11-15,0.78767514
2018-11-17,
2018-11-20,0.49131495
2018-11-22,
2018-11-25,
2018-11-27,
2018-11-30,0.67670935
2018-12-02,
2018-12-05,
2018-12-07,
2018-12-10,
2018-12-12,
2018-12-15,
2018-12-17,0.73151
2018-12-20,
2018-12-22,
2018-12-25,0.82321274
2018-12-27,
2018-12-30,
2019-01-01,
2019-01-04,
2019-01-06,
2019-01-09,
2019-01-11,
2019-01-14,
2019-01-16,0.79136306
2019-01-19,
2019-01-21,
2019-01-24,
2019-01-26,
2019-01-29,
2019-01-31,
2019-02-03,0.81783026
2019-02-05,
2019-02-08,
2019-02-10,
2019-02-13,0.79752725
2019-02-15,0.78525954
2019-02-18,0.7155969
2019-02-20,0.7335891
2019-02-23,0.7770025
2019-02-25,0.7496305
2019-02-28,
2019-03-02,
2019-03-05,
2019-03-07,
2019-03-10,
2019-03-12,
2019-03-15,
2019-03-17,
2019-03-20,0.85730433
2019-03-22,0.86363935
2019-03-25,0.8772159
2019-03-27,0.67362934
2019-03-30,
2019-04-01,0.8706307
2019-04-04,
2019-04-06,
2019-04-09,0.8575882
2019-04-11,0.8389673
2019-04-14,0.8219105
2019-04-16,
2019-04-19,0.8823216
2019-04-21,
2019-04-24,
2019-04-26,
2019-04-29,
2019-05-01,
2019-05-04,
2019-05-06,
2019-05-09,
2019-05-11,
2019-05-14,0.78123224
2019-05-16,0.57287544
2019-05-19,
2019-05-24,
2019-05-26,0.721108
2019-05-29,0.81629854
2019-05-31,0.8475523
2019-06-03,
2019-06-05,
2019-06-08,
2019-06-15,
2019-06-18,0.89407426
2019-06-20,
2019-06-23,
2019-06-25,0.50151867
2019-06-28,0.5703665
2019-06-30,
2019-07-03,0.6044319
2019-07-05,0.59389675
2019-07-08,0.6202357
2019-07-10,0.6114066
2019-07-13,0.6274627
2019-07-15,0.58130527
2019-07-18,
2019-07-20,
2019-07-23,0.5168756
2019-07-25,0.4805085
2019-07-28,
2019-07-30,
2019-08-02,0.5349105
2019-08-04,
2019-08-07,
2019-08-09,
2019-08-12,0.6052358
2019-08-14,0.5695987
2019-08-17,
2019-08-19,
2019-08-22,0.5542135
2019-08-24,
2019-08-27,
2019-08-29,0.4708837
2019-09-01,
2019-09-03,0.46129712
2019-09-06,0.459143
2019-09-08,
2019-09-11,0.45718256
2019-09-13,0.43140203
2019-09-16,0.390238
2019-09-18,0.39832526
2019-09-21,0.37687612
2019-09-26,0.49465618
2019-09-28,
2019-10-01,
2019-10-03,
2019-10-06,
2019-10-08,
2019-10-11,0.7749799
2019-10-13,0.749831
2019-10-16,
2019-10-18,
2019-10-21,
2019-10-23,
2019-10-26,
2019-10-28,
2019-10-31,
2019-11-02,
2019-11-05,
2019-11-07,
2019-11-10,
2019-11-12,0.77975583
2019-11-15,
2019-11-17,
2019-11-20,
2019-11-22,
2019-11-25,
2019-11-27,
2019-11-30,
2019-12-02,0.812129
2019-12-05,0.8409403
2019-12-07,
2019-12-10,
2019-12-12,
2019-12-15,
2019-12-17,0.82966113
2019-12-20,
2019-12-22,0.78814477
2019-12-25,0.81483096
2019-12-27,
2019-12-30,0.87035346
2020-01-01,
2020-01-04,0.82776076
2020-01-06,0.85344255
2020-01-09,
2020-01-11,0.8205869
2020-01-14,
2020-01-16,
2020-01-19,0.8398963
2020-01-21,0.83442867
2020-01-24,0.7120159
2020-01-26,
2020-01-29,
2020-01-31,
2020-02-03,
2020-02-05,
2020-02-08,
2020-02-10,
2020-02-13,
2020-02-15,0.83146846
2020-02-18,
2020-02-20,
2020-02-23,
2020-02-25,
2020-02-28,
2020-03-01,
2020-03-04,
2020-03-06,
2020-03-09,
2020-03-11,
2020-03-14,
2020-03-16,
2020-03-19,0.8553781
2020-03-21,
2020-03-24,0.8804991
2020-03-26,0.8587922
2020-03-29,
2020-03-31,0.87879646
2020-04-03,
2020-04-05,0.8772186
2020-04-08,
2020-04-10,0.87456065
2020-04-13,0.88413507
2020-04-15,
2020-04-18,
2020-04-20,
2020-04-23,0.8924713
2020-04-25,0.74173117
2020-04-28,
2020-04-30,
2020-05-03,
2020-05-05,0.8998964
2020-05-08,
2020-05-10,
2020-05-13,
2020-05-15,0.64087784
2020-05-18,0.4740758
2020-05-20,0.42980725
2020-05-23,
2020-05-25,0.4400261
2020-05-28,0.5019467
2020-05-30,0.5314168
2020-06-02,0.58458716
2020-06-04,
2020-06-07,
2020-06-09,0.64058
2020-06-12,
2020-06-14,
2020-06-17,
2020-06-19,
2020-06-22,0.64733815
2020-06-24,0.78202057
2020-06-27,
2020-06-29,
2020-07-02,
2020-07-04,0.6280888
2020-07-07,0.8061212
2020-07-09,0.76011723
2020-07-12,0.7812994
2020-07-14,0.7355108
2020-07-17,
2020-07-19,0.68952096
2020-07-22,0.4827675
2020-07-24,0.61601585
2020-07-27,0.6302058
2020-07-29,0.5954874
2020-08-01,
2020-08-03,
2020-08-06,0.5395443
2020-08-08,0.4883432
2020-08-11,0.50975484
2020-08-13,
2020-08-16,
2020-08-18,
2020-08-21,
2020-08-23,
2020-08-26,
2020-08-28,
2020-08-31,
2020-09-02,0.63024133
2020-09-05,
2020-09-07,0.59724975
2020-09-10,0.56644094
2020-09-12,0.5342578
2020-09-15,0.4879462
2020-09-17,0.46957204
2020-09-20,
2020-09-22,
2020-09-25,
2020-09-27,
2020-09-30,
2020-10-02,
2020-10-05,
2020-10-07,0.5047491
2020-10-10,
2020-10-12,
2020-10-15,
2020-10-17,
2020-10-20,
2020-10-25,
2020-10-27,
2020-10-30,
2020-11-01,
2020-11-04,0.82018745
2020-11-06,
2020-11-09,
2020-11-11,0.84730935
2020-11-14,
2020-11-16,
2020-11-19,0.8643894
2020-11-21,0.86748993
2020-11-24,
2020-11-26,0.8519931
2020-11-29,0.864748
2020-12-01,
2020-12-04,
2020-12-06,
2020-12-09,
2020-12-11,
2020-12-16,
2020-12-19,
2020-12-21,
2020-12-24,
2020-12-26,
2020-12-29,0.8716734
2020-12-31,
2021-01-03,0.844969
2021-01-05,
2021-01-08,
2021-01-10,0.8610008
2021-01-13,
2021-01-15,
2021-01-18,0.821306
2021-01-20,
2021-01-23,
2021-01-25,0.8532157
2021-01-28,
2021-01-30,
2021-02-02,
2021-02-04,
2021-02-07,
2021-02-09,
2021-02-12,
2021-02-14,
2021-02-17,0.7730056
2021-02-19,
2021-02-22,
2021-02-24,0.79076815
2021-02-27,0.8138144
2021-03-01,0.7936512
2021-03-04,0.810823
2021-03-06,0.8146034
2021-03-09,0.8088841
2021-03-11,
2021-03-14,0.8493507
2021-03-16,0.79087675
2021-03-19,
2021-03-21,
2021-03-24,0.87223226
2021-03-26,
2021-03-29,0.8730017
2021-03-31,0.80708116
2021-04-03,0.89493006
2021-04-05,0.88415265
2021-04-08,0.9031092
2021-04-10,
2021-04-13,0.9134925
2021-04-15,0.8945481
2021-04-18,
2021-04-20,
2021-04-23,0.90047175
2021-04-25,
2021-04-28,
2021-04-30,
2021-05-03,0.878564
2021-05-05,
2021-05-08,0.7332893
2021-05-10,
2021-05-13,
2021-05-15,
2021-05-18,
2021-05-20,
2021-05-23,
2021-05-25,
2021-05-28,
2021-05-30,
2021-06-02,
2021-06-04,
2021-06-07,
2021-06-09,
2021-06-12,
2021-06-14,0.5956404
2021-06-17,
2021-06-19,
2021-06-22,
2021-06-24,0.7571337
2021-06-27,
2021-06-29,
2021-07-02,
2021-07-04,
2021-07-07,
2021-07-09,
2021-07-12,
2021-07-14,
2021-07-17,0.81263536
2021-07-19,0.8073185
2021-07-22,0.79480714
2021-07-24,
2021-07-27,
2021-07-29,
2021-08-01,
2021-08-03,
2021-08-06,
2021-08-08,0.55805683
2021-08-11,0.5891009
2021-08-13,
2021-08-16,
2021-08-18,
2021-08-21,
2021-08-23,
2021-08-26,0.55459684
2021-08-28,0.5371011
2021-08-31,
2021-09-02,0.5156698
2021-09-05,
2021-09-07,0.4917369
2021-09-10,
2021-09-12,0.54501104
2021-09-15,
2021-09-17,
2021-09-20,
2021-09-22,0.5966962
2021-09-25,
2021-09-27,
2021-09-30,0.6192938
2021-10-02,
2021-10-05,
2021-10-07,0.69627655
2021-10-10,0.7279941
2021-10-12,
2021-10-15,0.76973885
2021-10-17,0.76658976
2021-10-20,
2021-10-22,0.79641724
2021-10-25,
2021-10-27,0.79387325
2021-10-30,
2021-11-01,0.8105283
2021-11-04,0.81322527
2021-11-06,0.812855
2021-11-09,
2021-11-11,
2021-11-14,
2021-11-16,
2021-11-19,0.80137706
2021-11-21,
2021-11-24,
2021-11-26,
2021-11-29,
2021-12-01,
2021-12-04,
2021-12-06,
2021-12-09,
2021-12-11,
2021-12-14,
2021-12-16,
2021-12-19,
2021-12-21,
2021-12-24,
2021-12-26,
2021-12-29,
2021-12-31,0.68479025
2022-01-03,
2022-01-05,
2022-01-08,
2022-01-10,
2022-01-13,0.724267
2022-01-15,0.29779753
2022-01-18,
2022-01-20,
2022-01-23,
2022-01-25,0.3991111
2022-01-28,
2022-01-30,
2022-02-02,
2022-02-04,
2022-02-07,
