t,NDVI
2017-01-10,
2017-01-30,
2017-02-09,
2017-02-19,0.759044
2017-03-01,
2017-03-11,0.70326674
2017-03-21,
2017-03-26,
2017-03-31,
2017-04-05,0.77533925
2017-04-10,0.736655
2017-04-15,
2017-04-20,0.72861755
2017-04-25,
2017-04-30,
2017-05-05,
2017-05-10,
2017-05-15,0.7115294
2017-05-20,0.7509283
2017-05-25,0.725951
2017-05-30,0.7081312
2017-06-04,
2017-06-09,0.64500767
2017-06-14,0.7241221
2017-06-19,0.6955627
2017-06-24,0.6878201
2017-06-29,0.7245806
2017-07-04,0.7241161
2017-07-09,
2017-07-14,0.727508
2017-07-19,0.69683206
2017-07-24,0.73058534
2017-07-29,0.72753054
2017-08-03,
2017-08-08,0.6268777
2017-08-13,0.73358935
2017-08-18,0.74388635
2017-08-23,
2017-08-28,0.7096118
2017-09-02,0.73779595
2017-09-07,0.78212404
2017-09-12,0.6979015
2017-09-17,0.76180804
2017-09-22,
2017-09-27,0.781883
2017-10-02,
2017-10-07,0.77736896
2017-10-12,0.7816534
2017-10-17,0.7782129
2017-10-22,0.7754599
2017-10-27,0.78008753
2017-11-01,0.7722909
2017-11-06,
2017-11-11,
2017-11-16,0.79504937
2017-11-21,0.8157854
2017-11-26,0.8081375
2017-12-01,
2017-12-06,
2017-12-11,
2017-12-16,0.80312496
2017-12-21,0.7975682
2017-12-26,
2017-12-31,
2018-01-05,0.7942376
2018-01-10,
2018-01-15,
2018-01-20,0.749636
2018-01-25,
2018-01-30,
2018-02-04,0.80652946
2018-02-09,0.80790055
2018-02-14,0.75356746
2018-02-19,
2018-02-24,
2018-03-01,
2018-03-06,
2018-03-11,
2018-03-16,
2018-03-21,
2018-03-26,0.74498326
2018-03-31,
2018-04-05,
2018-04-10,
2018-04-15,0.6845551
2018-04-20,0.744095
2018-04-25,0.7876739
2018-04-30,0.74969864
2018-05-05,
2018-05-10,
2018-05-15,
2018-05-20,0.6361391
2018-05-25,0.7085512
2018-05-30,
2018-06-04,
2018-06-09,0.7355099
2018-06-14,
2018-06-19,0.721538
2018-06-24,
2018-06-29,0.7089659
2018-07-04,0.72198725
2018-07-09,0.7131671
2018-07-14,0.68468887
2018-07-19,0.7388128
2018-07-24,0.7340313
2018-07-29,0.7410911
2018-08-03,
2018-08-08,
2018-08-13,0.6751667
2018-08-18,
2018-08-23,0.745349
2018-08-28,0.7639957
2018-09-02,0.7771695
2018-09-07,0.782273
2018-09-12,
2018-09-17,
2018-09-22,
2018-09-27,0.7763497
2018-10-02,0.7762618
2018-10-07,
2018-10-12,
2018-10-17,
2018-10-22,
2018-10-27,
2018-11-01,
2018-11-06,
2018-11-11,
2018-11-16,
2018-11-21,
2018-11-26,
2018-12-01,
2018-12-06,0.82354635
2018-12-11,0.8287268
2018-12-16,
2018-12-21,
2018-12-26,
2018-12-31,0.7763564
2019-01-05,0.8113343
2019-01-10,0.821263
2019-01-15,0.8218917
2019-01-20,
2019-01-25,0.8272608
2019-01-30,0.8294693
2019-02-04,0.8195562
2019-02-09,
2019-02-14,0.8194359
2019-02-19,
2019-02-24,0.79458505
2019-03-01,0.79646516
2019-03-06,
2019-03-11,0.7939909
2019-03-16,0.7971945
2019-03-21,0.7867663
2019-03-26,
2019-03-31,0.7671346
2019-04-05,0.7668183
2019-04-10,
2019-04-15,0.7130133
2019-04-20,
2019-04-25,
2019-04-30,0.7576067
2019-05-05,0.72845364
2019-05-10,
2019-05-15,
2019-05-20,
2019-05-25,
2019-05-30,
2019-06-04,0.696243
2019-06-09,
2019-06-14,0.35416225
2019-06-19,0.6831529
2019-06-24,0.5874483
2019-06-29,0.620772
2019-07-04,0.6849033
2019-07-09,
2019-07-14,0.66618776
2019-07-19,0.6979839
2019-07-24,0.61051816
2019-07-29,0.68811077
2019-08-03,0.7056691
2019-08-08,0.6807089
2019-08-13,
2019-08-18,0.6716474
2019-08-23,0.7165085
2019-08-28,
2019-09-02,0.73229754
2019-09-07,0.7046431
2019-09-12,0.72546256
2019-09-17,0.7315261
2019-09-22,
2019-09-27,0.749211
2019-10-02,0.77250046
2019-10-07,0.76172274
2019-10-12,
2019-10-17,
2019-10-22,
2019-10-27,0.767344
2019-11-01,
2019-11-06,0.77824473
2019-11-11,
2019-11-16,0.6623296
2019-11-21,
2019-11-26,0.7503502
2019-12-01,
2019-12-06,0.7321024
2019-12-11,
2019-12-16,
2019-12-21,0.8055405
2019-12-26,0.77491915
2019-12-31,0.79634124
2020-01-05,0.79341155
2020-01-10,
2020-01-15,
2020-01-20,
2020-01-25,
2020-01-30,
2020-02-04,0.78554606
2020-02-09,0.7294768
2020-02-14,0.78478825
2020-02-19,0.78077227
2020-02-24,0.79538697
2020-02-29,
2020-03-05,
2020-03-10,
2020-03-15,0.7473158
2020-03-20,0.66763157
2020-03-25,
2020-03-30,
2020-04-04,0.74523306
2020-04-09,0.7555138
2020-04-14,0.7538656
2020-04-19,
2020-04-24,0.7126168
2020-04-29,0.7135038
2020-05-04,0.7216548
2020-05-09,
2020-05-14,
2020-05-19,0.7224328
2020-05-24,0.7393351
2020-05-29,
2020-06-03,
2020-06-08,0.7425803
2020-06-13,
2020-06-18,
2020-06-23,0.7477597
2020-06-28,0.74601823
2020-07-03,0.7444021
2020-07-08,0.7278417
2020-07-13,0.72323596
2020-07-18,0.72231764
2020-07-23,
2020-07-28,
2020-08-02,0.707727
2020-08-07,0.74307126
2020-08-12,
2020-08-17,
2020-08-22,0.72754645
2020-08-27,0.73829496
2020-09-01,0.7110514
2020-09-06,0.7505692
2020-09-11,
2020-09-16,0.7748839
2020-09-21,
2020-09-26,0.756084
2020-10-01,
2020-10-06,
2020-10-11,0.7836362
2020-10-16,
2020-10-21,
2020-10-26,
2020-10-31,0.7966023
2020-11-05,0.7822403
2020-11-10,0.7903806
2020-11-15,
2020-11-20,0.8024247
2020-11-25,
2020-11-30,0.74107647
2020-12-05,
2020-12-10,
2020-12-15,
2020-12-20,
2020-12-25,
2020-12-30,0.7608312
2021-01-04,
2021-01-09,
2021-01-14,0.8156462
2021-01-19,0.72879153
2021-01-24,0.802861
2021-01-29,0.7100843
2021-02-03,
2021-02-08,
2021-02-13,
2021-02-18,
2021-02-23,0.5122383
2021-02-28,0.76671845
2021-03-05,0.7385826
2021-03-10,0.785579
2021-03-15,0.76434994
2021-03-20,0.72117317
2021-03-25,0.66628826
2021-03-30,0.7599743
2021-04-04,
2021-04-09,
2021-04-14,
2021-04-19,0.7555102
2021-04-24,0.68804395
2021-04-29,
2021-05-04,0.7225141
2021-05-09,0.68577164
2021-05-14,0.56913215
2021-05-19,
2021-05-24,
2021-05-29,
2021-06-03,
