t,NDVI
2017-01-07,
2017-01-27,
2017-02-06,
2017-02-16,0.6259854
2017-02-26,0.6127269
2017-03-08,0.6030083
2017-03-17,0.6351423
2017-03-18,
2017-03-20,
2017-03-23,
2017-03-28,0.57718796
2017-04-02,
2017-04-07,0.56550765
2017-04-12,0.5812511
2017-04-17,0.51559037
2017-04-22,0.5615613
2017-04-27,
2017-05-02,0.54450434
2017-05-07,0.5472888
2017-05-12,
2017-05-17,0.5334804
2017-05-22,0.4899433
2017-05-27,0.51603436
2017-06-01,0.501924
2017-06-06,0.5028982
2017-06-11,0.500958
2017-06-16,0.47499743
2017-06-21,0.4927493
2017-06-26,0.4769837
2017-07-01,
2017-07-06,0.5067035
2017-07-11,0.4949497
2017-07-16,0.49375036
2017-07-21,0.47948918
2017-07-26,
2017-07-31,0.47307536
2017-08-05,0.47207156
2017-08-10,0.4779475
2017-08-15,0.48826
2017-08-20,
2017-08-25,0.4878869
2017-08-30,
2017-09-04,
2017-09-09,
2017-09-14,0.5300144
2017-09-19,
2017-09-24,
2017-09-29,0.551054
2017-10-04,0.5575822
2017-10-09,
2017-10-14,0.56582505
2017-10-19,0.5336165
2017-10-24,0.55809
2017-10-29,
2017-11-03,0.575895
2017-11-08,
2017-11-13,
2017-11-18,
2017-11-23,0.6079135
2017-11-28,
2017-12-03,
2017-12-08,
2017-12-13,0.6586942
2017-12-18,
2017-12-23,0.66632825
2017-12-28,
2018-01-02,0.643032
2018-01-07,
2018-01-12,
2018-01-17,0.6197161
2018-01-22,0.5937418
2018-01-27,
2018-02-01,
2018-02-06,
2018-02-11,
2018-02-16,
2018-02-21,
2018-02-26,0.5924811
2018-03-03,
2018-03-08,
2018-03-13,
2018-03-18,0.59252197
2018-03-23,
2018-03-28,
2018-04-02,0.55403584
2018-04-07,
2018-04-12,
2018-04-17,0.54801166
2018-04-22,0.5511327
2018-04-27,0.5346467
2018-05-02,
2018-05-07,0.6300892
2018-05-12,0.5752628
2018-05-17,0.5938661
2018-05-22,
2018-06-01,
2018-06-06,
2018-06-11,0.5426695
2018-06-16,0.5646059
2018-06-21,0.55965126
2018-06-26,0.55526525
2018-07-01,0.43118927
