t,NDVI
2017-01-07,0.19064336
2017-01-10,
2017-01-27,
2017-01-30,
2017-02-06,
2017-02-09,
2017-02-16,0.3812521
2017-02-19,0.48701358
2017-02-26,0.43775785
2017-03-01,0.4131109
2017-03-08,0.42705777
2017-03-11,0.41554937
2017-03-18,
2017-03-21,0.28294355
2017-03-23,
2017-03-26,
2017-03-28,0.45835325
2017-03-31,
2017-04-02,
2017-04-05,
2017-04-07,0.6327158
2017-04-10,0.6948816
2017-04-12,0.7503892
2017-04-15,
2017-04-17,0.79620844
2017-04-20,0.8495655
2017-04-22,0.8666678
2017-04-25,
2017-04-27,
2017-04-30,
2017-05-02,
2017-05-05,0.8868282
2017-05-07,
2017-05-10,
2017-05-12,
2017-05-15,
2017-05-17,0.8527619
2017-05-20,0.90640765
2017-05-22,
2017-05-25,
2017-05-27,0.8663575
2017-05-30,
2017-06-01,
2017-06-04,0.91295516
2017-06-06,0.8848577
2017-06-09,
2017-06-11,0.88160455
2017-06-14,
2017-06-16,
2017-06-19,
2017-06-21,0.85382414
2017-06-24,
2017-06-26,
2017-06-29,
2017-07-01,0.8774424
2017-07-04,0.874663
2017-07-06,0.90797526
2017-07-09,
2017-07-11,
2017-07-14,0.9023517
2017-07-16,0.88409936
2017-07-19,
2017-07-21,
2017-07-24,
2017-07-26,0.9019626
2017-07-29,
2017-07-31,0.82633704
2017-08-03,0.79697007
2017-08-05,0.8816821
2017-08-08,
2017-08-10,
2017-08-13,
2017-08-15,0.8366435
2017-08-18,0.81087935
2017-08-20,0.8844128
2017-08-23,0.8698097
2017-08-25,0.81725734
2017-08-28,
2017-08-30,0.7471834
2017-09-02,0.86058867
2017-09-04,
2017-09-07,0.84725785
2017-09-09,
2017-09-12,0.85419613
2017-09-14,
2017-09-17,
2017-09-19,0.8439982
2017-09-22,
2017-09-24,0.7749485
2017-09-27,
2017-09-29,
2017-10-02,
2017-10-04,
2017-10-07,0.7847327
2017-10-09,
2017-10-12,0.7381597
2017-10-14,0.7206091
2017-10-17,0.64928514
2017-10-19,
2017-10-22,0.67481387
2017-10-24,
2017-10-27,0.4427702
2017-10-29,
2017-11-01,
2017-11-03,
2017-11-06,
2017-11-08,
2017-11-11,
2017-11-13,0.49450323
2017-11-16,0.5960903
2017-11-18,0.50981724
2017-11-21,0.4619052
2017-11-23,
2017-11-26,0.55489045
2017-11-28,
2017-12-01,
2017-12-03,
2017-12-06,
2017-12-08,
2017-12-11,
2017-12-13,-0.079437956
2017-12-16,
2017-12-18,
2017-12-21,-0.14915302
2017-12-23,
2017-12-26,
2017-12-28,0.1358858
2017-12-31,-0.15653339
2018-01-02,
2018-01-05,
2018-01-07,
2018-01-10,
2018-01-12,
2018-01-15,0.24704188
2018-01-17,
2018-01-20,
2018-01-22,
2018-01-25,
2018-01-27,
2018-01-30,
2018-02-01,
2018-02-04,
2018-02-06,
2018-02-09,
2018-02-11,0.3572352
2018-02-14,0.35690862
