t,FAPAR_mean
2017-01-02,
2017-01-05,
2017-01-12,0.4861381
2017-01-15,0.5226166
2017-01-25,0.45430166
2017-02-01,
2017-02-04,
2017-02-11,
2017-02-14,
2017-02-21,0.40960392
2017-02-24,
2017-03-03,
2017-03-06,
2017-03-13,0.44696096
2017-03-16,
2017-03-18,0.5845841
2017-03-23,
2017-03-26,
2017-04-02,0.53277034
2017-04-05,0.5449258
2017-04-07,0.5106226
2017-04-10,
2017-04-12,0.4145496
2017-04-15,
2017-04-17,0.33082703
2017-04-22,
2017-04-25,0.26964828
2017-04-27,0.24496467
2017-04-30,
2017-05-02,0.22849058
2017-05-05,
2017-05-07,0.21411796
2017-05-12,
2017-05-15,
2017-05-17,
2017-05-20,0.21939573
2017-05-22,0.15934144
2017-05-25,0.17611742
2017-05-27,
2017-05-30,0.16625212
2017-06-01,0.12701017
2017-06-04,0.15391283
2017-06-06,0.13370806
2017-06-09,
2017-06-11,0.08813997
2017-06-14,0.11109706
2017-06-16,0.0803997
2017-06-19,0.11528269
2017-06-21,0.07349841
2017-06-24,0.121621236
2017-06-26,0.09236102
2017-06-29,
2017-07-01,0.081554554
2017-07-04,0.10545832
2017-07-06,
2017-07-09,0.100285076
2017-07-11,0.07773317
2017-07-14,0.0969248
2017-07-16,0.07376634
2017-07-19,0.08570405
2017-07-21,0.072165035
2017-07-24,0.086994424
2017-07-26,0.064606346
2017-07-29,0.075076565
2017-07-31,0.066132605
2017-08-03,0.09075648
2017-08-05,0.06201524
2017-08-08,0.08816027
2017-08-10,0.063761525
2017-08-13,0.07168506
2017-08-15,
2017-08-18,0.070919804
2017-08-20,0.050409645
2017-08-23,
2017-08-25,0.059753887
2017-08-28,
2017-08-30,0.07199409
2017-09-02,0.08999351
2017-09-04,0.06331159
2017-09-07,0.08966471
2017-09-09,0.049762692
2017-09-12,0.07894618
2017-09-14,
2017-09-17,
2017-09-19,0.05927955
2017-09-22,0.083576724
2017-09-24,0.059966154
2017-09-27,
2017-09-29,0.031157548
2017-10-02,0.06434328
2017-10-04,0.039948024
2017-10-07,0.071658045
2017-10-09,0.056643747
2017-10-12,0.059820075
2017-10-14,
2017-10-17,
2017-10-19,0.032427404
2017-10-22,0.09992872
2017-10-24,0.0676082
2017-10-27,0.08700171
2017-10-29,0.0687176
2017-11-01,
2017-11-03,
2017-11-06,0.091792695
2017-11-08,0.081154205
2017-11-11,0.09537513
2017-11-13,0.07537901
2017-11-16,0.086148895
2017-11-18,
2017-11-21,0.09195847
2017-11-23,
2017-11-26,
2017-11-28,
2017-12-01,0.11656667
2017-12-06,
2017-12-08,0.06631066
2017-12-11,0.1468646
2017-12-13,0.11499609
2017-12-16,0.14621751
2017-12-18,0.12646013
2017-12-21,0.13262464
2017-12-23,0.12523167
2017-12-26,
2017-12-28,
2017-12-31,
2018-01-02,
2018-01-05,
2018-01-07,
2018-01-10,
2018-01-12,
2018-01-15,0.27166617
2018-01-17,0.27341065
2018-01-20,0.27151293
2018-01-22,
2018-01-25,
2018-01-27,
2018-01-30,0.26794717
2018-02-01,
2018-02-04,
2018-02-06,0.29991207
2018-02-09,
2018-02-11,
2018-02-14,0.32298175
2018-02-16,0.35024256
2018-02-19,
2018-02-21,0.338613
2018-02-24,0.32956803
2018-02-26,
2018-03-01,
2018-03-03,
2018-03-06,
2018-03-08,
2018-03-11,
2018-03-13,
2018-03-16,
2018-03-18,
2018-03-21,0.52475256
2018-03-23,
2018-03-26,0.5237841
2018-03-28,
2018-03-31,0.57294476
2018-04-02,0.55136675
2018-04-05,
2018-04-07,
2018-04-10,
2018-04-12,
2018-04-15,
2018-04-17,0.6637632
2018-04-20,0.66183186
2018-04-22,
2018-04-25,0.58182925
2018-04-27,0.5981628
2018-04-30,
2018-05-02,
2018-05-05,0.5947782
2018-05-07,
2018-05-10,0.58709455
2018-05-12,0.5669473
2018-05-15,0.5438405
2018-05-17,0.45000294
2018-05-20,
2018-05-22,0.3982139
2018-05-25,
2018-05-27,
2018-05-30,
2018-06-01,
2018-06-04,
2018-06-06,0.18954138
2018-06-09,0.15933909
2018-06-11,
2018-06-14,
2018-06-16,0.14878692
2018-06-19,0.15968053
2018-06-21,0.11579841
2018-06-24,0.13287222
2018-06-26,0.103332885
2018-06-29,0.14000621
2018-07-01,
2018-07-04,
2018-07-06,
2018-07-09,0.12203616
2018-07-11,0.12261435
2018-07-14,
2018-07-16,0.095130995
2018-07-19,0.12926748
2018-07-21,0.093470715
2018-07-24,0.11757553
2018-07-26,0.09122245
2018-07-29,0.11344844
2018-07-31,0.08474207
2018-08-03,0.09035982
2018-08-05,0.07621581
2018-08-08,0.10107212
2018-08-10,0.089479096
2018-08-13,0.09863847
2018-08-15,0.06667284
2018-08-18,0.08242697
2018-08-20,0.062452573
2018-08-23,0.08871938
2018-08-25,0.08330996
2018-08-28,0.100486085
2018-08-30,0.08224283
2018-09-02,0.07040253
2018-09-04,
2018-09-07,0.095494226
2018-09-09,0.08128693
2018-09-12,0.07974027
2018-09-14,0.05786072
2018-09-17,0.08809565
2018-09-19,0.074003905
2018-09-22,0.07899962
2018-09-24,0.05990799
2018-09-27,0.09113028
2018-09-29,0.07780208
2018-10-02,
2018-10-04,0.06928116
2018-10-07,0.097206675
2018-10-09,0.07418284
2018-10-12,
2018-10-14,0.08034117
2018-10-17,0.10173596
2018-10-19,
2018-10-22,0.17051089
2018-10-24,0.18426569
2018-10-27,
2018-10-29,0.26708117
2018-11-01,0.3125973
2018-11-03,0.22112733
2018-11-06,
2018-11-08,
2018-11-11,
2018-11-13,
2018-11-16,0.5349927
2018-11-18,
2018-11-21,
2018-11-23,
2018-11-26,0.64369226
2018-11-28,
2018-12-01,0.6911901
2018-12-03,
2018-12-06,0.7241085
2018-12-08,
2018-12-11,
2018-12-13,
2018-12-16,
2018-12-18,
2018-12-21,0.71182567
2018-12-23,
2018-12-26,
2018-12-28,
2018-12-31,0.7028742
2019-01-02,
2019-01-05,0.68890524
2019-01-07,0.65452844
2019-01-10,0.6366502
2019-01-12,0.61045694
2019-01-15,
2019-01-17,0.45364243
2019-01-20,0.65477645
