t,FAPAR_mean
2017-01-07,
2017-01-27,0.32844752
2017-02-06,
2017-02-16,0.37710887
2017-02-26,
2017-03-08,
2017-03-18,
2017-03-20,
2017-03-23,
2017-03-28,
2017-04-02,
2017-04-07,
2017-04-12,0.37677905
2017-04-17,
2017-04-22,0.40519327
2017-04-27,
2017-05-02,
2017-05-07,
2017-05-12,
2017-05-17,0.47191578
2017-05-22,0.50251365
2017-05-27,0.49462682
2017-06-01,0.43570495
2017-06-06,
2017-06-11,0.573696
2017-06-16,
2017-06-21,0.5371909
2017-06-26,0.62389356
2017-07-01,
2017-07-06,0.6177562
2017-07-11,0.30523583
2017-07-16,0.595903
2017-07-21,
2017-07-26,
2017-07-31,
2017-08-05,0.57373834
2017-08-10,
2017-08-15,0.57934445
2017-08-20,
2017-08-25,0.58967644
2017-08-30,
2017-09-04,0.5463529
2017-09-09,
2017-09-14,
2017-09-19,
2017-09-24,
2017-09-29,
2017-10-04,
2017-10-09,
2017-10-14,0.5649287
2017-10-19,0.5262582
2017-10-24,0.22211516
2017-10-29,
2017-11-03,0.50219005
2017-11-08,
2017-11-13,
2017-11-18,0.36674982
2017-11-23,
2017-11-28,
2017-12-03,0.16085583
2017-12-08,
2017-12-13,
2017-12-18,
2017-12-23,0.03427503
2017-12-28,
2018-01-02,
2018-01-07,
2018-01-12,
2018-01-17,
2018-01-22,
2018-01-27,0.35775957
2018-02-01,
2018-02-06,
2018-02-11,
2018-02-16,
2018-02-21,
2018-02-26,
2018-03-03,
2018-03-08,
2018-03-13,
2018-03-18,
2018-03-23,
2018-03-28,
2018-04-02,
2018-04-07,
2018-04-12,
2018-04-17,
2018-04-22,
2018-04-27,
2018-05-02,
2018-05-07,
2018-05-12,
2018-05-17,
2018-05-22,
2018-06-01,
2018-06-06,
2018-06-11,
2018-06-16,0.6031402
2018-06-21,
2018-06-26,0.64104366
2018-07-01,
2018-07-06,
2018-07-11,0.5962923
2018-07-16,
2018-07-21,
2018-07-26,0.59329927
2018-07-31,0.5734903
2018-08-05,0.58398
2018-08-10,
2018-08-15,0.5610384
2018-08-20,0.5502905
2018-08-25,
2018-08-30,
2018-09-04,0.53317124
2018-09-09,0.5548913
2018-09-14,
2018-09-19,
2018-09-24,
2018-09-29,0.42179015
2018-10-04,0.5340187
2018-10-09,0.5669947
2018-10-19,0.57197607
2018-10-24,
2018-10-29,
2018-11-03,
2018-11-08,
2018-11-18,0.4955691
2018-11-23,
2018-11-28,
2018-12-03,
2018-12-08,
2018-12-13,0.08707494
2018-12-18,0.24313594
2018-12-23,
2018-12-28,0.060636
2019-01-02,
2019-01-07,
2019-01-12,
2019-01-17,0.1762792
2019-01-22,0.34708747
2019-01-27,
2019-02-01,
2019-02-06,0.21646917
2019-02-11,
2019-02-16,0.17890653
2019-02-21,0.32921302
2019-02-26,
2019-03-03,
2019-03-08,
2019-03-13,
2019-03-18,
2019-03-23,
2019-03-28,
2019-04-02,
2019-04-07,
2019-04-12,
2019-04-17,
2019-04-22,
2019-04-27,
2019-05-02,
2019-05-07,
2019-05-12,
2019-05-17,
2019-05-27,
2019-06-01,0.4612609
2019-06-06,
2019-06-11,
2019-06-16,
2019-06-21,
2019-06-26,0.5564938
2019-07-01,
2019-07-06,
2019-07-11,
2019-07-16,0.6140049
