t,PPI_mean
2017-01-04,
2017-01-07,0.0082877455
2017-01-14,0.023748511
2017-01-24,0.015943307
2017-01-27,0.0050649014
2017-02-03,
2017-02-06,
2017-02-13,
2017-02-16,0.016015466
2017-02-23,0.0035800654
2017-02-26,
2017-03-05,0.049901783
2017-03-08,0.052142296
2017-03-15,
2017-03-17,
2017-03-18,
2017-03-20,
2017-03-23,
2017-03-25,-32768.0
2017-03-28,0.28643116
2017-03-30,
2017-04-02,
2017-04-04,
2017-04-07,
2017-04-09,
2017-04-12,
2017-04-14,1.0406325
2017-04-17,1.728013
2017-04-22,
2017-04-24,
2017-04-27,
2017-04-29,
2017-05-02,
2017-05-04,
2017-05-07,
2017-05-09,
2017-05-12,
2017-05-14,
2017-05-17,1.1437821
2017-05-19,
2017-05-22,
2017-05-24,
2017-05-27,1.24981
2017-05-29,
2017-06-01,
2017-06-03,1.553901
2017-06-06,
2017-06-08,
2017-06-11,
2017-06-13,1.4344803
2017-06-16,
2017-06-18,
2017-06-21,
2017-06-23,1.4005516
2017-06-26,
2017-06-28,
2017-07-01,1.0768952
2017-07-03,1.3691258
2017-07-06,0.9930406
2017-07-08,1.2255555
2017-07-11,
2017-07-13,
2017-07-16,1.0354476
2017-07-18,1.2911223
2017-07-21,
2017-07-23,1.1272353
2017-07-26,1.0463065
2017-07-28,1.0228097
2017-07-31,0.82509905
2017-08-02,0.9621585
2017-08-05,0.75610125
2017-08-07,1.0403621
2017-08-10,
2017-08-12,1.018556
2017-08-15,0.7693036
2017-08-17,0.91909856
2017-08-20,0.89396614
2017-08-22,0.75631946
2017-08-25,0.7150107
2017-08-27,0.8700451
2017-08-30,0.62793523
2017-09-01,
2017-09-04,
2017-09-06,
2017-09-09,
2017-09-11,
2017-09-14,
2017-09-16,
2017-09-19,
2017-09-21,0.5721113
2017-09-24,0.42926937
2017-09-26,0.49392828
2017-09-29,
2017-10-01,
2017-10-04,
2017-10-06,0.29792857
2017-10-09,0.34271908
2017-10-11,0.3580337
2017-10-14,0.27838436
2017-10-16,0.34049413
2017-10-19,
2017-10-21,
2017-10-24,0.2958226
2017-10-26,
2017-10-29,
2017-10-31,
2017-11-03,0.16011922
2017-11-05,
2017-11-08,
2017-11-10,0.16523147
2017-11-13,
2017-11-15,
2017-11-18,0.085032836
2017-11-20,
2017-11-23,
2017-11-28,
2017-11-30,
2017-12-03,0.032610353
2017-12-05,0.029798929
2017-12-08,
2017-12-10,
2017-12-13,
2017-12-15,
2017-12-18,
2017-12-20,0.019846281
2017-12-23,0.013789173
2017-12-25,0.013929684
2017-12-28,
2017-12-30,
2018-01-02,
2018-01-04,
2018-01-07,
2018-01-09,
2018-01-12,
2018-01-14,0.09787547
2018-01-17,
2018-01-19,
2018-01-22,0.020769661
2018-01-24,0.0221091
2018-01-27,0.0011935675
2018-01-29,
2018-02-01,
2018-02-03,
2018-02-06,
2018-02-08,
2018-02-11,
2018-02-13,
2018-02-16,
2018-02-18,
2018-02-21,
2018-02-23,
2018-02-26,0.067899585
2018-02-28,0.075133786
2018-03-03,
2018-03-05,
2018-03-08,0.05219036
2018-03-10,
2018-03-13,
2018-03-15,
2018-03-18,
2018-03-20,
2018-03-23,0.09570952
2018-03-25,
2018-03-28,0.11227081
2018-03-30,
2018-04-02,0.16774467
2018-04-04,
2018-04-07,
2018-04-09,
2018-04-12,
2018-04-14,
2018-04-17,0.6559553
2018-04-19,0.92532146
2018-04-22,1.0466776
2018-04-24,1.2310915
2018-04-27,1.1641852
2018-04-29,
2018-05-02,
2018-05-04,1.515359
2018-05-07,
2018-05-09,1.3004783
2018-05-12,1.2510669
2018-05-14,
2018-05-17,
2018-05-19,1.6677773
2018-05-22,
2018-05-24,1.474135
2018-05-29,
2018-06-01,1.1460967
2018-06-03,
2018-06-06,0.63075906
2018-06-08,
2018-06-11,1.0443699
2018-06-13,1.3086905
2018-06-16,1.0104594
2018-06-18,1.405979
2018-06-21,0.99026024
2018-06-23,1.5415709
2018-06-26,1.0975934
2018-06-28,
2018-07-01,1.0369155
2018-07-03,
2018-07-06,
2018-07-08,1.2524475
2018-07-11,
2018-07-13,
2018-07-16,
2018-07-18,1.1472869
2018-07-21,
2018-07-23,1.0717878
2018-07-26,
2018-07-28,0.9573674
2018-07-31,0.7547038
2018-08-02,
2018-08-05,0.6729251
2018-08-07,0.83860373
2018-08-10,0.69135624
2018-08-12,0.79447687
2018-08-15,0.66008866
2018-08-17,0.80269426
2018-08-20,0.5970193
2018-08-22,0.68279314
2018-08-25,
2018-08-27,0.71554
2018-08-30,
2018-09-01,
2018-09-04,0.54278153
2018-09-06,0.55171126
2018-09-09,0.43645847
2018-09-11,0.47375256
2018-09-14,0.3666428
2018-09-16,0.4371499
2018-09-19,0.35348767
2018-09-21,0.41098103
2018-09-24,0.35768634
2018-09-26,0.4921715
2018-09-29,0.377089
2018-10-01,
2018-10-04,0.35479552
2018-10-06,
2018-10-09,0.31642535
2018-10-11,
2018-10-14,0.25392184
2018-10-16,
2018-10-19,0.22494218
2018-10-21,
2018-10-24,0.25838464
2018-10-26,
2018-10-29,
2018-10-31,
2018-11-03,
2018-11-05,
2018-11-08,0.15019092
2018-11-10,
2018-11-15,
2018-11-18,0.11895676
2018-11-20,
2018-11-23,
2018-11-25,
2018-11-28,0.019183937
2018-11-30,
2018-12-03,
2018-12-05,0.047410052
2018-12-08,0.03302665
2018-12-10,0.042730153
2018-12-13,
2018-12-15,0.025564663
2018-12-18,
2018-12-20,
2018-12-23,
2018-12-25,
2018-12-28,
2018-12-30,
2019-01-02,
2019-01-04,
2019-01-07,0.002256752
2019-01-09,
2019-01-12,
2019-01-14,0.020298215
2019-01-17,
2019-01-19,
2019-01-22,0.0034854638
2019-01-24,0.023807673
2019-01-27,
2019-01-29,0.027484639
2019-02-01,
2019-02-03,
2019-02-06,0.02125791
2019-02-08,0.030248066
2019-02-11,
2019-02-13,
2019-02-16,0.022692325
2019-02-18,0.035285722
2019-02-21,
2019-02-23,0.053357594
2019-02-26,
2019-02-28,0.045046996
2019-03-03,0.04170541
2019-03-05,0.0
2019-03-08,0.058176916
2019-03-10,
2019-03-13,
2019-03-15,0.09482053
2019-03-18,
2019-03-20,0.13696115
2019-03-23,0.12138941
2019-03-25,0.17688693
2019-03-28,0.20020315
2019-03-30,0.26240197
2019-04-02,
2019-04-04,
2019-04-07,
2019-04-09,
2019-04-12,
2019-04-14,
2019-04-17,0.7798174
2019-04-19,1.0477209
2019-04-22,
2019-04-24,
2019-04-27,
2019-04-29,
2019-05-02,1.1848767
2019-05-04,
2019-05-07,
2019-05-09,1.9385597
2019-05-12,
2019-05-14,
2019-05-17,
2019-05-19,
2019-05-24,1.6457771
2019-05-27,
2019-05-29,
2019-06-01,1.1849506
2019-06-03,1.5142746
2019-06-06,
2019-06-11,1.3241875
2019-06-13,1.8249935
2019-06-16,1.2351346
2019-06-18,1.5001789
2019-06-21,1.1077446
2019-06-23,1.4451127
2019-06-26,1.0508525
2019-06-28,1.0744139
2019-07-01,1.1292409
2019-07-03,1.3658379
2019-07-06,0.95685416
2019-07-08,
2019-07-11,
2019-07-13,1.5229152
2019-07-16,1.0315892
2019-07-18,
2019-07-21,0.9131631
2019-07-23,1.1056966
2019-07-26,0.91486365
2019-07-28,
2019-07-31,
2019-08-02,
2019-08-05,0.8201484
2019-08-07,
2019-08-10,0.73245734
2019-08-12,
2019-08-15,1.0114967
2019-08-17,
2019-08-20,0.9901789
2019-08-22,
2019-08-25,0.7104633
2019-08-27,0.6605793
2019-08-30,0.50027865
2019-09-01,0.6435876
2019-09-04,0.6190538
2019-09-06,
2019-09-09,0.576311
2019-09-11,0.47104007
2019-09-14,0.52028036
2019-09-16,0.48850775
2019-09-19,
2019-09-21,0.58737916
2019-09-24,
2019-09-26,0.4391789
2019-09-29,0.3947021
2019-10-01,
2019-10-04,0.13410214
2019-10-06,
2019-10-09,
2019-10-11,0.41309172
2019-10-14,0.27027744
2019-10-16,0.36224368
2019-10-19,
2019-10-21,
2019-10-24,
2019-10-26,0.25567347
2019-10-29,
2019-10-31,
2019-11-03,
2019-11-05,0.05457963
2019-11-08,
2019-11-10,0.19619285
2019-11-13,
2019-11-15,
2019-11-18,
2019-11-20,
2019-11-23,
2019-11-28,
2019-11-30,
2019-12-03,0.03653117
2019-12-05,0.039306365
2019-12-08,0.027377572
2019-12-10,
2019-12-13,
2019-12-15,
2019-12-18,
2019-12-20,
2019-12-23,0.029089158
2019-12-25,0.0352742
2019-12-28,0.018270614
2019-12-30,0.02070256
2020-01-02,0.01743028
2020-01-04,0.040234696
2020-01-07,
2020-01-09,
2020-01-12,0.019502321
2020-01-14,
2020-01-17,0.01403831
2020-01-19,
2020-01-22,
2020-01-24,
2020-01-27,0.0
2020-01-29,0.03444064
2020-02-01,
2020-02-03,
2020-02-06,0.037261806
2020-02-08,0.054419685
2020-02-11,0.03338453
2020-02-13,0.044021115
2020-02-16,
2020-02-18,
2020-02-21,0.0428555
2020-02-23,
2020-02-26,0.060794465
2020-02-28,0.0795035
2020-03-02,
2020-03-04,
2020-03-07,0.07556424
2020-03-09,
2020-03-12,
2020-03-14,
2020-03-17,0.118702196
2020-03-19,0.14337935
2020-03-22,
2020-03-24,0.21748066
2020-03-27,
2020-03-29,0.3019931
2020-04-01,
2020-04-03,0.3473992
2020-04-06,0.4252491
2020-04-08,0.6708287
2020-04-11,0.78118503
2020-04-13,
2020-04-16,
2020-04-18,
2020-04-21,
2020-04-23,1.4824153
2020-04-26,0.97203034
2020-04-28,
2020-05-01,
2020-05-03,
2020-05-06,
2020-05-08,1.9075241
2020-05-11,
2020-05-13,
2020-05-16,
2020-05-18,
2020-05-21,1.2021356
2020-05-23,1.414918
2020-05-26,
2020-05-28,1.5466235
2020-05-31,1.1740674
2020-06-02,1.4250411
2020-06-05,
2020-06-07,
2020-06-10,
2020-06-12,1.307238
2020-06-15,
2020-06-17,1.9593529
2020-06-20,0.9896007
2020-06-22,1.2732135
2020-06-25,
2020-06-27,1.285671
2020-06-30,1.0361706
2020-07-02,1.205804
2020-07-05,
2020-07-07,1.2165837
2020-07-10,0.9774946
2020-07-12,1.1822996
2020-07-15,
2020-07-17,
2020-07-20,0.8423237
2020-07-22,1.0998391
2020-07-25,0.7958495
2020-07-27,0.9520975
2020-07-30,0.67958844
2020-08-01,0.8442615
2020-08-04,
2020-08-06,0.81705195
2020-08-09,0.645602
2020-08-11,0.721647
2020-08-14,0.75744444
2020-08-16,0.7916327
2020-08-19,0.60633135
2020-08-21,0.6954065
2020-08-24,
2020-08-26,0.58704084
2020-08-29,
2020-08-31,
2020-09-03,0.48523661
2020-09-05,0.5271776
2020-09-08,0.433454
2020-09-10,0.4192125
2020-09-13,0.4002044
2020-09-15,0.43099695
2020-09-18,0.3600184
2020-09-20,
2020-09-23,
2020-09-25,
2020-09-28,
2020-09-30,0.40484142
2020-10-03,
2020-10-08,0.3049924
2020-10-10,0.2968127
2020-10-13,
2020-10-15,
2020-10-18,0.2445245
2020-10-20,
2020-10-23,
2020-10-25,0.1810863
2020-10-28,0.17416085
2020-10-30,
2020-11-02,
2020-11-04,0.1475131
2020-11-07,0.09299661
2020-11-09,0.085091196
2020-11-12,
2020-11-14,
2020-11-17,0.056264013
2020-11-19,
2020-11-22,
2020-11-24,0.041845445
2020-11-27,
2020-11-29,
2020-12-02,
2020-12-04,
2020-12-07,
2020-12-09,
2020-12-12,
2020-12-17,
2020-12-19,
2020-12-22,
2020-12-24,
2020-12-27,0.02680119
2020-12-29,
2021-01-01,
2021-01-03,
2021-01-06,
2021-01-08,0.039425977
2021-01-11,
2021-01-13,0.026983045
2021-01-16,0.021391481
2021-01-18,0.023486376
2021-01-21,
2021-01-23,
2021-01-26,0.027782012
2021-01-28,
2021-01-31,
2021-02-02,
2021-02-05,
2021-02-07,
2021-02-10,
2021-02-12,
2021-02-15,0.03720571
2021-02-17,
2021-02-20,
2021-02-22,
2021-02-25,0.058312666
2021-02-27,0.07433308
2021-03-02,0.062493872
2021-03-04,
2021-03-07,0.08083854
2021-03-09,0.115777865
2021-03-12,
2021-03-14,
2021-03-17,0.13123992
2021-03-19,
2021-03-22,0.14276347
2021-03-24,0.18625519
2021-03-27,
2021-03-29,0.29105437
2021-04-01,
2021-04-03,
2021-04-06,
2021-04-08,0.7470414
2021-04-11,
2021-04-13,
2021-04-16,0.98233485
2021-04-18,
2021-04-21,1.0864438
2021-04-23,1.6380725
2021-04-26,
2021-04-28,1.3907511
2021-05-01,
2021-05-03,1.6702628
2021-05-06,
2021-05-08,
2021-05-11,
2021-05-13,2.721729
2021-05-16,
2021-05-18,1.9985366
2021-05-21,1.4493251
2021-05-23,2.0616314
2021-05-26,
2021-05-28,2.0393364
2021-05-31,1.733371
2021-06-02,2.8252792
2021-06-05,1.8750807
2021-06-07,
2021-06-10,1.5801331
2021-06-12,
2021-06-15,1.394095
2021-06-17,1.77885
2021-06-20,
2021-06-22,1.9208717
2021-06-25,1.3282526
2021-06-27,1.7095546
2021-06-30,1.3054613
2021-07-02,1.691876
2021-07-05,
2021-07-07,1.5239271
2021-07-10,1.0665488
2021-07-12,1.4648237
2021-07-15,
2021-07-17,
2021-07-20,1.0504019
2021-07-22,1.3211182
2021-07-25,
2021-07-27,1.1319995
2021-07-30,0.901112
2021-08-01,1.2681875
2021-08-04,
2021-08-06,1.080868
2021-08-09,0.9337904
2021-08-11,1.1160877
2021-08-14,0.8165492
2021-08-16,0.96801585
2021-08-19,0.85791636
2021-08-21,1.0986367
2021-08-24,0.5783113
2021-08-26,0.936891
2021-08-29,
2021-08-31,1.0683645
2021-09-03,0.88817704
2021-09-05,0.85547054
2021-09-08,0.67928183
2021-09-10,
2021-09-13,0.62751245
2021-09-15,
2021-09-18,
2021-09-20,0.6144598
2021-09-23,
2021-09-25,
2021-09-28,0.43720496
2021-09-30,0.5010487
2021-10-03,0.5167876
2021-10-05,
2021-10-08,
2021-10-10,0.4550056
2021-10-13,0.42279467
2021-10-15,0.42252138
2021-10-18,0.3255693
2021-10-20,
2021-10-23,
2021-10-25,
2021-10-28,0.26413837
2021-10-30,
2021-11-02,0.27263838
2021-11-04,
2021-11-07,
2021-11-12,
2021-11-14,
2021-11-17,
2021-11-19,
2021-11-22,
2021-11-24,0.050986912
2021-11-27,
2021-11-29,0.053757288
2021-12-02,
2021-12-04,
2021-12-07,0.03373621
2021-12-09,
2021-12-12,0.03193884
2021-12-14,
2021-12-17,
2021-12-19,
2021-12-22,0.010649434
2021-12-24,
2021-12-27,
2021-12-29,
2022-01-01,
2022-01-03,
2022-01-06,0.014932201
2022-01-08,0.021096846
2022-01-11,0.019112432
2022-01-13,0.026863296
2022-01-16,0.011849494
2022-01-18,0.015327781
2022-01-21,
2022-01-23,
2022-01-26,
2022-01-28,0.0022131577
2022-01-31,
2022-02-02,0.0336602
2022-02-05,
2022-02-07,0.03698245
2022-02-10,0.0035177004
2022-02-12,0.051626474
2022-02-15,
2022-02-17,
2022-02-20,
2022-02-22,0.06666905
2022-02-25,0.03780922
2022-02-27,0.08034284
2022-03-02,
2022-03-04,0.08446716
2022-03-07,0.072898686
2022-03-09,0.09751082
2022-03-12,
2022-03-14,
2022-03-17,
2022-03-19,0.13889357
2022-03-22,0.11682076
2022-03-24,0.16078584
2022-03-27,0.06790775
2022-03-29,
2022-04-01,
2022-04-03,
2022-04-06,
2022-04-08,0.44243705
2022-04-11,0.55253637
2022-04-13,0.73035663
2022-04-16,0.85321635
2022-04-18,1.1487464
