t,PPI_mean
2017-01-16,0.00062133756
2017-01-19,
2017-01-26,
2017-01-29,0.0
2017-02-05,0.00013248407
2017-02-08,0.002001911
2017-02-15,4.2675158e-05
2017-02-18,
2017-02-25,0.0
2017-02-28,0.0
2017-03-07,0.0
2017-03-10,0.0
2017-03-17,3.6624202e-05
2017-03-20,
2017-03-25,
2017-03-27,0.0023417196
2017-03-30,0.0
2017-04-01,
2017-04-06,0.0036773887
2017-04-09,0.00030063692
2017-04-11,
2017-04-14,
2017-04-16,
2017-04-19,0.00823726
2017-04-21,
2017-04-24,
2017-04-26,0.0049035037
2017-04-29,
2017-05-01,
2017-05-04,
2017-05-06,0.010484076
2017-05-09,0.0012095543
2017-05-11,
2017-05-14,
2017-05-16,
2017-05-19,
2017-05-21,
2017-05-24,
2017-05-26,0.048149362
2017-05-29,0.15709999
2017-06-03,
2017-06-05,
2017-06-08,0.012908598
2017-06-10,
2017-06-13,
2017-06-15,0.024402866
2017-06-18,0.0001477707
2017-06-20,
2017-06-23,
2017-06-25,
2017-06-28,0.0011210191
2017-06-30,
2017-07-03,0.0012742038
2017-07-05,
2017-07-10,0.0061703813
2017-07-13,0.0131143965
2017-07-15,0.0011382166
2017-07-18,0.0
2017-07-20,0.0021085988
2017-07-23,
2017-07-25,0.0004378981
2017-07-28,0.0
2017-07-30,0.0017633757
2017-08-02,
2017-08-04,2.0063693e-05
2017-08-07,0.0
2017-08-09,0.0021493628
2017-08-12,3.4713375e-05
2017-08-14,3.5031848e-05
2017-08-17,0.0
2017-08-19,
2017-08-22,0.0
2017-08-24,0.00014044586
2017-08-27,0.0023434209
2017-08-29,
2017-09-01,0.0
2017-09-03,
2017-09-06,0.0
2017-09-08,0.0030089456
2017-09-11,0.00012802548
2017-09-13,2.0063695e-05
2017-09-16,0.0023770833
2017-09-18,0.0041254773
2017-09-21,5.5414013e-05
2017-09-23,0.0
2017-09-26,0.0024162421
2017-09-28,
2017-10-01,
2017-10-03,0.00015891719
2017-10-06,0.0
2017-10-08,0.0006184713
2017-10-11,2.2611464e-05
2017-10-13,
2017-10-16,8.280254e-06
2017-10-18,
2017-10-21,0.0005127388
2017-10-23,
2017-10-26,0.0003388535
2017-10-28,0.0028082803
2017-10-31,0.0010585987
2017-11-02,7.4e-05
2017-11-05,0.0
2017-11-07,0.0049353503
2017-11-10,0.002318153
2017-11-12,0.0037178344
2017-11-15,0.0018780255
2017-11-17,0.0029547769
2017-11-20,0.0023095543
2017-11-22,0.0051076426
2017-11-25,
2017-11-27,
2017-11-30,
2017-12-02,
2017-12-05,0.0029353695
2017-12-07,0.0054496815
2017-12-10,0.0023614645
2017-12-12,
2017-12-15,0.0064130574
2017-12-17,0.008282484
2017-12-20,
2017-12-22,0.0053127385
2017-12-25,0.0030579618
2017-12-27,
2017-12-30,0.0034522293
2018-01-01,0.00549586
2018-01-04,0.0028149686
2018-01-06,
2018-01-09,
2018-01-11,0.0094659235
2018-01-14,
2018-01-16,0.00427707
2018-01-19,
2018-01-21,0.0036773882
2018-01-24,0.003441401
2018-01-26,
2018-01-29,
2018-01-31,
2018-02-05,
2018-02-08,0.0
2018-02-10,
2018-02-13,
2018-02-15,0.0011582803
2018-02-18,
2018-02-20,0.0151433125
2018-02-23,
2018-02-25,
2018-02-28,0.0070837582
2018-03-02,
2018-03-05,
2018-03-07,0.0
2018-03-10,
2018-03-12,0.00036496815
2018-03-15,0.00018598726
2018-03-17,0.0001544586
2018-03-20,
2018-03-22,0.0010060509
2018-03-25,
2018-03-27,0.0
2018-03-30,9.044586e-05
2018-04-01,0.0005394905
2018-04-04,9.10828e-05
2018-04-06,
2018-04-09,0.0007100917
2018-04-11,0.0042496813
2018-04-14,
2018-04-16,0.0033089174
2018-04-19,0.00013248407
2018-04-21,0.00037611462
2018-04-24,0.0012423077
2018-04-26,
2018-04-29,0.0030388534
2018-05-01,
2018-05-04,
2018-05-06,0.008020382
2018-05-09,
2018-05-11,
2018-05-14,
2018-05-16,0.04440955
2018-05-19,
2018-05-21,
2018-05-24,
2018-05-26,
2018-05-29,
2018-05-31,0.27445
2018-06-03,0.043137897
2018-06-05,0.21606179
2018-06-08,0.061571334
2018-06-10,
2018-06-13,
2018-06-15,0.18228026
2018-06-18,0.09961751
2018-06-20,0.18625191
2018-06-23,0.08544905
2018-06-25,0.16342579
2018-06-28,0.101385124
2018-06-30,0.19803941
2018-07-03,0.063577704
2018-07-05,0.13327962
2018-07-08,0.03810923
2018-07-10,0.09048917
2018-07-13,
2018-07-15,
2018-07-18,0.0070929937
2018-07-20,0.02501624
2018-07-23,0.0026171973
2018-07-25,0.029592356
2018-07-28,0.009553502
2018-07-30,0.018433759
2018-08-02,0.0014305733
2018-08-04,0.009099045
2018-08-07,0.00060636946
2018-08-09,0.02293535
2018-08-12,0.014002223
2018-08-14,0.013260511
2018-08-17,0.0047447695
2018-08-19,0.0049283435
2018-08-22,0.0019136941
2018-08-24,0.025149252
2018-08-27,0.00093757955
2018-08-29,0.0024665606
2018-09-01,0.00072133756
2018-09-03,
2018-09-06,0.003683121
2018-09-08,
2018-09-11,
2018-09-13,
2018-09-16,0.0010261146
2018-09-18,
2018-09-21,1.1464968e-05
2018-09-23,0.000177707
2018-09-26,
2018-09-28,
2018-10-01,
2018-10-03,0.0020429937
2018-10-06,0.00028415842
2018-10-08,
2018-10-11,
2018-10-13,0.0017095542
2018-10-16,
2018-10-18,
2018-10-21,
2018-10-23,
2018-10-26,
2018-10-28,
2018-10-31,
2018-11-02,0.0011445859
2018-11-05,
2018-11-07,0.007352866
2018-11-10,
2018-11-12,
2018-11-15,
2018-11-17,
2018-11-20,
2018-11-22,
2018-11-25,
2018-11-27,0.03731592
2018-11-30,0.0006105095
2018-12-02,0.0005445859
2018-12-05,0.0007019108
2018-12-07,0.011329299
2018-12-10,0.0015573248
2018-12-12,0.004937261
2018-12-15,0.0
2018-12-17,0.010488854
2018-12-20,
2018-12-22,0.006060191
2018-12-25,
2018-12-27,0.011202547
2018-12-30,
2019-01-01,0.0067331214
2019-01-04,0.00485
2019-01-06,0.0076347133
2019-01-09,0.0024757963
2019-01-11,0.011565287
2019-01-16,0.006052941
2019-01-19,0.002897452
2019-01-21,0.00019215686
2019-01-24,
2019-01-26,0.0075257965
2019-01-29,
2019-01-31,
2019-02-03,0.0030152865
2019-02-05,0.0044292994
2019-02-08,0.0027974523
2019-02-10,
2019-02-13,0.0018292994
2019-02-15,0.0073955418
2019-02-18,
2019-02-20,0.0038009556
2019-02-23,0.0025315287
2019-02-25,0.00796879
2019-02-28,0.001551911
2019-03-02,0.0013366241
2019-03-05,
2019-03-07,
2019-03-10,0.0012500001
2019-03-12,0.0062267515
2019-03-15,0.0032382163
2019-03-17,0.011417834
2019-03-20,0.021110889
2019-03-22,0.008182484
2019-03-25,0.0011496814
2019-03-27,0.010756371
2019-03-30,0.0017474522
2019-04-01,
2019-04-04,
2019-04-06,0.0048197447
2019-04-09,
2019-04-11,0.0
2019-04-14,8.343949e-05
2019-04-16,0.00880609
2019-04-19,
2019-04-21,
2019-04-24,0.00042165603
2019-04-26,0.008307961
2019-04-29,
2019-05-01,0.011192993
2019-05-04,
2019-05-06,0.031519424
2019-05-09,0.0053738854
2019-05-11,0.08247675
2019-05-14,0.048392672
2019-05-16,0.10459013
2019-05-19,0.16875713
2019-05-24,
2019-05-26,
2019-05-29,0.05798471
2019-05-31,0.18233247
2019-06-03,0.06895669
2019-06-05,0.24694248
2019-06-08,0.045075797
2019-06-13,0.033217516
2019-06-15,0.120359555
2019-06-18,0.012413376
2019-06-20,0.08562993
2019-06-23,0.010822292
2019-06-25,0.04361369
2019-06-28,0.004282166
2019-06-30,0.023115924
2019-07-03,0.0016190321
2019-07-05,0.0058748405
2019-07-08,0.0009942674
2019-07-10,0.015295539
2019-07-13,1.3375796e-05
2019-07-15,0.004751162
2019-07-18,0.00014140127
2019-07-20,0.0008722929
2019-07-23,6.3694265e-06
2019-07-25,0.003020382
2019-07-28,0.0032459013
2019-07-30,0.0016780255
2019-08-02,0.0
2019-08-04,0.0001044586
2019-08-07,0.0017347133
2019-08-09,0.0007187898
2019-08-12,
2019-08-14,
2019-08-17,0.0
2019-08-19,0.0010904458
2019-08-22,4.140127e-06
2019-08-24,0.0018022292
2019-08-27,0.0
2019-08-29,
2019-09-01,0.00051687896
2019-09-03,0.00022229299
2019-09-06,
2019-09-08,
2019-09-11,
2019-09-13,
2019-09-16,
2019-09-18,
2019-09-21,
2019-09-26,1.4968153e-05
2019-09-28,0.0011165605
2019-10-01,0.00011974524
2019-10-03,0.002072727
2019-10-06,4.4585984e-05
2019-10-08,0.0003971338
2019-10-11,0.0056659235
2019-10-13,0.0014015923
2019-10-16,0.0005299363
2019-10-18,0.0
2019-10-21,
2019-10-23,0.0035538923
2019-10-26,0.0021627387
2019-10-28,
2019-10-31,
2019-11-02,
2019-11-05,0.0056493627
2019-11-07,0.0057541397
2019-11-10,
2019-11-12,0.003715605
2019-11-15,
2019-11-17,
2019-11-20,0.0
2019-11-22,
2019-11-25,
2019-11-27,0.007586624
2019-11-30,0.0031853504
2019-12-02,
2019-12-05,
2019-12-07,
2019-12-10,0.0056780255
2019-12-12,
2019-12-15,0.002738535
2019-12-17,
2019-12-20,
2019-12-22,0.009229937
2019-12-25,0.0044
2019-12-27,0.0035343948
2019-12-30,0.0054748408
2020-01-01,0.010824204
2020-01-04,0.0078374045
2020-01-06,0.01686465
2020-01-09,
2020-01-11,
2020-01-14,
2020-01-16,0.015402548
2020-01-19,
2020-01-21,
2020-01-24,
2020-01-26,
2020-01-29,
2020-01-31,
2020-02-03,0.0077824835
2020-02-05,0.018825417
2020-02-08,
2020-02-10,0.012219109
2020-02-13,
2020-02-15,0.010304458
2020-02-18,
2020-02-20,0.010901274
2020-02-23,0.0065837572
2020-02-25,0.014688215
2020-02-28,0.0075057326
2020-03-01,
2020-03-04,0.006163694
2020-03-06,0.016593948
2020-03-09,0.008193631
2020-03-11,0.010786625
2020-03-14,0.0024909088
2020-03-16,0.07322866
2020-03-19,
2020-03-21,0.024004776
2020-03-24,
2020-03-26,0.0077280253
2020-03-29,0.0
2020-03-31,
2020-04-03,
2020-04-05,0.014107006
2020-04-08,
2020-04-10,
2020-04-13,
2020-04-15,
2020-04-18,
2020-04-20,
2020-04-23,
2020-04-25,
2020-04-28,
2020-04-30,0.04457293
2020-05-03,0.023085669
2020-05-05,0.06837388
2020-05-08,0.030204142
2020-05-10,0.30377167
2020-05-13,0.09907198
2020-05-15,
2020-05-18,
2020-05-20,0.15779491
2020-05-23,0.07735924
2020-05-25,0.20949173
2020-05-28,
2020-05-30,0.24556273
2020-06-02,0.17805636
2020-06-04,0.24379934
2020-06-07,0.18180127
2020-06-09,
2020-06-12,
2020-06-14,0.20342737
2020-06-17,
2020-06-19,
2020-06-22,0.055593945
2020-06-24,0.09755383
2020-06-27,0.03217102
2020-06-29,0.06431273
2020-07-02,0.01892707
2020-07-04,0.08729044
2020-07-07,0.0076863053
2020-07-09,0.043661464
2020-07-12,0.0006984076
2020-07-14,0.0121745225
2020-07-17,0.0004490446
2020-07-19,0.011148089
2020-07-22,0.0009324841
2020-07-24,0.16332163
2020-07-27,0.0004035032
2020-07-29,0.0074261148
2020-08-01,0.0
2020-08-03,0.014939809
2020-08-06,0.0001022293
2020-08-08,0.0029407642
2020-08-11,0.055455167
2020-08-13,0.00973535
2020-08-16,0.0011652865
2020-08-18,0.0030525478
2020-08-21,2.7070062e-05
2020-08-23,0.0019146496
2020-08-26,0.0005442675
2020-08-28,0.004627707
2020-08-31,0.0117627
2020-09-02,
2020-09-05,0.0017869427
2020-09-07,0.009723508
2020-09-10,0.0005210191
2020-09-12,0.0010315286
2020-09-15,0.0
2020-09-17,
2020-09-20,
2020-09-22,0.0
2020-09-25,0.0017133758
2020-09-27,0.01622452
2020-09-30,0.0026588785
2020-10-02,
2020-10-05,0.0071974522
2020-10-07,0.024960509
2020-10-10,0.0
2020-10-12,0.03520318
2020-10-15,
2020-10-17,0.030357962
2020-10-20,
2020-10-25,0.0087385345
2020-10-27,0.015427389
2020-10-30,0.010154139
2020-11-01,0.015505414
2020-11-04,
2020-11-06,
2020-11-09,0.0095783435
2020-11-11,0.09503246
2020-11-14,
2020-11-16,0.0068499995
2020-11-19,0.009812739
2020-11-21,
2020-11-24,0.030399999
2020-11-26,
2020-11-29,0.0014357142
2020-12-01,
2020-12-04,
2020-12-06,0.010696186
2020-12-09,0.012942357
2020-12-11,
2020-12-16,0.029770061
2020-12-19,0.005903822
2020-12-21,0.009368471
2020-12-24,0.011116561
2020-12-26,0.036966875
2020-12-29,0.01306879
2020-12-31,0.0269121
2021-01-03,0.014056687
2021-01-05,
2021-01-08,
2021-01-10,
2021-01-13,
2021-01-15,
2021-01-18,
2021-01-20,
2021-01-23,
2021-01-25,0.014381846
2021-01-28,0.003575159
2021-01-30,
2021-02-02,0.0
2021-02-04,0.006286943
2021-02-07,0.0062286626
2021-02-09,
2021-02-12,0.003600955
2021-02-14,0.014731848
2021-02-17,0.004567197
2021-02-19,0.014955095
2021-02-22,0.012084395
2021-02-24,
2021-02-27,
2021-03-01,
2021-03-04,
2021-03-06,
2021-03-09,
2021-03-11,0.0042875796
2021-03-14,
2021-03-16,0.007211465
2021-03-19,
2021-03-21,0.011709241
2021-03-24,0.0021888535
2021-03-26,
2021-03-29,0.0
2021-03-31,0.004807643
2021-04-03,0.0
2021-04-05,
2021-04-08,
2021-04-10,
2021-04-13,0.0
2021-04-15,
2021-04-18,0.0059369425
2021-04-20,0.052153736
2021-04-23,
2021-04-25,
2021-04-28,
2021-04-30,
2021-05-03,
2021-05-05,
2021-05-08,0.022161147
2021-05-10,
2021-05-13,0.03277229
2021-05-15,0.09037834
2021-05-18,0.045514647
2021-05-20,0.12781146
2021-05-23,
2021-05-25,0.286728
2021-05-28,
2021-05-30,
2021-06-02,
2021-06-04,
2021-06-07,0.13775893
2021-06-09,0.14529045
2021-06-12,0.12779649
2021-06-14,0.2022035
2021-06-17,
2021-06-19,
2021-06-22,0.15582897
2021-06-24,0.26616144
2021-06-27,0.12779681
2021-06-29,0.25512356
2021-07-02,0.11475319
2021-07-04,0.16968854
2021-07-07,0.052911784
2021-07-09,0.103481196
2021-07-12,0.033651274
2021-07-14,
2021-07-17,0.010864968
2021-07-19,0.11229905
2021-07-22,0.009778026
2021-07-24,0.003646815
2021-07-27,0.05262105
2021-07-29,0.053158272
2021-08-01,
2021-08-03,0.045317516
2021-08-06,0.0053703818
2021-08-08,0.021696176
2021-08-11,
2021-08-13,0.005535102
2021-08-16,4.1401276e-05
2021-08-18,
2021-08-21,
2021-08-23,
2021-08-26,0.0014248408
2021-08-28,0.019041082
2021-08-31,0.0015117833
2021-09-02,
2021-09-05,0.0005621019
2021-09-07,
2021-09-10,0.021505732
2021-09-12,0.004261465
2021-09-15,0.0021592358
2021-09-17,
2021-09-20,
2021-09-22,
2021-09-25,
2021-09-27,0.0073716566
2021-09-30,0.001467516
2021-10-02,0.0
2021-10-05,0.0019528663
2021-10-07,0.009352229
2021-10-10,0.0
2021-10-12,0.00031369427
2021-10-15,0.00090605096
2021-10-17,0.0036242038
2021-10-20,0.0011328026
2021-10-22,
2021-10-25,0.0028844445
2021-10-27,
2021-10-30,
2021-11-01,
2021-11-04,
2021-11-06,0.012959235
2021-11-09,0.0033124203
2021-11-11,
2021-11-14,0.0020748407
2021-11-16,1.5151514e-05
2021-11-19,
2021-11-21,
2021-11-24,
2021-11-26,
2021-11-29,0.0013716561
2021-12-01,0.008573248
2021-12-04,0.0012531846
2021-12-06,0.008428662
2021-12-09,0.0028786624
2021-12-11,0.00492293
2021-12-14,0.0033375795
2021-12-16,
2021-12-19,
2021-12-21,0.02054516
