t,PPI_mean
2017-01-19,
2017-01-29,
2017-02-08,
2017-02-18,0.34588027
2017-02-28,
2017-03-10,0.3603877
2017-03-20,
2017-03-25,
2017-03-30,
2017-04-09,0.39927775
2017-04-14,
2017-04-19,0.47870022
2017-04-24,0.53313816
2017-04-29,0.35160387
2017-05-04,0.54230726
2017-05-09,0.51959956
2017-05-14,
2017-05-19,0.69687235
2017-05-24,0.48477337
2017-05-29,
2017-06-03,
2017-06-08,
2017-06-13,
2017-06-18,0.555126
2017-06-23,
2017-06-28,
2017-07-03,
2017-07-13,
2017-07-18,0.5989416
2017-07-23,
2017-07-28,
2017-08-02,0.47517666
2017-08-07,
2017-08-12,0.7499984
2017-08-17,0.45131013
2017-08-22,
2017-08-27,0.36274078
2017-09-01,
2017-09-06,
2017-09-11,
2017-09-16,
2017-09-21,
2017-09-26,
2017-10-01,
2017-10-06,0.40402713
2017-10-11,0.3688572
2017-10-16,0.42040157
2017-10-21,
2017-10-26,0.36110884
2017-10-31,
2017-11-05,
2017-11-10,
2017-11-15,0.2669712
2017-11-20,
2017-11-25,0.32818955
2017-11-30,0.34311107
2017-12-05,
2017-12-10,
2017-12-15,0.3102665
2017-12-20,0.0
2017-12-25,
2017-12-30,
2018-01-04,
2018-01-09,
2018-01-14,
2018-01-19,
2018-01-24,0.24681133
2018-01-29,
2018-02-08,
2018-02-13,
2018-02-18,
2018-02-23,
2018-02-28,
2018-03-05,
2018-03-10,
2018-03-15,0.34521514
2018-03-20,
2018-03-25,
2018-03-30,
2018-04-04,
2018-04-09,
2018-04-14,
2018-04-19,0.36616167
2018-04-24,0.3763629
2018-04-29,
2018-05-04,0.4217662
2018-05-09,0.6851955
2018-05-14,
2018-05-19,
2018-05-24,0.4482751
2018-05-29,
2018-06-03,
2018-06-08,
2018-06-13,
2018-06-18,
2018-06-23,0.5238111
2018-06-28,
2018-07-03,
2018-07-08,0.4775212
2018-07-13,0.46844482
2018-07-18,0.5076699
2018-07-23,0.46952048
2018-07-28,
2018-08-02,0.38212648
2018-08-07,
2018-08-12,0.3404259
2018-08-17,0.60594314
2018-08-22,
2018-08-27,0.28491437
2018-09-01,0.33631092
2018-09-06,
2018-09-11,0.3436281
2018-09-16,
2018-09-21,
2018-09-26,0.37187532
2018-10-01,
2018-10-06,
2018-10-11,
