TIMESTAMP,NEE_VUT_MEAN_QC,GPP_NT_VUT_REF,GPP_DT_VUT_REF,GPP_NT_VUT_MEAN,GPP_DT_VUT_MEAN,database,zScore_DTvsNT_VUT
2021-05-28,0.821354,15.7118,10.3257,14.8982,11.5042,fluxnet_archive,2.2275017998560105
2021-06-24,0.913542,11.1391,13.7566,13.6393,12.3683,fluxnet_archive,0.6990640748740106
2021-06-25,0.963021,14.2229,13.8273,14.8288,14.1125,fluxnet_archive,0.299712023038156
2021-06-26,0.880208,14.0322,13.9306,14.9749,14.1929,fluxnet_archive,0.34701223902087835
2021-06-27,0.873437,10.5328,11.3672,13.1852,11.0651,fluxnet_archive,1.3103671706263504
2021-06-28,0.892188,9.53222,10.5345,11.9915,10.2999,fluxnet_archive,1.0018718502519806
2021-06-29,0.907292,12.656,13.7814,13.7378,13.9199,fluxnet_archive,0.3470842332613392
2021-06-30,1.0,13.2482,13.5368,12.8824,13.2355,fluxnet_archive,0.4701943844492438
2021-07-01,1.0,12.6916,14.4326,12.1278,13.2273,fluxnet_archive,1.0075593952483795
2021-07-02,0.984896,13.5322,14.2357,13.1594,14.0866,fluxnet_archive,0.8835133189344859
2021-07-03,0.932292,9.12021,9.52468,9.55192,9.1079,fluxnet_archive,0.10368610511159114
2021-07-04,0.936458,8.58537,8.80073,8.80715,8.23834,fluxnet_archive,0.1935277177825768
2021-07-05,0.946354,13.4778,10.872,13.2572,10.1379,fluxnet_archive,2.0297336213102946
2021-07-06,0.878125,7.24848,6.21451,8.20276,5.68726,fluxnet_archive,1.595032397408207
2021-07-07,0.872917,8.21324,8.4037,9.51854,8.99787,fluxnet_archive,0.15886969042476537
2021-07-08,0.889062,7.0508,7.20719,6.89645,8.81156,fluxnet_archive,1.5947516198704104
2021-07-09,0.890104,14.1285,10.9251,13.1676,14.2637,fluxnet_archive,1.0051115910727142
2021-07-10,0.822917,13.6619,10.3185,12.9847,13.2446,fluxnet_archive,0.4030957523398129
2021-07-11,0.825521,14.4235,12.9082,13.8143,15.35,fluxnet_archive,1.3215982721382291
2021-07-13,0.857292,5.8807,8.2155,5.77667,7.80916,fluxnet_archive,1.679258459323254
2021-07-15,0.845313,9.40422,9.71398,8.83585,9.0317,fluxnet_archive,0.35698344132469406
2021-08-01,0.982813,12.1473,9.87591,12.4158,9.75832,fluxnet_archive,1.6972498200144
2021-08-02,0.986979,12.5285,9.42662,12.6004,10.5574,fluxnet_archive,1.2548596112311021
2021-08-03,0.932292,9.66952,8.29107,9.61128,9.45305,fluxnet_archive,0.10206623470122286
2021-08-04,0.925,10.0677,5.6236,8.11654,6.13692,fluxnet_archive,1.2092296616270701
2021-08-07,0.834896,8.45426,4.18247,7.36572,4.90653,fluxnet_archive,1.5544924406047513
2021-08-08,0.930729,14.497,7.78646,12.4048,9.94971,fluxnet_archive,1.5515406767458606
2021-08-09,0.848958,15.0366,6.9306,12.9862,9.70084,fluxnet_archive,2.1492872570194392
2021-08-10,0.870312,14.4141,7.26041,13.2798,9.98111,fluxnet_archive,2.158884089272859
2021-08-15,0.851042,10.4104,6.68405,9.94629,6.88709,fluxnet_archive,1.9864650827933765
2021-08-16,0.904688,8.47115,5.62853,8.99661,6.55415,fluxnet_archive,1.5424478041756664
2021-08-17,0.933333,7.43249,5.60402,7.3555,5.97677,fluxnet_archive,0.7766234701223902
2021-08-18,0.818229,5.00442,7.50441,7.08345,6.87949,fluxnet_archive,0.06914326853851664
2021-08-21,0.835417,3.21532,6.74848,6.50991,6.35125,fluxnet_archive,0.10175665946724308
2021-08-22,0.916667,6.26412,5.46979,7.12781,5.75111,fluxnet_archive,0.775161987041037
2021-08-23,0.975521,6.06437,4.42918,6.0378,5.7166,fluxnet_archive,0.015262778977681904
2021-08-24,0.878646,3.32679,3.12154,4.47985,4.35501,fluxnet_archive,0.12610511159107282
2021-08-25,0.907812,4.68623,3.6417,5.50943,5.6558,fluxnet_archive,0.3213606911447085
2021-08-26,0.915625,5.8016,3.6028,5.64291,6.43414,fluxnet_archive,0.7856227501799861
2021-08-27,0.932813,5.58693,3.33731,5.81243,6.12918,fluxnet_archive,0.4440244780417566
2021-08-28,0.926562,4.61901,3.94606,5.41062,5.70342,fluxnet_archive,0.42678185745140435
2021-08-29,0.927083,5.13717,4.16172,5.76259,5.74396,fluxnet_archive,0.2025701943844493
2021-08-30,0.876042,5.09983,4.19909,6.0208,5.78697,fluxnet_archive,0.04763858891288681
2021-08-31,0.817187,5.26211,4.67753,6.30828,6.17697,fluxnet_archive,0.1214470842332613
2021-09-13,0.883333,5.84338,6.39895,5.47904,4.66976,fluxnet_archive,0.36665226781857463
2021-09-14,0.863542,4.34233,5.40986,4.40294,3.57033,fluxnet_archive,0.38344852411807073
2021-09-15,0.821354,2.57578,3.74883,2.81073,2.47072,fluxnet_archive,0.028804895608351283
2021-09-16,0.865625,3.44333,4.15852,3.716,3.0272,fluxnet_archive,0.2799136069114471
2021-09-17,0.821354,5.56757,4.72753,5.44643,4.04565,fluxnet_archive,0.7924982001439885
2021-09-18,0.863542,5.37451,4.27145,5.63707,3.55925,fluxnet_archive,1.2799280057595388
2021-09-19,0.959375,4.04249,2.83281,4.01705,3.648,fluxnet_archive,0.04971202303815703
2021-09-20,0.840625,3.50882,2.71424,4.04286,3.06283,fluxnet_archive,0.48958243340532764
2021-09-21,0.867708,3.76868,4.04718,4.68852,4.1558,fluxnet_archive,0.16754499640028755
2021-09-24,0.889062,4.16804,3.45765,4.8824,4.13694,fluxnet_archive,0.32070554355651515
2021-09-26,0.859896,0.548261,2.14449,2.53972,2.15578,fluxnet_archive,0.06043196544276455
2021-09-29,0.871875,3.90642,4.73707,4.63275,4.42206,fluxnet_archive,0.06429805615550784
2021-09-30,0.935417,3.41446,5.16344,4.30362,4.70689,fluxnet_archive,0.5063138948884089
2021-10-01,0.936979,1.23902,3.53023,3.1972,2.78564,fluxnet_archive,0.08031677465802747
2021-10-02,0.942188,1.91392,3.3753,3.86084,2.73628,fluxnet_archive,0.5936357091432687
2021-10-03,0.981771,,1.32105,1.45602,0.903647,fluxnet_archive,0.18169402447804184
2021-10-04,0.979167,,0.920031,1.08215,0.599882,fluxnet_archive,0.1312224622030237
2021-10-05,0.95625,2.82636,4.06559,4.6559,2.91801,fluxnet_archive,1.0351979841612668
2021-10-06,1.0,4.67307,3.72154,4.23794,3.61231,fluxnet_archive,0.23443484521238311
2021-10-07,0.975,4.17513,4.04098,4.16548,3.58161,fluxnet_archive,0.2043700503959681
2021-10-08,0.954167,4.02645,4.09821,4.24835,3.55129,fluxnet_archive,0.28586033117350645
2021-10-09,0.966146,0.652449,1.78579,1.65839,1.098,fluxnet_archive,0.1874658027357811
2021-10-10,0.984896,1.06313,2.02135,1.55704,1.66351,fluxnet_archive,0.29263498920086395
2021-10-11,0.990625,2.94119,2.42567,2.97236,2.95469,fluxnet_archive,0.20326133909287233
2021-10-12,0.993229,2.69039,2.37298,2.84625,2.86553,fluxnet_archive,0.22986321094312467
2021-10-13,0.850521,2.90433,2.35471,2.69568,2.80988,fluxnet_archive,0.2982001439884811
2021-10-27,0.841667,3.73806,1.18514,3.27752,1.60604,fluxnet_archive,0.9873866090712743
2021-10-28,0.961979,3.2921,1.0932,2.83364,1.50026,fluxnet_archive,0.7439740820734341
2021-10-29,0.867708,1.82492,0.403396,1.63741,0.645116,fluxnet_archive,0.49841180705543553
2021-10-30,0.915625,1.15287,0.223471,1.15333,0.377513,fluxnet_archive,0.34256083513318936
2021-10-31,0.965625,0.5635,0.161193,0.800523,0.283888,fluxnet_archive,0.1559647228221742
2021-11-01,0.893229,0.942578,0.215155,0.996727,0.367719,fluxnet_archive,0.2368668106551476
2021-11-02,1.0,3.07583,0.793512,3.02084,1.14571,fluxnet_archive,1.1340028797696184
2021-11-03,0.990625,,0.107062,0.283721,0.209829,fluxnet_archive,0.1627847372210223
2021-11-04,1.0,1.71818,0.708726,1.2846,1.11736,fluxnet_archive,0.0955795536357091
2021-11-05,0.836979,1.17267,0.85027,1.12504,1.38314,fluxnet_archive,0.40179985601151913
2021-11-06,0.981771,1.15451,0.641503,0.996418,1.11395,fluxnet_archive,0.3005989920806335
2021-11-07,0.964583,1.50933,0.614491,1.23414,1.09869,fluxnet_archive,0.11846652267818568
2021-11-08,0.982292,1.56597,0.572984,1.20533,1.04185,fluxnet_archive,0.09828653707703378
2021-11-22,0.921875,1.03976,0.136725,0.592662,0.483836,fluxnet_archive,0.13763426925845929
2021-11-23,0.979167,1.20836,0.135352,0.829243,0.494971,fluxnet_archive,0.02467386609071272
2021-11-26,0.879167,1.12106,0.349992,0.897044,0.77368,fluxnet_archive,0.12716774658027363
2021-11-27,0.98125,0.936959,0.354991,0.975829,0.722942,fluxnet_archive,0.033918646508279346
2021-11-28,1.0,0.834859,0.363254,0.73947,0.627047,fluxnet_archive,0.1350446364290857
2021-11-29,1.0,0.938643,0.467951,0.916564,0.577658,fluxnet_archive,0.028010079193664543
2021-11-30,0.967708,0.434541,0.687464,0.530519,0.59572,fluxnet_archive,0.26292368610511163
2021-12-01,0.999479,0.357242,0.639841,0.512266,0.551504,fluxnet_archive,0.24423182145428365
2021-12-02,1.0,0.289739,0.316184,0.271912,0.415168,fluxnet_archive,0.31911879049676023
2021-12-03,0.854167,0.286332,0.192049,0.29957,0.421818,fluxnet_archive,0.3039942404607631
2021-12-04,0.851563,0.23818,0.258624,0.285525,0.395128,fluxnet_archive,0.29489056875449965
2021-12-05,0.999479,0.488394,0.334994,0.605289,0.306039,fluxnet_archive,0.000539956803455744
2021-12-06,0.875,0.543216,0.550046,0.558186,0.328189,fluxnet_archive,0.05039812814974805
2021-12-07,0.875,0.250851,0.790652,0.37585,0.343405,fluxnet_archive,0.1926241900647948
2021-12-09,0.860938,0.541438,0.792459,0.61124,0.29321,fluxnet_archive,0.012980561555075588
2021-12-11,0.873437,0.872422,0.267647,0.676979,0.202583,fluxnet_archive,0.1255550755939525
2021-12-12,0.860938,1.1937,0.223171,1.00758,0.159413,fluxnet_archive,0.39464866810655136
2021-12-13,0.802083,1.42948,0.249041,1.08966,0.18459,fluxnet_archive,0.4356155507559395
2021-12-15,0.836458,1.0488,0.242966,0.398622,0.167991,fluxnet_archive,0.04994168466522679
2021-12-17,0.817187,1.22357,0.1732,0.288572,0.11979,fluxnet_archive,0.09446940244780418
2021-12-29,0.918229,3.89773,0.329294,2.31095,0.235447,fluxnet_archive,1.2782598992080632
2021-12-30,0.979688,3.14194,0.250817,1.44269,0.1678,fluxnet_archive,0.7018646508279338
2021-12-31,0.944792,3.03743,0.225831,1.39951,0.157394,fluxnet_archive,0.6782692584593232
