TIMESTAMP,NEE_VUT_MEAN_QC,GPP_NT_VUT_REF,GPP_DT_VUT_REF,GPP_NT_VUT_MEAN,GPP_DT_VUT_MEAN,database,zScore_DTvsNT_VUT
2021-07-10,0.999479,9.88088,6.45093,10.4343,6.79058,fluxnet_archive,2.407285817134629
2021-07-11,0.999479,9.527,6.86227,9.72609,7.36414,fluxnet_archive,1.4844852411807052
2021-07-12,0.997917,8.21136,5.27195,8.54642,5.70619,fluxnet_archive,1.828819294456443
2021-07-13,0.998958,4.33262,4.88892,4.09769,5.10334,fluxnet_archive,0.939992800575954
2021-07-14,1.0,7.25194,9.06497,7.88928,9.33901,fluxnet_archive,1.2597048236141106
2021-07-15,0.993229,6.89386,6.82855,7.25021,7.11403,fluxnet_archive,0.11794096472282187
2021-07-16,0.995313,5.56934,6.44192,6.15362,6.80191,fluxnet_archive,0.682714182865371
2021-07-17,0.985938,8.06369,5.99788,9.07018,6.63455,fluxnet_archive,1.5375305975521965
2021-07-18,0.991146,7.13145,4.75913,8.78896,5.22691,fluxnet_archive,2.3484881209503237
2021-07-20,0.989062,8.41791,7.167,9.24978,6.42626,fluxnet_archive,1.8167890568754497
2021-07-30,0.875,6.01502,3.07818,6.72253,3.05016,fluxnet_archive,2.427912167026638
2021-08-02,0.992188,6.82736,4.46224,7.26892,4.00789,fluxnet_archive,2.131771058315335
2021-08-07,0.989583,5.46941,2.91433,5.85922,2.90427,fluxnet_archive,1.911411087113031
2021-08-08,0.992187,7.2362,4.01807,7.58899,4.10234,fluxnet_archive,2.2942044636429086
2021-08-09,0.991146,7.10242,3.50325,6.83535,3.79771,fluxnet_archive,1.9709431245500362
2021-08-10,0.992708,5.79366,3.59309,5.38034,3.86696,fluxnet_archive,0.8735637149028078
2021-08-11,0.996875,5.1384,4.00996,4.86657,4.05737,fluxnet_archive,0.3665946724262063
2021-08-12,0.997917,5.27094,4.62361,5.08986,4.19799,fluxnet_archive,0.4261123110151187
2021-08-13,0.997917,4.99638,4.65085,4.86512,4.04961,fluxnet_archive,0.37113750899927983
2021-08-14,0.998437,4.54141,4.38721,4.46458,3.78144,fluxnet_archive,0.2758387329013678
2021-08-15,0.99375,4.0978,3.80576,4.09278,3.37196,fluxnet_archive,0.3029661627069836
2021-08-16,0.988021,4.31764,2.93404,4.22493,2.80626,fluxnet_archive,0.8053779697624187
2021-08-17,0.980208,3.08509,1.99904,3.10593,2.2816,fluxnet_archive,0.37748740100791917
2021-08-18,0.93125,2.9084,2.46487,2.81299,2.74842,fluxnet_archive,0.16949604031677448
2021-08-19,0.930729,2.85557,2.10617,2.95293,2.41807,fluxnet_archive,0.16908567314614809
2021-08-24,0.990625,1.06992,1.10705,0.664038,1.15999,fluxnet_archive,0.5730395968322534
2021-08-25,0.971354,0.915701,1.10408,0.888327,1.17335,fluxnet_archive,0.4211828653707702
2021-08-26,0.991146,2.30842,0.64367,2.24472,0.740614,fluxnet_archive,0.8668869690424766
2021-08-27,0.983333,2.36438,0.351108,2.099,0.446229,fluxnet_archive,0.9739172066234703
2021-08-28,1.0,2.12074,0.646356,1.69704,0.756619,fluxnet_archive,0.461066234701224
2021-08-29,0.991146,2.5995,0.41867,2.40497,0.532906,fluxnet_archive,1.1317955363570913
2021-08-30,0.999479,3.74662,0.325142,3.61238,0.406883,fluxnet_archive,2.091790496760259
2021-08-31,0.976042,3.00818,0.420028,2.9557,0.491922,fluxnet_archive,1.5577955363570917
2021-09-01,0.813021,3.57742,0.500519,3.78445,0.621179,fluxnet_archive,2.0613902087832976
2021-09-03,0.874479,3.38084,0.888299,3.49435,0.765747,fluxnet_archive,1.7484542836573074
2021-09-04,0.975,2.89472,0.652225,3.18785,0.560316,fluxnet_archive,1.6756904247660187
2021-09-05,0.953646,3.11804,0.45278,3.17849,0.49563,fluxnet_archive,1.7155219582433405
2021-09-06,0.966667,1.8972,0.279608,1.84548,0.400657,fluxnet_archive,0.8242066234701223
2021-09-07,0.972917,0.322916,0.0727202,0.75564,0.289382,fluxnet_archive,0.1196961843052556
