t,EVI2
2017-01-04,
2017-01-07,
2017-01-14,
2017-01-24,
2017-01-27,-0.04426535
2017-02-03,
2017-02-06,
2017-02-13,
2017-02-16,
2017-02-23,
2017-02-26,
2017-03-05,
2017-03-08,
2017-03-15,
2017-03-17,0.22708522
2017-03-18,
2017-03-20,0.2354056
2017-03-23,0.25524107
2017-03-25,0.2672063
2017-03-28,0.28207588
2017-03-30,
2017-04-02,0.3207182
2017-04-04,
2017-04-07,
2017-04-09,0.44765925
2017-04-12,
2017-04-14,0.53467333
2017-04-17,
2017-04-22,0.592224
2017-04-24,0.59161365
2017-04-27,
2017-04-29,
2017-05-02,0.6660594
2017-05-04,
2017-05-07,
2017-05-09,
2017-05-12,
2017-05-14,
2017-05-17,0.6844389
2017-05-19,
2017-05-22,0.7679954
2017-05-24,
2017-05-27,0.7277213
2017-05-29,0.76246023
2017-06-01,
2017-06-03,
2017-06-06,0.75636494
2017-06-08,
2017-06-11,0.6082759
2017-06-13,0.6246192
2017-06-16,
2017-06-18,0.62825704
2017-06-21,0.57096744
2017-06-23,
2017-06-26,0.5608053
2017-06-28,0.71946245
2017-07-01,
2017-07-03,0.76120734
2017-07-06,0.65721107
2017-07-08,
2017-07-11,
2017-07-13,
2017-07-16,0.8923851
2017-07-18,0.8250386
2017-07-21,0.7814015
2017-07-23,0.8158602
2017-07-26,
2017-07-28,
2017-07-31,
2017-08-02,
2017-08-05,0.7430537
2017-08-07,0.80561
2017-08-10,
2017-08-12,
2017-08-15,0.7698105
2017-08-17,0.6709305
2017-08-20,
2017-08-22,0.6230842
2017-08-25,0.5431359
2017-08-27,
2017-08-30,
2017-09-01,
2017-09-04,0.63291645
2017-09-06,
2017-09-09,
2017-09-11,
2017-09-14,
2017-09-16,
2017-09-19,
2017-09-21,0.7079289
2017-09-24,
2017-09-26,0.25669613
2017-09-29,
2017-10-01,
2017-10-04,
2017-10-06,
2017-10-09,
2017-10-11,0.60898006
2017-10-14,0.5450896
2017-10-16,0.5555323
2017-10-19,0.5111116
2017-10-21,0.6326778
2017-10-24,0.5441818
2017-10-26,
2017-10-29,
2017-10-31,0.4863171
2017-11-03,0.45240238
2017-11-05,
2017-11-08,
2017-11-10,
2017-11-13,
2017-11-15,0.33764675
2017-11-18,0.2975797
2017-11-20,
2017-11-23,0.23450796
2017-11-28,
2017-11-30,
2017-12-03,-0.076881155
2017-12-05,
2017-12-08,
2017-12-10,
2017-12-13,-0.07925666
2017-12-15,
2017-12-18,
2017-12-20,
2017-12-23,-0.0682968
2017-12-25,-0.092506915
2017-12-28,
2017-12-30,
2018-01-02,-0.04794209
2018-01-04,
