t,EVI2
2017-01-03,0.38339442
2017-01-13,0.37390697
2017-02-02,
2017-02-12,
2017-02-22,
2017-03-04,
2017-03-14,0.37783408
2017-03-19,0.36019656
2017-03-24,
2017-03-29,0.38514504
2017-04-03,0.38212013
2017-04-08,0.39416483
2017-04-13,0.39700586
2017-04-18,0.40731472
2017-04-23,0.405975
2017-04-28,0.42932123
2017-05-03,
2017-05-08,0.41156816
2017-05-13,
2017-05-18,0.37431592
2017-05-23,0.42938858
2017-05-28,
2017-06-02,
2017-06-07,0.46503338
2017-06-12,0.45313185
2017-06-17,0.4748266
2017-06-22,0.44203854
2017-06-27,
2017-07-02,0.45921192
2017-07-07,0.43061063
2017-07-12,0.43623355
2017-07-17,0.4500958
2017-07-22,
2017-07-27,0.44970343
2017-08-01,
2017-08-06,0.4241536
2017-08-11,
2017-08-16,
2017-08-21,0.43575707
2017-08-26,
2017-08-31,
2017-09-05,0.4536975
2017-09-10,0.41606337
2017-09-15,
2017-09-20,0.42092696
2017-09-25,
2017-09-30,
2017-10-05,0.41302064
2017-10-10,0.3989427
2017-10-15,
2017-10-20,
2017-10-25,
2017-10-30,0.3823192
2017-11-04,
2017-11-09,
2017-11-14,0.39726508
2017-11-19,0.38589206
2017-11-24,
2017-11-29,0.39208433
2017-12-09,0.39505616
2017-12-14,
2017-12-19,
2017-12-24,0.3996409
2017-12-29,
2018-01-03,0.39177245
2018-01-08,
2018-01-13,
2018-01-18,
2018-01-23,0.38126037
2018-01-28,0.38819784
2018-02-02,0.40496725
2018-02-07,
2018-02-12,0.40129176
2018-02-17,
2018-02-22,0.39927268
2018-02-27,0.39248553
2018-03-04,
2018-03-09,
2018-03-14,
2018-03-19,
2018-03-24,
2018-03-29,
2018-04-03,
2018-04-08,
2018-04-13,
2018-04-18,0.37529415
2018-04-23,
2018-04-28,
2018-05-03,0.34312874
2018-05-08,
2018-05-13,
2018-05-18,0.42214966
2018-05-23,
2018-05-28,
2018-06-02,0.44911933
2018-06-07,
2018-06-12,0.48903337
2018-06-17,
2018-06-22,0.46306688
2018-06-27,0.46346286
2018-07-02,0.4629788
2018-07-07,0.45275092
2018-07-12,
2018-07-17,0.45336872
2018-07-22,
2018-07-27,0.44877377
2018-08-01,
2018-08-06,0.44672146
2018-08-11,0.46334305
2018-08-16,0.4496841
2018-08-21,
2018-08-26,0.44612557
2018-08-31,0.43618667
2018-09-05,
2018-09-10,
2018-09-20,0.41891304
2018-09-25,
2018-09-30,
2018-10-05,0.41015932
2018-10-10,
2018-10-15,
2018-10-20,
2018-10-25,0.3850264
2018-10-30,0.39466444
2018-11-04,
2018-11-09,
2018-11-14,
2018-11-19,
2018-11-24,
2018-11-29,
2018-12-04,0.38923466
2018-12-09,
2018-12-14,
2018-12-19,0.34539613
2018-12-24,
2018-12-29,0.3613757
2019-01-03,0.37014103
2019-01-08,
2019-01-13,
2019-01-18,
2019-01-23,
2019-01-28,
2019-02-02,
2019-02-07,
2019-02-12,0.38229176
2019-02-17,
2019-02-22,0.37378645
2019-02-27,0.37715924
2019-03-04,
2019-03-09,
2019-03-14,0.394238
2019-03-19,0.4004831
2019-03-24,0.37693486
2019-03-29,0.40602764
2019-04-03,
2019-04-08,0.38917485
2019-04-13,0.4039347
2019-04-18,
2019-04-23,
2019-04-28,0.44650128
2019-05-03,
2019-05-08,
2019-05-13,0.40367717
2019-05-18,
2019-05-23,0.39808634
2019-05-28,
2019-06-02,0.42165077
2019-06-07,
2019-06-12,0.47144204
2019-06-17,0.44696274
2019-06-22,0.4856609
2019-06-27,0.4143981
2019-07-02,0.40851432
2019-07-07,
2019-07-12,0.40947434
2019-07-17,
2019-07-22,0.40102446
2019-07-27,
2019-08-01,0.3791752
2019-08-06,
2019-08-11,0.40526253
2019-08-16,0.42019716
2019-08-21,
2019-08-26,0.4076433
2019-08-31,0.39641026
2019-09-05,0.41291982
2019-09-10,
2019-09-15,0.4021828
2019-09-20,
2019-09-25,
2019-09-30,0.39010578
2019-10-05,0.27757627
2019-10-10,0.44968104
2019-10-15,0.46591738
2019-10-20,
