t,EVI2
2017-01-07,
2017-01-27,
2017-02-06,
2017-02-16,0.31896618
2017-02-26,0.31978056
2017-03-08,0.31609574
2017-03-17,0.36019045
2017-03-18,
2017-03-20,
2017-03-23,
2017-03-28,0.32626507
2017-04-02,
2017-04-07,0.32724324
2017-04-12,0.31345797
2017-04-17,0.29808736
2017-04-22,0.32606485
2017-04-27,
2017-05-02,0.31866825
2017-05-07,0.3266401
2017-05-12,
2017-05-17,0.31555423
2017-05-22,0.29405454
2017-05-27,0.30963534
2017-06-01,0.2988475
2017-06-06,0.29958388
2017-06-11,0.2985664
2017-06-16,0.27962294
2017-06-21,0.29581246
2017-06-26,0.2752414
2017-07-01,
2017-07-06,0.29905716
2017-07-11,0.28790644
2017-07-16,0.2861261
2017-07-21,0.28126848
2017-07-26,
2017-07-31,0.26898468
2017-08-05,0.26689616
2017-08-10,0.27698395
2017-08-15,0.27627528
2017-08-20,
2017-08-25,0.27277002
2017-08-30,
2017-09-04,
2017-09-09,
2017-09-14,0.28248304
2017-09-19,
2017-09-24,
2017-09-29,0.29553115
2017-10-04,0.2919326
2017-10-09,
2017-10-14,0.28944698
2017-10-19,0.28767166
2017-10-24,0.30329502
2017-10-29,
2017-11-03,0.28164476
2017-11-08,
2017-11-13,
2017-11-18,
2017-11-23,0.30626485
2017-11-28,
2017-12-03,
2017-12-08,
2017-12-13,0.31876585
2017-12-18,
2017-12-23,0.31739363
2017-12-28,
2018-01-02,0.29385552
2018-01-07,
2018-01-12,
2018-01-17,0.30409035
2018-01-22,0.2868711
2018-01-27,
2018-02-01,
2018-02-06,
2018-02-11,
2018-02-16,
2018-02-21,
2018-02-26,0.30853117
2018-03-03,
2018-03-08,
2018-03-13,
2018-03-18,0.31570867
2018-03-23,
2018-03-28,
2018-04-02,0.30661827
2018-04-07,
2018-04-12,
2018-04-17,0.29558837
2018-04-22,0.30641618
2018-04-27,0.30936155
2018-05-02,
2018-05-07,0.33243662
2018-05-12,0.3424374
2018-05-17,0.36329505
2018-05-22,
2018-06-01,
2018-06-06,
2018-06-11,0.3229175
2018-06-16,0.3436068
2018-06-21,0.3326999
2018-06-26,0.33280742
2018-07-01,0.24404402
