t,EVI2
2017-01-01,0.2554692
2017-01-04,0.2125812
2017-01-11,0.20418404
2017-01-14,0.19819419
2017-01-24,0.17939347
2017-01-31,
2017-02-03,
2017-02-10,0.08337063
2017-02-13,
2017-02-20,0.19323157
2017-02-23,
2017-03-02,
2017-03-05,
2017-03-12,0.24433717
2017-03-15,
2017-03-17,0.23977073
2017-03-22,
2017-03-25,0.27379915
2017-03-27,0.29339132
2017-03-30,0.2704889
2017-04-01,
2017-04-04,0.30090588
2017-04-06,0.3157931
2017-04-09,0.27759638
2017-04-11,0.27568066
2017-04-14,0.29531577
2017-04-16,
2017-04-21,0.31602144
2017-04-24,
2017-04-26,
2017-04-29,0.32814828
2017-05-01,
2017-05-04,
2017-05-06,
2017-05-09,
2017-05-11,
2017-05-14,0.35178477
2017-05-16,0.3987327
2017-05-19,
2017-05-21,
2017-05-24,0.5025407
2017-05-26,
2017-05-29,0.50913954
2017-05-31,
2017-06-03,0.5120861
2017-06-05,
2017-06-08,
2017-06-10,
2017-06-13,0.5071289
2017-06-15,0.54807395
2017-06-18,0.4917966
2017-06-20,0.48910198
2017-06-23,0.49963048
2017-06-25,
2017-06-28,
2017-06-30,
2017-07-03,0.43138978
2017-07-05,0.45675907
2017-07-08,0.38487464
2017-07-10,0.41197526
2017-07-13,
2017-07-15,
2017-07-18,0.37196356
2017-07-20,
2017-07-23,0.38170978
2017-07-25,0.41901395
2017-07-28,
2017-07-30,0.41785306
2017-08-02,0.32102448
2017-08-04,0.35852313
2017-08-07,0.3263594
2017-08-09,0.36646336
2017-08-12,0.3576635
2017-08-14,0.38775954
2017-08-17,0.35110945
2017-08-19,
2017-08-22,0.39006165
2017-08-24,0.43344998
2017-08-27,0.38172415
2017-08-29,0.4166449
2017-09-01,
2017-09-03,
2017-09-06,
2017-09-08,0.462157
2017-09-11,
2017-09-13,0.46456066
2017-09-16,
2017-09-18,0.49002987
2017-09-21,0.4457934
2017-09-23,
2017-09-26,0.44703615
2017-09-28,0.43880412
2017-10-01,
2017-10-03,
2017-10-06,
2017-10-08,
2017-10-11,
2017-10-13,
2017-10-16,0.3220562
2017-10-18,
2017-10-21,
2017-10-23,0.3334771
2017-10-26,
2017-10-28,
2017-10-31,
2017-11-02,
2017-11-05,
2017-11-07,
2017-11-10,0.33919957
2017-11-12,
2017-11-15,
2017-11-17,
2017-11-20,0.32124996
2017-11-22,0.31377602
2017-11-27,0.33860785
2017-11-30,
2017-12-02,
2017-12-05,0.30949572
2017-12-07,0.27659532
2017-12-10,
2017-12-12,
2017-12-15,
2017-12-17,0.2949536
2017-12-20,0.2763824
2017-12-22,
2017-12-25,0.17723836
2017-12-27,
2017-12-30,
2018-01-01,
2018-01-04,
2018-01-06,
2018-01-09,
2018-01-11,
2018-01-14,
2018-01-16,
2018-01-19,
2018-01-21,0.24444608
2018-01-24,0.25189584
2018-01-26,
2018-01-29,
2018-01-31,
2018-02-03,
2018-02-05,0.21639353
2018-02-08,
2018-02-10,0.27959588
2018-02-13,0.25121546
2018-02-15,
2018-02-18,
2018-02-20,
2018-02-23,
2018-02-25,0.2876162
2018-02-28,0.20143794
2018-03-02,
2018-03-05,
2018-03-07,
2018-03-10,
2018-03-12,
2018-03-15,
2018-03-17,
2018-03-20,
2018-03-22,0.34968054
2018-03-25,0.33221248
2018-03-27,0.3363917
2018-03-30,0.30639267
2018-04-01,0.3766211
2018-04-04,
2018-04-06,0.3769397
2018-04-09,
2018-04-11,
2018-04-14,0.3955504
2018-04-16,
2018-04-19,0.40853018
2018-04-21,0.42223993
2018-04-24,0.38631418
2018-04-26,
2018-04-29,0.45072278
2018-05-01,
2018-05-04,
2018-05-06,0.46821624
2018-05-09,0.4636438
2018-05-11,
2018-05-14,
2018-05-16,
2018-05-19,0.502242
2018-05-21,
2018-05-24,0.43185446
2018-05-26,0.42587897
2018-05-29,
2018-05-31,
2018-06-03,0.5736027
2018-06-05,0.61116046
2018-06-08,0.6108798
2018-06-10,
2018-06-13,
2018-06-15,0.59950954
2018-06-18,0.597065
2018-06-20,0.5933383
2018-06-23,
2018-06-25,
2018-06-28,
2018-06-30,0.5091545
2018-07-03,
2018-07-05,
2018-07-08,
2018-07-10,
2018-07-13,0.5402911
2018-07-15,0.62726504
2018-07-18,0.53203917
2018-07-20,0.5670116
2018-07-23,0.5510593
2018-07-25,0.5390475
2018-07-28,0.4621206
2018-07-30,0.47632912
2018-08-02,0.41771007
2018-08-04,0.44906014
2018-08-07,0.38640997
2018-08-09,0.4236962
2018-08-12,0.39193988
2018-08-14,
2018-08-17,0.40506786
2018-08-19,0.4679303
2018-08-22,0.39671096
2018-08-24,0.48193568
2018-08-27,0.42678905
2018-08-29,
2018-09-01,
2018-09-03,0.48181987
2018-09-06,
2018-09-08,0.4582157
2018-09-11,
2018-09-13,
2018-09-16,0.42623898
2018-09-18,0.4481932
2018-09-21,0.41462308
2018-09-23,
2018-09-26,0.4361102
2018-09-28,0.45310968
2018-10-01,
2018-10-03,0.44799754
2018-10-06,
2018-10-08,
2018-10-11,0.38021326
2018-10-13,0.38902617
2018-10-16,
2018-10-18,
2018-10-21,0.34063247
2018-10-23,
2018-10-26,
2018-10-28,
2018-10-31,0.35063857
2018-11-02,
2018-11-05,
2018-11-07,
2018-11-10,
2018-11-12,0.31460977
2018-11-15,0.32641053
2018-11-17,0.30520025
2018-11-20,
2018-11-22,
2018-11-25,
2018-11-27,
2018-11-30,
2018-12-02,
2018-12-05,
2018-12-07,
2018-12-10,
2018-12-12,0.30374014
2018-12-15,0.2806111
2018-12-17,
2018-12-20,
2018-12-22,
2018-12-25,
2018-12-27,0.124714196
2018-12-30,0.24690427
2019-01-01,
2019-01-04,0.22107121
2019-01-06,0.22940432
2019-01-09,0.18483303
2019-01-11,0.22932707
2019-01-14,0.21660845
2019-01-16,0.21632725
2019-01-19,
2019-01-21,
2019-01-24,
2019-01-26,
2019-01-29,
2019-01-31,0.2032082
2019-02-03,
2019-02-05,0.22177379
2019-02-08,0.20578486
2019-02-10,
2019-02-13,0.20373869
2019-02-15,
2019-02-18,0.1994166
2019-02-20,
2019-02-23,0.20463838
2019-02-25,0.22960362
2019-02-28,0.2315171
2019-03-02,0.21746895
2019-03-05,0.2537182
2019-03-07,
2019-03-10,
2019-03-12,0.29839846
2019-03-15,0.27746195
2019-03-17,
2019-03-20,0.31712705
2019-03-22,0.3226263
2019-03-25,0.2974928
2019-03-27,0.2765417
2019-03-30,
2019-04-01,0.30911165
2019-04-04,
2019-04-06,
2019-04-09,
2019-04-11,
2019-04-14,
2019-04-16,0.39007565
2019-04-19,0.37217844
2019-04-21,
2019-04-24,
2019-04-26,
2019-04-29,
2019-05-01,0.43068776
2019-05-04,
2019-05-06,0.42708284
2019-05-09,
2019-05-11,
2019-05-14,0.38349497
2019-05-16,
2019-05-19,
2019-05-21,
2019-05-24,
2019-05-26,
2019-05-29,
2019-05-31,0.44254768
2019-06-03,0.41373503
2019-06-05,
2019-06-10,
2019-06-13,
