t,EVI2
2021-10-29,
2021-11-03,
2021-11-13,
2021-11-18,0.2747763
2021-11-23,
2021-11-28,
2021-12-03,
2021-12-08,
2021-12-18,
2021-12-23,
2022-01-02,
2022-01-07,
2022-01-12,
2022-01-17,
2022-01-22,
2022-01-27,
2022-02-01,
2022-02-06,
2022-02-11,
2022-02-16,
2022-02-21,
2022-02-26,
2022-03-03,0.09225924
2022-03-08,0.08520923
2022-03-13,0.07613394
2022-03-18,0.08213622
2022-03-23,0.08307792
2022-03-28,
2022-04-02,
2022-04-07,
2022-04-12,
2022-04-17,0.11972681
2022-04-22,
2022-04-27,
2022-05-02,0.2176322
2022-05-07,
2022-05-12,
2022-05-17,
2022-05-22,0.13126579
2022-05-27,
2022-06-01,0.30043787
2022-06-06,0.2542013
2022-06-11,
2022-06-16,0.42462033
2022-06-21,
2022-06-26,
2022-07-01,
2022-07-06,
2022-07-11,
2022-07-16,
2022-07-21,
2022-07-26,0.4725322
2022-07-31,
2022-08-05,
2022-08-10,0.54560995
2022-08-15,
2022-08-20,
2022-08-25,0.52283067
2022-08-30,
2022-09-04,0.33434355
2022-09-09,
2022-09-14,
2022-09-19,
2022-09-24,
2022-09-29,
2022-10-04,0.27752334
2022-10-09,0.265867
2022-10-14,
2022-10-19,
2022-10-24,0.19779098
2022-10-29,
2022-11-03,
2022-11-08,
2022-11-13,0.17553404
2022-11-18,0.22576435
2022-11-23,0.22204906
2022-11-28,
2022-12-03,
2022-12-08,
2022-12-13,0.14841314
2022-12-18,
2022-12-23,
2022-12-28,
2023-01-02,
2023-01-07,
2023-01-17,
2023-01-22,
2023-01-27,
2023-02-01,
2023-02-06,0.12243725
2023-02-11,
2023-02-16,
2023-02-21,
2023-02-26,
2023-03-03,
2023-03-08,
2023-03-13,0.33320078
2023-03-18,0.41010958
2023-03-23,
2023-03-28,
2023-04-02,
2023-04-07,
2023-04-12,
2023-04-17,
2023-04-22,
2023-04-27,
2023-05-02,
2023-05-07,
2023-05-12,
2023-05-17,
2023-05-22,
2023-05-27,0.62144405
2023-06-01,0.6016308
2023-06-06,0.6591751
2023-06-11,0.63900745
2023-06-16,0.6460531
2023-06-21,
2023-06-26,
2023-07-01,
2023-07-06,0.38373435
2023-07-11,0.22601157
2023-07-16,0.5294788
2023-07-21,
2023-07-26,
2023-07-31,
2023-08-05,
2023-08-10,0.22537933
2023-08-15,
2023-08-20,
2023-08-25,
2023-08-30,
2023-09-04,0.26238412
2023-09-09,0.22329894
2023-09-14,
2023-09-19,
2023-09-24,0.3066969
2023-09-29,
2023-10-04,
2023-10-09,
2023-10-14,
2023-10-19,
2023-10-24,
2023-10-29,
2023-11-03,0.21967071
2023-11-08,
2023-11-13,
2023-11-18,
2023-11-28,
2023-12-03,
2023-12-08,
2023-12-13,
2023-12-18,0.46470752
2023-12-23,
2023-12-28,
2024-01-02,
2024-01-07,
2024-01-12,
2024-01-17,
2024-01-22,
2024-01-27,0.15192398
2024-02-01,
2024-02-06,
2024-02-11,
2024-02-16,
2024-02-21,
2024-02-26,
2024-03-02,0.11310865
2024-03-07,0.16065232
2024-03-12,
2024-03-17,
2024-03-22,
2024-03-27,
2024-04-01,
2024-04-06,
2024-04-11,
2024-04-16,
2024-04-21,0.08383995
2024-04-26,
2024-05-01,0.13266881
2024-05-06,
2024-05-11,0.14684613
2024-05-16,
2024-05-21,
2024-05-26,
2024-05-31,
2024-06-05,
2024-06-10,
2024-06-15,
2024-06-20,
2024-06-25,0.31392917
2024-06-30,
2024-07-05,
2024-07-10,
2024-07-15,0.5182186
2024-07-20,0.54097116
2024-07-25,
2024-07-30,0.5607127
2024-08-04,
2024-08-09,
2024-08-14,
2024-08-19,0.61692715
2024-08-24,0.5722087
2024-08-29,0.54557633
2024-09-03,0.5084406
2024-09-08,0.5846086
2024-09-13,
2024-09-18,0.17973632
2024-09-23,
2024-09-28,
2024-10-03,
2024-10-08,
2024-10-13,
2024-10-18,
2024-10-23,0.25608543
2024-10-28,
2024-11-02,
2024-11-07,
2024-11-12,
2024-11-17,
2024-11-22,
2024-11-27,
2024-12-02,
2024-12-07,
2024-12-12,
2024-12-17,
2024-12-22,
2024-12-27,
