t,EVI2
2017-01-02,
2017-01-05,
2017-01-12,0.3151734
2017-01-15,0.33016863
2017-01-25,0.30584177
2017-02-01,
2017-02-04,
2017-02-11,
2017-02-14,
2017-02-21,0.35604244
2017-02-24,
2017-03-03,
2017-03-06,
2017-03-13,0.3730132
2017-03-16,
2017-03-18,0.42224547
2017-03-23,
2017-03-26,
2017-04-02,0.42517626
2017-04-05,0.41006026
2017-04-07,0.41777223
2017-04-10,
2017-04-12,0.354172
2017-04-15,
2017-04-17,0.30203533
2017-04-22,
2017-04-25,0.25480327
2017-04-27,0.24969919
2017-04-30,
2017-05-02,0.22361478
2017-05-05,
2017-05-07,0.2075018
2017-05-12,
2017-05-15,
2017-05-17,
2017-05-20,0.18878765
2017-05-22,0.17091472
2017-05-25,0.15652484
2017-05-27,
2017-05-30,0.15384158
2017-06-01,0.15148409
2017-06-04,0.14973606
2017-06-06,0.16032287
2017-06-09,
2017-06-11,0.12968056
2017-06-14,0.123257935
2017-06-16,0.12357658
2017-06-19,0.1244489
2017-06-21,0.120112
2017-06-24,0.13795368
2017-06-26,0.13295543
2017-06-29,
2017-07-01,0.12687343
2017-07-04,0.12060791
2017-07-06,
2017-07-09,0.114743076
2017-07-11,0.123352304
2017-07-14,0.1136466
2017-07-16,0.1209947
2017-07-19,0.10865761
2017-07-21,0.12166628
2017-07-24,0.11010764
2017-07-26,0.11730844
2017-07-29,0.104806125
2017-07-31,0.11788804
2017-08-03,0.11588955
2017-08-05,0.115681194
2017-08-08,0.11552872
2017-08-10,0.11740489
2017-08-13,0.10280863
2017-08-15,
2017-08-18,0.10418539
2017-08-20,0.109828606
2017-08-23,
2017-08-25,0.11420391
2017-08-28,
2017-08-30,0.11691772
2017-09-02,0.10896178
2017-09-04,0.11231288
2017-09-07,0.11045376
2017-09-09,0.102733195
2017-09-12,0.10584417
2017-09-14,
2017-09-17,
2017-09-19,0.112186685
2017-09-22,0.11128312
2017-09-24,0.11218609
2017-09-27,
2017-09-29,0.09356653
2017-10-02,0.099170074
2017-10-04,0.10078387
2017-10-07,0.107778855
2017-10-09,0.11242953
2017-10-12,0.09832053
2017-10-14,
2017-10-17,
2017-10-19,0.03849079
2017-10-22,0.11304945
2017-10-24,0.10599982
2017-10-27,0.106438816
2017-10-29,0.10854235
2017-11-01,
2017-11-03,
2017-11-06,0.1016631
2017-11-08,0.10904518
2017-11-11,0.10509357
2017-11-13,0.107501395
2017-11-16,0.10005214
2017-11-18,
2017-11-21,0.106014445
2017-11-23,
2017-11-26,
2017-11-28,
2017-12-01,0.11238903
2017-12-06,
2017-12-08,0.094513625
2017-12-11,0.11538681
2017-12-13,0.114287004
2017-12-16,0.11932258
2017-12-18,0.124035925
2017-12-21,0.11866366
2017-12-23,0.12923668
2017-12-26,
2017-12-28,
2017-12-31,
2018-01-02,
2018-01-05,
2018-01-07,
2018-01-10,
2018-01-12,
2018-01-15,0.18192808
2018-01-17,0.19718209
2018-01-20,0.1655432
2018-01-22,
2018-01-25,
2018-01-27,
2018-01-30,0.20435993
2018-02-01,
2018-02-04,
2018-02-06,0.2379612
2018-02-09,
2018-02-11,
2018-02-14,0.2577985
2018-02-16,0.279661
2018-02-19,
2018-02-21,0.27981517
2018-02-24,0.2613109
2018-02-26,
2018-03-01,
2018-03-03,
2018-03-06,
2018-03-08,
2018-03-11,
2018-03-13,
2018-03-16,
2018-03-18,
2018-03-21,0.40258625
2018-03-23,
2018-03-26,0.40202785
2018-03-28,
2018-03-31,0.45391855
2018-04-02,0.4728105
2018-04-05,
2018-04-07,
2018-04-10,
2018-04-12,
2018-04-15,
2018-04-17,0.5366941
2018-04-20,0.5342015
2018-04-22,
2018-04-25,0.46256185
2018-04-27,0.4911252
2018-04-30,
2018-05-02,
2018-05-05,0.46306828
2018-05-07,
2018-05-10,0.45779037
2018-05-12,0.4722709
2018-05-15,0.42763302
2018-05-17,0.3961223
2018-05-20,
2018-05-22,0.3882285
2018-05-25,
2018-05-27,
2018-05-30,
2018-06-01,
2018-06-04,
2018-06-06,0.18824485
2018-06-09,0.119469486
2018-06-11,
2018-06-14,
2018-06-16,0.16651015
2018-06-19,0.15316156
2018-06-21,0.14502534
2018-06-24,0.1390112
2018-06-26,0.14166223
2018-06-29,0.14712822
2018-07-01,
2018-07-04,
2018-07-06,
2018-07-09,0.13023928
2018-07-11,0.13860524
2018-07-14,
2018-07-16,0.1376248
2018-07-19,0.14023915
2018-07-21,0.1368478
2018-07-24,0.1343558
2018-07-26,0.13708195
2018-07-29,0.1319062
2018-07-31,0.13284002
2018-08-03,0.113924436
2018-08-05,0.12509896
2018-08-08,0.12620787
2018-08-10,0.1367926
2018-08-13,0.12689696
2018-08-15,0.122741655
2018-08-18,0.114485934
2018-08-20,0.12090501
2018-08-23,0.11725706
2018-08-25,0.13589004
2018-08-28,0.12794879
2018-08-30,0.13518012
2018-09-02,0.11416318
2018-09-04,
2018-09-07,0.12909034
2018-09-09,0.13267596
2018-09-12,0.11808568
2018-09-14,0.11816186
2018-09-17,0.11636669
2018-09-19,0.12798326
2018-09-22,0.11302563
2018-09-24,0.117668115
2018-09-27,0.11211404
2018-09-29,0.11914886
2018-10-02,
2018-10-04,0.11528431
2018-10-07,0.1189531
2018-10-09,0.120249614
2018-10-12,
2018-10-14,0.116801694
2018-10-17,0.09769815
2018-10-19,
2018-10-22,0.12532665
2018-10-24,0.14564456
2018-10-27,
2018-10-29,0.19990094
2018-11-01,0.20835239
2018-11-03,0.0350381
2018-11-06,
2018-11-08,
2018-11-11,
2018-11-13,
2018-11-16,0.34074804
2018-11-18,
2018-11-21,
2018-11-23,
2018-11-26,0.41526514
2018-11-28,
2018-12-01,0.44168064
2018-12-03,
2018-12-06,0.46379972
2018-12-08,
2018-12-11,
2018-12-13,
2018-12-16,
2018-12-18,
2018-12-21,0.45310348
2018-12-23,
2018-12-26,
2018-12-28,
2018-12-31,0.45530424
2019-01-02,
2019-01-05,0.4480193
2019-01-07,0.44485575
2019-01-10,0.41569048
2019-01-12,0.41341355
2019-01-15,
2019-01-17,0.2790292
2019-01-20,0.4206447
