t,EVI2
2017-01-10,
2017-01-30,
2017-02-09,
2017-02-19,0.27459505
2017-03-01,
2017-03-11,0.26657277
2017-03-21,
2017-03-26,
2017-03-31,
2017-04-05,0.30008635
2017-04-10,0.28719828
2017-04-15,
2017-04-20,0.30271843
2017-04-25,
2017-04-30,
2017-05-05,
2017-05-10,
2017-05-15,0.21110944
2017-05-20,0.35388124
2017-05-25,0.34745365
2017-05-30,0.3566562
2017-06-04,
2017-06-09,0.31321606
2017-06-14,0.35441148
2017-06-19,0.340989
2017-06-24,0.33703208
2017-06-29,0.35593736
2017-07-04,0.36094773
2017-07-09,
2017-07-14,0.3635309
2017-07-19,0.36473063
2017-07-24,0.35356426
2017-07-29,0.3419443
2017-08-03,
2017-08-08,0.32044104
2017-08-13,0.34597725
2017-08-18,0.3433172
2017-08-23,
2017-08-28,0.31748438
2017-09-02,0.32683694
2017-09-07,0.3606815
2017-09-12,0.35593325
2017-09-17,0.33589223
2017-09-22,
2017-09-27,0.33104035
2017-10-02,
2017-10-07,0.32518777
2017-10-12,0.32814473
2017-10-17,0.31708393
2017-10-22,0.31853664
2017-10-27,0.31043905
2017-11-01,0.32892552
2017-11-06,
2017-11-11,
2017-11-16,0.31235978
2017-11-21,0.32671085
2017-11-26,0.32345515
2017-12-01,
2017-12-06,
2017-12-11,
2017-12-16,0.31507683
2017-12-21,0.3113805
2017-12-26,
2017-12-31,
2018-01-05,0.29856166
2018-01-10,
2018-01-15,
2018-01-20,0.29430303
2018-01-25,
2018-01-30,
2018-02-04,0.3060099
2018-02-09,0.31016827
2018-02-14,0.3009042
2018-02-19,
2018-02-24,
2018-03-01,
2018-03-06,
2018-03-11,
2018-03-16,
2018-03-21,
2018-03-26,0.3204369
2018-03-31,
2018-04-05,
2018-04-10,
2018-04-15,0.31027585
2018-04-20,0.3239496
2018-04-25,0.34472272
2018-04-30,0.33620757
2018-05-05,
2018-05-10,
2018-05-15,
2018-05-20,0.33311468
2018-05-25,0.32302514
2018-05-30,
2018-06-04,
2018-06-09,0.32479984
2018-06-14,
2018-06-19,0.32574007
2018-06-24,
2018-06-29,0.34619892
2018-07-04,0.33419114
2018-07-09,0.32912418
2018-07-14,0.31937563
2018-07-19,0.3336798
2018-07-24,0.334127
2018-07-29,0.33485574
2018-08-03,
2018-08-08,
2018-08-13,0.35006616
2018-08-18,
2018-08-23,0.32301548
2018-08-28,0.3307234
2018-09-02,0.3333491
2018-09-07,0.3303007
2018-09-12,
2018-09-17,
2018-09-22,
2018-09-27,0.33480662
2018-10-02,0.3294933
2018-10-07,
2018-10-12,
2018-10-17,
2018-10-22,
2018-10-27,
2018-11-01,
2018-11-06,
2018-11-11,
2018-11-16,
2018-11-21,
2018-11-26,
2018-12-01,
2018-12-06,0.2989723
2018-12-11,0.30255303
2018-12-16,
2018-12-21,
2018-12-26,
2018-12-31,0.30509833
2019-01-05,0.31156847
2019-01-10,0.31341323
2019-01-15,0.3157693
2019-01-20,
2019-01-25,0.3183236
2019-01-30,0.3169957
2019-02-04,0.30896875
2019-02-09,
2019-02-14,0.31369543
2019-02-19,
2019-02-24,0.3086264
2019-03-01,0.30860132
2019-03-06,
2019-03-11,0.31986433
2019-03-16,0.33284435
2019-03-21,0.32670525
2019-03-26,
2019-03-31,0.32529196
2019-04-05,0.32406625
2019-04-10,
2019-04-15,0.31189817
2019-04-20,
2019-04-25,
2019-04-30,0.3283063
2019-05-05,0.33334163
2019-05-10,
2019-05-15,
2019-05-20,
2019-05-25,
2019-05-30,
2019-06-04,0.3311093
2019-06-09,
2019-06-14,0.22962137
2019-06-19,0.3285375
2019-06-24,0.2994463
2019-06-29,0.30086568
2019-07-04,0.32142058
2019-07-09,
2019-07-14,0.31519842
2019-07-19,0.31856346
2019-07-24,0.28902736
2019-07-29,0.31644896
2019-08-03,0.32669908
2019-08-08,0.31195942
2019-08-13,
2019-08-18,0.2997111
2019-08-23,0.30729678
2019-08-28,
2019-09-02,0.30688912
2019-09-07,0.29871675
2019-09-12,0.30187577
2019-09-17,0.30642867
2019-09-22,
2019-09-27,0.29770333
2019-10-02,0.3057927
2019-10-07,0.29425317
2019-10-12,
2019-10-17,
2019-10-22,
2019-10-27,0.28405747
2019-11-01,
2019-11-06,0.2832347
2019-11-11,
2019-11-16,0.28993335
2019-11-21,
2019-11-26,0.27891093
2019-12-01,
2019-12-06,0.26869848
2019-12-11,
2019-12-16,
2019-12-21,0.30879462
2019-12-26,0.2870004
2019-12-31,0.282904
2020-01-05,0.284913
2020-01-10,
2020-01-15,
2020-01-20,
2020-01-25,
2020-01-30,
2020-02-04,0.28094828
2020-02-09,0.2815692
2020-02-14,0.2794532
2020-02-19,0.27906716
2020-02-24,0.28734618
2020-02-29,
2020-03-05,
2020-03-10,
2020-03-15,0.28477505
2020-03-20,0.28107888
2020-03-25,
2020-03-30,
2020-04-04,0.29751363
2020-04-09,0.30659533
2020-04-14,0.30095175
2020-04-19,
2020-04-24,0.2888696
2020-04-29,0.30091935
2020-05-04,0.3027264
2020-05-09,
2020-05-14,
2020-05-19,0.34259748
2020-05-24,0.33410093
2020-05-29,
2020-06-03,
2020-06-08,0.36032152
2020-06-13,
2020-06-18,
2020-06-23,0.35499194
2020-06-28,0.35570714
2020-07-03,0.36592162
2020-07-08,0.3529677
2020-07-13,0.28526667
2020-07-18,0.38801128
2020-07-23,
2020-07-28,
2020-08-02,0.3349208
2020-08-07,0.35472432
2020-08-12,
2020-08-17,
2020-08-22,0.3332822
2020-08-27,0.34684855
2020-09-01,0.32957208
2020-09-06,0.34169945
2020-09-11,
2020-09-16,0.33697084
2020-09-21,
2020-09-26,0.32828477
2020-10-01,
2020-10-06,
2020-10-11,0.31823808
2020-10-16,
2020-10-21,
2020-10-26,
2020-10-31,0.32559535
2020-11-05,0.30598646
2020-11-10,0.30767024
2020-11-15,
2020-11-20,0.3098188
2020-11-25,
2020-11-30,0.35951754
2020-12-05,
2020-12-10,
2020-12-15,
2020-12-20,
2020-12-25,
2020-12-30,0.29121393
2021-01-04,
2021-01-09,
2021-01-14,0.30996215
2021-01-19,0.30091757
2021-01-24,0.30781198
2021-01-29,0.24942453
2021-02-03,
2021-02-08,
2021-02-13,
2021-02-18,
2021-02-23,0.24152389
2021-02-28,0.30813107
2021-03-05,0.3050207
2021-03-10,0.3124243
2021-03-15,0.30285463
2021-03-20,0.3167722
2021-03-25,0.28988838
2021-03-30,0.3107964
2021-04-04,
2021-04-09,
2021-04-14,
2021-04-19,0.32487872
2021-04-24,0.32095018
2021-04-29,
2021-05-04,0.31389302
2021-05-09,0.32221934
2021-05-14,0.19821057
2021-05-19,
2021-05-24,
