t,EVI2
2017-01-04,
2017-01-07,0.033626124
2017-01-14,
2017-01-24,
2017-01-27,0.15184276
2017-02-03,
2017-02-06,
2017-02-13,
2017-02-16,0.13041136
2017-02-23,
2017-02-26,
2017-03-05,
2017-03-08,
2017-03-15,
2017-03-17,0.14960217
2017-03-18,
2017-03-20,0.15836114
2017-03-23,
2017-03-25,0.17203192
2017-03-28,0.17636444
2017-03-30,0.1759765
2017-04-02,0.21103275
2017-04-04,
2017-04-07,
2017-04-09,0.2252761
2017-04-12,0.21413176
2017-04-14,0.23263559
2017-04-17,
2017-04-22,0.2166705
2017-04-24,0.23060504
2017-04-27,
2017-04-29,0.27204925
2017-05-02,0.24657996
2017-05-04,
2017-05-07,
2017-05-09,
2017-05-12,
2017-05-14,
2017-05-17,0.29809645
2017-05-19,
2017-05-22,0.34390858
2017-05-24,
2017-05-27,0.34591538
2017-05-29,0.36916932
2017-06-01,0.36682263
2017-06-03,0.43394926
2017-06-06,
2017-06-08,
2017-06-11,0.39928022
2017-06-13,0.4375795
2017-06-16,
2017-06-18,0.43704632
2017-06-21,
2017-06-23,
2017-06-26,0.39103875
2017-06-28,
2017-07-01,
2017-07-03,0.4421549
2017-07-06,0.4013494
2017-07-08,0.48795268
2017-07-11,
2017-07-13,0.46357498
2017-07-16,0.4537264
2017-07-18,0.49553385
2017-07-21,0.28072765
2017-07-23,
2017-07-26,0.2688746
2017-07-28,
2017-07-31,
2017-08-02,
2017-08-05,0.50604326
2017-08-07,0.55631584
2017-08-10,
2017-08-12,
2017-08-15,
2017-08-17,
2017-08-20,0.4417208
2017-08-22,0.53503793
2017-08-25,0.49415797
2017-08-27,
2017-08-30,0.47198832
2017-09-01,
2017-09-04,0.7519533
2017-09-06,
2017-09-09,
2017-09-11,
2017-09-14,
2017-09-16,
2017-09-19,
2017-09-21,0.4478443
2017-09-24,0.42019746
2017-09-26,
2017-09-29,
2017-10-01,
2017-10-04,
2017-10-06,0.37962568
2017-10-09,0.35996062
2017-10-11,0.3185288
2017-10-14,0.32553697
2017-10-16,0.3472933
2017-10-19,0.28581062
2017-10-21,0.32570404
2017-10-24,
2017-10-26,
2017-10-29,
2017-10-31,0.30770087
2017-11-03,0.2861891
2017-11-05,
2017-11-08,
2017-11-10,
2017-11-13,
2017-11-15,0.24856782
2017-11-18,0.24683033
2017-11-20,0.1966381
2017-11-23,0.22726609
2017-11-28,
2017-11-30,
2017-12-03,0.2085421
2017-12-05,0.22061889
2017-12-08,
2017-12-10,
2017-12-13,
2017-12-15,
2017-12-18,
2017-12-20,
2017-12-23,
2017-12-25,
2017-12-28,
2017-12-30,
2018-01-02,
2018-01-04,
2018-01-07,
2018-01-09,
2018-01-12,
2018-01-14,
2018-01-17,
2018-01-19,
2018-01-22,
2018-01-24,
2018-01-27,
