t,EVI2
2017-01-04,
2017-01-07,0.15510221
2017-01-14,0.1841008
2017-01-24,0.17064871
2017-01-27,0.14454678
2017-02-03,
2017-02-06,
2017-02-13,
2017-02-16,0.16709436
2017-02-23,0.11605462
2017-02-26,
2017-03-05,0.19862473
2017-03-08,0.20405589
2017-03-15,
2017-03-17,0.21495019
2017-03-18,
2017-03-20,0.18065178
2017-03-23,
2017-03-25,0.31122205
2017-03-28,0.3466301
2017-03-30,0.41528016
2017-04-02,
2017-04-04,
2017-04-07,
2017-04-09,0.5561134
2017-04-12,0.5443851
2017-04-14,0.57560736
2017-04-17,0.6766831
2017-04-22,0.61391217
2017-04-24,
2017-04-27,
2017-04-29,0.6423457
2017-05-02,0.61900204
2017-05-04,
2017-05-07,
2017-05-09,
2017-05-12,
2017-05-14,
2017-05-17,0.59028053
2017-05-19,
2017-05-22,
2017-05-24,
2017-05-27,0.60298413
2017-05-29,0.65210825
2017-06-01,
2017-06-03,0.6595801
2017-06-06,
2017-06-08,
2017-06-11,0.60535604
2017-06-13,0.6052781
2017-06-16,
2017-06-18,0.6440602
2017-06-21,
2017-06-23,0.6084007
2017-06-26,
2017-06-28,
2017-07-01,0.5695251
2017-07-03,0.6094079
2017-07-06,0.5465047
2017-07-08,0.5807631
2017-07-11,
2017-07-13,
2017-07-16,0.560903
2017-07-18,0.60829127
2017-07-21,
2017-07-23,0.5893316
2017-07-26,0.5658873
2017-07-28,0.55233026
2017-07-31,0.52012503
2017-08-02,0.54071814
2017-08-05,0.5185978
2017-08-07,0.57043195
2017-08-10,
2017-08-12,0.57037115
2017-08-15,0.512922
2017-08-17,0.54826343
2017-08-20,0.54641926
2017-08-22,0.44409057
2017-08-25,0.50254947
2017-08-27,0.5511217
2017-08-30,0.46261826
2017-09-01,
2017-09-04,
2017-09-06,
2017-09-09,
2017-09-11,
2017-09-14,
2017-09-16,
2017-09-19,
2017-09-21,0.47953314
2017-09-24,0.4081528
2017-09-26,0.47393373
2017-09-29,
2017-10-01,
2017-10-04,
2017-10-06,0.29164612
2017-10-09,0.39303878
2017-10-11,0.42061028
2017-10-14,0.3431831
2017-10-16,0.39977467
2017-10-19,
2017-10-21,
2017-10-24,0.39890254
2017-10-26,
2017-10-29,
2017-10-31,
2017-11-03,0.29286265
2017-11-05,
2017-11-08,
2017-11-10,0.30742496
2017-11-13,
2017-11-15,
2017-11-18,0.24894153
2017-11-20,
2017-11-23,
2017-11-28,
2017-11-30,
2017-12-03,0.19851768
2017-12-05,0.19912337
2017-12-08,
2017-12-10,
2017-12-13,
