Date,settings 1
2017-01-01,0.6656992
2017-01-02,0.65345675
2017-01-03,0.64198595
2017-01-04,0.6313497
2017-01-05,0.62161076
2017-01-06,0.61283195
2017-01-07,0.60507613
2017-01-08,0.5984061
2017-01-09,0.59288466
2017-01-10,0.58857465
2017-01-11,0.5855388
2017-01-12,0.58384
2017-01-13,0.5835396
2017-01-14,0.5846927
2017-01-15,0.5873531
2017-01-16,0.5915745
2017-01-17,0.5974105
2017-01-18,0.60491496
2017-01-19,0.61414146
2017-01-20,0.62514377
2017-01-21,0.6379756
2017-01-22,0.6526906
2017-01-23,0.66934246
2017-01-24,0.687985
2017-01-25,0.70867187
2017-01-26,0.73145676
2017-01-27,0.7563934
2017-01-28,0.7835355
2017-01-29,0.81293666
2017-01-30,0.84464926
2017-01-31,0.87871957
2017-02-01,0.9151925
2017-02-02,0.9541129
2017-02-03,0.9955223
2017-02-04,1.0394496
2017-02-05,1.0859333
2017-02-06,1.1350646
2017-02-07,1.1869421
2017-02-08,1.2416629
2017-02-09,1.2993243
2017-02-10,1.3600235
2017-02-11,1.4238577
2017-02-12,1.4909244
2017-02-13,1.5613204
2017-02-14,1.6351384
2017-02-15,1.7124473
2017-02-16,1.7932777
2017-02-17,1.8775766
2017-02-18,1.9652365
2017-02-19,2.0561259
2017-02-20,2.150076
2017-02-21,2.2468529
2017-02-22,2.346196
2017-02-23,2.447825
2017-02-24,2.5514338
2017-02-25,2.656687
2017-02-26,2.7632174
2017-02-27,2.8706343
2017-02-28,2.9785357
2017-03-01,3.0865428
2017-03-02,3.1942492
2017-03-03,3.3012493
2017-03-04,3.4072225
2017-03-05,3.5120847
2017-03-06,3.6160004
2017-03-07,3.7192116
2017-03-08,3.821888
2017-03-09,3.9241521
2017-03-10,4.026101
2017-03-11,4.127796
2017-03-12,4.2292447
2017-03-13,4.330401
2017-03-14,4.431157
2017-03-15,4.5312815
2017-03-16,4.630397
2017-03-17,4.7280426
2017-03-18,4.823811
2017-03-19,4.917287
2017-03-20,5.007999
2017-03-21,5.095442
2017-03-22,5.17908
2017-03-23,5.2583303
2017-03-24,5.3325086
2017-03-25,5.4009404
2017-03-26,5.4632173
2017-03-27,5.51927
2017-03-28,5.5691757
2017-03-29,5.6133757
2017-03-30,5.6525965
2017-03-31,5.687509
2017-04-01,5.718734
2017-04-02,5.7468863
2017-04-03,5.77258
2017-04-04,5.796418
2017-04-05,5.818941
2017-04-06,5.840609
2017-04-07,5.861808
2017-04-08,5.882791
2017-04-09,5.9037213
2017-04-10,5.924716
2017-04-11,5.9459414
2017-04-12,5.9677787
2017-04-13,5.9905977
2017-04-14,6.0147724
2017-04-15,6.0407205
2017-04-16,6.0690527
2017-04-17,6.1003375
2017-04-18,6.135015
2017-04-19,6.173441
2017-04-20,6.215883
2017-04-21,6.2625237
2017-04-22,6.3134813
2017-04-23,6.368824
2017-04-24,6.4285727
2017-04-25,6.492769
2017-04-26,6.5616903
2017-04-27,6.6356797
2017-04-28,6.714938
2017-04-29,6.799639
2017-04-30,6.889931
2017-05-01,6.985959
2017-05-02,7.08796
2017-05-03,7.1961493
2017-05-04,7.310673
2017-05-05,7.4315896
2017-05-06,7.558848
2017-05-07,7.6922574
2017-05-08,7.8314385
2017-05-09,7.975894
2017-05-10,8.125053
2017-05-11,8.278333
2017-05-12,8.435146
2017-05-13,8.594912
2017-05-14,8.757041
2017-05-15,8.920953
2017-05-16,9.086061
2017-05-17,9.25178
2017-05-18,9.417526
2017-05-19,9.582771
2017-05-20,9.747213
2017-05-21,9.910624
2017-05-22,10.0727625
2017-05-23,10.233424
2017-05-24,10.392522
2017-05-25,10.549976
2017-05-26,10.705693
2017-05-27,10.859559
2017-05-28,11.011435
2017-05-29,11.16116
2017-05-30,11.308566
2017-05-31,11.453481
2017-06-01,11.595726
2017-06-02,11.735109
2017-06-03,11.871408
2017-06-04,12.004393
2017-06-05,12.133821
2017-06-06,12.259419
2017-06-07,12.380825
2017-06-08,12.497682
2017-06-09,12.609779
2017-06-10,12.71705
2017-06-11,12.819465
2017-06-12,12.91714
2017-06-13,13.010199
2017-06-14,13.098642
2017-06-15,13.1824255
2017-06-16,13.261523
2017-06-17,13.335903
2017-06-18,13.405518
2017-06-19,13.4703045
2017-06-20,13.53018
2017-06-21,13.585061
2017-06-22,13.634851
2017-06-23,13.679454
2017-06-24,13.718761
2017-06-25,13.752687
2017-06-26,13.781252
2017-06-27,13.804507
2017-06-28,13.822483
2017-06-29,13.835187
2017-06-30,13.842614
2017-07-01,13.844754
2017-07-02,13.841591
2017-07-03,13.833111
2017-07-04,13.819298
2017-07-05,13.800131
2017-07-06,13.775568
2017-07-07,13.745651
2017-07-08,13.710636
2017-07-09,13.670818
2017-07-10,13.626516
2017-07-11,13.578035
2017-07-12,13.525656
2017-07-13,13.469644
2017-07-14,13.41026
2017-07-15,13.347761
2017-07-16,13.282394
2017-07-17,13.214404
2017-07-18,13.1440325
2017-07-19,13.071527
2017-07-20,12.997172
2017-07-21,12.921263
2017-07-22,12.844085
2017-07-23,12.765912
2017-07-24,12.686992
2017-07-25,12.607536
2017-07-26,12.52774
2017-07-27,12.4477825
2017-07-28,12.36784
2017-07-29,12.288074
2017-07-30,12.208619
2017-07-31,12.129582
2017-08-01,12.051062
2017-08-02,11.973153
2017-08-03,11.895934
2017-08-04,11.8194065
