Date,settings 1
2017-01-01,0.2205805
2017-01-02,0.21451123
2017-01-03,0.20883296
2017-01-04,0.20355178
2017-01-05,0.19867367
2017-01-06,0.19420461
2017-01-07,0.19015063
2017-01-08,0.1865177
2017-01-09,0.18331182
2017-01-10,0.18053898
2017-01-11,0.17820518
2017-01-12,0.17631641
2017-01-13,0.17487867
2017-01-14,0.17389797
2017-01-15,0.17338027
2017-01-16,0.17333159
2017-01-17,0.17375793
2017-01-18,0.17466526
2017-01-19,0.17605959
2017-01-20,0.17794691
2017-01-21,0.18033323
2017-01-22,0.18322451
2017-01-23,0.18662679
2017-01-24,0.19054604
2017-01-25,0.19498824
2017-01-26,0.19995941
2017-01-27,0.20546554
2017-01-28,0.21151263
2017-01-29,0.21810666
2017-01-30,0.22525363
2017-01-31,0.23295952
2017-02-01,0.24123037
2017-02-02,0.25007212
2017-02-03,0.25949082
2017-02-04,0.26949242
2017-02-05,0.2800829
2017-02-06,0.29126832
2017-02-07,0.30305463
2017-02-08,0.31544787
2017-02-09,0.32845396
2017-02-10,0.34207892
2017-02-11,0.3563288
2017-02-12,0.37120953
2017-02-13,0.38672712
2017-02-14,0.4028876
2017-02-15,0.41969693
2017-02-16,0.43716568
2017-02-17,0.45532188
2017-02-18,0.47419465
2017-02-19,0.49381042
2017-02-20,0.51419574
2017-02-21,0.53537333
2017-02-22,0.557361
2017-02-23,0.5801718
2017-02-24,0.6038173
2017-02-25,0.628308
2017-02-26,0.6536544
2017-02-27,0.6798669
2017-02-28,0.7069558
2017-03-01,0.7349307
2017-03-02,0.76379716
2017-03-03,0.7935463
2017-03-04,0.8241611
2017-03-05,0.85562277
2017-03-06,0.88791215
2017-03-07,0.92100894
2017-03-08,0.95489156
2017-03-09,0.98953664
2017-03-10,1.0249195
2017-03-11,1.061014
2017-03-12,1.0977919
2017-03-13,1.1352208
2017-03-14,1.1732653
2017-03-15,1.2119006
2017-03-16,1.251107
2017-03-17,1.2908862
2017-03-18,1.3312688
2017-03-19,1.3722907
2017-03-20,1.4139818
2017-03-21,1.4563597
2017-03-22,1.4994366
2017-03-23,1.5432209
2017-03-24,1.587711
2017-03-25,1.6328813
2017-03-26,1.6786973
2017-03-27,1.7251227
2017-03-28,1.7721192
2017-03-29,1.8196478
2017-03-30,1.8676677
2017-03-31,1.916137
2017-04-01,1.9650116
2017-04-02,2.014246
2017-04-03,2.0637925
2017-04-04,2.1136003
2017-04-05,2.1636207
2017-04-06,2.2138307
2017-04-07,2.2642019
2017-04-08,2.314734
2017-04-09,2.3654637
2017-04-10,2.4165437
2017-04-11,2.4682167
2017-04-12,2.5207253
2017-04-13,2.5743008
2017-04-14,2.6291614
2017-04-15,2.6855195
2017-04-16,2.7435844
2017-04-17,2.803561
2017-04-18,2.8656492
2017-04-19,2.9300456
2017-04-20,2.9969425
2017-04-21,3.0665288
2017-04-22,3.1389875
2017-04-23,3.2144835
2017-04-24,3.293162
2017-04-25,3.3751528
2017-04-26,3.4605706
2017-04-27,3.549525
2017-04-28,3.6421099
2017-04-29,3.738361
2017-04-30,3.8382843
2017-05-01,3.9418814
2017-05-02,4.0491467
2017-05-03,4.160059
2017-05-04,4.2745767
2017-05-05,4.392648
2017-05-06,4.5142055
2017-05-07,4.6391397
2017-05-08,4.767243
2017-05-09,4.898266
2017-05-10,5.0319524
2017-05-11,5.1680427
2017-05-12,5.306272
2017-05-13,5.4463716
2017-05-14,5.588068
2017-05-15,5.7310834
2017-05-16,5.8751354
2017-05-17,6.0199375
2017-05-18,6.165197
2017-05-19,6.310614
2017-05-20,6.455877
2017-05-21,6.600649
2017-05-22,6.744585
2017-05-23,6.887378
2017-05-24,7.0287867
2017-05-25,7.168728
2017-05-26,7.3073034
2017-05-27,7.444589
2017-05-28,7.58073
2017-05-29,7.715888
2017-05-30,7.8502192
2017-05-31,7.98387
2017-06-01,8.1169815
2017-06-02,8.249686
2017-06-03,8.382103
2017-06-04,8.514344
2017-06-05,8.646504
2017-06-06,8.778654
2017-06-07,8.9108515
2017-06-08,9.043107
2017-06-09,9.1753235
2017-06-10,9.307371
2017-06-11,9.439117
2017-06-12,9.570425
2017-06-13,9.701129
2017-06-14,9.83105
2017-06-15,9.96001
2017-06-16,10.087868
2017-06-17,10.21452
2017-06-18,10.339851
2017-06-19,10.463685
2017-06-20,10.585819
2017-06-21,10.706042
2017-06-22,10.824138
2017-06-23,10.939887
2017-06-24,11.053069
2017-06-25,11.163457
2017-06-26,11.270815
2017-06-27,11.374903
2017-06-28,11.475471
2017-06-29,11.572262
2017-06-30,11.664992
2017-07-01,11.753352
2017-07-02,11.837021
2017-07-03,11.915789
2017-07-04,11.989518
2017-07-05,12.058077
2017-07-06,12.121319
2017-07-07,12.1790695
2017-07-08,12.231156
2017-07-09,12.277448
2017-07-10,12.317817
2017-07-11,12.352173
2017-07-12,12.380435
2017-07-13,12.40252
2017-07-14,12.418336
2017-07-15,12.427776
2017-07-16,12.43078
2017-07-17,12.427464
2017-07-18,12.417974
2017-07-19,12.402453
2017-07-20,12.38103
2017-07-21,12.353817
2017-07-22,12.320928
2017-07-23,12.282442
2017-07-24,12.238393
2017-07-25,12.188942
2017-07-26,12.134282
2017-07-27,12.074599
2017-07-28,12.010073
2017-07-29,11.940881
2017-07-30,11.867193
2017-07-31,11.789151
2017-08-01,11.706906
2017-08-02,11.620607
2017-08-03,11.530393
2017-08-04,11.436393
2017-08-05,11.338741
2017-08-06,11.237546
2017-08-07,11.132844
2017-08-08,11.024646
2017-08-09,10.912956
2017-08-10,10.797778
2017-08-11,10.679111
2017-08-12,10.55698
2017-08-13,10.43154
2017-08-14,10.302969
2017-08-15,10.17146
2017-08-16,10.037281
2017-08-17,9.900748
2017-08-18,9.762173
2017-08-19,9.6218405
2017-08-20,9.480023
2017-08-21,9.33701
2017-08-22,9.193168
2017-08-23,9.048846
2017-08-24,8.904359
2017-08-25,8.760002
2017-08-26,8.61604
2017-08-27,8.472716
