Date,settings 1
2017-01-01,0.3337133
2017-01-02,0.31137055
2017-01-03,0.29023442
2017-01-04,0.27030978
2017-01-05,0.2516016
2017-01-06,0.23411487
2017-01-07,0.21785453
2017-01-08,0.20282552
2017-01-09,0.1890328
2017-01-10,0.17648084
2017-01-11,0.16517073
2017-01-12,0.15509671
2017-01-13,0.14625
2017-01-14,0.13861564
2017-01-15,0.13217714
2017-01-16,0.126918
2017-01-17,0.12282176
2017-01-18,0.119871914
2017-01-19,0.11805197
2017-01-20,0.11734544
2017-01-21,0.11773581
2017-01-22,0.11920649
2017-01-23,0.12174084
2017-01-24,0.12532224
2017-01-25,0.12993407
2017-01-26,0.13555972
2017-01-27,0.14218614
2017-01-28,0.14981678
2017-01-29,0.1584702
2017-01-30,0.16818526
2017-01-31,0.1790205
2017-02-01,0.19103837
2017-02-02,0.20430137
2017-02-03,0.21887222
2017-02-04,0.23481496
2017-02-05,0.25219387
2017-02-06,0.271075
2017-02-07,0.29153875
2017-02-08,0.31369418
2017-02-09,0.33765674
2017-02-10,0.36354157
2017-02-11,0.39146373
2017-02-12,0.42153826
2017-02-13,0.4538801
2017-02-14,0.48860347
2017-02-15,0.5258216
2017-02-16,0.565651
2017-02-17,0.6082147
2017-02-18,0.65364236
2017-02-19,0.7020651
2017-02-20,0.75361437
2017-02-21,0.80841976
2017-02-22,0.8666096
2017-02-23,0.9283094
2017-02-24,0.9936428
2017-02-25,1.0627277
2017-02-26,1.1356671
2017-02-27,1.2125489
2017-02-28,1.293452
2017-03-01,1.3784533
2017-03-02,1.4676278
2017-03-03,1.5610487
2017-03-04,1.6587882
2017-03-05,1.7609162
2017-03-06,1.8674988
2017-03-07,1.9785905
2017-03-08,2.0942402
2017-03-09,2.2144873
2017-03-10,2.339367
2017-03-11,2.4688973
2017-03-12,2.6030397
2017-03-13,2.7417376
2017-03-14,2.884933
2017-03-15,3.0325642
2017-03-16,3.1845634
2017-03-17,3.3408473
2017-03-18,3.5013273
2017-03-19,3.6659122
2017-03-20,3.8345065
2017-03-21,4.0070114
2017-03-22,4.1833243
2017-03-23,4.3633385
2017-03-24,4.546945
2017-03-25,4.734032
2017-03-26,4.924484
2017-03-27,5.1181803
2017-03-28,5.3150005
2017-03-29,5.5148187
2017-03-30,5.7175074
2017-03-31,5.9229307
2017-04-01,6.1309385
2017-04-02,6.341374
2017-04-03,6.5540786
2017-04-04,6.768906
2017-04-05,6.985714
2017-04-06,7.2043414
2017-04-07,7.424552
2017-04-08,7.6460924
2017-04-09,7.8688006
2017-04-10,8.092886
2017-04-11,8.318618
2017-04-12,8.54613
2017-04-13,8.775474
2017-04-14,9.00668
2017-04-15,9.2397375
2017-04-16,9.474601
2017-04-17,9.71121
2017-04-18,9.9495
2017-04-19,10.189397
2017-04-20,10.430812
2017-04-21,10.673614
2017-04-22,10.917627
2017-04-23,11.162664
2017-04-24,11.408522
2017-04-25,11.654953
2017-04-26,11.9016695
2017-04-27,12.148325
2017-04-28,12.394532
2017-04-29,12.639893
2017-04-30,12.883994
2017-05-01,13.126382
2017-05-02,13.366553
2017-05-03,13.603991
2017-05-04,13.838164
2017-05-05,14.068534
2017-05-06,14.294546
2017-05-07,14.515636
2017-05-08,14.731239
2017-05-09,14.940779
2017-05-10,15.143669
2017-05-11,15.33932
2017-05-12,15.527143
2017-05-13,15.706537
2017-05-14,15.8769
2017-05-15,16.03761
2017-05-16,16.187988
2017-05-17,16.327314
2017-05-18,16.454826
2017-05-19,16.569754
2017-05-20,16.671307
2017-05-21,16.758688
2017-05-22,16.83109
2017-05-23,16.887703
2017-05-24,16.92775
2017-05-25,16.950806
2017-05-26,16.95683
2017-05-27,16.945864
2017-05-28,16.918034
2017-05-29,16.873455
2017-05-30,16.812231
2017-05-31,16.734451
2017-06-01,16.640226
2017-06-02,16.529797
2017-06-03,16.40368
2017-06-04,16.262424
2017-06-05,16.106552
2017-06-06,15.936571
2017-06-07,15.752985
2017-06-08,15.556285
2017-06-09,15.346957
2017-06-10,15.125473
2017-06-11,14.892312
2017-06-12,14.648017
2017-06-13,14.393137
2017-06-14,14.128211
2017-06-15,13.853792
2017-06-16,13.570598
2017-06-17,13.279362
2017-06-18,12.980775
2017-06-19,12.675536
2017-06-20,12.3644705
2017-06-21,12.048429
2017-06-22,11.728257
2017-06-23,11.404788
2017-06-24,11.0788355
2017-06-25,10.751196
2017-06-26,10.422663
2017-06-27,10.093989
2017-06-28,9.765806
2017-06-29,9.4387045
2017-06-30,9.113269
2017-07-01,8.790077
2017-07-02,8.469699
2017-07-03,8.152692
2017-07-04,7.8396115
2017-07-05,7.531029
2017-07-06,7.2274575
2017-07-07,6.9292283
2017-07-08,6.63659
2017-07-09,6.349746
2017-07-10,6.0688596
2017-07-11,5.7940784
2017-07-12,5.525545
2017-07-13,5.2633944
2017-07-14,5.0077524
2017-07-15,4.7587457
2017-07-16,4.5165005
2017-07-17,4.281141
2017-07-18,4.0527854
2017-07-19,3.8315458
2017-07-20,3.617528
2017-07-21,3.4108312
2017-07-22,3.211549
2017-07-23,3.0197697
2017-07-24,2.835576
2017-07-25,2.6590466
2017-07-26,2.4902554
2017-07-27,2.3292668
2017-07-28,2.176117
2017-07-29,2.030812
2017-07-30,1.8933328
2017-07-31,1.763635
2017-08-01,1.6416527
2017-08-02,1.5272988
2017-08-03,1.4204664
2017-08-04,1.3210279
2017-08-05,1.228836
2017-08-06,1.1437265
