Date,settings 1
2017-01-01,0.1660918
2017-01-02,0.17493774
2017-01-03,0.18386132
2017-01-04,0.19284265
2017-01-05,0.20186184
2017-01-06,0.210899
2017-01-07,0.21993415
2017-01-08,0.22894709
2017-01-09,0.23791753
2017-01-10,0.24682519
2017-01-11,0.25564978
2017-01-12,0.264371
2017-01-13,0.27296862
2017-01-14,0.28142226
2017-01-15,0.28971118
2017-01-16,0.2978142
2017-01-17,0.30570972
2017-01-18,0.31337604
2017-01-19,0.32079148
2017-01-20,0.32793435
2017-01-21,0.33478293
2017-01-22,0.3413155
2017-01-23,0.34751043
2017-01-24,0.35334596
2017-01-25,0.3588004
2017-01-26,0.3638521
2017-01-27,0.36847937
2017-01-28,0.37266046
2017-01-29,0.37637368
2017-01-30,0.37959734
2017-01-31,0.38230976
2017-02-01,0.38448915
2017-02-02,0.38611308
2017-02-03,0.3871586
2017-02-04,0.38760093
2017-02-05,0.38740987
2017-02-06,0.38655323
2017-02-07,0.3849974
2017-02-08,0.38270816
2017-02-09,0.37965024
2017-02-10,0.37579995
2017-02-11,0.37118834
2017-02-12,0.36586094
2017-02-13,0.3598661
2017-02-14,0.35325277
2017-02-15,0.34607
2017-02-16,0.33836672
2017-02-17,0.3301919
2017-02-18,0.32159457
2017-02-19,0.31262317
2017-02-20,0.30332577
2017-02-21,0.29374996
2017-02-22,0.2839432
2017-02-23,0.2739529
2017-02-24,0.26382604
2017-02-25,0.25360936
2017-02-26,0.2433495
2017-02-27,0.23309307
2017-02-28,0.22288674
2017-03-01,0.21277711
2017-03-02,0.20281054
2017-03-03,0.19303313
2017-03-04,0.1834909
2017-03-05,0.17422983
2017-03-06,0.16529568
2017-03-07,0.15673696
2017-03-08,0.14861356
2017-03-09,0.14100343
2017-03-10,0.13404536
2017-03-11,0.12789407
2017-03-12,0.122707285
2017-03-13,0.11865442
2017-03-14,0.11590786
2017-03-15,0.11463999
2017-03-16,0.11502315
2017-03-17,0.11723392
2017-03-18,0.1214658
2017-03-19,0.12791762
2017-03-20,0.13679594
2017-03-21,0.14834386
2017-03-22,0.16285172
2017-03-23,0.1806674
2017-03-24,0.2021601
2017-03-25,0.2277296
2017-03-26,0.2577834
2017-03-27,0.29272994
2017-03-28,0.33297765
