Date,settings 1
2017-01-01,2.14494
2017-01-02,2.1917315
2017-01-03,2.2379143
2017-01-04,2.283366
2017-01-05,2.3279636
2017-01-06,2.3715816
2017-01-07,2.4141002
2017-01-08,2.4554455
2017-01-09,2.495626
2017-01-10,2.53469
2017-01-11,2.5727832
2017-01-12,2.610129
2017-01-13,2.6469853
2017-01-14,2.6835768
2017-01-15,2.720111
2017-01-16,2.7567832
2017-01-17,2.7937748
2017-01-18,2.8312614
2017-01-19,2.8694158
2017-01-20,2.908407
2017-01-21,2.9484005
2017-01-22,2.9895573
2017-01-23,3.0320342
2017-01-24,3.0759847
2017-01-25,3.121557
2017-01-26,3.168886
2017-01-27,3.218095
2017-01-28,3.2693024
2017-01-29,3.322623
2017-01-30,3.3781688
2017-01-31,3.436046
2017-02-01,3.496337
2017-02-02,3.5590594
2017-02-03,3.6242137
2017-02-04,3.6917892
2017-02-05,3.761763
2017-02-06,3.8341064
2017-02-07,3.90877
2017-02-08,3.9856699
2017-02-09,4.0647087
2017-02-10,4.145779
2017-02-11,4.228758
2017-02-12,4.313518
2017-02-13,4.399928
2017-02-14,4.4878535
2017-02-15,4.5771556
2017-02-16,4.6676936
2017-02-17,4.7593226
2017-02-18,4.851882
2017-02-19,4.945201
2017-02-20,5.0391035
2017-02-21,5.1333942
2017-02-22,5.22783
2017-02-23,5.3221188
2017-02-24,5.415959
2017-02-25,5.5090504
2017-02-26,5.601102
2017-02-27,5.6917815
2017-02-28,5.7807417
2017-03-01,5.8676205
2017-03-02,5.95205
2017-03-03,6.0336537
2017-03-04,6.112049
2017-03-05,6.1868486
2017-03-06,6.25766
2017-03-07,6.324086
2017-03-08,6.385747
2017-03-09,6.4423575
2017-03-10,6.4937453
2017-03-11,6.539759
2017-03-12,6.5802417
2017-03-13,6.6150165
2017-03-14,6.6438956
2017-03-15,6.666671
2017-03-16,6.6831236
2017-03-17,6.6930223
2017-03-18,6.696119
2017-03-19,6.692182
2017-03-20,6.681131
2017-03-21,6.6631174
2017-03-22,6.6384106
2017-03-23,6.6073656
2017-03-24,6.5703516
2017-03-25,6.527732
2017-03-26,6.4798603
2017-03-27,6.4270797
2017-03-28,6.3697257
2017-03-29,6.308135
2017-03-30,6.2426744
2017-03-31,6.1737123
2017-04-01,6.101605
2017-04-02,6.0266957
2017-04-03,5.949332
2017-04-04,5.8698435
2017-04-05,5.78854
2017-04-06,5.7057247
2017-04-07,5.621682
2017-04-08,5.536681
2017-04-09,5.4509835
2017-04-10,5.36485
2017-04-11,5.2785363
2017-04-12,5.1922956
2017-04-13,5.1063757
2017-04-14,5.0210233
2017-04-15,4.9364777
2017-04-16,4.8529463
2017-04-17,4.770547
2017-04-18,4.6893625
2017-04-19,4.6094594
2017-04-20,4.530898
2017-04-21,4.4537354
2017-04-22,4.3780255
2017-04-23,4.303821
2017-04-24,4.2311687
2017-04-25,4.1600986
2017-04-26,4.090622
2017-04-27,4.022732
