Date,settings 1
2017-01-01,1.3819797
2017-01-02,1.3773386
2017-01-03,1.3748041
2017-01-04,1.3744022
2017-01-05,1.3761587
2017-01-06,1.3800995
2017-01-07,1.3862506
2017-01-08,1.3946377
2017-01-09,1.4052868
2017-01-10,1.4182237
2017-01-11,1.4334745
2017-01-12,1.451065
2017-01-13,1.4710209
2017-01-14,1.4933684
2017-01-15,1.5181332
2017-01-16,1.5453413
2017-01-17,1.5750183
2017-01-18,1.6071905
2017-01-19,1.6418835
2017-01-20,1.6791234
2017-01-21,1.7189358
2017-01-22,1.761347
2017-01-23,1.8063825
2017-01-24,1.8540685
2017-01-25,1.9044307
2017-01-26,1.9574951
2017-01-27,2.0132873
2017-01-28,2.0718336
2017-01-29,2.1331599
2017-01-30,2.1972914
2017-01-31,2.2642527
2017-02-01,2.3340678
2017-02-02,2.4067597
2017-02-03,2.4823513
2017-02-04,2.5608702
2017-02-05,2.6423442
2017-02-06,2.726799
2017-02-07,2.814255
2017-02-08,2.9047318
2017-02-09,2.9982467
2017-02-10,3.094813
2017-02-11,3.1944363
2017-02-12,3.2971184
2017-02-13,3.402859
2017-02-14,3.5116673
2017-02-15,3.623607
2017-02-16,3.7387922
2017-02-17,3.8573472
2017-02-18,3.9793546
2017-02-19,4.104876
2017-02-20,4.233929
2017-02-21,4.366467
2017-02-22,4.502429
2017-02-23,4.641754
2017-02-24,4.7843814
2017-02-25,4.93025
2017-02-26,5.0792994
2017-02-27,5.2314687
2017-02-28,5.3866973
2017-03-01,5.544924
2017-03-02,5.7060876
2017-03-03,5.8701196
2017-03-04,6.0369105
2017-03-05,6.2063246
2017-03-06,6.3782167
2017-03-07,6.5524373
2017-03-08,6.728828
2017-03-09,6.907207
2017-03-10,7.0873795
2017-03-11,7.269141
2017-03-12,7.4522605
2017-03-13,7.636493
2017-03-14,7.8215814
2017-03-15,8.007257
2017-03-16,8.193238
2017-03-17,8.379248
2017-03-18,8.56513
2017-03-19,8.750759
2017-03-20,8.935996
2017-03-21,9.120697
2017-03-22,9.304706
2017-03-23,9.487836
2017-03-24,9.669871
2017-03-25,9.850534
2017-03-26,10.029516
2017-03-27,10.206494
2017-03-28,10.381136
2017-03-29,10.553046
2017-03-30,10.721755
2017-03-31,10.886766
2017-04-01,11.047578
2017-04-02,11.203714
2017-04-03,11.354731
2017-04-04,11.500349
2017-04-05,11.640532
2017-04-06,11.775353
