Date,settings 1
2022-01-01,0.09912268
2022-01-02,0.10617351
2022-01-03,0.11321036
2022-01-04,0.12021242
2022-01-05,0.12715882
2022-01-06,0.13402846
2022-01-07,0.14080001
2022-01-08,0.1474524
2022-01-09,0.15396427
2022-01-10,0.16031416
2022-01-11,0.16648044
2022-01-12,0.17244123
2022-01-13,0.17817466
2022-01-14,0.18365881
2022-01-15,0.1888718
2022-01-16,0.19379173
2022-01-17,0.19839671
2022-01-18,0.20266482
2022-01-19,0.20657516
2022-01-20,0.21011567
2022-01-21,0.21329202
2022-01-22,0.21611406
2022-01-23,0.21859156
2022-01-24,0.22073415
2022-01-25,0.22255136
2022-01-26,0.22405238
2022-01-27,0.22524604
2022-01-28,0.22614078
2022-01-29,0.22674476
2022-01-30,0.227066
2022-01-31,0.22711259
2022-02-01,0.2268926
2022-02-02,0.2264141
2022-02-03,0.22568513
2022-02-04,0.22471379
2022-02-05,0.22350812
2022-02-06,0.22207597
2022-02-07,0.22042425
2022-02-08,0.21855964
2022-02-09,0.21648884
2022-02-10,0.21421851
2022-02-11,0.21175535
2022-02-12,0.20910606
2022-02-13,0.2062773
2022-02-14,0.20327576
2022-02-15,0.20010807
2022-02-16,0.1967806
2022-02-17,0.19329974
2022-02-18,0.18967178
2022-02-19,0.18590307
2022-02-20,0.18200406
2022-02-21,0.17800166
2022-02-22,0.17393214
2022-02-23,0.16985269
2022-02-24,0.16582577
2022-02-25,0.16191383
2022-02-26,0.15817931
2022-02-27,0.15468468
2022-02-28,0.15149236
2022-03-01,0.14866482
2022-03-02,0.1462645
2022-03-03,0.14435384
2022-03-04,0.1429949
2022-03-05,0.1422481
2022-03-06,0.14217347
2022-03-07,0.14283104
2022-03-08,0.14428084
2022-03-09,0.14658289
2022-03-10,0.14979723
2022-03-11,0.15398388
2022-03-12,0.15920284
2022-03-13,0.16551402
2022-03-14,0.17297271
2022-03-15,0.18161865
2022-03-16,0.19148771
2022-03-17,0.20261583
2022-03-18,0.21503887
2022-03-19,0.22879271
2022-03-20,0.24391325
2022-03-21,0.2604364
2022-03-22,0.278398
2022-03-23,0.297834
2022-03-24,0.31878027
2022-03-25,0.3412727
2022-03-26,0.36534715
2022-03-27,0.39103955
2022-03-28,0.41838577
2022-03-29,0.44742173
2022-03-30,0.47818327
2022-03-31,0.5107063
2022-04-01,0.5450267
2022-04-02,0.58118045
2022-04-03,0.6192033
2022-04-04,0.6591313
2022-04-05,0.70100015
2022-04-06,0.74484587
2022-04-07,0.7907043
2022-04-08,0.8386114
2022-04-09,0.888603
2022-04-10,0.94071496
2022-04-11,0.99498326
2022-04-12,1.0514437
2022-04-13,1.1101322
2022-04-14,1.1710848
2022-04-15,1.2343371
2022-04-16,1.2999252
2022-04-17,1.3678849
2022-04-18,1.4382521
2022-04-19,1.5110627
2022-04-20,1.5863527
2022-04-21,1.6641579
2022-04-22,1.7445102
2022-04-23,1.8274256
2022-04-24,1.9129164
2022-04-25,2.0009894
2022-04-26,2.0916252
2022-04-27,2.1847765
2022-04-28,2.2803876
2022-04-29,2.3784027
2022-04-30,2.4787645
2022-05-01,2.5814126
2022-05-02,2.6862817
2022-05-03,2.7933013
2022-05-04,2.9023957
2022-05-05,3.0134842
2022-05-06,3.1264818
2022-05-07,3.2412992
2022-05-08,3.3578432
2022-05-09,3.4760165
2022-05-10,3.5957174
2022-05-11,3.71684
2022-05-12,3.8392725
2022-05-13,3.9629
2022-05-14,4.0875998
2022-05-15,4.2132425
2022-05-16,4.3397355
2022-05-17,4.4670177
2022-05-18,4.5950108
2022-05-19,4.723588
2022-05-20,4.8525968
2022-05-21,4.98186
2022-05-22,5.1111975
2022-05-23,5.240427
2022-05-24,5.369368
2022-05-25,5.497839
2022-05-26,5.625659
2022-05-27,5.752647
2022-05-28,5.8786216
2022-05-29,6.0034018
2022-05-30,6.1268063
2022-05-31,6.2486544
2022-06-01,6.3687644
2022-06-02,6.4869537
2022-06-03,6.603034
2022-06-04,6.7168083
2022-06-05,6.828071
2022-06-06,6.9365954
2022-06-07,7.042131
2022-06-08,7.144399
2022-06-09,7.243111
2022-06-10,7.3379755
2022-06-11,7.428694
2022-06-12,7.514939
2022-06-13,7.5963397
2022-06-14,7.6725297
2022-06-15,7.743248
2022-06-16,7.8082557
2022-06-17,7.867307
2022-06-18,7.9201436
2022-06-19,7.966501
2022-06-20,8.006107
2022-06-21,8.038681
2022-06-22,8.063935
2022-06-23,8.081579
2022-06-24,8.091315
2022-06-25,8.092842
2022-06-26,8.085854
2022-06-27,8.070027
2022-06-28,8.04502
2022-06-29,8.010439
2022-06-30,7.9659224
2022-07-01,7.9112773
2022-07-02,7.8464246
2022-07-03,7.7716966
2022-07-04,7.6877804
2022-07-05,7.595381
2022-07-06,7.4951653
2022-07-07,7.3877773
2022-07-08,7.2738333
2022-07-09,7.1539235
2022-07-10,7.0286093
2022-07-11,6.898443
2022-07-12,6.7639704
2022-07-13,6.62573
2022-07-14,6.4842553
2022-07-15,6.34007
2022-07-16,6.193691
2022-07-17,6.045628
2022-07-18,5.896384
2022-07-19,5.7464533
2022-07-20,5.5963254
2022-07-21,5.446474
2022-07-22,5.297324
2022-07-23,5.1492543
2022-07-24,5.002628
2022-07-25,4.857801
2022-07-26,4.71512
2022-07-27,4.574923
2022-07-28,4.437542
2022-07-29,4.303298
2022-07-30,4.1725082
2022-07-31,4.0454807
2022-08-01,3.9225109
2022-08-02,3.803851
2022-08-03,3.6897054
2022-08-04,3.5802298
2022-08-05,3.4755392
2022-08-06,3.3757362
2022-08-07,3.2809112
2022-08-08,3.1911168
2022-08-09,3.1063664
2022-08-10,3.0266345
2022-08-11,2.9518619
2022-08-12,2.881978
2022-08-13,2.8169076
2022-08-14,2.7565694
2022-08-15,2.7008767
2022-08-16,2.6497386
2022-08-17,2.6030588
2022-08-18,2.5607364
2022-08-19,2.5226634
2022-08-20,2.4887104
2022-08-21,2.4587245
2022-08-22,2.432533
2022-08-23,2.4099228
2022-08-24,2.390585
2022-08-25,2.374163
2022-08-26,2.360223
2022-08-27,2.348244
2022-08-28,2.337643
2022-08-29,2.3278522
2022-08-30,2.3183632
2022-08-31,2.3087091
2022-09-01,2.2984314
2022-09-02,2.287086
2022-09-03,2.274298
2022-09-04,2.2598338
2022-09-05,2.2436132
2022-09-06,2.2256968
2022-09-07,2.2061806
2022-09-08,2.1851614
2022-09-09,2.1627345
2022-09-10,2.1389942
2022-09-11,2.114033
2022-09-12,2.0879385
2022-09-13,2.0607874
2022-09-14,2.0326586
2022-09-15,2.0036283
2022-09-16,1.9737707
2022-09-17,1.9431586
2022-09-18,1.9118629
2022-09-19,1.8799527
2022-09-20,1.8474956
2022-09-21,1.8145567
2022-09-22,1.7812
2022-09-23,1.7474858
2022-09-24,1.7134632
2022-09-25,1.6791708
2022-09-26,1.644643
2022-09-27,1.609912
2022-09-28,1.5750086
2022-09-29,1.5399615
2022-09-30,1.5047969
2022-10-01,1.4695392
2022-10-02,1.4342113
2022-10-03,1.3988355
2022-10-04,1.3634346
2022-10-05,1.3280311
2022-10-06,1.2926474
2022-10-07,1.2573062
2022-10-08,1.22203
2022-10-09,1.1868414
2022-10-10,1.1517628
2022-10-11,1.116817
2022-10-12,1.0820262
2022-10-13,1.0474133
2022-10-14,1.0130007
2022-10-15,0.9788109
2022-10-16,0.94486654
2022-10-17,0.9111901
2022-10-18,0.87780416
2022-10-19,0.8447313
2022-10-20,0.81199396
2022-10-21,0.7796148
2022-10-22,0.74761635
2022-10-23,0.7160211
2022-10-24,0.6848517
2022-10-25,0.65413064
2022-10-26,0.62388045
2022-10-27,0.59412366
2022-10-28,0.56488293
2022-10-29,0.5361807
2022-10-30,0.50803953
2022-10-31,0.48048207
2022-11-01,0.45353076
2022-11-02,0.4272082
2022-11-03,0.40153688
2022-11-04,0.37653944
2022-11-05,0.35223836
2022-11-06,0.32865623
2022-11-07,0.30581558
2022-11-08,0.28373894
2022-11-09,0.2624489
2022-11-10,0.24196799
2022-11-11,0.22231875
2022-11-12,0.20352376
2022-11-13,0.18560553
2022-11-14,0.16858663
2022-11-15,0.15248962
2022-11-16,0.13733658
2022-11-17,0.12314751
2022-11-18,0.109940045
2022-11-19,0.0977298
2022-11-20,0.086530596
2022-11-21,0.07635472
2022-11-22,0.06721316
2022-11-23,0.05911442
2022-11-24,0.05205939
2022-11-25,0.04604137
2022-11-26,0.041047435
2022-11-27,0.037059665
2022-11-28,0.034056127
2022-11-29,0.032012064
2022-11-30,0.030902022
2022-12-01,0.030700484
2022-12-02,0.031381913
2022-12-03,0.032920748
2022-12-04,0.035291422
2022-12-05,0.03846835
2022-12-06,0.042425964
2022-12-07,0.04713868
2022-12-08,0.052580923
2022-12-09,0.05872712
