Date,settings 1
2017-01-01,0.71675646
2017-01-02,0.7160855
2017-01-03,0.716649
2017-01-04,0.7183956
2017-01-05,0.72127396
2017-01-06,0.72523266
2017-01-07,0.73022026
2017-01-08,0.7361854
2017-01-09,0.7430766
2017-01-10,0.75084376
2017-01-11,0.759449
2017-01-12,0.7688894
2017-01-13,0.7791745
2017-01-14,0.7903149
2017-01-15,0.80232114
2017-01-16,0.81520367
2017-01-17,0.82897305
2017-01-18,0.8436399
2017-01-19,0.8592146
2017-01-20,0.8757078
2017-01-21,0.89313
2017-01-22,0.9114917
2017-01-23,0.9308034
2017-01-24,0.9510757
2017-01-25,0.97231907
2017-01-26,0.9945441
2017-01-27,1.0177613
2017-01-28,1.0419812
2017-01-29,1.0672143
2017-01-30,1.093471
2017-01-31,1.120762
2017-02-01,1.149097
2017-02-02,1.1784854
2017-02-03,1.2089406
2017-02-04,1.2404984
2017-02-05,1.2732124
2017-02-06,1.3071483
2017-02-07,1.3424237
2017-02-08,1.3792001
2017-02-09,1.4176469
2017-02-10,1.457932
2017-02-11,1.5002203
2017-02-12,1.544675
2017-02-13,1.5914568
2017-02-14,1.6407198
2017-02-15,1.6926067
2017-02-16,1.7472429
2017-02-17,1.8047278
2017-02-18,1.8651538
2017-02-19,1.9286098
2017-02-20,1.9951757
2017-02-21,2.064922
2017-02-22,2.137917
2017-02-23,2.214225
2017-02-24,2.2939093
2017-02-25,2.3770287
2017-02-26,2.4636333
2017-02-27,2.5537555
2017-02-28,2.6474037
2017-03-01,2.7445774
2017-03-02,2.8452754
2017-03-03,2.949494
2017-03-04,3.0572245
2017-03-05,3.168445
2017-03-06,3.2831173
2017-03-07,3.4011898
2017-03-08,3.5226066
2017-03-09,3.6473098
2017-03-10,3.7752314
2017-03-11,3.9062877
2017-03-12,4.040442
2017-03-13,4.177629
2017-03-14,4.3177648
2017-03-15,4.4607763
2017-03-16,4.606562
2017-03-17,4.755005
2017-03-18,4.905984
2017-03-19,5.059368
2017-03-20,5.215022
2017-03-21,5.372803
2017-03-22,5.532563
2017-03-23,5.6941476
2017-03-24,5.8574004
2017-03-25,6.022163
2017-03-26,6.1882725
2017-03-27,6.355564
2017-03-28,6.52387
2017-03-29,6.69302
2017-03-30,6.862839
2017-03-31,7.0331416
2017-04-01,7.2037015
2017-04-02,7.37429
2017-04-03,7.544677
2017-04-04,7.7146173
2017-04-05,7.8838468
2017-04-06,8.052085
2017-04-07,8.219045
2017-04-08,8.384433
2017-04-09,8.547976
2017-04-10,8.709575
2017-04-11,8.869263
2017-04-12,9.027129
2017-04-13,9.1833935
2017-04-14,9.338306
2017-04-15,9.492111
2017-04-16,9.64511
2017-04-17,9.797612
2017-04-18,9.949923
2017-04-19,10.102332
2017-04-20,10.2550955
2017-04-21,10.4084
2017-04-22,10.562295
2017-04-23,10.716793
2017-04-24,10.871894
2017-04-25,11.027602
2017-04-26,11.183946
2017-04-27,11.340957
2017-04-28,11.498651
2017-04-29,11.657002
2017-04-30,11.81596
2017-05-01,11.975424
2017-05-02,12.135243
2017-05-03,12.295243
2017-05-04,12.455233
2017-05-05,12.6149845
2017-05-06,12.774241
2017-05-07,12.932714
2017-05-08,13.090186
2017-05-09,13.2464485
2017-05-10,13.401287
2017-05-11,13.554483
2017-05-12,13.705818
2017-05-13,13.855062
2017-05-14,14.001915
2017-05-15,14.14595
2017-05-16,14.286525
2017-05-17,14.422896
2017-05-18,14.554305
2017-05-19,14.679975
2017-05-20,14.799113
2017-05-21,14.910909
2017-05-22,15.014533
2017-05-23,15.109141
2017-05-24,15.193876
2017-05-25,15.267864
2017-05-26,15.330219
2017-05-27,15.380043
2017-05-28,15.416428
2017-05-29,15.438446
2017-05-30,15.445189
2017-05-31,15.435949
2017-06-01,15.410229
2017-06-02,15.368317
2017-06-03,15.311384
2017-06-04,15.241128
2017-06-05,15.159285
2017-06-06,15.067461
2017-06-07,14.966974
2017-06-08,14.85906
2017-06-09,14.744954
2017-06-10,14.625887
2017-06-11,14.503017
2017-06-12,14.3772335
2017-06-13,14.249289
2017-06-14,14.119912
2017-06-15,13.989798
2017-06-16,13.859558
2017-06-17,13.72978
2017-06-18,13.601038
2017-06-19,13.473886
2017-06-20,13.348859
2017-06-21,13.226479
2017-06-22,13.107245
2017-06-23,12.991644
2017-06-24,12.880141
2017-06-25,12.77319
2017-06-26,12.671222
2017-06-27,12.574654
2017-06-28,12.483885
2017-06-29,12.3993
2017-06-30,12.321261
2017-07-01,12.250123
2017-07-02,12.186216
2017-07-03,12.129853
2017-07-04,12.081326
2017-07-05,12.0408945
2017-07-06,12.008743
2017-07-07,11.984979
2017-07-08,11.969551
2017-07-09,11.96205
2017-07-10,11.961929
2017-07-11,11.968587
2017-07-12,11.981397
2017-07-13,11.999701
2017-07-14,12.022826
2017-07-15,12.050069
2017-07-16,12.080631
2017-07-17,12.113736
2017-07-18,12.148421
2017-07-19,12.183703
2017-07-20,12.218812
2017-07-21,12.253004
2017-07-22,12.285577
2017-07-23,12.316098
2017-07-24,12.344408
2017-07-25,12.3704195
2017-07-26,12.394023
2017-07-27,12.415096
2017-07-28,12.433511
2017-07-29,12.449136
2017-07-30,12.461843
2017-07-31,12.471508
2017-08-01,12.478069
2017-08-02,12.481488
2017-08-03,12.481721
2017-08-04,12.478724
2017-08-05,12.472452
2017-08-06,12.462861
2017-08-07,12.449905
2017-08-08,12.433528
2017-08-09,12.413663
2017-08-10,12.39023
2017-08-11,12.363134
2017-08-12,12.33226
2017-08-13,12.297476
2017-08-14,12.258635
2017-08-15,12.215576
2017-08-16,12.168105
2017-08-17,12.115995
2017-08-18,12.058945
2017-08-19,11.996613
2017-08-20,11.928642
2017-08-21,11.854646
2017-08-22,11.774229
2017-08-23,11.686999
2017-08-24,11.5926895
2017-08-25,11.491565
2017-08-26,11.384322
2017-08-27,11.271734
2017-08-28,11.154572
2017-08-29,11.033619
2017-08-30,10.909684
2017-08-31,10.7834635
2017-09-01,10.655582
2017-09-02,10.526598
2017-09-03,10.396932
2017-09-04,10.266964
2017-09-05,10.13707
2017-09-06,10.007617
2017-09-07,9.878963
2017-09-08,9.751462
2017-09-09,9.625455
2017-09-10,9.501278
2017-09-11,9.379257
2017-09-12,9.259692
2017-09-13,9.142848
2017-09-14,9.028954
2017-09-15,8.918227
2017-09-16,8.810883
2017-09-17,8.70712
2017-09-18,8.607076
2017-09-19,8.510735
2017-09-20,8.418023
2017-09-21,8.328836
2017-09-22,8.243013
2017-09-23,8.160273
2017-09-24,8.0803
2017-09-25,8.002772
2017-09-26,7.9273553
2017-09-27,7.8537087
2017-09-28,7.7814846
2017-09-29,7.7103314
2017-09-30,7.6399093
2017-10-01,7.5699425
2017-10-02,7.5001698
2017-10-03,7.430353
2017-10-04,7.3602557
2017-10-05,7.289629
2017-10-06,7.2182255
2017-10-07,7.1457915
2017-10-08,7.072061
2017-10-09,6.996761
2017-10-10,6.9196124
2017-10-11,6.840327
