Date,settings 1
2020-01-01,2.4101064
2020-01-02,2.39034
2020-01-03,2.371446
2020-01-04,2.353631
2020-01-05,2.3370564
2020-01-06,2.3219154
2020-01-07,2.308446
2020-01-08,2.2968848
2020-01-09,2.2874494
2020-01-10,2.2803297
2020-01-11,2.2756884
2020-01-12,2.2736652
2020-01-13,2.2743964
2020-01-14,2.2780173
2020-01-15,2.2846637
2020-01-16,2.2944713
2020-01-17,2.307571
2020-01-18,2.3240714
2020-01-19,2.344056
2020-01-20,2.3675985
2020-01-21,2.394807
2020-01-22,2.4257553
2020-01-23,2.4604251
2020-01-24,2.4987624
2020-01-25,2.5406802
2020-01-26,2.5860426
2020-01-27,2.6347003
2020-01-28,2.6865127
2020-01-29,2.7413175
2020-01-30,2.7989285
2020-01-31,2.8591366
2020-02-01,2.921711
2020-02-02,2.9863904
2020-02-03,3.0528808
2020-02-04,3.1208582
2020-02-05,3.1899784
2020-02-06,3.2599
2020-02-07,3.3303812
2020-02-08,3.4012375
2020-02-09,3.4722755
2020-02-10,3.5432906
2020-02-11,3.6141107
2020-02-12,3.6846697
2020-02-13,3.7548814
2020-02-14,3.8246303
2020-02-15,3.893798
2020-02-16,3.962316
2020-02-17,4.0301895
2020-02-18,4.0974874
2020-02-19,4.1642747
2020-02-20,4.230595
2020-02-21,4.296475
2020-02-22,4.3619227
2020-02-23,4.426901
2020-02-24,4.4913507
2020-02-25,4.555201
2020-02-26,4.6183605
2020-02-27,4.680684
2020-02-28,4.741988
2020-02-29,4.8020425
2020-03-01,4.860593
2020-03-02,4.917352
2020-03-03,4.972021
2020-03-04,5.024333
2020-03-05,5.0740256
2020-03-06,5.120907
2020-03-07,5.1648207
2020-03-08,5.205706
2020-03-09,5.243559
2020-03-10,5.2784047
2020-03-11,5.3104076
2020-03-12,5.3399415
2020-03-13,5.3674803
2020-03-14,5.3934836
2020-03-15,5.4183545
2020-03-16,5.442498
2020-03-17,5.4663415
2020-03-18,5.4903097
2020-03-19,5.5148816
2020-03-20,5.540536
2020-03-21,5.567724
2020-03-22,5.596847
2020-03-23,5.6282525
2020-03-24,5.6622114
2020-03-25,5.698994
2020-03-26,5.738851
2020-03-27,5.7819486
2020-03-28,5.828361
2020-03-29,5.8780804
2020-03-30,5.931049
2020-03-31,5.9871225
2020-04-01,6.0461335
2020-04-02,6.107903
2020-04-03,6.172228
2020-04-04,6.2389145
2020-04-05,6.307787
2020-04-06,6.3786855
2020-04-07,6.4514503
2020-04-08,6.5259156
2020-04-09,6.6019044
2020-04-10,6.679249
2020-04-11,6.75778
2020-04-12,6.8373117
2020-04-13,6.9176335
2020-04-14,6.998501
2020-04-15,7.079656
2020-04-16,7.160837
2020-04-17,7.2417755
2020-04-18,7.3221936
2020-04-19,7.401804
2020-04-20,7.480298
2020-04-21,7.557345
2020-04-22,7.6326046
2020-04-23,7.705725
2020-04-24,7.776326
2020-04-25,7.844017
2020-04-26,7.908399
2020-04-27,7.9690604
2020-04-28,8.025584
2020-04-29,8.077522
2020-04-30,8.1243105
2020-05-01,8.165324
2020-05-02,8.199888
2020-05-03,8.227328
2020-05-04,8.24711
2020-05-05,8.258803
2020-05-06,8.262017
2020-05-07,8.256551
2020-05-08,8.242364
2020-05-09,8.219493
2020-05-10,8.1880045
2020-05-11,8.1479435
2020-05-12,8.099333
2020-05-13,8.042156
2020-05-14,7.976348
2020-05-15,7.901813
2020-05-16,7.8184276
2020-05-17,7.7260847
2020-05-18,7.6248927
2020-05-19,7.515352
2020-05-20,7.3982177
2020-05-21,7.274254
2020-05-22,7.1441984
2020-05-23,7.008768
2020-05-24,6.868662
2020-05-25,6.724554
2020-05-26,6.577069
2020-05-27,6.426825
2020-05-28,6.274437
2020-05-29,6.1205072
2020-05-30,5.9656043
2020-05-31,5.8102293
2020-06-01,5.654844
2020-06-02,5.499869
2020-06-03,5.3456936
2020-06-04,5.1926756
2020-06-05,5.041145
2020-06-06,4.891403
2020-06-07,4.7437286
2020-06-08,4.598377
2020-06-09,4.4555855
2020-06-10,4.315572
2020-06-11,4.17853
2020-06-12,4.0446067
2020-06-13,3.9139428
2020-06-14,3.7866733
2020-06-15,3.6629267
2020-06-16,3.5428166
2020-06-17,3.4264352
2020-06-18,3.3138325
2020-06-19,3.2050302
2020-06-20,3.1000009
2020-06-21,2.9986699
2020-06-22,2.9009266
2020-06-23,2.8066483
2020-06-24,2.7157013
2020-06-25,2.6279402
2020-06-26,2.5432053
2020-06-27,2.46133
2020-06-28,2.3821583
2020-06-29,2.3055687
2020-06-30,2.2314563
2020-07-01,2.1597102
2020-07-02,2.0902243
2020-07-03,2.0229359
2020-07-04,1.957843
2020-07-05,1.8949643
2020-07-06,1.834315
2020-07-07,1.7758967
2020-07-08,1.7196946
2020-07-09,1.6656759
2020-07-10,1.6137927
2020-07-11,1.5639893
2020-07-12,1.5162134
2020-07-13,1.4704196
2020-07-14,1.4265587
2020-07-15,1.384595
2020-07-16,1.344508
2020-07-17,1.3063067
2020-07-18,1.2700078
2020-07-19,1.2356166
2020-07-20,1.2031231
2020-07-21,1.1725107
2020-07-22,1.1437578
2020-07-23,1.1168416
2020-07-24,1.091739
2020-07-25,1.0684274
2020-07-26,1.0468841
2020-07-27,1.027084
2020-07-28,1.0089926
2020-07-29,0.99256456
2020-07-30,0.977749
2020-07-31,0.96448934
2020-08-01,0.9527252
2020-08-02,0.9423892
2020-08-03,0.93340963
2020-08-04,0.92573595
2020-08-05,0.9193226
2020-08-06,0.91411245
2020-08-07,0.9100404
2020-08-08,0.9070384
2020-08-09,0.9050322
2020-08-10,0.9039411
2020-08-11,0.9036783
2020-08-12,0.90415305
2020-08-13,0.9052786
2020-08-14,0.90697044
2020-08-15,0.9091308
2020-08-16,0.91165525
2020-08-17,0.91449076
2020-08-18,0.9176419
2020-08-19,0.92116576
2020-08-20,0.9251368
2020-08-21,0.9296248
2020-08-22,0.93469405
2020-08-23,0.9404066
2020-08-24,0.9468194
2020-08-25,0.95398694
2020-08-26,0.9619582
2020-08-27,0.9707811
2020-08-28,0.98050326
2020-08-29,0.99117124
2020-08-30,1.0028261
2020-08-31,1.0154983
2020-09-01,1.0291917
2020-09-02,1.0438998
2020-09-03,1.0596144
2020-09-04,1.0763278
2020-09-05,1.094032
2020-09-06,1.1127193
2020-09-07,1.1323816
2020-09-08,1.1530098
2020-09-09,1.1745855
2020-09-10,1.1970749
2020-09-11,1.2204396
2020-09-12,1.244632
2020-09-13,1.2695982
2020-09-14,1.2952785
2020-09-15,1.3216056
2020-09-16,1.3485036
2020-09-17,1.3758938
2020-09-18,1.4036922
2020-09-19,1.4318104
2020-09-20,1.4601575
2020-09-21,1.488637
2020-09-22,1.5171412
2020-09-23,1.5455542
2020-09-24,1.5737518
2020-09-25,1.6016225
2020-09-26,1.6290805
2020-09-27,1.656102
2020-09-28,1.6826963
2020-09-29,1.7088734
2020-09-30,1.7346373
2020-10-01,1.7599858
2020-10-02,1.7849226
2020-10-03,1.8095108
2020-10-04,1.8338422
2020-10-05,1.8580661
2020-10-06,1.8823298
2020-10-07,1.9067855
2020-10-08,1.9315575
2020-10-09,1.9567573
2020-10-10,1.98249
2020-10-11,2.0088527
2020-10-12,2.0359337
2020-10-13,2.0638096
2020-10-14,2.0925448
2020-10-15,2.1221898
2020-10-16,2.1527824
2020-10-17,2.1843476
2020-10-18,2.2168946
2020-10-19,2.2504103
2020-10-20,2.2848334
2020-10-21,2.3200862
2020-10-22,2.3560877
2020-10-23,2.3927467
2020-10-24,2.4299517
2020-10-25,2.467564
2020-10-26,2.5054421
2020-10-27,2.5434322
2020-10-28,2.5813892
2020-10-29,2.6191351
2020-10-30,2.6564522
2020-10-31,2.6930532
2020-11-01,2.7286315
2020-11-02,2.7629325
2020-11-03,2.7958753
2020-11-04,2.827423
2020-11-05,2.857517
2020-11-06,2.8860588
2020-11-07,2.9129121
2020-11-08,2.937939
2020-11-09,2.961045
2020-11-10,2.9821491
2020-11-11,3.0012019
2020-11-12,3.018119
2020-11-13,3.0327966
2020-11-14,3.0451212
2020-11-15,3.0549686
2020-11-16,3.062205
2020-11-17,3.0667465
2020-11-18,3.0686965
2020-11-19,3.0682712
2020-11-20,3.065685
2020-11-21,3.061112
2020-11-22,3.0547202
2020-11-23,3.0466635
2020-11-24,3.0370824
2020-11-25,3.026116
2020-11-26,3.0139015
2020-11-27,3.0005765
2020-11-28,2.9862616
2020-11-29,2.9710329
2020-11-30,2.955001
2020-12-01,2.9382944
2020-12-02,2.9210966
