id,yfit_1_fit2_smooth1000.0_season1_seapar0.5
2017_s1_SOSD,17131.975
2017_s1_SOSV,0.39543596
2017_s1_LSLOPE,0.007052375
2017_s1_EOSD,17222.955
2017_s1_EOSV,0.4875081
2017_s1_RSLOPE,0.009402915
2017_s1_LENGTH,90.98049
2017_s1_MINV,0.027147407
2017_s1_MAXD,17197.0
2017_s1_MAXV,0.94786876
2017_s1_AMPL,0.92072135
2017_s1_TPROD,62.385204
2017_s1_SPROD,59.860497
2017_s2_SOSD,
2017_s2_SOSV,
2017_s2_LSLOPE,
2017_s2_EOSD,
2017_s2_EOSV,
2017_s2_RSLOPE,
2017_s2_LENGTH,
2017_s2_MINV,
2017_s2_MAXD,
2017_s2_MAXV,
2017_s2_AMPL,
2017_s2_TPROD,
2017_s2_SPROD,
