id,settings 1
2023_s1_SOSD,23123.576
2023_s1_SOSV,1.6223607
2023_s1_LSLOPE,0.041492052
2023_s1_EOSD,23278.625
2023_s1_EOSV,1.6223607
2023_s1_RSLOPE,0.030570516
2023_s1_LENGTH,155.0483
2023_s1_MINV,0.07613782
2023_s1_MAXD,23183.0
2023_s1_MAXV,3.941695
2023_s1_AMPL,3.8655572
2023_s1_TPROD,461.47964
2023_s1_SPROD,449.526
2023_s2_SOSD,
2023_s2_SOSV,
2023_s2_LSLOPE,
2023_s2_EOSD,
2023_s2_EOSV,
2023_s2_RSLOPE,
2023_s2_LENGTH,
2023_s2_MINV,
2023_s2_MAXD,
2023_s2_MAXV,
2023_s2_AMPL,
2023_s2_TPROD,
2023_s2_SPROD,
