Date,settings 1
2017-01-01,0.6745953
2017-01-02,0.66829056
2017-01-03,0.6615848
2017-01-04,0.6545163
2017-01-05,0.6471232
2017-01-06,0.63944346
2017-01-07,0.63151354
2017-01-08,0.62336546
2017-01-09,0.6150295
2017-01-10,0.6065357
2017-01-11,0.5979132
2017-01-12,0.5891906
2017-01-13,0.5803962
2017-01-14,0.5715584
2017-01-15,0.56270546
2017-01-16,0.553865
2017-01-17,0.5450645
2017-01-18,0.53633064
2017-01-19,0.5276893
2017-01-20,0.5191663
2017-01-21,0.5107874
2017-01-22,0.5025785
2017-01-23,0.49456522
2017-01-24,0.48677346
2017-01-25,0.47922894
2017-01-26,0.47195753
2017-01-27,0.46498495
2017-01-28,0.45833597
2017-01-29,0.4520302
2017-01-30,0.44608238
2017-01-31,0.44050628
2017-02-01,0.43531558
2017-02-02,0.4305235
2017-02-03,0.42614317
2017-02-04,0.42218712
2017-02-05,0.41866788
2017-02-06,0.41559795
2017-02-07,0.41298985
2017-02-08,0.41085607
2017-02-09,0.409209
2017-02-10,0.4080606
2017-02-11,0.40742224
2017-02-12,0.40730482
2017-02-13,0.40771872
2017-02-14,0.40867314
2017-02-15,0.41017374
2017-02-16,0.4122202
2017-02-17,0.4147994
2017-02-18,0.41789144
2017-02-19,0.4214753
2017-02-20,0.42552975
2017-02-21,0.43003342
2017-02-22,0.43496454
2017-02-23,0.44029924
2017-02-24,0.44601294
2017-02-25,0.4520805
2017-02-26,0.45847479
2017-02-27,0.4651683
2017-02-28,0.47213334
2017-03-01,0.47934175
2017-03-02,0.48676512
2017-03-03,0.49437463
2017-03-04,0.50214124
2017-03-05,0.51003546
2017-03-06,0.5180277
2017-03-07,0.52608836
2017-03-08,0.5341878
2017-03-09,0.5422957
2017-03-10,0.5503815
2017-03-11,0.5584121
2017-03-12,0.5663503
2017-03-13,0.5741564
2017-03-14,0.5817888
2017-03-15,0.58920515
2017-03-16,0.59637135
2017-03-17,0.6032916
2017-03-18,0.60999805
2017-03-19,0.6165271
2017-03-20,0.6229144
2017-03-21,0.62919545
2017-03-22,0.6354044
2017-03-23,0.64157695
2017-03-24,0.64776385
2017-03-25,0.65401936
2017-03-26,0.660395
2017-03-27,0.66694146
2017-03-28,0.6737251
2017-03-29,0.68087363
2017-03-30,0.6885779
2017-03-31,0.6970416
2017-04-01,0.70646816
2017-04-02,0.7170603
2017-04-03,0.7290168
2017-04-04,0.7425256
2017-04-05,0.75775665
2017-04-06,0.7748727
2017-04-07,0.7940349
2017-04-08,0.81540346
2017-04-09,0.8391375
2017-04-10,0.8653941
2017-04-11,0.8943259
2017-04-12,0.9260837
2017-04-13,0.9608171
2017-04-14,0.99867535
2017-04-15,1.0398062
2017-04-16,1.0843563
2017-04-17,1.1324605
2017-04-18,1.1842114
2017-04-19,1.2396841
2017-04-20,1.2989442
2017-04-21,1.3620486
2017-04-22,1.4290507
2017-04-23,1.500002
2017-04-24,1.5749524
2017-04-25,1.6539489
2017-04-26,1.7370367
2017-04-27,1.8242428
2017-04-28,1.9155272
2017-04-29,2.0108259
2017-04-30,2.1100707
2017-05-01,2.2131894
2017-05-02,2.3200934
2017-05-03,2.430676
2017-05-04,2.544812
2017-05-05,2.6623614
2017-05-06,2.7831805
2017-05-07,2.907124
2017-05-08,3.0340445
2017-05-09,3.1637895
2017-05-10,3.2962024
2017-05-11,3.4311225
2017-05-12,3.5683837
2017-05-13,3.7078154
2017-05-14,3.8492422
2017-05-15,3.9924731
2017-05-16,4.137248
2017-05-17,4.2832336
2017-05-18,4.430077
2017-05-19,4.577423
2017-05-20,4.724902
2017-05-21,4.8720927
2017-05-22,5.018563
2017-05-23,5.1639686
2017-05-24,5.308178
2017-05-25,5.4511476
2017-05-26,5.5928245
2017-05-27,5.733134
2017-05-28,5.8719583
2017-05-29,6.009163
2017-05-30,6.1445966
2017-05-31,6.278088
2017-06-01,6.409442
2017-06-02,6.53839
2017-06-03,6.6646433
2017-06-04,6.787909
2017-06-05,6.9078865
2017-06-06,7.024265
2017-06-07,7.1367283
2017-06-08,7.244955
2017-06-09,7.3486166
2017-06-10,7.447377
2017-06-11,7.5408883
2017-06-12,7.6287794
2017-06-13,7.710665
2017-06-14,7.786136
2017-06-15,7.854767
2017-06-16,7.916143
2017-06-17,7.9698305
2017-06-18,8.015359
2017-06-19,8.052188
2017-06-20,8.079798
2017-06-21,8.097888
2017-06-22,8.106508
2017-06-23,8.106076
2017-06-24,8.097077
2017-06-25,8.079992
2017-06-26,8.055297
2017-06-27,8.023477
2017-06-28,7.9850616
2017-06-29,7.940574
2017-06-30,7.890553
2017-07-01,7.835539
2017-07-02,7.776065
2017-07-03,7.7126546
2017-07-04,7.6458097
2017-07-05,7.576009
2017-07-06,7.503706
2017-07-07,7.429314
2017-07-08,7.3531585
2017-07-09,7.275536
2017-07-10,7.1967173
2017-07-11,7.1169653
2017-07-12,7.0365343
2017-07-13,6.9556756
2017-07-14,6.8746266
2017-07-15,6.793607
2017-07-16,6.7128115
2017-07-17,6.6323543
2017-07-18,6.5523443
2017-07-19,6.472961
2017-07-20,6.3943925
2017-07-21,6.3167777
2017-07-22,6.240235
2017-07-23,6.164866
2017-07-24,6.090762
2017-07-25,6.018006
2017-07-26,5.9466705
2017-07-27,5.876824
2017-07-28,5.8085246
2017-07-29,5.7418127
2017-07-30,5.676708
2017-07-31,5.6132207
2017-08-01,5.551346
2017-08-02,5.4910617
2017-08-03,5.4323483
2017-08-04,5.3752356
2017-08-05,5.319769
2017-08-06,5.265991
2017-08-07,5.2139106
2017-08-08,5.1635165
2017-08-09,5.1147814
2017-08-10,5.0676703
2017-08-11,5.022132
2017-08-12,4.978103
2017-08-13,4.935514
2017-08-14,4.8942738
2017-08-15,4.8542395
2017-08-16,4.815281
2017-08-17,4.7772655
2017-08-18,4.740053
2017-08-19,4.7034984
2017-08-20,4.6674504
2017-08-21,4.6317396
2017-08-22,4.5961585
2017-08-23,4.560478
2017-08-24,4.5244637
2017-08-25,4.48791
2017-08-26,4.4506173
2017-08-27,4.4123836
2017-08-28,4.3730016
2017-08-29,4.3322587
2017-08-30,4.2899327
2017-08-31,4.245797
2017-09-01,4.199622
2017-09-02,4.1511846
2017-09-03,4.1003094
2017-09-04,4.0468917
2017-09-05,3.9908948
2017-09-06,3.9323862
2017-09-07,3.8715138
2017-09-08,3.8084376
2017-09-09,3.7433133
2017-09-10,3.6762924
2017-09-11,3.6075218
2017-09-12,3.5371459
2017-09-13,3.4653058
2017-09-14,3.39214
2017-09-15,3.3177807
2017-09-16,3.2423487
2017-09-17,3.1659584
2017-09-18,3.0887225
2017-09-19,3.01075
2017-09-20,2.9321415
2017-09-21,2.85299
2017-09-22,2.7733834
2017-09-23,2.6934152
2017-09-24,2.6132426
2017-09-25,2.533082
2017-09-26,2.453148
2017-09-27,2.3736463
2017-09-28,2.2947805
2017-09-29,2.2167459
2017-09-30,2.1397214
2017-10-01,2.06385
2017-10-02,1.9892597
2017-10-03,1.9160768
2017-10-04,1.8444161
2017-10-05,1.7743566
2017-10-06,1.7059665
2017-10-07,1.6393099
2017-10-08,1.5744436
2017-10-09,1.5114194
2017-10-10,1.4502817
2017-10-11,1.3910667
2017-10-12,1.3338073
2017-10-13,1.2785351
2017-10-14,1.2252793
2017-10-15,1.1740632
2017-10-16,1.124907
2017-10-17,1.0778251
2017-10-18,1.0328282
2017-10-19,0.98991996
2017-10-20,0.94909006
2017-10-21,0.91032076
2017-10-22,0.87359196
2017-10-23,0.83888245
2017-10-24,0.8061699
2017-10-25,0.7754311
2017-10-26,0.7466417
2017-10-27,0.719776
2017-10-28,0.6948049
2017-10-29,0.67169607
2017-10-30,0.6504153
2017-10-31,0.6309245
2017-11-01,0.61318207
2017-11-02,0.5971451
2017-11-03,0.58277047
2017-11-04,0.57001454
2017-11-05,0.55883217
2017-11-06,0.5491753
2017-11-07,0.5409926
2017-11-08,0.5342191
2017-11-09,0.52877504
2017-11-10,0.52457774
2017-11-11,0.5215433
2017-11-12,0.51958686
2017-11-13,0.5186282
2017-11-14,0.5186014
2017-11-15,0.51945657
2017-11-16,0.52114695
2017-11-17,0.5236251
2017-11-18,0.526841
2017-11-19,0.5307426
2017-11-20,0.5352775
2017-11-21,0.54039323
2017-11-22,0.5460374
2017-11-23,0.55215746
2017-11-24,0.55870116
2017-11-25,0.56561595
2017-11-26,0.57284945
2017-11-27,0.58034915
