Date,yfit_1_fit2_smooth1000.0_season1_seapar0.5
2017-01-01,2.1833198
2017-01-02,2.2545593
2017-01-03,2.3215244
2017-01-04,2.385391
2017-01-05,2.4468186
2017-01-06,2.5068676
2017-01-07,2.5663579
2017-01-08,2.6266067
2017-01-09,2.6895602
2017-01-10,2.7578998
2017-01-11,2.8343108
2017-01-12,2.9210153
2017-01-13,3.0203378
2017-01-14,3.1335423
2017-01-15,3.260836
2017-01-16,3.402363
2017-01-17,3.5568905
2017-01-18,3.7228055
2017-01-19,3.898495
2017-01-20,4.082346
2017-01-21,4.2728515
2017-01-22,4.4690275
2017-01-23,4.670399
2017-01-24,4.8765945
2017-01-25,5.0872407
2017-01-26,5.301868
2017-01-27,5.519788
2017-01-28,5.7408834
2017-01-29,5.9652042
2017-01-30,6.1928005
2017-01-31,6.4237223
2017-02-01,6.6580186
2017-02-02,6.8957405
2017-02-03,7.1369376
2017-02-04,7.38166
2017-02-05,7.629469
2017-02-06,7.877978
2017-02-07,8.123782
2017-02-08,8.36173
2017-02-09,8.587685
2017-02-10,8.797918
2017-02-11,8.98797
2017-02-12,9.155133
2017-02-13,9.298952
2017-02-14,9.420342
2017-02-15,9.520996
2017-02-16,9.60283
2017-02-17,9.66754
2017-02-18,9.716373
2017-02-19,9.750071
2017-02-20,9.768948
2017-02-21,9.774113
2017-02-22,9.768023
2017-02-23,9.755212
2017-02-24,9.7415085
2017-02-25,9.730164
2017-02-26,9.722668
2017-02-27,9.716322
2017-02-28,9.707861
2017-03-01,9.694413
2017-03-02,9.673024
2017-03-03,9.641551
2017-03-04,9.5996895
2017-03-05,9.549626
2017-03-06,9.49429
2017-03-07,9.43411
2017-03-08,9.3674555
2017-03-09,9.290567
2017-03-10,9.198178
2017-03-11,9.087127
2017-03-12,8.956897
2017-03-13,8.809194
2017-03-14,8.646592
2017-03-15,8.4705925
2017-03-16,8.281245
2017-03-17,8.077264
2017-03-18,7.8573256
2017-03-19,7.621217
2017-03-20,7.370216
2017-03-21,7.1070495
2017-03-22,6.8362007
2017-03-23,6.56404
2017-03-24,6.297688
2017-03-25,6.0445585
2017-03-26,5.8118443
2017-03-27,5.6065435
2017-03-28,5.435293
2017-03-29,5.303507
2017-03-30,5.2154946
2017-03-31,5.174905
2017-04-01,5.1847553
2017-04-02,5.246723
2017-04-03,5.361487
2017-04-04,5.5265594
2017-04-05,5.736751
2017-04-06,5.9854116
2017-04-07,6.2649536
2017-04-08,6.5674973
2017-04-09,6.884908
2017-04-10,7.2091
2017-04-11,7.5321465
2017-04-12,7.846823
2017-04-13,8.146751
2017-04-14,8.4261875
2017-04-15,8.681268
2017-04-16,8.910827
2017-04-17,9.114944
2017-04-18,9.293876
2017-04-19,9.447873
2017-04-20,9.577191
2017-04-21,9.682168
2017-04-22,9.763655
2017-04-23,9.823298
2017-04-24,9.862927
2017-04-25,9.884366
2017-04-26,9.889442
2017-04-27,9.880195
2017-04-28,9.859547
2017-04-29,9.830388
2017-04-30,9.79396
2017-05-01,9.751078
2017-05-02,9.70256
2017-05-03,9.649225
2017-05-04,9.591889
2017-05-05,9.531371
2017-05-06,9.468489
2017-05-07,9.4040575
2017-05-08,9.338763
2017-05-09,9.272756
2017-05-10,9.206053
2017-05-11,9.138672
2017-05-12,9.070629
2017-05-13,9.001944
2017-05-14,8.932631
2017-05-15,8.862708
2017-05-16,8.792193
2017-05-17,8.721104
2017-05-18,8.649456
2017-05-19,8.577268
2017-05-20,8.504556
2017-05-21,8.431338
2017-05-22,8.357632
2017-05-23,8.283454
2017-05-24,8.208821
2017-05-25,8.133751
2017-05-26,8.058261
2017-05-27,7.9823685
2017-05-28,7.9060903
2017-05-29,7.829444
2017-05-30,7.752446
2017-05-31,7.675115
2017-06-01,7.597467
2017-06-02,7.5195193
2017-06-03,7.44129
2017-06-04,7.3627954
2017-06-05,7.284053
2017-06-06,7.20508
2017-06-07,7.1258936
2017-06-08,7.0465117
2017-06-09,6.9669504
2017-06-10,6.887228
2017-06-11,6.807361
2017-06-12,6.727367
2017-06-13,6.6472626
2017-06-14,6.567066
2017-06-15,6.486794
2017-06-16,6.406463
2017-06-17,6.326092
2017-06-18,6.2456965
2017-06-19,6.1652946
2017-06-20,6.0849037
2017-06-21,6.0045404
2017-06-22,5.924222
2017-06-23,5.8439665
2017-06-24,5.76379
2017-06-25,5.6837106
2017-06-26,5.6037455
2017-06-27,5.523911
2017-06-28,5.4442253
2017-06-29,5.3647056
2017-06-30,5.2853684
2017-07-01,5.2062316
2017-07-02,5.1273117
2017-07-03,5.048627
2017-07-04,4.970194
2017-07-05,4.89203
2017-07-06,4.814152
2017-07-07,4.7365775
2017-07-08,4.659324
2017-07-09,4.5824084
2017-07-10,4.5058484
2017-07-11,4.4296603
2017-07-12,4.353862
2017-07-13,4.2784705
2017-07-14,4.203503
2017-07-15,4.1289773
2017-07-16,4.0549097
2017-07-17,3.9813178
2017-07-18,3.908219
2017-07-19,3.8356307
2017-07-20,3.7635696
2017-07-21,3.6920533
2017-07-22,3.6210988
2017-07-23,3.5507236
2017-07-24,3.4809446
2017-07-25,3.4117792
2017-07-26,3.3432446
2017-07-27,3.275358
2017-07-28,3.2081368
2017-07-29,3.141598
2017-07-30,3.075759
2017-07-31,3.0106368
2017-08-01,2.9462488
2017-08-02,2.8826122
2017-08-03,2.8197443
2017-08-04,2.757662
2017-08-05,2.6963832
2017-08-06,2.6359243
2017-08-07,2.5763032
2017-08-08,2.5175366
2017-08-09,2.4596422
2017-08-10,2.402637
2017-08-11,2.346538
2017-08-12,2.291363
2017-08-13,2.2371287
2017-08-14,2.1838524
2017-08-15,2.1315515
2017-08-16,2.0802433
2017-08-17,2.0299447
2017-08-18,1.9806733
2017-08-19,1.932446
2017-08-20,1.8852803
2017-08-21,1.8391931
2017-08-22,1.794202
2017-08-23,1.7503239
2017-08-24,1.7075763
2017-08-25,1.6659762
2017-08-26,1.625541
2017-08-27,1.5862877
2017-08-28,1.5482339
2017-08-29,1.5113964
2017-08-30,1.4757928
2017-08-31,1.44144
2017-09-01,1.4083555
2017-09-02,1.3765564
2017-09-03,1.3460599
2017-09-04,1.3168832
2017-09-05,1.2890437
2017-09-06,1.2625585
2017-09-07,1.2374448
2017-09-08,1.2137198
2017-09-09,1.1914009
2017-09-10,1.1705052
2017-09-11,1.1510499
2017-09-12,1.1330523
2017-09-13,1.1165296
2017-09-14,1.1014991
2017-09-15,1.0879778
2017-09-16,1.0759832
2017-09-17,1.0655323
2017-09-18,1.0566425
2017-09-19,1.049331
2017-09-20,1.0436149
2017-09-21,1.0395203
2017-09-22,1.0371088
2017-09-23,1.0364505
2017-09-24,1.0376159
2017-09-25,1.040675
2017-09-26,1.0456702
2017-09-27,1.0525296
2017-09-28,1.0611537
2017-09-29,1.0714426
2017-09-30,1.0832967
2017-10-01,1.096616
2017-10-02,1.1113011
2017-10-03,1.1272519
2017-10-04,1.1443688
2017-10-05,1.1625519
2017-10-06,1.1817017
2017-10-07,1.2017181
2017-10-08,1.2225015
2017-10-09,1.2439523
2017-10-10,1.2659705
2017-10-11,1.2884563
2017-10-12,1.3113102
2017-10-13,1.3344322
2017-10-14,1.3577226
2017-10-15,1.3810817
2017-10-16,1.4044098
2017-10-17,1.4276069
2017-10-18,1.4505733
2017-10-19,1.4732095
2017-10-20,1.4954154
2017-10-21,1.5169324
2017-10-22,1.5368936
2017-10-23,1.5543829
2017-10-24,1.5685021
2017-10-25,1.5783501
2017-10-26,1.5830257
2017-10-27,1.5816164
2017-10-28,1.5733415
2017-10-29,1.5581266
2017-10-30,1.5360765
2017-10-31,1.5072962
2017-11-01,1.4718907
2017-11-02,1.4299645
2017-11-03,1.3817562
2017-11-04,1.3281767
2017-11-05,1.2708321
2017-11-06,1.21156
2017-11-07,1.1525639
2017-11-08,1.0959992
2017-11-09,1.0434641
2017-11-10,0.99631494
2017-11-11,0.9553743
2017-11-12,0.9207517
2017-11-13,0.8919837
2017-11-14,0.86849487
2017-11-15,0.84970987
2017-11-16,0.83505327
2017-11-17,0.82394964
2017-11-18,0.81582355
2017-11-19,0.81009966
2017-11-20,0.80611813
2017-11-21,0.80284196
2017-11-22,0.799064
2017-11-23,0.79390985
2017-11-24,0.7869985
2017-11-25,0.7784528
2017-11-26,0.76878005
2017-11-27,0.75856215
2017-11-28,0.7483809
2017-11-29,0.7388182
2017-11-30,0.7304559
2017-12-01,0.7238483
2017-12-02,0.7194397
2017-12-03,0.7176468
2017-12-04,0.71888626
2017-12-05,0.7236376
2017-12-06,0.7326312
2017-12-07,0.7466603
2017-12-08,0.76651806
2017-12-09,0.79299766
2017-12-10,0.8268923
2017-12-11,0.86899513
2017-12-12,0.9200993
2017-12-13,0.9809981
2017-12-14,1.0524846
2017-12-15,1.1353176
2017-12-16,1.230032
2017-12-17,1.336787
2017-12-18,1.455656
2017-12-19,1.586713
2017-12-20,1.7300313
2017-12-21,1.8855828
2017-12-22,2.0528133
2017-12-23,2.2305877
2017-12-24,2.4176517
2017-12-25,2.6127508
2017-12-26,2.8146303
2017-12-27,3.022036
2017-12-28,3.2337136
2017-12-29,3.4480236
2017-12-30,3.6617875
2017-12-31,3.8714428
2018-01-01,4.0734262
2018-01-02,4.2641745
2018-01-03,4.4402113
2018-01-04,4.598606
2018-01-05,4.737685
2018-01-06,4.8574753
2018-01-07,4.9586544
2018-01-08,5.0421586
2018-01-09,5.1091766
2018-01-10,5.16149
2018-01-11,5.20079
2018-01-12,5.2280145
2018-01-13,5.2433333
2018-01-14,5.2456264
2018-01-15,5.2353354
2018-01-16,5.2153068
2018-01-17,5.1889043
2018-01-18,5.158143
2018-01-19,5.123733
2018-01-20,5.086238
2018-01-21,5.047042
2018-01-22,5.009203
2018-01-23,4.976696
2018-01-24,4.955045
2018-01-25,4.949493
2018-01-26,4.9631505
2018-01-27,4.9980645
2018-01-28,5.053709
2018-01-29,5.1272564
2018-01-30,5.2148
2018-01-31,5.3122945
2018-02-01,5.4159794
2018-02-02,5.5230184
2018-02-03,5.6299343
2018-02-04,5.732916
2018-02-05,5.828405
2018-02-06,5.91475
2018-02-07,5.9924636
2018-02-08,6.0603795
2018-02-09,6.116104
2018-02-10,6.1586137
2018-02-11,6.1890244
2018-02-12,6.2091928
2018-02-13,6.2219567
2018-02-14,6.2296834
2018-02-15,6.2336807
2018-02-16,6.234118
2018-02-17,6.2319245
2018-02-18,6.2295074
2018-02-19,6.2304907
2018-02-20,6.237011
2018-02-21,6.250267
2018-02-22,6.2717133
2018-02-23,6.3023376
2018-02-24,6.3438454
2018-02-25,6.396889
2018-02-26,6.4621086
2018-02-27,6.540246
2018-02-28,6.63135
2018-03-01,6.735888
2018-03-02,6.8547354
2018-03-03,6.989237
2018-03-04,7.140174
2018-03-05,7.30546
2018-03-06,7.481545
2018-03-07,7.662476
2018-03-08,7.8417106
2018-03-09,8.012705
2018-03-10,8.169506
2018-03-11,8.308418
2018-03-12,8.426498
2018-03-13,8.523293
2018-03-14,8.600486
2018-03-15,8.662073
2018-03-16,8.712559
2018-03-17,8.756448
2018-03-18,8.7982435
2018-03-19,8.842451
2018-03-20,8.893576
2018-03-21,8.956122
2018-03-22,9.034394
2018-03-23,9.131198
2018-03-24,9.2464285
2018-03-25,9.379809
2018-03-26,9.531716
2018-03-27,9.701507
2018-03-28,9.887145
2018-03-29,10.086666
2018-03-30,10.298589
2018-03-31,10.520591
2018-04-01,10.749232
2018-04-02,10.976569
2018-04-03,11.194581
2018-04-04,11.398511
2018-04-05,11.586559
2018-04-06,11.756824
2018-04-07,11.908229
2018-04-08,12.040044
2018-04-09,12.152209
2018-04-10,12.245185
2018-04-11,12.317398
2018-04-12,12.366706
2018-04-13,12.390966
2018-04-14,12.388489
2018-04-15,12.359384
2018-04-16,12.30402
2018-04-17,12.221823
2018-04-18,12.111151
2018-04-19,11.970993
2018-04-20,11.801566
2018-04-21,11.603806
2018-04-22,11.379009
2018-04-23,11.128542
2018-04-24,10.853766
2018-04-25,10.556047
2018-04-26,10.236748
2018-04-27,9.897232
2018-04-28,9.538864
2018-04-29,9.163007
2018-04-30,8.771026
2018-05-01,8.364283
2018-05-02,7.9441423
2018-05-03,7.5119686
2018-05-04,7.0691257
2018-05-05,6.6169767
2018-05-06,6.156886
2018-05-07,5.690217
2018-05-08,5.2183332
2018-05-09,4.7425995
2018-05-10,4.264379
2018-05-11,3.7850354
2018-05-12,3.3059328
2018-05-13,2.828435
