Date,settings 1
2017-01-01,0.382689
2017-01-02,0.39378247
2017-01-03,0.40492466
2017-01-04,0.41608953
2017-01-05,0.42725092
2017-01-06,0.43838277
2017-01-07,0.44945902
2017-01-08,0.46045348
2017-01-09,0.47134015
2017-01-10,0.48209277
2017-01-11,0.4926845
2017-01-12,0.5030881
2017-01-13,0.51327926
2017-01-14,0.5232463
2017-01-15,0.5329803
2017-01-16,0.54247224
2017-01-17,0.5517122
2017-01-18,0.5606904
2017-01-19,0.5693966
2017-01-20,0.57782
2017-01-21,0.58594906
2017-01-22,0.5937695
2017-01-23,0.6012673
2017-01-24,0.6084688
2017-01-25,0.6154372
2017-01-26,0.62225646
2017-01-27,0.62901235
2017-01-28,0.6357889
2017-01-29,0.6426763
2017-01-30,0.6497656
2017-01-31,0.65714693
2017-02-01,0.6649096
2017-02-02,0.67314196
2017-02-03,0.68193126
2017-02-04,0.69136363
2017-02-05,0.7015251
2017-02-06,0.7125016
2017-02-07,0.7243791
2017-02-08,0.7372437
2017-02-09,0.75118124
2017-02-10,0.7662778
2017-02-11,0.78261924
2017-02-12,0.80029166
2017-02-13,0.819381
2017-02-14,0.8399732
2017-02-15,0.862154
2017-02-16,0.88600785
2017-02-17,0.91161746
2017-02-18,0.93906426
2017-02-19,0.96842635
2017-02-20,0.999763
2017-02-21,1.0330873
2017-02-22,1.0683932
2017-02-23,1.1056721
2017-02-24,1.1449149
2017-02-25,1.1861124
2017-02-26,1.2292557
2017-02-27,1.2743351
2017-02-28,1.3213398
2017-03-01,1.3702548
2017-03-02,1.4210522
2017-03-03,1.4736822
2017-03-04,1.5280794
2017-03-05,1.5841742
2017-03-06,1.6418947
2017-03-07,1.7011667
2017-03-08,1.7619153
2017-03-09,1.8240658
2017-03-10,1.887543
2017-03-11,1.9522682
2017-03-12,2.01816
2017-03-13,2.0851343
2017-03-14,2.1531036
2017-03-15,2.2219787
2017-03-16,2.2916658
2017-03-17,2.3620493
2017-03-18,2.4329596
2017-03-19,2.5042052
2017-03-20,2.575583
2017-03-21,2.6468863
2017-03-22,2.7179055
2017-03-23,2.7884257
2017-03-24,2.8582191
2017-03-25,2.9270465
2017-03-26,2.9946578
2017-03-27,3.0607798
2017-03-28,3.125114
2017-03-29,3.1874764
2017-03-30,3.2478478
2017-03-31,3.306234
2017-04-01,3.3626356
2017-04-02,3.4170504
2017-04-03,3.4694936
2017-04-04,3.5200708
2017-04-05,3.5689816
2017-04-06,3.6165311
2017-04-07,3.6630297
2017-04-08,3.708738
2017-04-09,3.7538943
2017-04-10,3.79873
2017-04-11,3.8434744
2017-04-12,3.8883529
2017-04-13,3.9335887
2017-04-14,3.9794004
2017-04-15,4.0260015
2017-04-16,4.0736003
2017-04-17,4.1224017
2017-04-18,4.1726036
2017-04-19,4.2243977
2017-04-20,4.2779717
2017-04-21,4.333509
2017-04-22,4.391186
2017-04-23,4.451168
2017-04-24,4.5136065
2017-04-25,4.5786557
2017-04-26,4.646459
2017-04-27,4.7171497
2017-04-28,4.7908425
2017-04-29,4.8676224
2017-04-30,4.9474745
2017-05-01,5.0303426
2017-05-02,5.116144
2017-05-03,5.204774
2017-05-04,5.2960815
2017-05-05,5.3898406
2017-05-06,5.4858923
2017-05-07,5.584101
2017-05-08,5.684328
2017-05-09,5.7864313
2017-05-10,5.890264
2017-05-11,5.995676
2017-05-12,6.102511
2017-05-13,6.2106075
2017-05-14,6.319778
2017-05-15,6.4297433
2017-05-16,6.540198
2017-05-17,6.650879
2017-05-18,6.7617555
2017-05-19,6.8728395
2017-05-20,6.9840994
2017-05-21,7.0954757
2017-05-22,7.2068787
2017-05-23,7.31813
2017-05-24,7.4290085
2017-05-25,7.5392675
2017-05-26,7.648651
2017-05-27,7.7568936
2017-05-28,7.8637037
2017-05-29,7.968769
2017-05-30,8.071838
2017-05-31,8.172917
2017-06-01,8.272045
2017-06-02,8.369171
2017-06-03,8.464222
2017-06-04,8.55712
2017-06-05,8.647793
2017-06-06,8.736162
2017-06-07,8.822154
2017-06-08,8.905704
2017-06-09,8.986749
2017-06-10,9.06522
2017-06-11,9.141031
2017-06-12,9.21408
2017-06-13,9.284243
2017-06-14,9.351392
2017-06-15,9.415389
2017-06-16,9.476084
2017-06-17,9.533317
2017-06-18,9.586903
2017-06-19,9.636604
2017-06-20,9.6822
2017-06-21,9.723464
2017-06-22,9.760156
2017-06-23,9.792056
2017-06-24,9.819048
2017-06-25,9.841031
2017-06-26,9.85792
2017-06-27,9.869724
2017-06-28,9.876492
2017-06-29,9.878307
2017-06-30,9.87533
2017-07-01,9.867688
2017-07-02,9.855492
2017-07-03,9.838973
2017-07-04,9.81839
2017-07-05,9.793984
2017-07-06,9.765989
2017-07-07,9.7346325
2017-07-08,9.700134
2017-07-09,9.662707
2017-07-10,9.622553
2017-07-11,9.579863
2017-07-12,9.534816
2017-07-13,9.487584
2017-07-14,9.438353
2017-07-15,9.387348
2017-07-16,9.334826
2017-07-17,9.281021
2017-07-18,9.226149
2017-07-19,9.170408
2017-07-20,9.113962
2017-07-21,9.056853
2017-07-22,8.999067
2017-07-23,8.940554
2017-07-24,8.881255
2017-07-25,8.8211155
2017-07-26,8.760123
2017-07-27,8.698455
2017-07-28,8.636303
2017-07-29,8.573836
2017-07-30,8.511205
2017-07-31,8.448554
2017-08-01,8.386017
2017-08-02,8.32372
2017-08-03,8.261784
2017-08-04,8.200319
2017-08-05,8.139433
2017-08-06,8.079221
2017-08-07,8.0197735
2017-08-08,7.9611783
2017-08-09,7.9035144
2017-08-10,7.846858
2017-08-11,7.7912765
2017-08-12,7.736827
2017-08-13,7.6835585
2017-08-14,7.63151
2017-08-15,7.580702
2017-08-16,7.531107
2017-08-17,7.482648
2017-08-18,7.4352326
2017-08-19,7.388764
