Date,yfit_1_fit2_smooth1000.0_season1_seapar0.5
2017-01-01,1.7079729
2017-01-02,1.7050276
2017-01-03,1.7032034
2017-01-04,1.702322
2017-01-05,1.7022395
2017-01-06,1.702846
2017-01-07,1.7040894
2017-01-08,1.7060184
2017-01-09,1.7087806
2017-01-10,1.7126068
2017-01-11,1.7176512
2017-01-12,1.7237964
2017-01-13,1.7308657
2017-01-14,1.738753
2017-01-15,1.7473649
2017-01-16,1.7565981
2017-01-17,1.7663873
2017-01-18,1.77668
2017-01-19,1.7873405
2017-01-20,1.7982676
2017-01-21,1.8094524
2017-01-22,1.8210039
2017-01-23,1.8332411
2017-01-24,1.8468136
2017-01-25,1.862724
2017-01-26,1.882258
2017-01-27,1.9068385
2017-01-28,1.9377885
2017-01-29,1.9761896
2017-01-30,2.0229566
2017-01-31,2.0784407
2017-02-01,2.1423995
2017-02-02,2.21447
2017-02-03,2.2942886
2017-02-04,2.3814924
2017-02-05,2.4757178
2017-02-06,2.5766017
2017-02-07,2.683781
2017-02-08,2.7968917
2017-02-09,2.9155684
2017-02-10,3.0394287
2017-02-11,3.1677997
2017-02-12,3.298942
2017-02-13,3.4303765
2017-02-14,3.5597038
2017-02-15,3.684693
2017-02-16,3.8036702
2017-02-17,3.9156115
2017-02-18,4.0201497
2017-02-19,4.1173735
2017-02-20,4.2080355
2017-02-21,4.293396
2017-02-22,4.3751802
2017-02-23,4.4549937
2017-02-24,4.5347147
2017-02-25,4.616048
2017-02-26,4.699771
2017-02-27,4.786969
2017-02-28,4.8792105
2017-03-01,4.977869
2017-03-02,5.082492
2017-03-03,5.19291
2017-03-04,5.309672
2017-03-05,5.433173
2017-03-06,5.561762
2017-03-07,5.693232
2017-03-08,5.8260417
2017-03-09,5.9595575
2017-03-10,6.093529
2017-03-11,6.2275987
2017-03-12,6.3612576
2017-03-13,6.4940205
2017-03-14,6.625579
2017-03-15,6.7556353
2017-03-16,6.883459
2017-03-17,7.0075645
2017-03-18,7.126668
2017-03-19,7.240124
2017-03-20,7.3478127
2017-03-21,7.4501996
2017-03-22,7.5490603
2017-03-23,7.6445336
2017-03-24,7.7338157
2017-03-25,7.812056
2017-03-26,7.8744707
2017-03-27,7.9175315
2017-03-28,7.937708
2017-03-29,7.9331417
2017-03-30,7.9042044
2017-03-31,7.852681
2017-04-01,7.781191
2017-04-02,7.693033
2017-04-03,7.591365
2017-04-04,7.4781804
2017-04-05,7.3554273
2017-04-06,7.225118
2017-04-07,7.0892663
2017-04-08,6.949884
2017-04-09,6.8089843
2017-04-10,6.6685805
2017-04-11,6.530685
2017-04-12,6.3973103
2017-04-13,6.27047
2017-04-14,6.152177
2017-04-15,6.0444436
2017-04-16,5.9492826
2017-04-17,5.8687077
2017-04-18,5.804731
2017-04-19,5.7593656
2017-04-20,5.734624
2017-04-21,5.7325196
2017-04-22,5.755065
2017-04-23,5.804273
2017-04-24,5.882157
2017-04-25,5.9905744
2017-04-26,6.130768
2017-04-27,6.303085
2017-04-28,6.50465
2017-04-29,6.7306633
2017-04-30,6.9760165
2017-05-01,7.237521
2017-05-02,7.5128083
2017-05-03,7.7985573
2017-05-04,8.092315
2017-05-05,8.389898
2017-05-06,8.68528
2017-05-07,8.973508
2017-05-08,9.248518
2017-05-09,9.504925
2017-05-10,9.73911
2017-05-11,9.950467
2017-05-12,10.1401205
2017-05-13,10.310194
2017-05-14,10.463019
2017-05-15,10.600644
2017-05-16,10.723943
2017-05-17,10.832892
2017-05-18,10.927668
2017-05-19,11.009745
2017-05-20,11.080071
2017-05-21,11.138053
2017-05-22,11.182751
2017-05-23,11.2134695
2017-05-24,11.230455
2017-05-25,11.23386
2017-05-26,11.223185
2017-05-27,11.199179
2017-05-28,11.163552
2017-05-29,11.118425
2017-05-30,11.066606
2017-05-31,11.011345
2017-06-01,10.955419
2017-06-02,10.90056
2017-06-03,10.848265
2017-06-04,10.800025
2017-06-05,10.757338
2017-06-06,10.721696
2017-06-07,10.693723
2017-06-08,10.670802
2017-06-09,10.65064
2017-06-10,10.6322365
2017-06-11,10.615536
2017-06-12,10.601174
2017-06-13,10.589997
2017-06-14,10.581786
2017-06-15,10.576033
2017-06-16,10.57205
2017-06-17,10.568563
2017-06-18,10.564693
2017-06-19,10.56054
2017-06-20,10.557843
2017-06-21,10.55886
2017-06-22,10.5662
2017-06-23,10.582264
2017-06-24,10.60922
2017-06-25,10.648732
2017-06-26,10.701523
2017-06-27,10.7659025
2017-06-28,10.839604
2017-06-29,10.920365
2017-06-30,11.005487
2017-07-01,11.090439
2017-07-02,11.170068
2017-07-03,11.240397
2017-07-04,11.299483
2017-07-05,11.347228
2017-07-06,11.385468
2017-07-07,11.416678
2017-07-08,11.443954
2017-07-09,11.46969
2017-07-10,11.49455
2017-07-11,11.518044
2017-07-12,11.53779
2017-07-13,11.551533
2017-07-14,11.558968
2017-07-15,11.560359
2017-07-16,11.554261
2017-07-17,11.539048
2017-07-18,11.513871
2017-07-19,11.478121
2017-07-20,11.43073
2017-07-21,11.371261
2017-07-22,11.300369
2017-07-23,11.218858
2017-07-24,11.127509
2017-07-25,11.027024
2017-07-26,10.915826
2017-07-27,10.792271
2017-07-28,10.655634
2017-07-29,10.507438
2017-07-30,10.351642
2017-07-31,10.193379
2017-08-01,10.037989
2017-08-02,9.890962
2017-08-03,9.7568865
2017-08-04,9.638625
2017-08-05,9.537969
2017-08-06,9.456042
2017-08-07,9.393269
2017-08-08,9.348609
2017-08-09,9.320675
2017-08-10,9.308077
2017-08-11,9.309426
2017-08-12,9.323335
2017-08-13,9.348413
2017-08-14,9.383274
2017-08-15,9.426527
2017-08-16,9.476785
2017-08-17,9.532321
2017-08-18,9.590204
2017-08-19,9.647595
2017-08-20,9.700992
2017-08-21,9.746005
2017-08-22,9.779428
2017-08-23,9.799482
2017-08-24,9.805625
2017-08-25,9.79906
2017-08-26,9.782327
2017-08-27,9.758559
2017-08-28,9.730784
2017-08-29,9.700707
2017-08-30,9.668057
2017-08-31,9.632621
2017-09-01,9.594991
2017-09-02,9.555584
2017-09-03,9.512294
2017-09-04,9.460219
2017-09-05,9.396664
2017-09-06,9.322585
2017-09-07,9.24111
2017-09-08,9.156754
2017-09-09,9.075016
2017-09-10,9.002001
2017-09-11,8.94158
2017-09-12,8.892954
2017-09-13,8.852529
2017-09-14,8.81542
2017-09-15,8.779294
2017-09-16,8.740495
2017-09-17,8.6964035
2017-09-18,8.645372
2017-09-19,8.586352
2017-09-20,8.517801
2017-09-21,8.436064
2017-09-22,8.338568
2017-09-23,8.224396
2017-09-24,8.093868
2017-09-25,7.9479294
2017-09-26,7.787528
2017-09-27,7.614394
2017-09-28,7.4310913
2017-09-29,7.2411246
2017-09-30,7.050054
2017-10-01,6.8636503
2017-10-02,6.6856594
2017-10-03,6.518182
2017-10-04,6.3644657
2017-10-05,6.2270236
2017-10-06,6.1083455
2017-10-07,6.0095367
2017-10-08,5.9313126
2017-10-09,5.8736973
2017-10-10,5.8339553
2017-10-11,5.8086605
2017-10-12,5.7943864
2017-10-13,5.787708
2017-10-14,5.7852144
2017-10-15,5.7837663
2017-10-16,5.7811856
2017-10-17,5.7760324
2017-10-18,5.7673264
2017-10-19,5.754318
2017-10-20,5.736617
2017-10-21,5.7139163
2017-10-22,5.6859107
2017-10-23,5.6522946
2017-10-24,5.612823
2017-10-25,5.5675535
2017-10-26,5.516737
2017-10-27,5.4602623
2017-10-28,5.397741
2017-10-29,5.3290753
2017-10-30,5.254541
2017-10-31,5.174644
2017-11-01,5.090786
2017-11-02,5.005229
2017-11-03,4.920805
2017-11-04,4.8404613
2017-11-05,4.7679925
2017-11-06,4.706796
2017-11-07,4.6576977
2017-11-08,4.619636
2017-11-09,4.590299
2017-11-10,4.567881
2017-11-11,4.550603
2017-11-12,4.537117
2017-11-13,4.5265107
2017-11-14,4.5171204
2017-11-15,4.505205
2017-11-16,4.487069
2017-11-17,4.4601045
2017-11-18,4.4226704
2017-11-19,4.3739595
2017-11-20,4.3139925
2017-11-21,4.2435427
2017-11-22,4.163989
2017-11-23,4.0771937
2017-11-24,3.9850383
2017-11-25,3.8883965
2017-11-26,3.7879293
2017-11-27,3.6843114
2017-11-28,3.5782182
2017-11-29,3.4703245
2017-11-30,3.3613055
2017-12-01,3.2518358
2017-12-02,3.1425908
2017-12-03,3.0342453
2017-12-04,2.927535
2017-12-05,2.8233414
2017-12-06,2.722259
2017-12-07,2.6250086
2017-12-08,2.5326655
2017-12-09,2.446447
2017-12-10,2.3670146
2017-12-11,2.294891
2017-12-12,2.2299368
2017-12-13,2.1717787
2017-12-14,2.1198347
2017-12-15,2.0735276
2017-12-16,2.0323796
2017-12-17,1.9959079
2017-12-18,1.9636749
2017-12-19,1.9353869
2017-12-20,1.9107853
2017-12-21,1.8896406
