Date,yfit_1_fit2_smooth1000.0_season1_seapar0.5
2017-01-01,1.6364558
2017-01-02,1.7440368
2017-01-03,1.855911
2017-01-04,1.9710705
2017-01-05,2.0885074
2017-01-06,2.2072139
2017-01-07,2.3261817
2017-01-08,2.4444034
2017-01-09,2.560871
2017-01-10,2.6745763
2017-01-11,2.7845116
2017-01-12,2.889669
2017-01-13,2.9890406
2017-01-14,3.0816185
2017-01-15,3.166395
2017-01-16,3.2423615
2017-01-17,3.308511
2017-01-18,3.3640275
2017-01-19,3.4088256
2017-01-20,3.442946
2017-01-21,3.4667647
2017-01-22,3.4807527
2017-01-23,3.4853804
2017-01-24,3.4811184
2017-01-25,3.4684372
2017-01-26,3.4478076
2017-01-27,3.4197
2017-01-28,3.384585
2017-01-29,3.3429332
2017-01-30,3.2952154
2017-01-31,3.2419019
2017-02-01,3.1834633
2017-02-02,3.1203704
2017-02-03,3.0530934
2017-02-04,2.9821033
2017-02-05,2.9078705
2017-02-06,2.8308659
2017-02-07,2.7515595
2017-02-08,2.670422
2017-02-09,2.5879245
2017-02-10,2.504537
2017-02-11,2.4210215
2017-02-12,2.3393729
2017-02-13,2.2621338
2017-02-14,2.1917498
2017-02-15,2.1302834
2017-02-16,2.0793285
2017-02-17,2.0400345
2017-02-18,2.0132644
2017-02-19,1.9997929
2017-02-20,2.000323
2017-02-21,2.0151453
2017-02-22,2.0438063
2017-02-23,2.0849316
2017-02-24,2.1358564
2017-02-25,2.1928673
2017-02-26,2.2517054
2017-02-27,2.3085413
2017-02-28,2.36039
2017-03-01,2.4049468
2017-03-02,2.4406192
2017-03-03,2.4666781
2017-03-04,2.4836042
2017-03-05,2.4925706
2017-03-06,2.4949386
2017-03-07,2.4925914
2017-03-08,2.4876263
2017-03-09,2.4820237
2017-03-10,2.477582
2017-03-11,2.4756181
2017-03-12,2.476171
2017-03-13,2.4780607
2017-03-14,2.4796405
2017-03-15,2.4794185
2017-03-16,2.476066
2017-03-17,2.4692404
2017-03-18,2.4596226
2017-03-19,2.448675
2017-03-20,2.4385245
2017-03-21,2.4316483
2017-03-22,2.4305472
2017-03-23,2.4375277
2017-03-24,2.4543505
2017-03-25,2.4822538
2017-03-26,2.5219502
2017-03-27,2.5738118
2017-03-28,2.6378791
2017-03-29,2.713736
2017-03-30,2.8004522
2017-03-31,2.8965178
2017-04-01,2.9997563
2017-04-02,3.107285
2017-04-03,3.2158248
2017-04-04,3.3219626
2017-04-05,3.4223924
2017-04-06,3.5136638
2017-04-07,3.5920126
2017-04-08,3.6533573
2017-04-09,3.6933067
2017-04-10,3.7079551
2017-04-11,3.6944754
2017-04-12,3.6517699
2017-04-13,3.5804892
2017-04-14,3.482386
2017-04-15,3.3599887
2017-04-16,3.2164562
2017-04-17,3.0554054
2017-04-18,2.881221
2017-04-19,2.6988993
2017-04-20,2.5131373
2017-04-21,2.3269792
2017-04-22,2.1430554
2017-04-23,1.9639969
2017-04-24,1.7924341
2017-04-25,1.6309979
2017-04-26,1.4820747
2017-04-27,1.3468803
2017-04-28,1.2256118
2017-04-29,1.118273
2017-04-30,1.0247371
2017-05-01,0.94440544
2017-05-02,0.87678707
2017-05-03,0.82147574
2017-05-04,0.7776756
2017-05-05,0.74448484
2017-05-06,0.7210016
2017-05-07,0.706324
2017-05-08,0.69955015
2017-05-09,0.6997782
2017-05-10,0.7060593
2017-05-11,0.71724296
2017-05-12,0.732006
2017-05-13,0.748988
2017-05-14,0.7678069
2017-05-15,0.7883403
2017-05-16,0.8103309
2017-05-17,0.8332947
2017-05-18,0.8566355
2017-05-19,0.87954646
2017-05-20,0.9012874
2017-05-21,0.9217249
2017-05-22,0.9408798
2017-05-23,0.95877296
2017-05-24,0.975425
2017-05-25,0.9908567
2017-05-26,1.0050888
2017-05-27,1.0181422
2017-05-28,1.0300375
2017-05-29,1.0407956
2017-05-30,1.0504371
2017-05-31,1.0589827
2017-06-01,1.0664535
2017-06-02,1.07287
2017-06-03,1.0782529
2017-06-04,1.0826232
2017-06-05,1.0860015
2017-06-06,1.0884085
2017-06-07,1.0898651
2017-06-08,1.090392
2017-06-09,1.0900099
2017-06-10,1.0887396
2017-06-11,1.086602
2017-06-12,1.0836177
2017-06-13,1.0798074
2017-06-14,1.075192
2017-06-15,1.0697922
2017-06-16,1.0636287
2017-06-17,1.0567224
2017-06-18,1.049094
2017-06-19,1.0407642
2017-06-20,1.0317538
2017-06-21,1.0220835
2017-06-22,1.0117742
2017-06-23,1.0008465
2017-06-24,0.98932123
2017-06-25,0.9772192
2017-06-26,0.9645611
2017-06-27,0.9513677
2017-06-28,0.93765974
2017-06-29,0.92345804
2017-06-30,0.9087833
2017-07-01,0.8936563
2017-07-02,0.8780978
2017-07-03,0.86212856
2017-07-04,0.8457693
2017-07-05,0.8290408
2017-07-06,0.8119639
2017-07-07,0.79455924
2017-07-08,0.7768476
2017-07-09,0.7588498
2017-07-10,0.7405866
2017-07-11,0.7220787
2017-07-12,0.7033468
2017-07-13,0.6844118
2017-07-14,0.66529435
2017-07-15,0.6460153
2017-07-16,0.6265954
2017-07-17,0.60705525
2017-07-18,0.5874158
2017-07-19,0.56769776
2017-07-20,0.54792184
2017-07-21,0.5281088
2017-07-22,0.50827944
2017-07-23,0.4884545
2017-07-24,0.46865472
2017-07-25,0.44890088
2017-07-26,0.42921373
2017-07-27,0.40961406
2017-07-28,0.39012256
2017-07-29,0.37076005
2017-07-30,0.35154727
2017-07-31,0.332505
2017-08-01,0.31365392
2017-08-02,0.29501486
2017-08-03,0.27660856
2017-08-04,0.25845578
2017-08-05,0.24057728
2017-08-06,0.22299382
2017-08-07,0.20572613
2017-08-08,0.18879502
2017-08-09,0.1722212
2017-08-10,0.15602544
2017-08-11,0.14022852
2017-08-12,0.12485118
2017-08-13,0.10991418
2017-08-14,0.09543828
2017-08-15,0.08144424
2017-08-16,0.06795282
2017-08-17,0.05498477
2017-08-18,0.042560853
2017-08-19,0.03070183
2017-08-20,0.019428454
2017-08-21,0.008761488
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-09,0.0
2017-09-10,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-16,0.012273535
2017-09-17,0.025826199
2017-09-18,0.0405665
2017-09-19,0.056515202
2017-09-20,0.07369306
2017-09-21,0.092120826
2017-09-22,0.11181927
2017-09-23,0.13280913
2017-09-24,0.1551112
2017-09-25,0.1787462
2017-09-26,0.2037349
2017-09-27,0.23009808
2017-09-28,0.2578565
2017-09-29,0.28703085
2017-09-30,0.31764197
2017-10-01,0.34971058
2017-10-02,0.38325745
2017-10-03,0.4183033
2017-10-04,0.45486897
2017-10-05,0.49297515
2017-10-06,0.5326426
2017-10-07,0.5738921
2017-10-08,0.6167444
2017-10-09,0.6612203
2017-10-10,0.7073405
2017-10-11,0.75512576
2017-10-12,0.80459684
2017-10-13,0.8557746
2017-10-14,0.9086796
2017-10-15,0.9633328
2017-10-16,1.0197358
2017-10-17,1.0777804
2017-10-18,1.1371169
2017-10-19,1.1969031
2017-10-20,1.2557188
2017-10-21,1.3117285
2017-10-22,1.3629436
2017-10-23,1.4076334
2017-10-24,1.4447539
2017-10-25,1.4738544
2017-10-26,1.4950072
2017-10-27,1.5084348
2017-10-28,1.514418
2017-10-29,1.5132667
2017-10-30,1.5055794
2017-10-31,1.4923311
2017-11-01,1.474876
2017-11-02,1.4548987
2017-11-03,1.4342046
