Date,settings 1
2017-01-01,2.4661732
2017-01-02,2.445901
2017-01-03,2.4263866
2017-01-04,2.4076276
2017-01-05,2.389714
2017-01-06,2.3727589
2017-01-07,2.3568645
2017-01-08,2.342131
2017-01-09,2.3286583
2017-01-10,2.3165472
2017-01-11,2.305897
2017-01-12,2.296805
2017-01-13,2.289353
2017-01-14,2.283608
2017-01-15,2.2795994
2017-01-16,2.277371
2017-01-17,2.2769628
2017-01-18,2.278409
2017-01-19,2.2817314
2017-01-20,2.286949
2017-01-21,2.2940772
2017-01-22,2.303113
2017-01-23,2.3140361
2017-01-24,2.3268192
2017-01-25,2.3414197
2017-01-26,2.3577917
2017-01-27,2.3758895
2017-01-28,2.3956673
2017-01-29,2.417079
2017-01-30,2.4400785
2017-01-31,2.46462
2017-02-01,2.4906578
2017-02-02,2.518146
2017-02-03,2.5470383
2017-02-04,2.5772765
2017-02-05,2.608747
2017-02-06,2.6413102
2017-02-07,2.6748114
2017-02-08,2.7090702
2017-02-09,2.7438757
2017-02-10,2.7790706
2017-02-11,2.8146029
2017-02-12,2.8505304
2017-02-13,2.8868868
2017-02-14,2.9236856
2017-02-15,2.9609632
2017-02-16,2.9988573
2017-02-17,3.0375144
2017-02-18,3.0770779
2017-02-19,3.117735
2017-02-20,3.1596823
2017-02-21,3.2030954
2017-02-22,3.2481234
2017-02-23,3.2948892
2017-02-24,3.343491
2017-02-25,3.3940148
2017-02-26,3.4465125
2017-02-27,3.5010042
2017-02-28,3.5575035
2017-03-01,3.6160169
2017-03-02,3.6765165
2017-03-03,3.738924
2017-03-04,3.8030257
2017-03-05,3.8684838
2017-03-06,3.9348354
2017-03-07,4.0015707
2017-03-08,4.0681477
2017-03-09,4.13396
2017-03-10,4.198311
2017-03-11,4.2606444
2017-03-12,4.3206677
2017-03-13,4.37824
2017-03-14,4.433237
2017-03-15,4.4855013
2017-03-16,4.5349126
2017-03-17,4.5815744
2017-03-18,4.6257854
2017-03-19,4.667868
2017-03-20,4.70821
2017-03-21,4.7471757
2017-03-22,4.785084
2017-03-23,4.8222
2017-03-24,4.8587556
2017-03-25,4.894974
2017-03-26,4.9311147
2017-03-27,4.967446
2017-03-28,5.0042615
2017-03-29,5.041851
2017-03-30,5.0805855
2017-03-31,5.1208177
