Date,yfit_1_fit2_smooth1000.0_season1_seapar0.5
2017-01-01,3.4155293
2017-01-02,3.3644352
2017-01-03,3.320374
2017-01-04,3.284355
2017-01-05,3.2571023
2017-01-06,3.239039
2017-01-07,3.230532
2017-01-08,3.2319455
2017-01-09,3.2432816
2017-01-10,3.263613
2017-01-11,3.2915056
2017-01-12,3.3248978
2017-01-13,3.361346
2017-01-14,3.398343
2017-01-15,3.4335573
2017-01-16,3.4654636
2017-01-17,3.4933841
2017-01-18,3.5175865
2017-01-19,3.538135
2017-01-20,3.5544837
2017-01-21,3.5660417
2017-01-22,3.5730133
2017-01-23,3.576297
2017-01-24,3.5766766
2017-01-25,3.5752
2017-01-26,3.5733163
2017-01-27,3.5730486
2017-01-28,3.5767505
2017-01-29,3.586029
2017-01-30,3.601536
2017-01-31,3.6239605
2017-02-01,3.6535928
2017-02-02,3.6903245
2017-02-03,3.7326686
2017-02-04,3.7777972
2017-02-05,3.8224013
2017-02-06,3.8613932
2017-02-07,3.8882701
2017-02-08,3.8973954
2017-02-09,3.8859699
2017-02-10,3.8533816
2017-02-11,3.8009472
2017-02-12,3.7323556
2017-02-13,3.6538577
2017-02-14,3.572269
2017-02-15,3.4935696
2017-02-16,3.4231918
2017-02-17,3.3652718
2017-02-18,3.3236222
2017-02-19,3.3020556
2017-02-20,3.304107
2017-02-21,3.3319016
2017-02-22,3.385862
2017-02-23,3.4649734
2017-02-24,3.5670953
2017-02-25,3.6898637
2017-02-26,3.8310492
2017-02-27,3.989168
2017-02-28,4.163423
2017-03-01,4.3519654
2017-03-02,4.552225
2017-03-03,4.762448
2017-03-04,4.9795
2017-03-05,5.200893
2017-03-06,5.424277
2017-03-07,5.6461344
2017-03-08,5.8606873
2017-03-09,6.0625725
2017-03-10,6.247878
2017-03-11,6.414147
2017-03-12,6.5603523
2017-03-13,6.6867843
2017-03-14,6.794755
2017-03-15,6.8866673
2017-03-16,6.9658837
2017-03-17,7.036903
2017-03-18,7.10544
2017-03-19,7.177192
2017-03-20,7.2553368
2017-03-21,7.342123
2017-03-22,7.4386744
2017-03-23,7.5441246
2017-03-24,7.6555653
2017-03-25,7.7687974
2017-03-26,7.8795877
2017-03-27,7.983429
2017-03-28,8.076069
2017-03-29,8.154696
2017-03-30,8.218188
2017-03-31,8.266732
2017-04-01,8.301087
2017-04-02,8.322566
2017-04-03,8.332605
2017-04-04,8.332642
2017-04-05,8.324111
2017-04-06,8.308452
2017-04-07,8.2871
2017-04-08,8.261922
2017-04-09,8.236029
2017-04-10,8.2111
2017-04-11,8.188444
2017-04-12,8.169774
2017-04-13,8.1569605
2017-04-14,8.151894
2017-04-15,8.156465
2017-04-16,8.17151
2017-04-17,8.193795
2017-04-18,8.219973
2017-04-19,8.248509
2017-04-20,8.27867
2017-04-21,8.310249
2017-04-22,8.343844
2017-04-23,8.380828
2017-04-24,8.422926
2017-04-25,8.473788
2017-04-26,8.538756
2017-04-27,8.62272
2017-04-28,8.726783
2017-04-29,8.848343
2017-04-30,8.984323
2017-05-01,9.132614
2017-05-02,9.292203
2017-05-03,9.462299
2017-05-04,9.642114
2017-05-05,9.830858
2017-05-06,10.02807
2017-05-07,10.233567
2017-05-08,10.443367
2017-05-09,10.652537
2017-05-10,10.8560705
2017-05-11,11.0494
2017-05-12,11.228756
2017-05-13,11.389656
2017-05-14,11.527566
2017-05-15,11.638143
2017-05-16,11.718099
2017-05-17,11.766471
2017-05-18,11.784233
2017-05-19,11.773907
2017-05-20,11.738494
2017-05-21,11.680754
2017-05-22,11.60332
2017-05-23,11.509667
2017-05-24,11.40337
2017-05-25,11.288285
2017-05-26,11.1687
2017-05-27,11.049229
2017-05-28,10.933388
2017-05-29,10.823853
2017-05-30,10.722385
2017-05-31,10.629288
2017-06-01,10.5426445
2017-06-02,10.458428
2017-06-03,10.372117
2017-06-04,10.279011
2017-06-05,10.174887
2017-06-06,10.056888
2017-06-07,9.924464
2017-06-08,9.779385
2017-06-09,9.62687
2017-06-10,9.474213
2017-06-11,9.326953
2017-06-12,9.188861
2017-06-13,9.061621
2017-06-14,8.945876
2017-06-15,8.8432255
2017-06-16,8.755565
2017-06-17,8.684791
2017-06-18,8.6328
2017-06-19,8.601083
2017-06-20,8.589316
2017-06-21,8.595997
2017-06-22,8.619381
2017-06-23,8.657502
2017-06-24,8.708173
2017-06-25,8.769
2017-06-26,8.836939
2017-06-27,8.908779
2017-06-28,8.981314
2017-06-29,9.051095
2017-06-30,9.114092
2017-07-01,9.167429
2017-07-02,9.208603
2017-07-03,9.236186
2017-07-04,9.250484
2017-07-05,9.252919
2017-07-06,9.245147
2017-07-07,9.22877
2017-07-08,9.204719
2017-07-09,9.17378
2017-07-10,9.136923
2017-07-11,9.094973
2017-07-12,9.048487
2017-07-13,8.996672
2017-07-14,8.937871
2017-07-15,8.869815
2017-07-16,8.790073
2017-07-17,8.696715
2017-07-18,8.587579
2017-07-19,8.461244
2017-07-20,8.31769
2017-07-21,8.158545
2017-07-22,7.985969
2017-07-23,7.8015485
2017-07-24,7.606513
2017-07-25,7.4029284
2017-07-26,7.193888
2017-07-27,6.982789
2017-07-28,6.7730165
2017-07-29,6.5676007
2017-07-30,6.368534
2017-07-31,6.1768775
2017-08-01,5.994094
2017-08-02,5.8228264
2017-08-03,5.666095
2017-08-04,5.527324
2017-08-05,5.409382
2017-08-06,5.3119936
2017-08-07,5.2323155
2017-08-08,5.167581
2017-08-09,5.1161723
2017-08-10,5.077611
2017-08-11,5.0518527
2017-08-12,5.0380063
2017-08-13,5.034849
2017-08-14,5.04109
2017-08-15,5.0553603
2017-08-16,5.0764256
2017-08-17,5.1032705
2017-08-18,5.1350455
2017-08-19,5.171027
2017-08-20,5.210312
2017-08-21,5.251417
2017-08-22,5.2922816
2017-08-23,5.330729
2017-08-24,5.36442
2017-08-25,5.390355
2017-08-26,5.405512
2017-08-27,5.4078436
2017-08-28,5.396895
2017-08-29,5.373897
2017-08-30,5.3406777
2017-08-31,5.300154
2017-09-01,5.2559834
2017-09-02,5.2118793
