Date,yfit_1_fit2_smooth1000.0_season1_seapar0.5
2020-01-01,0.8096573
2020-01-02,0.82947934
2020-01-03,0.84905577
2020-01-04,0.86748123
2020-01-05,0.88394105
2020-01-06,0.89773333
2020-01-07,0.9083645
2020-01-08,0.9156074
2020-01-09,0.91950995
2020-01-10,0.9203538
2020-01-11,0.91849816
2020-01-12,0.91441756
2020-01-13,0.9085898
2020-01-14,0.90148586
2020-01-15,0.8935769
2020-01-16,0.885334
2020-01-17,0.8771493
2020-01-18,0.86909944
2020-01-19,0.8611993
2020-01-20,0.8535328
2020-01-21,0.8462007
2020-01-22,0.8393041
2020-01-23,0.83294386
2020-01-24,0.82722104
2020-01-25,0.82223654
2020-01-26,0.8180913
2020-01-27,0.81488633
2020-01-28,0.81272256
2020-01-29,0.811701
2020-01-30,0.81190056
2020-01-31,0.81331235
2020-02-01,0.8159056
2020-02-02,0.81964934
2020-02-03,0.8245127
2020-02-04,0.8304649
2020-02-05,0.837475
2020-02-06,0.84551215
2020-02-07,0.8545455
2020-02-08,0.8645441
2020-02-09,0.87547714
2020-02-10,0.8873137
2020-02-11,0.90002114
2020-02-12,0.9135184
2020-02-13,0.92756194
2020-02-14,0.9418214
2020-02-15,0.9557573
2020-02-16,0.9686861
2020-02-17,0.97988135
2020-02-18,0.9885434
2020-02-19,0.99397975
2020-02-20,0.99599975
2020-02-21,0.9947271
2020-02-22,0.991128
2020-02-23,0.9867402
2020-02-24,0.98325694
2020-02-25,0.98211956
2020-02-26,0.984781
2020-02-27,0.9922892
2020-02-28,1.005273
2020-02-29,1.0239035
2020-03-01,1.0483514
2020-03-02,1.078597
2020-03-03,1.1144297
2020-03-04,1.1552535
2020-03-05,1.2004449
2020-03-06,1.2495588
2020-03-07,1.3017057
2020-03-08,1.3557116
2020-03-09,1.41044
2020-03-10,1.4649363
2020-03-11,1.5180545
2020-03-12,1.5679878
2020-03-13,1.612882
2020-03-14,1.6510173
2020-03-15,1.6815659
2020-03-16,1.7048033
2020-03-17,1.7220905
2020-03-18,1.7352761
2020-03-19,1.7462054
2020-03-20,1.7568902
2020-03-21,1.7695457
2020-03-22,1.786183
2020-03-23,1.8078457
2020-03-24,1.8354592
2020-03-25,1.8702794
2020-03-26,1.9138244
2020-03-27,1.9677829
2020-03-28,2.0338342
2020-03-29,2.1136138
2020-03-30,2.208418
2020-03-31,2.3186479
2020-04-01,2.4443383
2020-04-02,2.585436
2020-04-03,2.741565
2020-04-04,2.91178
2020-04-05,3.0944302
2020-04-06,3.2871284
2020-04-07,3.4873319
2020-04-08,3.6924975
2020-04-09,3.9000826
2020-04-10,4.107544
2020-04-11,4.3123384
2020-04-12,4.511924
2020-04-13,4.703756
2020-04-14,4.8852615
2020-04-15,5.053738
2020-04-16,5.2066636
2020-04-17,5.3424664
2020-04-18,5.4602976
2020-04-19,5.5598593
2020-04-20,5.6415977
2020-04-21,5.707117
2020-04-22,5.7589674
2020-04-23,5.7997785
2020-04-24,5.832652
2020-04-25,5.860949
2020-04-26,5.8877654
2020-04-27,5.9160495
2020-04-28,5.9483724
2020-04-29,5.9877872
2020-04-30,6.0375013
2020-05-01,6.1005282
2020-05-02,6.178474
2020-05-03,6.2712827
2020-05-04,6.3768945
2020-05-05,6.4928994
2020-05-06,6.616664
2020-05-07,6.7432413
2020-05-08,6.8672905
2020-05-09,6.984751
2020-05-10,7.0933523
2020-05-11,7.193256
2020-05-12,7.2860017
2020-05-13,7.3712034
2020-05-14,7.449407
2020-05-15,7.519587
2020-05-16,7.579955
2020-05-17,7.6292334
2020-05-18,7.6681094
2020-05-19,7.69823
2020-05-20,7.7212086
2020-05-21,7.738591
2020-05-22,7.7523084
2020-05-23,7.7649283
2020-05-24,7.7780786
2020-05-25,7.790258
2020-05-26,7.799237
2020-05-27,7.8032227
2020-05-28,7.8011007
2020-05-29,7.792366
2020-05-30,7.7770967
2020-05-31,7.7562237
2020-06-01,7.731725
2020-06-02,7.7071304
2020-06-03,7.687374
2020-06-04,7.6778464
2020-06-05,7.6832447
2020-06-06,7.7064314
2020-06-07,7.746779
2020-06-08,7.7991886
2020-06-09,7.857584
2020-06-10,7.915889
2020-06-11,7.9680295
2020-06-12,8.008516
2020-06-13,8.034623
2020-06-14,8.045981
2020-06-15,8.042385
2020-06-16,8.0246105
