id,settings 1
2023_s1_SOSD,23072.244
2023_s1_SOSV,8.727942
2023_s1_LSLOPE,0.21467347
2023_s1_EOSD,23206.576
2023_s1_EOSV,9.600952
2023_s1_RSLOPE,0.115447536
2023_s1_LENGTH,134.33159
2023_s1_MINV,3.5651624
2023_s1_MAXD,23125.0
2023_s1_MAXV,17.563375
2023_s1_AMPL,13.998213
2023_s1_TPROD,1899.848
2023_s1_SPROD,1414.9858
2023_s2_SOSD,
2023_s2_SOSV,
2023_s2_LSLOPE,
2023_s2_EOSD,
2023_s2_EOSV,
2023_s2_RSLOPE,
2023_s2_LENGTH,
2023_s2_MINV,
2023_s2_MAXD,
2023_s2_MAXV,
2023_s2_AMPL,
2023_s2_TPROD,
2023_s2_SPROD,
