t,FAPAR_mean
2017-01-04,
2017-01-07,0.32645175
2017-01-14,0.39943925
2017-01-24,0.35138774
2017-01-27,0.28077847
2017-02-03,
2017-02-06,
2017-02-13,
2017-02-16,0.3313877
2017-02-23,0.17309995
2017-02-26,
2017-03-05,0.38041762
2017-03-08,0.401373
2017-03-15,
2017-03-17,0.34272334
2017-03-18,
2017-03-20,0.2184306
2017-03-23,
2017-03-25,0.5145143
2017-03-28,0.5890142
2017-03-30,0.65450376
2017-04-02,
2017-04-04,
2017-04-07,
2017-04-09,0.7853183
2017-04-12,0.7807082
2017-04-14,0.7772247
2017-04-17,0.88244414
2017-04-22,0.8465886
2017-04-24,
2017-04-27,
2017-04-29,0.85372484
2017-05-02,0.85037977
2017-05-04,
2017-05-07,
2017-05-09,
2017-05-12,
2017-05-14,
2017-05-17,0.82552946
2017-05-19,
2017-05-22,
2017-05-24,
2017-05-27,0.83894116
2017-05-29,0.8594096
2017-06-01,
2017-06-03,0.86717814
2017-06-06,
2017-06-08,
2017-06-11,0.83971
2017-06-13,0.81530035
2017-06-16,
2017-06-18,0.85327417
2017-06-21,
2017-06-23,0.8251758
2017-06-26,
2017-06-28,
2017-07-01,0.81265205
2017-07-03,0.82879335
2017-07-06,0.7839798
2017-07-08,0.7972426
2017-07-11,
2017-07-13,
2017-07-16,0.8122225
2017-07-18,0.83368224
2017-07-21,
2017-07-23,0.82046896
2017-07-26,0.825361
2017-07-28,0.77756906
2017-07-31,0.7770973
2017-08-02,0.7743768
2017-08-05,0.78683585
2017-08-07,0.813174
2017-08-10,
2017-08-12,0.8213116
2017-08-15,0.78718066
2017-08-17,0.80141
2017-08-20,0.82304716
2017-08-22,0.5739243
2017-08-25,0.7734224
2017-08-27,0.81641513
2017-08-30,0.71055406
2017-09-01,
2017-09-04,
2017-09-06,
2017-09-09,
2017-09-11,
2017-09-14,
2017-09-16,
2017-09-19,
2017-09-21,0.7789226
2017-09-24,0.66722035
2017-09-26,0.7765467
2017-09-29,
2017-10-01,
2017-10-04,
2017-10-06,0.32129282
2017-10-09,0.6789959
2017-10-11,0.6925841
2017-10-14,0.54573786
2017-10-16,0.6816813
2017-10-19,
2017-10-21,
2017-10-24,0.7532797
2017-10-26,
2017-10-29,
2017-10-31,
2017-11-03,0.5056711
2017-11-05,
2017-11-08,
2017-11-10,0.5768345
2017-11-13,
2017-11-15,
2017-11-18,0.48779124
2017-11-20,
2017-11-23,
2017-11-28,
2017-11-30,
2017-12-03,0.4181603
2017-12-05,0.40861276
2017-12-08,
2017-12-10,
2017-12-13,
2017-12-15,
2017-12-18,
2017-12-20,0.3757587
2017-12-23,0.3445649
2017-12-25,0.3399005
2017-12-28,
2017-12-30,
2018-01-02,
2018-01-04,
2018-01-07,
2018-01-09,
2018-01-12,
2018-01-14,0.32089117
2018-01-17,
2018-01-19,
2018-01-22,0.37855452
2018-01-24,0.34802982
2018-01-27,0.1710738
2018-01-29,
2018-02-01,
2018-02-03,
2018-02-06,
2018-02-08,
2018-02-11,
2018-02-13,
2018-02-16,
2018-02-18,
2018-02-21,
2018-02-23,
2018-02-26,0.39508423
2018-02-28,0.37980333
2018-03-03,
2018-03-05,
2018-03-08,0.41327402
2018-03-10,
2018-03-13,
2018-03-15,
2018-03-18,
2018-03-20,
2018-03-23,0.45985317
2018-03-25,
2018-03-28,0.42177787
2018-03-30,
2018-04-02,0.4604998
2018-04-04,
2018-04-07,
2018-04-09,
2018-04-12,
2018-04-14,
2018-04-17,0.70409065
2018-04-19,0.789964
2018-04-22,0.80601597
2018-04-24,0.8356334
2018-04-27,0.8503836
2018-04-29,
2018-05-02,
2018-05-04,0.8683805
2018-05-07,
2018-05-09,0.75705874
2018-05-12,0.8537294
2018-05-14,
2018-05-17,
2018-05-19,0.87792575
2018-05-22,
2018-05-24,0.87264574
2018-05-29,
2018-06-01,0.84889066
2018-06-03,
2018-06-06,0.61047333
2018-06-08,
2018-06-11,0.75883186
2018-06-13,0.7031157
2018-06-16,0.7840567
2018-06-18,0.83407474
2018-06-21,0.7726701
2018-06-23,0.8354035
2018-06-26,0.81229186
2018-06-28,
2018-07-01,0.8070731
2018-07-03,
2018-07-06,
2018-07-08,0.80686146
2018-07-11,
2018-07-13,
2018-07-16,
2018-07-18,0.80669427
2018-07-21,
2018-07-23,0.80228895
2018-07-26,
2018-07-28,0.7685168
2018-07-31,0.74559975
2018-08-02,
2018-08-05,0.7277199
2018-08-07,0.75940377
2018-08-10,0.7666911
2018-08-12,0.7393425
