t,FAPAR_mean
2017-01-03,0.7811954
2017-01-13,0.7535228
2017-02-02,
2017-02-12,
2017-02-22,
2017-03-04,
2017-03-14,0.6748284
2017-03-19,0.6461956
2017-03-24,
2017-03-29,0.65333986
2017-04-03,0.6406331
2017-04-08,0.64314324
2017-04-13,0.64201164
2017-04-18,0.63296133
2017-04-23,0.62568086
2017-04-28,0.6243724
2017-05-03,
2017-05-08,0.6016576
2017-05-13,
2017-05-18,0.51074266
2017-05-23,0.60513777
2017-05-28,
2017-06-02,
2017-06-07,0.6492394
2017-06-12,0.64384645
2017-06-17,0.6704538
2017-06-22,0.6239259
2017-06-27,
2017-07-02,0.6397412
2017-07-07,0.612571
2017-07-12,0.62954736
2017-07-17,0.65259224
2017-07-22,
2017-07-27,0.6604994
2017-08-01,
2017-08-06,0.57732356
2017-08-11,
2017-08-16,
2017-08-21,0.6676933
2017-08-26,
2017-08-31,
2017-09-05,0.6523805
2017-09-10,0.65407413
2017-09-15,
2017-09-20,0.69095343
2017-09-25,
2017-09-30,
2017-10-05,0.70949095
2017-10-10,0.70255154
2017-10-15,
2017-10-20,
2017-10-25,
2017-10-30,0.71527445
2017-11-04,
2017-11-09,
2017-11-14,0.7610687
2017-11-19,0.75317365
2017-11-24,
2017-11-29,0.77006805
2017-12-09,0.7780653
2017-12-14,
2017-12-19,
2017-12-24,0.7903898
2017-12-29,
2018-01-03,0.765438
2018-01-08,
2018-01-13,
2018-01-18,
2018-01-23,0.7354226
2018-01-28,0.7611243
2018-02-02,0.7748928
2018-02-07,
2018-02-12,0.75870955
2018-02-17,
2018-02-22,0.7190128
2018-02-27,0.7158948
2018-03-04,
2018-03-09,
2018-03-14,
2018-03-19,
2018-03-24,
2018-03-29,
2018-04-03,
2018-04-08,
2018-04-13,
2018-04-18,0.6058979
2018-04-23,
2018-04-28,
2018-05-03,0.5241946
2018-05-08,
2018-05-13,
2018-05-18,0.57972014
2018-05-23,
2018-05-28,
2018-06-02,0.58733594
2018-06-07,
2018-06-12,0.67319345
2018-06-17,
2018-06-22,0.6503345
2018-06-27,0.6545642
2018-07-02,0.60758734
2018-07-07,0.64633113
2018-07-12,
2018-07-17,0.6535979
2018-07-22,
2018-07-27,0.6574829
2018-08-01,
2018-08-06,0.6692999
2018-08-11,0.6779394
2018-08-16,0.6802895
2018-08-21,
2018-08-26,0.6925337
2018-08-31,0.6814745
2018-09-05,
2018-09-10,
2018-09-20,0.6903627
2018-09-25,
2018-09-30,
2018-10-05,0.700681
2018-10-10,
2018-10-15,
2018-10-20,
2018-10-25,0.72541237
2018-10-30,0.7405302
2018-11-04,
2018-11-09,
2018-11-14,
2018-11-19,
2018-11-24,
2018-11-29,
2018-12-04,0.74804735
2018-12-09,
2018-12-14,
2018-12-19,0.6726134
2018-12-24,
2018-12-29,0.7406479
2019-01-03,0.7628902
2019-01-08,
2019-01-13,
2019-01-18,
2019-01-23,
2019-01-28,
2019-02-02,
2019-02-07,
2019-02-12,0.74438226
2019-02-17,
2019-02-22,0.7121322
2019-02-27,0.70588297
2019-03-04,
2019-03-09,
2019-03-14,0.65249205
2019-03-19,0.6874018
2019-03-24,0.6531121
2019-03-29,0.6724459
2019-04-03,
2019-04-08,0.5633238
2019-04-13,0.65897375
2019-04-18,
2019-04-23,
2019-04-28,0.62676644
2019-05-03,
2019-05-08,
2019-05-13,0.6088323
2019-05-18,
2019-05-23,0.57623327
2019-05-28,
2019-06-02,0.5971178
2019-06-07,
2019-06-12,0.6505897
2019-06-17,0.6314582
2019-06-22,0.6693376
2019-06-27,0.5828785
2019-07-02,0.5749131
2019-07-07,
2019-07-12,0.59577626
2019-07-17,
2019-07-22,0.5809314
2019-07-27,
2019-08-01,0.5792996
2019-08-06,
2019-08-11,0.6045951
2019-08-16,0.6302506
2019-08-21,
2019-08-26,0.6279689
2019-08-31,0.6271966
2019-09-05,0.6539749
2019-09-10,
2019-09-15,0.62513393
2019-09-20,
2019-09-25,
2019-09-30,0.66958475
2019-10-05,0.49006516
2019-10-10,0.71528137
2019-10-15,0.7484786
2019-10-20,
2019-10-25,0.69837695
2019-10-30,0.67680633
2019-11-04,0.68307054
2019-11-09,
2019-11-14,
2019-11-19,
2019-11-24,
2019-11-29,
2019-12-04,
2019-12-09,
2019-12-14,
2019-12-19,
2019-12-24,
2019-12-29,0.68149215
2020-01-03,
2020-01-08,0.72176564
2020-01-13,
2020-01-18,
2020-01-23,
2020-01-28,
2020-02-02,
2020-02-07,0.5355892
2020-02-12,0.6629555
2020-02-17,
2020-02-22,0.6719357
2020-02-27,
2020-03-03,
2020-03-08,0.65505207
2020-03-13,0.64369947
2020-03-18,0.6088902
2020-03-23,
2020-03-28,
2020-04-02,
2020-04-07,
2020-04-12,0.5825103
2020-04-17,
2020-04-22,
2020-04-27,
2020-05-02,
2020-05-07,
2020-05-12,0.46672428
2020-05-17,0.5896596
2020-05-22,
2020-05-27,0.64729905
2020-06-01,
2020-06-06,0.6682559
2020-06-11,
2020-06-16,0.63925683
2020-06-21,0.6890647
2020-06-26,
2020-07-01,
2020-07-06,0.6849017
2020-07-11,0.68531775
2020-07-16,0.6766979
2020-07-21,0.6777204
2020-07-26,0.68594366
2020-07-31,0.6579517
2020-08-05,0.7105595
2020-08-10,0.44748467
2020-08-15,0.70031494
2020-08-20,
2020-08-25,0.71644557
2020-08-30,
2020-09-04,0.716561
2020-09-09,
2020-09-14,0.71481514
2020-09-19,
2020-09-24,
2020-09-29,
2020-10-04,
2020-10-09,
2020-10-14,
2020-10-19,
2020-10-24,0.7595061
2020-10-29,
2020-11-03,
2020-11-08,
2020-11-13,
2020-11-18,0.74949425
2020-11-23,0.75485086
2020-11-28,
2020-12-03,
2020-12-08,
2020-12-13,0.78761274
2020-12-18,
2020-12-23,
2020-12-28,0.7639917
2021-01-02,
2021-01-07,
2021-01-12,
2021-01-17,0.751174
2021-01-22,
2021-01-27,
2021-02-01,
2021-02-06,
2021-02-11,0.47461623
2021-02-16,
2021-02-21,
2021-02-26,0.63248175
2021-03-03,
2021-03-08,0.6616755
2021-03-13,
2021-03-18,
2021-03-23,0.6452601
2021-03-28,0.6489075
2021-04-02,0.54926634
2021-04-07,0.64297175
2021-04-12,0.6158487
2021-04-17,0.59696835
2021-04-22,
2021-04-27,
2021-05-02,
2021-05-07,0.59094346
2021-05-12,
2021-05-17,0.65904194
2021-05-22,
2021-05-27,
2021-06-01,
2021-06-06,
2021-06-11,0.5898764
2021-06-16,0.5873762
2021-06-21,0.65141594
2021-06-26,0.60839796
2021-07-01,0.623282
2021-07-06,
2021-07-11,0.6162219
2021-07-16,0.58928907
2021-07-21,0.59554315
2021-07-26,
2021-07-31,
2021-08-05,
2021-08-10,0.6195834
2021-08-15,
2021-08-20,0.62651443
2021-08-25,0.65200055
2021-08-30,0.64623576
2021-09-04,0.369326
2021-09-09,
2021-09-14,
2021-09-19,0.63149893
2021-09-24,0.6142962
2021-09-29,0.65292
2021-10-04,
2021-10-09,0.6383756
2021-10-14,0.6931611
2021-10-19,
2021-10-24,
2021-10-29,
2021-11-03,
2021-11-13,
2021-11-18,0.7017386
2021-11-23,
2021-11-28,
2021-12-03,
2021-12-08,
2021-12-18,0.72793925
2021-12-23,
2022-01-02,
2022-01-07,
2022-01-12,0.7265687
2022-01-17,0.7261778
2022-01-22,0.7151115
2022-01-27,0.72459084
2022-02-01,0.677268
2022-02-06,0.6877853
2022-02-11,
2022-02-16,
2022-02-21,0.6590633
2022-02-26,0.6719032
2022-03-03,0.63868344
2022-03-08,
2022-03-13,
2022-03-18,
2022-03-23,0.6194575
2022-03-28,0.5694616
2022-04-02,
2022-04-07,
2022-04-12,
2022-04-17,0.5984232
2022-04-22,
2022-04-27,0.5286368
2022-05-02,0.4886741
2022-05-07,
2022-05-12,0.5292447
2022-05-17,0.53975
2022-05-22,0.5854858
2022-05-27,0.5881941
2022-06-01,0.5821894
2022-06-06,0.6251518
2022-06-11,0.655028
2022-06-16,
2022-06-21,
2022-06-26,
2022-07-01,0.6468257
2022-07-06,0.6442578
2022-07-11,0.6224903
