t,FAPAR_mean
2017-01-01,0.1040571
2017-01-08,0.16165206
2017-01-11,0.20951512
2017-01-18,0.17021586
2017-01-28,
2017-01-31,
2017-02-07,
2017-02-10,
2017-02-17,
2017-02-20,
2017-02-27,0.2671651
2017-03-02,0.24045925
2017-03-09,
2017-03-12,
2017-03-19,
2017-03-22,
2017-03-24,
2017-03-27,0.29651353
2017-03-29,0.28447416
2017-04-01,0.34576756
2017-04-03,0.41482186
2017-04-06,
2017-04-08,
2017-04-11,
2017-04-13,
2017-04-16,
2017-04-18,
2017-04-21,0.60509664
2017-04-23,0.66464156
2017-04-26,
2017-04-28,
2017-05-01,0.6971079
2017-05-06,
2017-05-08,0.74016684
2017-05-11,
2017-05-13,0.7533627
2017-05-16,
2017-05-18,0.7858012
2017-05-21,
2017-05-23,0.8272008
2017-05-26,0.79957783
2017-05-28,0.8320207
2017-05-31,
2017-06-02,0.84000015
2017-06-05,
2017-06-07,
2017-06-10,
2017-06-12,0.7812267
2017-06-15,0.80199337
2017-06-17,
2017-06-20,0.7839541
2017-06-22,0.8193431
2017-06-25,
2017-06-27,
2017-06-30,0.77906144
2017-07-02,
2017-07-05,0.7676682
2017-07-07,
2017-07-10,0.75922203
2017-07-12,0.83043087
2017-07-15,
2017-07-17,0.7776728
2017-07-20,0.7778022
2017-07-22,0.7521837
2017-07-25,0.67439455
2017-07-27,
2017-07-30,0.7509476
2017-08-01,0.73705983
2017-08-04,
2017-08-06,
2017-08-09,
2017-08-11,0.80496967
2017-08-14,
2017-08-16,0.4988659
2017-08-19,
2017-08-21,
2017-08-24,0.7158749
2017-08-26,
2017-08-29,0.7676508
2017-08-31,0.73931617
2017-09-03,
2017-09-05,0.7906278
2017-09-08,0.7442969
2017-09-10,
2017-09-13,0.745149
2017-09-15,
2017-09-18,
2017-09-20,
2017-09-23,
2017-09-28,0.7316399
2017-09-30,0.73201793
2017-10-03,
2017-10-05,
2017-10-08,
2017-10-10,
2017-10-13,
2017-10-15,0.6562233
2017-10-18,
2017-10-20,
2017-10-23,
2017-10-25,
2017-10-28,
2017-10-30,
2017-11-02,0.47693908
2017-11-04,0.37876296
2017-11-07,
2017-11-09,
2017-11-12,
2017-11-14,0.3438521
2017-11-17,
2017-11-19,
2017-11-22,
2017-11-24,
2017-11-27,
2017-11-29,
2017-12-02,
2017-12-04,
2017-12-07,0.28361896
2017-12-09,
2017-12-12,
2017-12-14,
2017-12-17,0.19623123
2017-12-19,
2017-12-22,
2017-12-24,
2017-12-27,
2017-12-29,
2018-01-01,
2018-01-03,
2018-01-06,0.017086215
2018-01-08,
2018-01-11,
2018-01-13,
2018-01-16,
2018-01-18,
2018-01-21,
2018-01-23,
2018-01-26,
2018-01-28,
2018-01-31,
2018-02-02,
2018-02-05,0.28221148
2018-02-07,
2018-02-10,
2018-02-12,
2018-02-15,
2018-02-17,
2018-02-20,
2018-02-22,
2018-02-25,0.25330314
2018-02-27,0.20352125
2018-03-02,
2018-03-04,
2018-03-07,
2018-03-09,
2018-03-12,
2018-03-14,
2018-03-17,
2018-03-19,
2018-03-22,0.26680157
2018-03-24,0.20335937
2018-03-27,
2018-03-29,
2018-04-01,
2018-04-03,
2018-04-06,
2018-04-08,0.28063202
2018-04-11,
2018-04-13,
2018-04-16,
2018-04-18,0.59305215
2018-04-21,0.6971656
2018-04-23,
2018-04-26,
2018-04-28,
2018-05-01,
2018-05-03,
2018-05-06,0.8341585
2018-05-08,0.8379348
2018-05-11,0.76554877
2018-05-13,0.84314275
2018-05-16,
2018-05-18,
2018-05-21,
2018-05-23,
2018-05-26,0.84028226
2018-05-31,0.80793536
2018-06-02,
2018-06-05,
2018-06-07,
2018-06-10,
2018-06-12,
2018-06-15,
2018-06-17,0.8269197
2018-06-20,0.8305016
2018-06-22,
2018-06-25,
2018-06-27,0.8192782
2018-06-30,0.8174555
2018-07-02,0.8330029
2018-07-05,0.772177
2018-07-07,0.84283394
2018-07-10,
2018-07-12,0.83589333
2018-07-15,
2018-07-17,0.83428055
2018-07-20,
2018-07-22,
2018-07-25,0.7483263
2018-07-27,0.7655924
2018-07-30,0.76314604
2018-08-01,0.7663555
