t,NDVI,EVI2
2021-02-15,,
2021-02-17,,
2021-02-18,,
2021-02-20,,
2021-02-22,,
2021-02-23,,
2021-02-25,0.5550312,0.2127711
2021-02-27,,
2021-02-28,,
2021-03-02,0.6810075,0.20112598
2021-03-04,0.75344324,0.274342
2021-03-05,0.74797106,0.26060495
2021-03-07,,
2021-03-09,0.39585003,0.16201915
2021-03-10,,
2021-03-12,,
2021-03-14,,
2021-03-15,,
2021-03-17,,
2021-03-19,,
2021-03-20,,
2021-03-22,,
2021-03-24,,
2021-03-25,0.5928594,0.2502677
2021-03-27,,
2021-03-29,,
2021-03-30,,
2021-04-01,,
2021-04-03,,
2021-04-04,,
2021-04-06,,
2021-04-08,0.6824528,0.27308083
2021-04-09,,
2021-04-11,0.5184746,0.23585303
2021-04-13,,
2021-04-14,0.4514046,0.20799553
2021-04-16,0.49198943,0.22098161
2021-04-18,0.5157454,0.2273332
2021-04-19,0.48520437,0.21498296
2021-04-21,,
2021-04-23,,
2021-04-24,,
2021-04-26,0.6582187,0.27741396
2021-04-28,,
2021-04-29,,
2021-05-01,0.4431871,0.2371299
2021-05-03,,
2021-05-04,,
2021-05-06,,
2021-05-08,,
2021-05-09,0.51519203,0.22332211
2021-05-11,,
2021-05-13,,
2021-05-14,,
2021-05-16,,
2021-05-18,,
2021-05-19,,
2021-05-21,,
2021-05-23,,
2021-05-24,,
2021-05-26,0.74448097,0.24786104
2021-05-28,0.69531035,0.2646804
2021-05-29,0.7102357,0.25436082
2021-05-31,0.7286228,0.2862199
2021-06-02,0.727379,0.26971272
2021-06-03,0.71184665,0.25236705
2021-06-05,,
2021-06-07,,
2021-06-08,0.63313144,0.28395766
2021-06-10,,
2021-06-12,,
2021-06-13,,
2021-06-15,0.5329354,0.29723102
2021-06-17,0.77291185,0.29902384
2021-06-18,,
2021-06-20,,
2021-06-22,,
2021-06-23,,
2021-06-25,,
2021-06-27,,
2021-06-28,0.80010015,0.28842592
2021-06-30,0.756774,0.3255056
2021-07-02,0.8002075,0.3075126
2021-07-03,,
2021-07-05,0.7657438,0.33036548
2021-07-07,,
2021-07-08,0.71706444,0.2766372
2021-07-10,,
2021-07-12,0.78813106,0.3039474
2021-07-13,,
2021-07-15,0.39331746,0.18723066
2021-07-17,,
2021-07-18,0.7654885,0.2941291
2021-07-20,,
2021-07-22,0.69470096,0.33628687
2021-07-23,,
2021-07-25,0.7753996,0.29237503
2021-07-27,0.76857066,0.3108275
2021-07-28,,
2021-07-30,,
2021-08-01,,
2021-08-02,0.81333977,0.30747944
2021-08-04,,
2021-08-06,0.7944369,0.30341488
2021-08-07,0.74674505,0.30798972
2021-08-09,,
2021-08-11,,
2021-08-12,0.81468475,0.2776208
2021-08-14,,
2021-08-16,,
2021-08-17,,
2021-08-19,,
2021-08-21,,
2021-08-22,0.77125716,0.29036257
2021-08-24,0.72221726,0.27414137
2021-08-26,,
2021-08-27,0.6427993,0.28795427
2021-08-29,0.78383285,0.2832456
2021-08-31,0.8087721,0.29034087
2021-09-01,,
2021-09-03,0.658705,0.3319554
2021-09-05,,
2021-09-06,,
2021-09-08,,
2021-09-10,,
2021-09-11,,
2021-09-13,0.8214314,0.29793268
2021-09-15,,
2021-09-16,,
2021-09-18,,
2021-09-20,,
2021-09-21,,
2021-09-23,,
2021-09-25,,
2021-09-26,0.6982394,0.25028127
2021-09-28,,
2021-09-30,,
2021-10-01,,
2021-10-03,,
2021-10-05,,
2021-10-06,,
2021-10-08,,
2021-10-10,,
2021-10-11,,
2021-10-13,0.834671,0.24530578
2021-10-15,,
2021-10-16,,
2021-10-18,,
2021-10-20,,
2021-10-21,,
2021-10-23,,
2021-10-25,,
2021-10-26,,
2021-10-28,,
2021-10-30,,
2021-10-31,,
2021-11-02,,
2021-11-04,,
2021-11-05,,
2021-11-07,,
2021-11-10,0.34723026,0.17560868
2021-11-14,,
2021-11-17,,
2021-11-20,0.49057913,0.20879745
2021-11-24,0.21973565,0.07219478
2022-01-23,,
2022-01-26,,
2022-01-29,,
2022-02-02,,
2022-02-03,0.27543885,0.15943381
2022-02-05,,
2022-02-07,,
2022-02-08,,
2022-02-10,,
2022-02-12,0.13385752,0.037677433
2022-02-13,,
2022-02-15,,
2022-02-17,,
2022-02-18,,
2022-02-20,,
2022-02-22,0.3775806,0.1970416
2022-02-23,,
2022-02-25,,
2022-02-27,,
2022-02-28,0.7531444,0.26760706
2022-03-02,,
2022-03-04,0.7391056,0.27361694
2022-03-05,,
2022-03-07,,
2022-03-09,,
2022-03-10,,
2022-03-12,0.642769,0.25286594
2022-03-14,,
2022-03-15,0.7044485,0.2510258
2022-03-17,,
2022-03-19,,
2022-03-20,0.602539,0.24147041
2022-03-22,0.5582946,0.17838828
2022-03-24,,
2022-03-25,,
2022-03-27,,
2022-03-29,,
2022-03-30,0.22440873,0.06422577
2022-04-01,,
2022-04-03,,
2022-04-04,,
2022-04-06,,
2022-04-08,,
2022-04-09,,
2022-04-11,,
2022-04-13,,
2022-04-14,0.49162233,0.22561134
2022-04-16,,
2022-04-18,,
2022-04-19,0.55034304,0.22140926
2022-04-21,0.66844153,0.2521845
2022-04-23,,
2022-04-24,0.7259997,0.24598499
2022-04-26,,
2022-04-28,,
2022-04-29,,
2022-05-01,0.70313466,0.24978197
2022-05-03,,
2022-05-04,,
2022-05-06,0.7231399,0.250462
2022-05-08,,
2022-05-09,,
2022-05-11,0.71518,0.27867666
2022-05-13,0.73579895,0.29343048
2022-05-14,,
2022-05-16,,
2022-05-18,0.7300289,0.28109553
2022-05-19,,
2022-05-21,0.75902593,0.2570518
2022-05-23,0.72660816,0.2764177
2022-05-24,0.7161899,0.25178653
2022-05-26,,
2022-05-28,,
2022-05-29,,
2022-05-31,,
2022-06-02,,
2022-06-03,,
2022-06-05,,
2022-06-07,0.7822262,0.30275613
2022-06-08,,
2022-06-10,,
2022-06-12,,
2022-06-13,,
2022-06-15,,
2022-06-17,,
2022-06-18,,
2022-06-20,0.72610384,0.36406586
2022-06-22,0.8010629,0.27637005
2022-06-23,,
2022-06-25,0.810249,0.2995002
2022-06-27,0.76490194,0.3053767
2022-06-28,0.7597493,0.30140522
2022-06-30,0.7616588,0.3104067
2022-07-02,,
2022-07-03,,
2022-07-05,,
2022-07-07,,
2022-07-08,0.7630495,0.38527235
2022-07-10,,
2022-07-12,,
2022-07-13,0.51780367,0.28299472
2022-07-15,,
2022-07-17,,
2022-07-18,,
2022-07-20,0.7441592,0.2797246
2022-07-22,,
2022-07-23,0.8327531,0.29893175
2022-07-25,,
2022-07-27,,
2022-07-28,0.5364986,0.2724415
2022-07-30,0.80347204,0.24957359
2022-08-01,,
2022-08-02,,
2022-08-04,,
2022-08-06,,
2022-08-07,,
2022-08-09,,
2022-08-11,0.7857834,0.33750078
2022-08-12,0.8351116,0.29033223
2022-08-14,0.73387563,0.28928706
2022-08-16,,
2022-08-17,,
2022-08-19,,
2022-08-21,,
2022-08-22,0.8470675,0.28101546
2022-08-24,,
2022-08-26,0.8277057,0.2953494
2022-08-27,,
2022-08-29,0.80151916,0.31855553
2022-08-31,,
2022-09-01,,
2022-09-03,,
2022-09-05,0.8290147,0.29518145
2022-09-06,,
2022-09-08,0.75957793,0.27675366
2022-09-10,0.8220074,0.2934482
2022-09-11,,
2022-09-13,,
2022-09-15,,
2022-09-16,,
2022-09-18,,
2022-09-20,0.8373544,0.28309572
2022-09-21,,
2022-09-23,,
2022-09-25,,
2022-09-26,,
2022-09-28,,
2022-09-30,,
2022-10-01,,
2022-10-03,,
2022-10-05,,
2022-10-06,,
2022-10-08,0.91651624,0.25297332
2022-10-10,,
2022-10-11,,
2022-10-13,0.72905487,0.238195
2022-10-15,,
2022-10-16,,
2022-10-18,0.8383692,0.24949633
2022-10-20,,
2022-10-21,0.0750718,0.047345277
2022-10-23,0.8133348,0.2549624
2022-10-25,0.38601947,0.08703508
2022-10-26,0.23750718,0.072247855
2022-10-28,0.53652316,0.19279818
2022-10-30,0.63627577,0.2048844
2022-10-31,,
2022-11-02,,
2022-11-04,,
2022-11-05,,
2022-11-09,,
2022-11-12,0.61900306,0.25286752
2022-11-15,0.5565011,0.21778694
2022-11-19,,
2022-11-22,,
2023-01-18,,
2023-01-21,,
2023-01-24,,
2023-01-28,0.5198335,0.2536524
2023-01-31,0.34463146,0.19002444
2023-02-02,0.34619534,0.1926363
2023-02-03,0.37067825,0.19270098
2023-02-05,,
2023-02-07,,
2023-02-08,,
2023-02-10,0.625157,0.253826
2023-02-12,,
2023-02-13,,
2023-02-15,0.6786524,0.24121594
2023-02-17,0.51583415,0.2342962
2023-02-18,,
2023-02-20,,
2023-02-22,,
2023-02-23,,
2023-02-25,0.1702741,0.0443888
2023-02-27,,
2023-02-28,,
2023-03-02,,
2023-03-04,,
2023-03-05,,
2023-03-07,,
2023-03-09,,
2023-03-10,,
2023-03-12,0.5952102,0.25728944
2023-03-14,,
2023-03-15,,
2023-03-17,,
2023-03-19,,
2023-03-20,,
2023-03-22,,
2023-03-24,,
2023-03-25,0.4903544,0.23012492
2023-03-27,0.5358457,0.2488882
2023-03-29,0.29430434,0.07254805
2023-03-30,0.52439934,0.2360364
2023-04-01,0.5353585,0.2482105
2023-04-03,0.6629353,0.28852698
2023-04-04,0.6528077,0.2658472
2023-04-06,,
2023-04-08,0.512436,0.24011469
2023-04-09,,
2023-04-11,,
2023-04-13,,
2023-04-14,0.5295614,0.22745213
2023-04-16,0.49703574,0.22700755
2023-04-18,0.65292525,0.272116
2023-04-19,,
2023-04-21,0.6360993,0.25281394
2023-04-23,,
2023-04-24,,
2023-04-26,,
2023-04-28,,
2023-04-29,,
2023-05-01,,
2023-05-03,,
2023-05-04,,
2023-05-06,0.5829606,0.22260351
2023-05-08,0.71925426,0.2782983
2023-05-09,0.5581773,0.22346959
2023-05-11,0.7690547,0.2705988
2023-05-13,,
2023-05-14,0.7424287,0.25680953
2023-05-16,0.6191475,0.24215913
2023-05-18,,
2023-05-19,,
2023-05-21,0.72433174,0.26298708
2023-05-23,,
2023-05-24,,
2023-05-26,,
2023-05-28,,
2023-05-29,0.743868,0.27626425
2023-05-31,,
2023-06-02,,
2023-06-03,,
2023-06-05,0.7749895,0.29364297
2023-06-07,0.7571029,0.30225542
2023-06-08,,
2023-06-10,0.7446912,0.29145917
2023-06-12,,
2023-06-13,,
2023-06-15,0.7678898,0.3132388
2023-06-17,0.75253725,0.30866224
2023-06-18,0.72375196,0.30880907
2023-06-20,0.75154793,0.31436318
2023-06-22,,
2023-06-23,,
2023-06-25,,
2023-06-27,,
2023-06-28,,
2023-06-30,,
2023-07-02,,
2023-07-03,,
2023-07-05,,
2023-07-07,,
2023-07-08,,
2023-07-10,,
2023-07-12,0.7831285,0.31575522
2023-07-13,,
2023-07-15,0.8047282,0.30652133
2023-07-17,,
2023-07-18,,
2023-07-20,,
2023-07-22,,
2023-07-23,,
2023-07-25,,
2023-07-27,,
2023-07-28,,
2023-07-30,,
2023-08-01,,
2023-08-02,,
2023-08-04,,
2023-08-06,,
2023-08-07,,
2023-08-09,,
2023-08-11,,
2023-08-12,,
2023-08-14,0.8053237,0.28372446
2023-08-16,,
2023-08-17,,
2023-08-19,0.83461964,0.2972724
2023-08-21,,
2023-08-22,,
2023-08-24,,
2023-08-26,,
2023-08-27,0.8155786,0.27050942
2023-08-29,,
2023-08-31,,
2023-09-01,,
2023-09-03,,
2023-09-05,,
2023-09-06,,
2023-09-08,,
2023-09-10,,
2023-09-11,0.722578,0.27215025
2023-09-13,0.7861612,0.26912752
2023-09-15,,
2023-09-16,,
