t,NDVI,EVI2
2017-01-07,0.19064336,0.01844598
2017-01-10,,
2017-01-27,,
2017-01-30,,
2017-02-06,,
2017-02-09,,
2017-02-16,0.3812521,0.14208663
2017-02-19,0.48701358,0.16361772
2017-02-26,0.43775785,0.1687721
2017-03-01,0.4131109,0.15355231
2017-03-08,0.42705777,0.17101876
2017-03-11,0.41554937,0.15676092
2017-03-18,,
2017-03-21,0.28294355,0.1296966
2017-03-23,,
2017-03-26,,
2017-03-28,0.45835325,0.20549466
2017-03-31,,
2017-04-02,,
2017-04-05,,
2017-04-07,0.6327158,0.31340152
2017-04-10,0.6948816,0.35914007
2017-04-12,0.7503892,0.45548284
2017-04-15,,
2017-04-17,0.79620844,0.52495414
2017-04-20,0.8495655,0.5477515
2017-04-22,0.8666678,0.60887086
2017-04-25,,
2017-04-27,,
2017-04-30,,
2017-05-02,,
2017-05-05,0.8868282,0.6457964
2017-05-07,,
2017-05-10,,
2017-05-12,,
2017-05-15,,
2017-05-17,0.8527619,0.69543445
2017-05-20,0.90640765,0.7058849
2017-05-22,,
2017-05-25,,
2017-05-27,0.8663575,0.72726196
2017-05-30,,
2017-06-01,,
2017-06-04,0.91295516,0.73164654
2017-06-06,0.8848577,0.77485937
2017-06-09,,
2017-06-11,0.88160455,0.72763056
2017-06-14,,
2017-06-16,,
2017-06-19,,
2017-06-21,0.85382414,0.713371
2017-06-24,,
2017-06-26,,
2017-06-29,,
2017-07-01,0.8774424,0.7518176
2017-07-04,0.874663,0.66419274
2017-07-06,0.90797526,0.73936325
2017-07-09,,
2017-07-11,,
2017-07-14,0.9023517,0.6786742
2017-07-16,0.88409936,0.70493966
2017-07-19,,
2017-07-21,,
2017-07-24,,
2017-07-26,0.9019626,0.7358567
2017-07-29,,
2017-07-31,0.82633704,0.65230095
2017-08-03,0.79697007,0.5934672
2017-08-05,0.8816821,0.66229784
2017-08-08,,
2017-08-10,,
2017-08-13,,
2017-08-15,0.8366435,0.6122119
2017-08-18,0.81087935,0.5476151
2017-08-20,0.8844128,0.66447544
2017-08-23,0.8698097,0.57909936
2017-08-25,0.81725734,0.57305497
2017-08-28,,
2017-08-30,0.7471834,0.5316369
2017-09-02,0.86058867,0.6083769
2017-09-04,,
2017-09-07,0.84725785,0.5313929
2017-09-09,,
2017-09-12,0.85419613,0.5289038
2017-09-14,,
2017-09-17,,
2017-09-19,0.8439982,0.60257405
2017-09-22,,
