t,NDVI,EVI2
2017-01-01,0.4982418,0.2554692
2017-01-04,0.42356128,0.2125812
2017-01-11,0.3897136,0.20418404
2017-01-14,0.42974627,0.19819419
2017-01-24,0.37044737,0.17939347
2017-01-31,,
2017-02-03,,
2017-02-10,0.20963559,0.08337063
2017-02-13,,
2017-02-20,0.36833897,0.19323157
2017-02-23,,
2017-03-02,,
2017-03-05,,
2017-03-12,0.41168284,0.24433717
2017-03-15,,
2017-03-17,0.40133664,0.23977073
2017-03-22,,
2017-03-25,0.46901208,0.27379915
2017-03-27,0.4665152,0.29339132
2017-03-30,0.44388178,0.2704889
2017-04-01,,
2017-04-04,0.464809,0.30090588
2017-04-06,0.4668497,0.3157931
2017-04-09,0.4539264,0.27759638
2017-04-11,0.42872012,0.27568066
2017-04-14,0.45534796,0.29531577
2017-04-16,,
2017-04-21,0.473503,0.31602144
2017-04-24,,
2017-04-26,,
2017-04-29,0.55337095,0.32814828
2017-05-01,,
2017-05-04,,
2017-05-06,,
2017-05-09,,
2017-05-11,,
2017-05-14,0.5598112,0.35178477
2017-05-16,0.58271635,0.3987327
2017-05-19,,
2017-05-21,,
2017-05-24,0.70479995,0.5025407
2017-05-26,,
2017-05-29,0.7245443,0.50913954
2017-05-31,,
2017-06-03,0.7274469,0.5120861
2017-06-05,,
2017-06-08,,
2017-06-10,,
2017-06-13,0.7231926,0.5071289
2017-06-15,0.7006332,0.54807395
2017-06-18,0.72674966,0.4917966
2017-06-20,0.6586585,0.48910198
2017-06-23,0.69127256,0.49963048
2017-06-25,,
2017-06-28,,
2017-06-30,,
2017-07-03,0.6526799,0.43138978
2017-07-05,0.62844175,0.45675907
2017-07-08,0.6003992,0.38487464
2017-07-10,0.5884578,0.41197526
2017-07-13,,
2017-07-15,,
2017-07-18,0.58974224,0.37196356
2017-07-20,,
2017-07-23,0.5660096,0.38170978
2017-07-25,0.6184444,0.41901395
2017-07-28,,
2017-07-30,0.5502769,0.41785306
2017-08-02,0.55565155,0.32102448
2017-08-04,0.551168,0.35852313
2017-08-07,0.56652886,0.3263594
2017-08-09,0.558129,0.36646336
2017-08-12,0.59528977,0.3576635
2017-08-14,0.59901094,0.38775954
2017-08-17,0.59324574,0.35110945
2017-08-19,,
2017-08-22,0.64765215,0.39006165
2017-08-24,0.64842314,0.43344998
2017-08-27,0.62465966,0.38172415
2017-08-29,0.6661988,0.4166449
2017-09-01,,
2017-09-03,,
2017-09-06,,
2017-09-08,0.7471062,0.462157
2017-09-11,,
2017-09-13,0.7479899,0.46456066
2017-09-16,,
2017-09-18,0.76919526,0.49002987
2017-09-21,0.78794575,0.4457934
2017-09-23,,
2017-09-26,0.7929391,0.44703615
2017-09-28,0.7161394,0.43880412
2017-10-01,,
2017-10-03,,
2017-10-06,,
2017-10-08,,
2017-10-11,,
2017-10-13,,
2017-10-16,0.6257195,0.3220562
2017-10-18,,
2017-10-21,,
2017-10-23,0.6405612,0.3334771
2017-10-26,,
2017-10-28,,
2017-10-31,,
2017-11-02,,
2017-11-05,,
2017-11-07,,
2017-11-10,0.6512961,0.33919957
2017-11-12,,
2017-11-15,,
2017-11-17,,
2017-11-20,0.61338395,0.32124996
2017-11-22,0.5117652,0.31377602
2017-11-27,0.6342682,0.33860785
2017-11-30,,
2017-12-02,,
2017-12-05,0.61054766,0.30949572
2017-12-07,0.51412416,0.27659532
2017-12-10,,
2017-12-12,,
2017-12-15,,
2017-12-17,0.6075863,0.2949536
2017-12-20,0.5929588,0.2763824
2017-12-22,,
2017-12-25,0.34864822,0.17723836
2017-12-27,,
2017-12-30,,
2018-01-01,,
2018-01-04,,
2018-01-06,,
2018-01-09,,
2018-01-11,,
2018-01-14,,
2018-01-16,,
2018-01-19,,
2018-01-21,0.47500697,0.24444608
2018-01-24,0.49206904,0.25189584
