t,NDVI,EVI2
2017-01-01,0.18579851,0.09143664
2017-01-08,0.24674052,0.111450784
2017-01-11,0.32305023,0.118996985
2017-01-18,0.25542817,0.1115976
2017-01-28,,
2017-01-31,,
2017-02-07,,
2017-02-10,,
2017-02-17,,
2017-02-20,,
2017-02-27,0.43851253,0.14926018
2017-03-02,0.41237625,0.14939983
2017-03-09,,
2017-03-12,,
2017-03-19,,
2017-03-22,,
2017-03-24,,
2017-03-27,0.47684383,0.17119013
2017-03-29,0.47742274,0.18461385
2017-04-01,0.52322435,0.20034797
2017-04-03,0.5654249,0.25501847
2017-04-06,,
2017-04-08,,
2017-04-11,,
2017-04-13,,
2017-04-16,,
2017-04-18,,
2017-04-21,0.76705724,0.40273744
2017-04-23,0.78813475,0.47964975
2017-04-26,,
2017-04-28,,
2017-05-01,0.8126885,0.4934387
2017-05-06,,
2017-05-08,0.83669925,0.5477064
2017-05-11,,
2017-05-13,0.84809417,0.5944076
2017-05-16,,
2017-05-18,0.8799584,0.5872306
2017-05-21,,
2017-05-23,0.8415785,0.6382301
2017-05-26,0.85411817,0.5995031
2017-05-28,0.8970953,0.630261
2017-05-31,,
2017-06-02,0.88984036,0.64148855
2017-06-05,,
2017-06-07,,
2017-06-10,,
2017-06-12,0.77530056,0.6033946
2017-06-15,0.8518026,0.5077736
2017-06-17,,
2017-06-20,0.8660782,0.55177516
2017-06-22,0.8770129,0.61684686
2017-06-25,,
2017-06-27,,
2017-06-30,0.84576344,0.5610266
2017-07-02,,
2017-07-05,0.84705156,0.5219389
2017-07-07,,
2017-07-10,0.8313334,0.5312074
2017-07-12,0.8781089,0.6212667
2017-07-15,,
2017-07-17,0.8525786,0.56850207
2017-07-20,0.8659538,0.5194996
2017-07-22,,
2017-07-25,0.7461843,0.49239042
2017-07-27,,
2017-07-30,0.8633442,0.49711037
2017-08-01,0.8348066,0.51774544
2017-08-04,,
2017-08-06,,
2017-08-09,,
2017-08-11,0.7726327,0.58840084
2017-08-14,,
2017-08-16,,
2017-08-19,,
2017-08-21,,
2017-08-24,0.80095005,0.46984777
2017-08-26,,
2017-08-29,0.8667931,0.4883786
2017-08-31,0.81969285,0.47959605
2017-09-03,,
2017-09-05,0.83810824,0.51333135
2017-09-08,0.8135522,0.4612328
2017-09-10,,
2017-09-13,0.8188378,0.46300536
2017-09-15,,
2017-09-18,,
2017-09-20,,
2017-09-23,,
2017-09-28,0.8175527,0.43304658
2017-09-30,0.7976618,0.45551795
2017-10-03,,
2017-10-05,,
2017-10-08,,
2017-10-10,,
2017-10-13,,
2017-10-15,0.7336148,0.3729469
2017-10-18,,
2017-10-20,,
2017-10-23,,
2017-10-25,,
2017-10-28,,
2017-10-30,,
2017-11-02,0.6361242,0.2398035
2017-11-04,0.55698043,0.2246676
2017-11-07,,
2017-11-09,,
2017-11-12,,
2017-11-14,0.53149724,0.18760833
2017-11-17,,
2017-11-19,,
2017-11-22,,
2017-11-24,,
2017-11-27,,
2017-11-29,,
2017-12-02,,
2017-12-04,,
2017-12-07,0.4933786,0.13297023
2017-12-09,,
2017-12-12,,
2017-12-14,,
2017-12-17,,
2017-12-19,,
2017-12-22,,
2017-12-24,0.43204188,0.12282676
2017-12-27,,
2017-12-29,,
2018-01-01,,
2018-01-03,,
2018-01-06,0.04783981,0.024981333
2018-01-08,,
2018-01-11,,
2018-01-13,,
2018-01-16,,
2018-01-18,,
2018-01-21,,
2018-01-23,,
2018-01-26,,
2018-01-28,,
2018-01-31,,
2018-02-02,,
2018-02-05,0.5282944,0.12737729
2018-02-07,,
2018-02-10,,
2018-02-12,,
2018-02-15,,
2018-02-17,,
2018-02-20,,
2018-02-22,,
2018-02-25,0.4031038,0.14132686
2018-02-27,0.31248063,0.14207593
2018-03-02,,
2018-03-04,,
2018-03-07,,
2018-03-09,,
2018-03-12,,
2018-03-14,,
2018-03-17,,
2018-03-19,,
2018-03-22,0.4330281,0.15468389
2018-03-24,0.33825412,0.15971768
2018-03-27,,
2018-03-29,,
2018-04-01,,
2018-04-03,,
2018-04-06,,
2018-04-08,0.4227939,0.19096532
2018-04-11,,
2018-04-13,,
2018-04-16,,
2018-04-18,0.7511743,0.4112631
2018-04-21,0.83735657,0.4760803
2018-04-23,,
2018-04-26,,
2018-04-28,,
2018-05-01,,
2018-05-03,,
2018-05-06,0.89752066,0.6058273
2018-05-08,0.8771531,0.6324146
2018-05-11,0.8632849,0.52963066
2018-05-13,0.88211346,0.6218113
2018-05-16,,
2018-05-18,,
2018-05-21,,
2018-05-23,,
2018-05-26,0.906955,0.6143442
2018-05-31,0.8706111,0.5749761
2018-06-02,,
2018-06-05,,
2018-06-07,,
2018-06-10,,
2018-06-12,,
2018-06-15,,
2018-06-17,0.8618985,0.6142242
2018-06-20,0.9008567,0.58852863
2018-06-22,,
2018-06-25,,
2018-06-27,0.8366526,0.62378067
2018-06-30,0.8906017,0.57645667
2018-07-02,0.8874683,0.6186766
2018-07-05,0.85120565,0.5441077
2018-07-07,0.86675966,0.64894867
2018-07-10,,
2018-07-12,0.87708443,0.62421817
2018-07-15,,
2018-07-17,0.88278407,0.6216361
2018-07-20,,
2018-07-22,,
2018-07-25,0.85946107,0.50522834
2018-07-27,0.8453069,0.5303459
2018-07-30,0.8632621,0.509479
2018-08-01,0.8502843,0.53648275
2018-08-04,0.8316754,0.49718538
2018-08-06,0.85911316,0.5418156
2018-08-09,0.8529905,0.48723367
2018-08-11,,
2018-08-14,,
2018-08-16,0.77403057,0.53843397
2018-08-19,0.84616333,0.4916305
2018-08-21,0.8258821,0.50052696
2018-08-24,,
2018-08-26,,
2018-08-29,0.74854136,0.40820667
2018-08-31,0.8441531,0.49996936
2018-09-03,,
2018-09-05,0.83060265,0.5225831
2018-09-08,,
2018-09-10,0.852264,0.48729482
2018-09-13,0.86255914,0.46223775
2018-09-15,0.8142884,0.47596553
2018-09-18,0.8571248,0.45223755
2018-09-20,0.84808886,0.47150815
2018-09-23,,
2018-09-25,,
2018-09-28,0.87631863,0.4675848
2018-09-30,,
2018-10-03,,
2018-10-05,0.8597627,0.48568672
2018-10-08,0.8046751,0.44729763
2018-10-10,0.7925806,0.44041383
2018-10-13,0.762332,0.40200913
2018-10-15,0.64138466,0.37704313
2018-10-18,0.7056529,0.3712022
2018-10-20,0.7191817,0.38601473
2018-10-23,,
2018-10-25,,
2018-10-28,,
2018-10-30,0.63667256,0.29384178
2018-11-02,0.5454866,0.23916747
2018-11-04,,
2018-11-07,0.40756804,0.12940192
2018-11-09,,
2018-11-12,0.43619296,0.16210717
2018-11-14,,
2018-11-17,0.4991681,0.17717426
2018-11-19,,
2018-11-22,,
2018-11-24,,
2018-11-27,,
2018-11-29,0.4943395,0.16097787
2018-12-02,,
2018-12-04,,
2018-12-07,,
2018-12-09,,
2018-12-12,,
2018-12-14,,
2018-12-17,,
2018-12-19,,
2018-12-22,,
2018-12-24,,
2018-12-27,,
2018-12-29,,
2019-01-01,,
2019-01-03,,
2019-01-06,,
2019-01-08,,
2019-01-11,,
2019-01-13,,
2019-01-16,,
2019-01-18,,
2019-01-21,0.34829855,0.11472501
2019-01-23,,
2019-01-26,,
2019-01-28,,
2019-01-31,,
2019-02-02,,
2019-02-05,0.52410537,0.14563878
2019-02-07,0.46236035,0.17028521
2019-02-10,,
2019-02-12,,
2019-02-15,0.44932306,0.13798065
2019-02-17,0.4479272,0.14884293
2019-02-20,0.33794332,0.12604162
2019-02-22,,
2019-02-25,,
2019-02-27,0.41303894,0.14359947
2019-03-02,,
2019-03-04,,
2019-03-07,,
2019-03-09,,
