t,NDVI,EVI2
2017-01-02,,
2017-01-05,,
2017-01-12,0.55169755,0.3151734
2017-01-15,0.56873363,0.33016863
2017-01-25,0.5143616,0.30584177
2017-02-01,,
2017-02-04,,
2017-02-11,,
2017-02-14,,
2017-02-21,0.4924626,0.35604244
2017-02-24,,
2017-03-03,,
2017-03-06,,
2017-03-13,0.5454591,0.3730132
2017-03-16,,
2017-03-18,0.6408803,0.42224547
2017-03-23,,
2017-03-26,,
2017-04-02,0.614334,0.42517626
2017-04-05,0.6208188,0.41006026
2017-04-07,0.5961717,0.41777223
2017-04-10,,
2017-04-12,0.5211014,0.354172
2017-04-15,,
2017-04-17,0.4424641,0.30203533
2017-04-22,,
2017-04-25,0.350837,0.25480327
2017-04-27,0.3507533,0.24969919
2017-04-30,,
2017-05-02,0.34413773,0.22361478
2017-05-05,,
2017-05-07,0.33379927,0.2075018
2017-05-12,,
2017-05-15,,
2017-05-17,,
2017-05-20,0.32153302,0.18878765
2017-05-22,0.2695207,0.17091472
2017-05-25,0.27332672,0.15652484
2017-05-27,,
2017-05-30,0.26152265,0.15384158
2017-06-01,0.23918478,0.15148409
2017-06-04,0.24521105,0.14973606
2017-06-06,0.23385946,0.16032287
2017-06-09,,
2017-06-11,0.19573161,0.12968056
2017-06-14,0.19779687,0.123257935
2017-06-16,0.18553603,0.12357658
2017-06-19,0.20684893,0.1244489
2017-06-21,0.18763135,0.120112
2017-06-24,0.21865122,0.13795368
2017-06-26,0.20699194,0.13295543
2017-06-29,,
2017-07-01,0.19572356,0.12687343
2017-07-04,0.19646272,0.12060791
2017-07-06,,
2017-07-09,0.19132566,0.114743076
2017-07-11,0.19091193,0.123352304
2017-07-14,0.18359907,0.1136466
2017-07-16,0.18344274,0.1209947
2017-07-19,0.1753792,0.10865761
2017-07-21,0.18188876,0.12166628
2017-07-24,0.17651889,0.11010764
2017-07-26,0.175895,0.11730844
2017-07-29,0.16363883,0.104806125
2017-07-31,0.175002,0.11788804
2017-08-03,0.18077445,0.11588955
2017-08-05,0.1712033,0.115681194
2017-08-08,0.1778769,0.11552872
2017-08-10,0.17140828,0.11740489
2017-08-13,0.16080384,0.10280863
2017-08-15,,
2017-08-18,0.1631736,0.10418539
2017-08-20,0.1630128,0.109828606
2017-08-23,,
2017-08-25,0.16314547,0.11420391
2017-08-28,,
2017-08-30,0.19091108,0.11691772
2017-09-02,0.18434846,0.10896178
2017-09-04,0.18033662,0.11231288
2017-09-07,0.17959672,0.11045376
2017-09-09,0.16571902,0.102733195
2017-09-12,0.17570649,0.10584417
2017-09-14,,
2017-09-17,,
2017-09-19,0.17467555,0.112186685
2017-09-22,0.1806267,0.11128312
2017-09-24,0.17512934,0.11218609
2017-09-27,,
2017-09-29,0.14639398,0.09356653
2017-10-02,0.16281064,0.099170074
2017-10-04,0.15541902,0.10078387
2017-10-07,0.17198102,0.107778855
2017-10-09,0.17423092,0.11242953
2017-10-12,0.15889834,0.09832053
2017-10-14,,
2017-10-17,,
2017-10-19,0.09556821,0.03849079
2017-10-22,0.19817798,0.11304945
2017-10-24,0.18103401,0.10599982
2017-10-27,0.18558674,0.106438816
2017-10-29,0.18300869,0.10854235
2017-11-01,,
2017-11-03,,
2017-11-06,0.18709028,0.1016631
2017-11-08,0.19273572,0.10904518
2017-11-11,0.19109288,0.10509357
2017-11-13,0.18726619,0.107501395
2017-11-16,0.1812615,0.10005214
2017-11-18,,
2017-11-21,0.18855518,0.106014445
2017-11-23,,
2017-11-26,,
2017-11-28,,
2017-12-01,0.2120063,0.11238903
2017-12-06,,
2017-12-08,0.17292902,0.094513625
2017-12-11,0.24249926,0.11538681
2017-12-13,0.22166365,0.114287004
2017-12-16,0.24098818,0.11932258
2017-12-18,0.23377895,0.124035925
2017-12-21,0.22642681,0.11866366
2017-12-23,0.2334753,0.12923668
2017-12-26,,
2017-12-28,,
2017-12-31,,
2018-01-02,,
2018-01-05,,
2018-01-07,,
2018-01-10,,
2018-01-12,,
2018-01-15,0.36428005,0.18192808
2018-01-17,0.3742563,0.19718209
2018-01-20,0.37842935,0.1655432
2018-01-22,,
2018-01-25,,
2018-01-27,,
2018-01-30,0.3558645,0.20435993
2018-02-01,,
2018-02-04,,
2018-02-06,0.39767933,0.2379612
2018-02-09,,
2018-02-11,,
2018-02-14,0.40765536,0.2577985
2018-02-16,0.44272232,0.279661
2018-02-19,,
2018-02-21,0.43379906,0.27981517
2018-02-24,0.41716766,0.2613109
2018-02-26,,
2018-03-01,,
2018-03-03,,
2018-03-06,,
2018-03-08,,
2018-03-11,,
2018-03-13,,
2018-03-16,,
2018-03-18,,
2018-03-21,0.59149754,0.40258625
2018-03-23,,
2018-03-26,0.5971196,0.40202785
2018-03-28,,
2018-03-31,0.6240252,0.45391855
2018-04-02,0.60683393,0.4728105
2018-04-05,,
2018-04-07,,
2018-04-10,,
2018-04-12,,
2018-04-15,,
2018-04-17,0.6865702,0.5366941
2018-04-20,0.67656076,0.5342015
2018-04-22,,
2018-04-25,0.6470795,0.46256185
2018-04-27,0.6567391,0.4911252
2018-04-30,,
2018-05-02,,
2018-05-05,0.66150075,0.46306828
2018-05-07,,
2018-05-10,0.6543582,0.45779037
2018-05-12,0.6373231,0.4722709
2018-05-15,0.61842483,0.42763302
2018-05-17,0.54985666,0.3961223
2018-05-20,,
2018-05-22,0.51805156,0.3882285
2018-05-25,,
2018-05-27,,
2018-05-30,,
2018-06-01,,
2018-06-04,,
2018-06-06,0.2624668,0.18824485
2018-06-09,0.15488052,0.119469486
2018-06-11,,
2018-06-14,,
2018-06-16,0.26713473,0.16651015
2018-06-19,0.2542988,0.15316156
2018-06-21,0.23358384,0.14502534
2018-06-24,0.2214439,0.1390112
2018-06-26,0.21481554,0.14166223
2018-06-29,0.23177215,0.14712822
2018-07-01,,
2018-07-04,,
2018-07-06,,
2018-07-09,0.21617167,0.13023928
2018-07-11,0.19426793,0.13860524
2018-07-14,,
2018-07-16,0.20922205,0.1376248
2018-07-19,0.22068977,0.14023915
2018-07-21,0.20510955,0.1368478
2018-07-24,0.20949109,0.1343558
