t,NDVI,EVI2
2017-01-02,,
2017-01-12,0.6454294,0.34252617
2017-02-01,,
2017-02-11,,
2017-02-21,0.60484385,0.33878338
2017-03-03,,
2017-03-13,0.5303983,0.3357575
2017-03-18,,
2017-03-23,,
2017-04-02,0.6415788,0.43320927
2017-04-07,0.6097101,0.41990754
2017-04-12,0.57113403,0.3975975
2017-04-17,0.54484004,0.3813399
2017-04-22,,
2017-04-27,0.4547409,0.32189432
2017-05-02,0.4836906,0.32758534
2017-05-07,0.45660013,0.3016009
2017-05-12,,
2017-05-17,,
2017-05-22,,
2017-05-27,,
2017-06-01,0.3307393,0.22777078
2017-06-06,0.3139023,0.21938051
2017-06-11,0.26353532,0.19914813
2017-06-16,0.254447,0.18409508
2017-06-21,0.23141655,0.16335525
2017-06-26,0.23393317,0.15898715
2017-07-01,0.24350649,0.17106104
2017-07-06,,
2017-07-11,0.24279836,0.15905441
2017-07-16,0.24949922,0.16628692
2017-07-21,0.23186222,0.15706486
2017-07-26,0.22461538,0.15012103
2017-07-31,0.21070234,0.14460155
2017-08-05,0.18588428,0.12831698
2017-08-10,0.20629793,0.1442981
2017-08-15,,
2017-08-20,0.1780822,0.124017954
2017-08-25,,
2017-08-30,0.222142,0.14055209
2017-09-04,0.23628014,0.15419704
2017-09-09,0.25254813,0.16666667
2017-09-14,0.24087591,0.12418238
2017-09-19,0.26464114,0.17802133
2017-09-24,0.24457936,0.16538812
2017-09-29,,
2017-10-04,,
2017-10-09,0.23982282,0.16465089
2017-10-14,0.22637871,0.16310629
2017-10-19,,
2017-10-24,0.25393954,0.15463172
2017-10-29,0.26626602,0.16130973
2017-11-03,,
2017-11-08,0.28460342,0.15430017
2017-11-13,0.311138,0.17251565
2017-11-18,0.27942064,0.15448163
2017-11-23,,
2017-11-28,,
2017-12-08,0.202085,0.14178012
2017-12-13,0.36199483,0.15750329
2017-12-18,0.36173394,0.17445716
2017-12-23,0.38292414,0.18784423
2017-12-28,,
2018-01-02,,
2018-01-07,,
2018-01-12,,
2018-01-17,,
2018-01-22,,
2018-01-27,0.52076244,0.27471346
2018-02-01,0.52139956,0.292327
2018-02-06,0.54727274,0.31472626
2018-02-11,0.52314,0.30679694
2018-02-16,0.32027972,0.21033359
2018-02-21,0.57345974,0.36465308
2018-02-26,0.5396444,0.36218327
2018-03-03,,
2018-03-08,,
2018-03-13,,
2018-03-18,0.65416664,0.42519772
2018-03-23,,
2018-03-28,0.6970874,0.478871
2018-04-02,,
2018-04-07,,
2018-04-12,,
2018-04-17,0.6539467,0.42398733
2018-04-22,,
2018-04-27,0.6423358,0.41631746
2018-05-02,,
2018-05-07,,
2018-05-12,0.71565425,0.52991515
2018-05-17,0.57673734,0.42459595
2018-05-22,0.52532315,0.3805182
2018-05-27,0.5555556,0.3910981
2018-06-01,0.5518635,0.3876678
2018-06-06,0.46577182,0.38155347
2018-06-11,0.48269582,0.33161476
2018-06-16,0.48431712,0.31607416
2018-06-21,0.4060823,0.2779955
2018-06-26,0.3483521,0.24586591
2018-07-01,,
2018-07-06,0.30596027,0.20710306
2018-07-11,0.28547296,0.19760534
2018-07-16,0.28292683,0.20011961
2018-07-21,0.263745,0.18799129
2018-07-26,0.25718665,0.18710405
2018-07-31,0.23537311,0.17038639
2018-08-05,0.22122625,0.16569273
2018-08-10,0.2172471,0.160185
2018-08-15,0.19948989,0.14745647
2018-08-20,0.19069767,0.1420818
2018-08-25,0.21351026,0.16304518
2018-08-30,0.19846126,0.14991176
2018-09-04,0.16485563,0.13138361
2018-09-09,0.20710936,0.12868571
2018-09-14,,
2018-09-19,,
2018-09-24,0.2092613,0.13918875
2018-09-29,0.21204188,0.14200228
2018-10-04,0.23037323,0.15634462
2018-10-09,0.20985591,0.14408353
2018-10-14,,
2018-10-19,,
2018-10-24,0.2998366,0.13445391
2018-10-29,0.37035558,0.17032675
2018-11-03,0.4068909,0.18438387
2018-11-08,,
2018-11-13,,
2018-11-18,,
2018-11-23,,
2018-11-28,,
2018-12-03,,
2018-12-08,,
2018-12-13,0.6584578,0.3119931
2018-12-18,,
2018-12-23,,
2018-12-28,,
2019-01-02,0.13687421,0.11440666
2019-01-07,0.07100592,0.065577865
2019-01-12,0.6131542,0.31889537
2019-01-17,,
2019-01-22,,
2019-01-27,0.6281532,0.35897857
2019-02-01,,
2019-02-06,0.6368303,0.3567731
2019-02-11,0.63856167,0.36675164
2019-02-16,,
2019-02-21,0.6353655,0.3832506
2019-02-26,0.65006876,0.40670136
2019-03-03,0.6399052,0.41184962
2019-03-08,0.6745098,0.4583733
2019-03-13,0.6805342,0.44870234
2019-03-18,0.6782288,0.46009508
2019-03-23,,
2019-03-28,0.63901293,0.4434058
2019-04-02,0.63316464,0.43166342
2019-04-07,,
2019-04-12,0.6410879,0.43556884
2019-04-17,,
2019-04-22,0.6391198,0.43211752
2019-04-27,0.6592747,0.4283864
2019-05-02,0.6219449,0.40231973
2019-05-07,,
2019-05-12,0.6014963,0.39858282
2019-05-17,,
2019-05-22,0.5020408,0.34708288
2019-05-27,,
2019-06-01,0.36203185,0.25148317
2019-06-06,0.34162757,0.24398984
2019-06-11,,
2019-06-16,,
2019-06-21,0.27609295,0.19857007
2019-06-26,0.24346839,0.17782867
2019-07-01,0.24028462,0.17898107
2019-07-06,0.22343038,0.16940048
2019-07-11,0.24105754,0.1734091
2019-07-16,0.21732523,0.15759312
2019-07-21,0.20846969,0.14980578
2019-07-26,0.20291856,0.14371186
2019-07-31,0.18195836,0.12996453
2019-08-05,0.19493766,0.14115793
2019-08-10,,
2019-08-15,0.189441,0.1349916
2019-08-20,0.1785121,0.13045003
2019-08-25,0.17293233,0.13453713
2019-08-30,0.15640008,0.10628938
