t,NDVI,EVI2
2017-01-07,,
2017-01-10,,
2017-01-27,,
2017-01-30,,
2017-02-06,,
2017-02-09,,
2017-02-16,0.51963407,0.30479994
2017-02-19,0.5305357,0.3204718
2017-02-26,0.5719631,0.346194
2017-03-01,0.57054347,0.35183436
2017-03-08,0.651382,0.4296691
2017-03-11,0.65592694,0.42670956
2017-03-18,,
2017-03-21,0.5784664,0.26812032
2017-03-23,,
2017-03-26,,
2017-03-28,,
2017-03-31,,
2017-04-02,,
2017-04-05,,
2017-04-07,0.91193026,0.70356435
2017-04-10,0.90078044,0.7014074
2017-04-12,0.9368872,0.77619267
2017-04-15,,
2017-04-17,0.9121185,0.78361535
2017-04-20,0.9027534,0.7471742
2017-04-22,0.9240425,0.7685365
2017-04-25,,
2017-04-27,,
2017-04-30,,
2017-05-02,,
2017-05-05,0.7600285,0.56796974
2017-05-07,,
2017-05-10,,
2017-05-12,,
2017-05-15,,
2017-05-17,0.58842456,0.43429077
2017-05-20,0.7020133,0.52135175
2017-05-22,,
2017-05-25,,
2017-05-27,0.7107672,0.54641527
2017-05-30,,
2017-06-01,,
2017-06-04,0.7980972,0.592942
2017-06-06,0.8336447,0.6604938
2017-06-09,,
2017-06-11,0.80845237,0.60435694
2017-06-14,,
2017-06-16,,
2017-06-19,,
2017-06-21,0.7530932,0.5467654
2017-06-24,0.74054563,0.47518244
2017-06-26,,
2017-06-29,,
2017-07-01,0.7664469,0.56927216
2017-07-04,0.7420464,0.49068463
2017-07-06,,
2017-07-09,,
2017-07-11,,
2017-07-14,0.7347181,0.47816133
2017-07-16,0.7045564,0.4667305
2017-07-19,,
2017-07-21,,
2017-07-24,,
2017-07-26,0.7109318,0.55160934
2017-07-29,,
2017-07-31,0.4407483,0.28997695
2017-08-03,,
2017-08-05,0.4313164,0.26961657
2017-08-08,,
2017-08-10,,
2017-08-13,,
2017-08-15,0.39873275,0.24489985
2017-08-18,0.41011408,0.24614447
2017-08-20,0.37402093,0.24388717
2017-08-23,0.38319775,0.23378421
2017-08-25,0.36410254,0.22014885
2017-08-28,,
2017-08-30,0.33844748,0.20098549
2017-09-02,0.46746174,0.29039636
2017-09-04,,
2017-09-07,0.54163307,0.32579505
2017-09-09,,
2017-09-12,0.62606275,0.41047907
2017-09-14,,
2017-09-17,,
2017-09-19,0.64940447,0.48119363
2017-09-22,,
2017-09-24,0.63263285,0.43761262
2017-09-27,,
2017-09-29,,
2017-10-02,,
2017-10-04,,
2017-10-07,0.6597067,0.4435368
2017-10-09,,
2017-10-12,0.33037865,0.123409234
2017-10-14,0.61720824,0.41332987
2017-10-17,0.60277027,0.38822892
2017-10-19,,
2017-10-22,0.5971835,0.40897265
2017-10-24,,
2017-10-27,0.4736884,0.32925344
2017-10-29,,
2017-11-01,,
2017-11-03,,
2017-11-06,,
2017-11-08,,
2017-11-11,,
2017-11-13,0.53640115,0.33781224
2017-11-16,0.5709365,0.3370612
2017-11-18,,
2017-11-21,0.53105944,0.31566438
2017-11-23,,
2017-11-26,0.5379576,0.32236516
2017-11-28,0.28262213,0.1537892
2017-12-01,,
2017-12-03,,
2017-12-06,,
2017-12-08,,
2017-12-11,,
2017-12-13,,
2017-12-16,,
2017-12-18,,
2017-12-21,,
2017-12-23,,
2017-12-26,,
2017-12-28,,
2017-12-31,,
2018-01-02,,
2018-01-05,,
2018-01-07,,
2018-01-10,,
2018-01-12,,
2018-01-15,0.31202322,0.17623183
2018-01-17,,
2018-01-20,,
2018-01-22,,
2018-01-25,,
2018-01-27,,
2018-01-30,,
2018-02-01,,
2018-02-04,,
2018-02-06,,
2018-02-09,,
2018-02-11,0.31005004,0.18574038
2018-02-14,0.3125328,0.18662348
2018-02-16,,
2018-02-19,,
2018-02-21,,
2018-02-24,,
2018-02-26,,
2018-03-01,,
2018-03-03,,
2018-03-06,,
2018-03-08,,
2018-03-11,,
2018-03-13,0.36412895,0.22193822
2018-03-16,0.39408806,0.23887268
2018-03-18,,
2018-03-21,,
2018-03-23,0.40277204,0.24836813
2018-03-26,0.37872726,0.23166794
2018-03-28,,
2018-03-31,,
2018-04-02,0.46119872,0.30251473
2018-04-05,0.5292483,0.33772185
2018-04-07,,
2018-04-10,,
2018-04-12,,
2018-04-15,,
2018-04-17,0.6371743,0.42594877
2018-04-20,0.72168255,0.5060411
2018-04-22,0.7191446,0.52693933
2018-04-25,0.7257665,0.5248876
2018-04-27,0.6514772,0.5051547
2018-04-30,,
2018-05-02,,
2018-05-05,,
2018-05-07,0.95665175,0.8863882
2018-05-10,,
2018-05-12,,
2018-05-15,0.82333297,0.6341029
2018-05-17,0.8685555,0.7444466
2018-05-20,,
2018-05-22,,
2018-05-25,0.7478905,0.52975917
2018-05-30,,
2018-06-01,0.6835687,0.49724877
2018-06-04,,
2018-06-06,,
2018-06-09,,
2018-06-11,,
2018-06-14,0.8715567,0.70175314
2018-06-16,,
2018-06-19,0.90327334,0.7639682
2018-06-21,0.9323645,0.8202293
2018-06-24,,
2018-06-26,0.90130174,0.8212979
2018-06-29,0.8943657,0.7989924
2018-07-01,0.8783324,0.77732396
2018-07-04,0.90028435,0.78446406
2018-07-06,0.89463294,0.8865915
2018-07-09,0.69645137,0.36209193
2018-07-11,0.83414817,0.7389887
2018-07-14,0.81778663,0.6609736
2018-07-16,,
2018-07-19,0.81568605,0.62353855
2018-07-21,0.7968209,0.63200545
2018-07-24,0.78345037,0.57604736
2018-07-26,0.7632304,0.5552711
2018-07-29,0.7391878,0.49136886
2018-07-31,0.68769497,0.4612184
2018-08-03,0.66943973,0.42381155
2018-08-05,,
2018-08-08,0.6688573,0.4062955
2018-08-10,0.6812378,0.42107505
2018-08-13,,
2018-08-15,,
2018-08-18,,
2018-08-20,,
2018-08-23,0.47952083,0.26839116
2018-08-25,,
2018-08-28,0.41797292,0.24163686
2018-08-30,0.39651754,0.23784094
2018-09-02,,
2018-09-04,0.3683691,0.22690253
2018-09-07,,
2018-09-09,,
2018-09-12,0.41978407,0.24039268
2018-09-14,,
2018-09-17,,
2018-09-19,0.41770065,0.24511448
2018-09-22,0.4131838,0.21026848
2018-09-24,,
2018-09-27,0.41606233,0.24636365
2018-09-29,0.40278625,0.24219507
2018-10-02,0.4421525,0.26653084
2018-10-04,0.44853705,0.29739147
2018-10-07,,
2018-10-09,0.47202188,0.28418425
2018-10-12,,
2018-10-17,,
2018-10-19,,
2018-10-22,,
2018-10-24,0.8276783,0.5709873
2018-10-27,,
2018-10-29,,
2018-11-01,0.77587104,0.5551136
2018-11-03,,
2018-11-06,,
2018-11-08,,
2018-11-11,,
2018-11-16,,
2018-11-18,,
2018-11-21,,
2018-11-23,,
2018-11-26,,
2018-11-28,,
2018-12-01,,
2018-12-03,0.8243005,0.57740754
2018-12-06,,
2018-12-08,0.842795,0.603499
2018-12-11,0.81396484,0.5847155
2018-12-13,,
2018-12-16,,
2018-12-18,,
2018-12-21,,
2018-12-23,0.84361976,0.45896167
2018-12-26,,
2018-12-28,,
2018-12-31,0.7775746,0.55163056
2019-01-02,,
2019-01-05,0.77925855,0.5609569
2019-01-07,0.7672067,0.5574371
2019-01-10,0.76959264,0.5515895
2019-01-12,0.7580147,0.53613615
2019-01-15,0.696003,0.5084576
2019-01-17,,
2019-01-20,0.7884016,0.41451237
2019-01-22,0.74594593,0.53438723
2019-01-25,0.67323357,0.48998407
2019-01-27,,
2019-01-30,,
2019-02-01,,
2019-02-04,,
2019-02-06,,
2019-02-09,,
2019-02-11,,
2019-02-14,,
2019-02-16,,
2019-02-19,0.68633306,0.52314115
2019-02-21,0.65910566,0.4846367
2019-02-24,0.6351791,0.4532728
2019-02-26,,
2019-03-01,,
2019-03-03,0.6585382,0.49769852
2019-03-06,,
2019-03-08,,
2019-03-11,,
2019-03-13,0.7501251,0.5883088
2019-03-16,,
2019-03-18,,
2019-03-21,0.78053117,0.59820324
2019-03-23,,
2019-03-26,0.8008541,0.6316174
2019-03-28,0.802984,0.6328106
2019-03-31,0.7437343,0.5675328
2019-04-02,,
2019-04-05,0.80688757,0.63579744
2019-04-07,,
2019-04-10,,
2019-04-12,,
2019-04-15,,
2019-04-17,,
2019-04-20,,
2019-04-22,,
2019-04-25,,
2019-04-27,,
2019-04-30,0.6780418,0.47904956
2019-05-02,,
2019-05-05,,
2019-05-07,,
2019-05-10,0.72714937,0.54401594
2019-05-12,,
2019-05-15,,
2019-05-17,,
2019-05-20,0.71188587,0.60487634
2019-05-25,,
2019-05-27,,
2019-05-30,0.7162154,0.5251551
2019-06-01,0.6455991,0.47977877
2019-06-04,0.5834703,0.40614474
2019-06-06,,
2019-06-09,,
2019-06-11,,
2019-06-14,0.5951063,0.4122376
2019-06-16,0.6675041,0.49546766
2019-06-19,0.69187653,0.5199947
2019-06-21,,
2019-06-24,0.76459545,0.58859086
2019-06-26,,
2019-06-29,0.77867836,0.56636816
2019-07-01,0.8243471,0.68775153
2019-07-04,0.86256313,0.72608465
2019-07-06,0.84533525,0.72932965
2019-07-09,0.8894381,0.8097677
2019-07-11,,
2019-07-14,0.84615386,0.727927
2019-07-16,0.8637302,0.76676595
2019-07-19,0.8233356,0.71441364
2019-07-21,0.7658059,0.60533005
2019-07-24,0.8059278,0.65401554
2019-07-26,0.8063372,0.685904
2019-07-29,0.8625713,0.7045813
2019-07-31,0.8356502,0.6206055
2019-08-03,0.83673555,0.6545367
2019-08-05,0.7706297,0.61323005
2019-08-08,0.7991648,0.58648974
2019-08-10,,
2019-08-13,,
2019-08-15,0.7451782,0.53786016
2019-08-18,,
2019-08-20,,
2019-08-23,,
2019-08-25,0.7230384,0.45674008
2019-08-28,,
2019-08-30,0.70011383,0.44012883
2019-09-02,0.70809746,0.4389328
2019-09-04,0.61220556,0.40287212
2019-09-07,,
2019-09-09,0.69444776,0.42204028
2019-09-12,0.68535686,0.38241166
2019-09-14,0.6712263,0.39169303
2019-09-17,0.61875945,0.33026382
2019-09-19,,
2019-09-22,,
2019-09-24,,
2019-09-27,0.5982961,0.3175368
2019-09-29,0.69393885,0.35456625
2019-10-02,0.6302858,0.3315322
2019-10-04,0.5651661,0.33269995
2019-10-07,0.6167231,0.3255296
2019-10-09,,
2019-10-12,,
2019-10-14,,
2019-10-17,0.51540506,0.29182246
2019-10-19,,
2019-10-22,,
2019-10-24,,
2019-10-27,0.6614848,0.302141
2019-10-29,,
2019-11-01,,
2019-11-03,,
2019-11-06,0.57410514,0.2822595
2019-11-08,0.6264823,0.30883694
2019-11-11,,
2019-11-13,0.5870769,0.29949895
2019-11-16,,
2019-11-18,,
2019-11-21,,
2019-11-23,,
2019-11-26,,
2019-11-28,0.5234179,0.23374741
2019-12-01,,
2019-12-03,,
2019-12-06,0.49927473,0.2507186
2019-12-08,0.5127488,0.22519569
2019-12-11,,
2019-12-13,,
2019-12-16,,
2019-12-18,,
2019-12-21,0.5002378,0.24763924
2019-12-23,,
2019-12-26,,
2019-12-28,,
2019-12-31,,
2020-01-02,0.5148425,0.24774456
2020-01-05,0.48341095,0.2585144
2020-01-07,0.4343006,0.20050797
2020-01-10,,
2020-01-12,,
2020-01-15,0.3684679,0.21473336
2020-01-17,,
2020-01-20,,
2020-01-22,,
2020-01-25,0.32030615,0.19261244
2020-01-27,,
2020-01-30,0.32850888,0.19300956
2020-02-01,,
2020-02-04,,
2020-02-06,,
2020-02-09,0.39995238,0.24624485
2020-02-11,,
2020-02-14,0.42385578,0.27113873
2020-02-16,,
2020-02-19,,
2020-02-21,,
2020-02-24,0.4624133,0.29963362
2020-02-26,,
2020-02-29,,
2020-03-02,,
2020-03-05,,
2020-03-07,0.47142857,0.3271862
2020-03-10,,
2020-03-12,,
2020-03-15,,
2020-03-17,0.6298063,0.39770016
2020-03-20,,
2020-03-22,,
2020-03-25,,
2020-03-27,,
2020-03-30,,
2020-04-01,,
2020-04-04,0.69676423,0.47509483
2020-04-06,0.7369782,0.51613754
2020-04-09,0.7725858,0.55569625
2020-04-11,0.7638672,0.5582083
2020-04-14,0.7723858,0.55336446
2020-04-16,,
2020-04-19,,
2020-04-21,,
2020-04-24,0.79957175,0.5689129
2020-04-26,,
2020-04-29,0.85585046,0.62950766
2020-05-01,,
2020-05-04,0.87311536,0.64821
2020-05-06,,
2020-05-09,0.84033895,0.68298435
2020-05-11,,
2020-05-14,,
2020-05-16,,
2020-05-19,,
2020-05-21,0.84704554,0.68223196
2020-05-24,,
