t,LAI_mean
2017-01-01,0.45999745
2017-01-04,0.3587024
2017-01-11,0.26111802
2017-01-14,0.3737792
2017-01-24,0.30089697
2017-01-31,
2017-02-03,
2017-02-10,0.07098284
2017-02-13,
2017-02-20,0.2709653
2017-02-23,
2017-03-02,
2017-03-05,
2017-03-12,0.43244046
2017-03-15,
2017-03-17,0.42105457
2017-03-22,
2017-03-25,0.6962991
2017-03-27,0.65332747
2017-03-30,0.636711
2017-04-01,
2017-04-04,0.73728096
2017-04-06,0.7407514
2017-04-09,0.7170935
2017-04-11,0.61119425
2017-04-14,0.7565302
2017-04-16,
2017-04-21,0.8284552
2017-04-24,
2017-04-26,
2017-04-29,1.2051419
2017-05-01,
2017-05-04,
2017-05-06,
2017-05-09,
2017-05-11,
2017-05-14,1.2696238
2017-05-16,1.4125973
2017-05-19,
2017-05-21,
2017-05-24,2.331249
2017-05-26,
2017-05-29,2.4458477
2017-05-31,
2017-06-03,2.4747267
2017-06-05,
2017-06-08,
2017-06-10,
2017-06-13,2.4605696
2017-06-15,2.5482333
2017-06-18,2.4725258
2017-06-20,2.0171733
2017-06-23,2.2909076
2017-06-25,
2017-06-28,
2017-06-30,
2017-07-03,1.9024847
2017-07-05,1.8786095
2017-07-08,1.6116459
2017-07-10,1.5563196
2017-07-13,
2017-07-15,
2017-07-18,1.5412232
2017-07-20,
2017-07-23,1.4477773
2017-07-25,1.738467
2017-07-28,
2017-07-30,1.4244611
2017-08-02,1.2430584
2017-08-04,1.2626649
2017-08-07,1.288995
2017-08-09,1.3251224
2017-08-12,1.4476467
2017-08-14,1.4782773
2017-08-17,1.4072863
2017-08-19,
2017-08-22,1.664035
2017-08-24,1.7477254
2017-08-27,1.4907309
2017-08-29,1.6420189
2017-09-01,
2017-09-03,
2017-09-06,
2017-09-08,1.9429317
2017-09-11,
2017-09-13,1.8660531
2017-09-16,
2017-09-18,2.0919147
2017-09-21,2.0553224
2017-09-23,
2017-09-26,2.067361
2017-09-28,1.6438109
2017-10-01,
2017-10-03,
2017-10-06,
2017-10-08,
2017-10-11,
2017-10-13,
2017-10-16,1.0175235
2017-10-18,
2017-10-21,
2017-10-23,0.9555015
2017-10-26,
2017-10-28,
2017-10-31,
2017-11-02,
2017-11-05,
2017-11-07,
2017-11-10,1.0128707
2017-11-12,
2017-11-15,
2017-11-17,
2017-11-20,0.87498266
2017-11-22,0.5607213
2017-11-27,0.90382
2017-11-30,
2017-12-02,
2017-12-05,0.8254107
2017-12-07,0.47755557
2017-12-10,
2017-12-12,
2017-12-15,
2017-12-17,0.703569
2017-12-20,0.732722
2017-12-22,
2017-12-25,0.24493365
2017-12-27,
2017-12-30,
2018-01-01,
2018-01-04,
2018-01-06,
2018-01-09,
2018-01-11,
2018-01-14,
2018-01-16,
2018-01-19,
2018-01-21,0.39822423
2018-01-24,0.5286743
2018-01-26,
2018-01-29,
2018-01-31,
2018-02-03,
2018-02-05,0.29350737
2018-02-08,
2018-02-10,0.5849004
2018-02-13,0.46725786
2018-02-15,
2018-02-18,
2018-02-20,
2018-02-23,
2018-02-25,0.5717328
2018-02-28,0.29042596
2018-03-02,
2018-03-05,
2018-03-07,
2018-03-10,
2018-03-12,
2018-03-15,
2018-03-17,
2018-03-20,
2018-03-22,0.9931758
2018-03-25,0.89398146
2018-03-27,0.7905943
2018-03-30,0.8411515
2018-04-01,1.1457827
2018-04-04,
2018-04-06,1.2589409
2018-04-09,
2018-04-11,
2018-04-14,1.5354704
2018-04-16,
2018-04-19,1.5441118
2018-04-21,1.4423256
2018-04-24,1.1926494
2018-04-26,
2018-04-29,1.6018236
2018-05-01,
2018-05-04,
2018-05-06,1.874493
2018-05-09,1.9912722
2018-05-11,
2018-05-14,
2018-05-16,
2018-05-19,2.4257727
2018-05-21,
2018-05-24,1.5022719
2018-05-26,1.9998927
2018-05-29,
2018-05-31,
2018-06-03,3.0770316
2018-06-05,3.1809483
2018-06-08,3.559584
2018-06-10,
2018-06-13,
2018-06-15,3.0809717
2018-06-18,3.4295042
2018-06-20,3.0429056
2018-06-23,
2018-06-25,
2018-06-28,
2018-06-30,2.1805685
2018-07-03,
2018-07-05,
2018-07-08,
2018-07-10,
2018-07-13,3.080321
2018-07-15,3.2903469
2018-07-18,2.9327915
2018-07-20,2.8138263
2018-07-23,3.0008118
2018-07-25,2.6298783
2018-07-28,2.2107334
2018-07-30,2.0662642
2018-08-02,1.9242616
2018-08-04,1.9522843
2018-08-07,1.716421
2018-08-09,1.6869042
2018-08-12,1.7977492
2018-08-14,
2018-08-17,1.8696276
2018-08-19,2.047195
2018-08-22,1.8250325
2018-08-24,1.9914774
2018-08-27,2.1523077
2018-08-29,
2018-09-01,
2018-09-03,2.1295557
2018-09-06,
2018-09-08,1.9149424
2018-09-11,
2018-09-13,
2018-09-16,1.9046835
2018-09-18,1.8247414
2018-09-21,1.8638862
2018-09-23,
2018-09-26,2.0672596
2018-09-28,1.9773794
2018-10-01,
2018-10-03,1.9304948
2018-10-06,
2018-10-08,
2018-10-11,1.4662557
2018-10-13,1.3122098
2018-10-16,
2018-10-18,
2018-10-21,0.90785426
2018-10-23,
2018-10-26,
2018-10-28,
2018-10-31,1.1143005
2018-11-02,
2018-11-05,
2018-11-07,
2018-11-10,
2018-11-12,0.6645898
2018-11-15,0.871091
2018-11-17,0.700853
2018-11-20,
2018-11-22,
2018-11-25,
2018-11-27,
2018-11-30,
2018-12-02,
2018-12-05,
2018-12-07,
2018-12-10,
2018-12-12,0.73556584
2018-12-15,0.6842608
2018-12-17,
2018-12-20,
2018-12-22,
2018-12-25,
2018-12-27,0.23774141
2018-12-30,0.5695828
2019-01-01,
2019-01-04,0.44883662
2019-01-06,0.33246815
2019-01-09,0.405001
2019-01-11,0.33596027
2019-01-14,0.39628932
2019-01-16,0.2950046
2019-01-19,
2019-01-21,
2019-01-24,
2019-01-26,
2019-01-29,
2019-01-31,0.2755034
2019-02-03,
2019-02-05,0.37426051
2019-02-08,0.4334697
2019-02-10,
2019-02-13,0.44969895
2019-02-15,
2019-02-18,0.32490838
2019-02-20,
2019-02-23,0.43173847
2019-02-25,0.3666392
2019-02-28,0.47151908
2019-03-02,0.32877558
2019-03-05,0.5303663
2019-03-07,
2019-03-10,
2019-03-12,0.65954226
2019-03-15,0.6246903
2019-03-17,
2019-03-20,0.8477672
2019-03-22,0.7645965
2019-03-25,0.7232164
2019-03-27,0.66996574
2019-03-30,
2019-04-01,0.7045506
2019-04-04,
2019-04-06,
2019-04-09,
2019-04-11,
2019-04-14,
2019-04-16,1.3062984
2019-04-19,1.2620337
2019-04-21,
2019-04-24,
2019-04-26,
2019-04-29,
2019-05-01,1.7016824
2019-05-04,
2019-05-06,1.6800224
2019-05-09,
2019-05-11,
2019-05-14,1.4542205
2019-05-16,
2019-05-19,
2019-05-21,
2019-05-24,
2019-05-26,
2019-05-29,
2019-05-31,1.8043844
2019-06-03,1.7329441
2019-06-05,
2019-06-10,
2019-06-13,
2019-06-15,
2019-06-18,2.0749562
2019-06-20,
2019-06-23,2.3458161
2019-06-25,2.2851968
2019-06-28,2.0278153
2019-06-30,1.9211751
2019-07-03,
2019-07-05,1.8043075
2019-07-08,1.7528055
2019-07-10,1.736376
2019-07-13,
2019-07-15,
2019-07-18,
2019-07-20,1.3368615
2019-07-23,1.2178293
2019-07-25,1.1447693
2019-07-28,
2019-07-30,1.318326
2019-08-02,
2019-08-04,1.8430914
2019-08-07,
2019-08-09,1.9954003
2019-08-12,
2019-08-14,2.180481
2019-08-17,1.7914968
2019-08-19,2.1377537
2019-08-22,
2019-08-24,
2019-08-27,1.5551082
2019-08-29,1.4946177
2019-09-01,1.1577808
2019-09-03,1.5853989
2019-09-06,
2019-09-08,
2019-09-11,1.5260445
2019-09-13,1.5006377
2019-09-16,1.5038549
2019-09-18,
2019-09-21,1.813021
2019-09-23,
2019-09-26,
2019-09-28,
2019-10-01,
2019-10-06,
2019-10-08,
2019-10-11,1.4986336
2019-10-13,
2019-10-16,1.2469536
2019-10-18,
2019-10-21,
2019-10-23,0.98622733
2019-10-26,0.96421534
2019-10-28,
2019-10-31,
2019-11-02,
2019-11-05,
2019-11-07,0.8660714
2019-11-10,0.95425725
2019-11-12,
2019-11-15,
2019-11-17,
2019-11-20,
2019-11-22,
2019-11-27,
2019-11-30,0.64365566
2019-12-02,
2019-12-05,
2019-12-07,
2019-12-10,0.8581155
2019-12-12,
2019-12-15,
2019-12-17,
2019-12-20,
2019-12-22,
2019-12-25,0.74866915
2019-12-27,0.5455907
2019-12-30,0.78815806
2020-01-01,0.6987822
2020-01-04,
2020-01-06,
2020-01-09,0.4592319
2020-01-11,0.6382499
2020-01-14,0.6772518
2020-01-16,
2020-01-19,
2020-01-21,0.52492803
2020-01-24,0.44066676
2020-01-26,
2020-01-29,0.40935814
2020-01-31,
2020-02-03,
2020-02-05,0.37921563
2020-02-08,0.36258376
2020-02-10,
2020-02-13,0.4228422
2020-02-15,0.38904637
2020-02-18,0.3066366
2020-02-20,0.5169747
