t,LAI_mean
2017-01-19,
2017-01-29,
2017-02-08,
2017-02-18,1.5414661
2017-02-28,
2017-03-10,1.6107721
2017-03-20,
2017-03-25,
2017-03-30,
2017-04-09,1.4209255
2017-04-14,1.1659336
2017-04-19,1.5842508
2017-04-24,1.5795978
2017-04-29,1.5150007
2017-05-04,1.5492867
2017-05-09,1.6503272
2017-05-14,
2017-05-19,1.6918225
2017-05-24,1.6600449
2017-05-29,
2017-06-03,
2017-06-08,
2017-06-13,
2017-06-18,1.7781891
2017-06-23,
2017-06-28,
2017-07-03,
2017-07-13,
2017-07-18,1.8195825
2017-07-23,
2017-07-28,
2017-08-02,1.6281614
2017-08-07,
2017-08-12,1.5654601
2017-08-17,1.6158446
2017-08-22,
2017-08-27,1.6364819
2017-09-01,
2017-09-06,
2017-09-11,
2017-09-16,
2017-09-21,
2017-09-26,
2017-10-01,
2017-10-06,1.7302412
2017-10-11,1.584956
2017-10-16,1.6228738
2017-10-21,
2017-10-26,1.5968132
2017-10-31,
2017-11-05,
2017-11-10,
2017-11-15,1.5935929
2017-11-20,
2017-11-25,1.5823216
2017-11-30,1.6981118
2017-12-05,
2017-12-10,
2017-12-15,1.5335256
2017-12-20,0.174016
2017-12-25,
2017-12-30,
2018-01-04,
2018-01-09,
2018-01-14,
2018-01-19,
2018-01-24,1.6666559
2018-01-29,
2018-02-08,
2018-02-13,
2018-02-18,
2018-02-23,
2018-02-28,
2018-03-05,
2018-03-10,
2018-03-15,1.6893659
2018-03-20,
2018-03-25,
2018-03-30,
2018-04-04,
2018-04-09,
2018-04-14,
2018-04-19,1.4553361
2018-04-24,1.6214467
2018-04-29,
2018-05-04,1.8280703
2018-05-09,1.6283311
2018-05-14,
2018-05-19,
2018-05-24,1.5047163
2018-05-29,
2018-06-03,
2018-06-08,
2018-06-13,
2018-06-18,
2018-06-23,1.8462877
2018-06-28,
2018-07-03,
2018-07-08,1.7838715
2018-07-13,1.7777616
2018-07-18,1.8963898
2018-07-23,1.7689253
2018-07-28,
2018-08-02,1.5824513
2018-08-07,
2018-08-12,1.4667165
2018-08-17,1.4717691
2018-08-22,
2018-08-27,1.4995687
2018-09-01,1.5601543
2018-09-06,
2018-09-11,1.5660776
2018-09-16,
2018-09-21,
2018-09-26,1.5470314
2018-10-01,
2018-10-06,
