t,LAI_mean
2017-01-07,
2017-01-10,
2017-01-27,
2017-01-30,
2017-02-06,
2017-02-09,
2017-02-16,0.5414747
2017-02-19,0.54454845
2017-02-26,0.3925391
2017-03-01,0.52481514
2017-03-08,0.4354656
2017-03-11,0.5371235
2017-03-18,
2017-03-21,0.29474318
2017-03-23,
2017-03-26,
2017-03-28,0.54240835
2017-03-31,
2017-04-02,
2017-04-05,
2017-04-07,1.1482345
2017-04-10,1.5048672
2017-04-12,1.9953544
2017-04-15,
2017-04-17,2.4484835
2017-04-20,2.840747
2017-04-22,3.1145215
2017-04-25,
2017-04-27,
2017-04-30,
2017-05-02,
2017-05-05,3.879182
2017-05-07,
2017-05-10,
2017-05-12,
2017-05-15,
2017-05-17,4.1038094
2017-05-20,4.6307425
2017-05-22,
2017-05-25,
2017-05-27,4.575432
2017-05-30,
2017-06-01,
2017-06-04,5.0835104
2017-06-06,5.16991
2017-06-09,
2017-06-11,4.7412386
2017-06-14,
2017-06-16,
2017-06-19,
2017-06-21,4.5501432
2017-06-24,
2017-06-26,
2017-06-29,
2017-07-01,5.0734315
2017-07-04,4.350265
2017-07-06,4.5522876
2017-07-09,
2017-07-11,
2017-07-14,4.4454155
2017-07-16,4.3931513
2017-07-19,
2017-07-21,
2017-07-24,3.6062973
2017-07-26,
2017-07-29,
2017-07-31,3.7318044
2017-08-03,3.3591316
2017-08-05,4.0194983
2017-08-08,
2017-08-10,
2017-08-13,
2017-08-15,3.4472072
2017-08-18,3.0545745
2017-08-20,4.2203703
2017-08-23,3.5572567
2017-08-25,3.0847301
2017-08-28,
2017-08-30,2.6711996
2017-09-02,3.41817
2017-09-04,
2017-09-07,2.9758565
2017-09-09,
2017-09-12,3.019119
2017-09-14,
2017-09-17,
2017-09-19,3.459436
2017-09-22,
2017-09-24,2.684033
2017-09-27,
2017-09-29,
2017-10-02,
2017-10-04,
2017-10-07,2.1837218
2017-10-09,
2017-10-12,1.3587687
2017-10-14,1.5968771
2017-10-17,1.2320889
2017-10-19,
2017-10-22,1.3487055
2017-10-24,
2017-10-27,0.35718995
2017-10-29,
2017-11-01,
2017-11-03,
2017-11-06,
2017-11-08,
2017-11-11,
2017-11-13,0.45342252
2017-11-16,0.62358457
2017-11-18,0.48135132
2017-11-21,0.48817536
2017-11-23,
2017-11-26,0.605808
2017-11-28,
2017-12-01,
2017-12-03,
2017-12-06,
2017-12-08,
2017-12-11,
2017-12-13,
2017-12-16,
2017-12-18,
2017-12-21,0.07629834
2017-12-23,
2017-12-26,
2017-12-28,0.066793606
2017-12-31,
2018-01-02,
2018-01-05,
2018-01-07,
2018-01-10,
2018-01-12,
2018-01-15,0.18821311
2018-01-17,
2018-01-20,
2018-01-22,
2018-01-25,
2018-01-27,
2018-01-30,
2018-02-01,
2018-02-04,
2018-02-06,
2018-02-09,
2018-02-11,0.23731196
2018-02-14,0.33217186
2018-02-16,
2018-02-19,
2018-02-21,
2018-02-24,
2018-02-26,
2018-03-01,
2018-03-03,
2018-03-06,
2018-03-08,
2018-03-11,
2018-03-13,0.41452742
2018-03-16,0.61441636
2018-03-18,
2018-03-21,
2018-03-23,0.43384457
2018-03-26,0.39895087
2018-03-28,
2018-03-31,
2018-04-02,
2018-04-05,0.63971394
2018-04-07,
2018-04-10,
2018-04-12,
2018-04-15,
2018-04-17,
2018-04-20,0.76550895
2018-04-22,0.93890756
2018-04-25,1.6936448
2018-04-27,0.9417397
2018-04-30,
2018-05-02,
2018-05-05,
2018-05-07,3.9073918
2018-05-10,
2018-05-12,
2018-05-15,3.764696
2018-05-17,5.1624312
2018-05-20,
2018-05-22,
2018-05-25,4.124369
2018-05-30,
2018-06-01,4.559069
2018-06-04,
2018-06-06,
2018-06-09,3.7291415
2018-06-11,
2018-06-14,4.234797
2018-06-16,
2018-06-19,4.1121383
2018-06-21,4.5492296
2018-06-24,
2018-06-26,4.5176105
2018-06-29,4.0541825
2018-07-01,4.1146817
2018-07-04,4.281797
2018-07-06,5.313019
2018-07-09,2.3582554
2018-07-11,4.2640986
2018-07-14,3.6533446
2018-07-16,
2018-07-19,4.0819306
2018-07-21,4.129529
2018-07-24,3.9142184
2018-07-26,3.978701
2018-07-29,3.611819
2018-07-31,3.6108632
2018-08-03,3.707784
2018-08-05,
2018-08-08,3.4104445
2018-08-10,3.7022357
2018-08-13,
2018-08-15,
2018-08-18,
2018-08-20,
2018-08-23,3.1529868
2018-08-25,
2018-08-28,3.258491
2018-08-30,3.5393295
2018-09-02,
2018-09-04,3.720508
2018-09-07,2.5044384
2018-09-09,
2018-09-12,2.498309
2018-09-14,
2018-09-17,
2018-09-19,2.9524035
2018-09-22,2.1890678
2018-09-24,
2018-09-27,2.6537476
2018-09-29,2.2704058
2018-10-02,2.4518716
2018-10-04,2.3285108
2018-10-07,
2018-10-09,2.0805438
2018-10-12,
2018-10-14,
2018-10-17,
2018-10-19,
2018-10-22,
2018-10-24,1.8320391
2018-10-27,
2018-10-29,
2018-11-01,
2018-11-03,
2018-11-06,
2018-11-08,
2018-11-11,
2018-11-16,
2018-11-18,
2018-11-21,
2018-11-23,
2018-11-26,
2018-11-28,
2018-12-01,
2018-12-03,0.3609314
2018-12-06,0.24932428
2018-12-08,0.31302842
2018-12-11,0.40530902
2018-12-13,
2018-12-16,
2018-12-18,0.16039468
2018-12-21,
2018-12-23,0.39982098
2018-12-26,
2018-12-28,
2018-12-31,0.42275405
2019-01-02,0.41587985
2019-01-05,0.5125794
2019-01-07,0.3412026
2019-01-10,0.5748535
2019-01-12,0.35063425
2019-01-15,0.28119802
2019-01-17,
2019-01-20,0.45922208
2019-01-22,0.5666873
2019-01-25,0.28806034
2019-01-27,
2019-01-30,
2019-02-01,
2019-02-04,
2019-02-06,
2019-02-09,
2019-02-11,
2019-02-14,
2019-02-16,0.6956709
2019-02-19,0.6874121
2019-02-21,0.72479403
2019-02-24,0.45675313
2019-02-26,
2019-03-01,
2019-03-03,0.32488206
2019-03-06,
2019-03-08,
2019-03-11,
2019-03-13,0.46454802
2019-03-16,
2019-03-18,0.5487836
2019-03-21,0.5974892
2019-03-23,0.56769776
2019-03-26,0.6386179
2019-03-28,0.5189391
2019-03-31,0.570711
2019-04-02,
2019-04-05,0.7881724
2019-04-07,
2019-04-10,
2019-04-12,
2019-04-15,
2019-04-17,
2019-04-20,
2019-04-22,
2019-04-25,
2019-04-27,
2019-04-30,2.0555875
2019-05-02,
2019-05-05,
2019-05-07,
2019-05-10,3.1011167
2019-05-12,
2019-05-15,
2019-05-17,
2019-05-20,3.1599193
2019-05-25,
2019-05-27,
2019-05-30,4.4114943
2019-06-01,4.369341
2019-06-04,4.0944724
2019-06-06,
2019-06-09,
2019-06-11,
2019-06-14,3.6733353
2019-06-16,4.737398
2019-06-19,4.018245
2019-06-21,
2019-06-24,4.3533483
2019-06-26,
2019-06-29,2.638124
2019-07-01,4.3538814
2019-07-04,4.3447638
2019-07-06,4.2661343
2019-07-09,4.9920855
2019-07-11,
2019-07-14,4.245302
2019-07-16,4.528921
2019-07-19,3.7496595
2019-07-21,
2019-07-24,3.589239
2019-07-26,4.028255
2019-07-29,4.22776
2019-07-31,3.704849
2019-08-03,4.1968164
2019-08-05,2.8887038
2019-08-08,3.9198246
2019-08-10,3.2743042
2019-08-13,
2019-08-15,3.6040144
2019-08-18,3.312178
2019-08-20,
2019-08-23,
2019-08-25,3.547857
2019-08-28,
2019-08-30,3.6845453
2019-09-02,3.1310623
2019-09-04,1.0735909
2019-09-07,
2019-09-09,3.5339298
2019-09-12,3.2083237
2019-09-14,3.3570974
2019-09-17,2.823761
2019-09-19,
2019-09-22,
2019-09-24,
2019-09-27,2.064864
2019-09-29,2.6436603
2019-10-02,2.6861756
2019-10-04,2.3164346
2019-10-07,2.5536048
2019-10-09,
2019-10-12,
2019-10-14,
2019-10-17,1.4782555
2019-10-19,
2019-10-22,
2019-10-24,
2019-10-27,1.2546266
2019-10-29,
2019-11-01,
2019-11-03,
2019-11-06,0.8966545
2019-11-08,0.69472176
2019-11-11,
2019-11-13,0.67618
2019-11-16,
2019-11-18,
2019-11-21,
2019-11-23,
2019-11-26,
2019-11-28,0.27869508
2019-12-01,
2019-12-03,
2019-12-06,0.5692892
2019-12-08,0.34425533
2019-12-11,
2019-12-13,
2019-12-16,
2019-12-18,
2019-12-21,0.30483842
2019-12-23,
2019-12-26,
2019-12-28,
2019-12-31,
2020-01-02,0.23897432
2020-01-05,0.3675086
2020-01-07,0.077898905
2020-01-10,
2020-01-12,0.4429335
2020-01-15,0.53868294
2020-01-17,
2020-01-20,
2020-01-22,
2020-01-25,0.18646191
2020-01-27,
2020-01-30,0.23961838
2020-02-01,
2020-02-04,
2020-02-06,
2020-02-09,0.3801003
2020-02-11,
2020-02-14,0.48174375
2020-02-16,
2020-02-19,
2020-02-21,
2020-02-24,0.5083326
2020-02-26,
2020-02-29,
2020-03-02,
2020-03-05,
2020-03-07,0.52225715
2020-03-10,
2020-03-12,
2020-03-15,
2020-03-17,0.3889715
2020-03-20,
2020-03-22,
2020-03-25,
2020-03-27,
2020-03-30,
2020-04-01,
2020-04-04,0.5843032
2020-04-06,0.5774394
2020-04-09,0.8042638
2020-04-11,0.84168816
2020-04-14,1.2200205
2020-04-16,
2020-04-19,
2020-04-21,
2020-04-24,2.120483
2020-04-26,
2020-04-29,2.7735543
2020-05-01,
2020-05-04,3.385556
2020-05-06,4.047733
2020-05-09,3.4242625
2020-05-11,
2020-05-14,
2020-05-16,
2020-05-19,
2020-05-21,4.5340266
2020-05-24,
2020-05-26,4.908409
2020-05-29,
2020-05-31,
2020-06-03,4.8475347
2020-06-05,5.8259473
2020-06-08,
2020-06-10,
2020-06-13,
2020-06-15,4.9973803
2020-06-18,
2020-06-20,4.674213
2020-06-23,4.3460517
2020-06-25,4.03568
2020-06-28,
2020-06-30,4.394154
2020-07-03,
2020-07-05,4.6025743
2020-07-08,4.599771
2020-07-10,4.2924113
2020-07-13,
2020-07-15,
2020-07-18,
2020-07-20,4.2644672
2020-07-23,4.1524115
2020-07-25,4.364304
2020-07-28,3.9047248
2020-07-30,3.650821
2020-08-02,
2020-08-04,4.264796
2020-08-07,3.7176957
2020-08-09,3.5667996
2020-08-12,2.7508464
2020-08-14,3.8479679
2020-08-17,3.6310275
2020-08-19,3.718698
2020-08-22,3.7191567
2020-08-24,4.326521
2020-08-27,3.4658704
2020-08-29,
2020-09-01,3.4679816
2020-09-03,
2020-09-06,2.8801086
2020-09-08,3.2266076
2020-09-11,
2020-09-13,2.6262302
2020-09-16,2.5971344
2020-09-18,2.7890062
2020-09-21,
2020-09-23,2.3685524
2020-09-26,2.6136355
2020-09-28,2.5691454
2020-10-01,
2020-10-03,
2020-10-06,
2020-10-08,2.378309
2020-10-11,2.4722464
2020-10-13,2.2688715
2020-10-16,
2020-10-18,
2020-10-21,
2020-10-23,
2020-10-26,
2020-10-28,1.2274115
2020-10-31,0.96514505
2020-11-02,0.66849786
2020-11-05,0.8105141
2020-11-07,0.43376192
2020-11-10,0.66975147
2020-11-12,
2020-11-15,
2020-11-17,0.48051387
2020-11-20,0.6594784
2020-11-22,0.44962454
2020-11-25,0.30500492
2020-11-27,0.63110286
2020-11-30,0.39505297
2020-12-02,
2020-12-05,
2020-12-07,
2020-12-10,
2020-12-12,
2020-12-15,
2020-12-17,0.226057
2020-12-20,
2020-12-22,
2020-12-25,
2020-12-27,
2020-12-30,
2021-01-01,
2021-01-04,
2021-01-06,
2021-01-09,
2021-01-11,
2021-01-14,0.5324906
2021-01-16,0.5786806
2021-01-19,0.2039861
2021-01-21,
2021-01-24,0.47691888
2021-01-26,
2021-01-29,
2021-01-31,0.56486607
2021-02-03,
2021-02-05,
2021-02-08,0.5639647
2021-02-10,
2021-02-13,
2021-02-15,
2021-02-18,
2021-02-20,
2021-02-23,0.55698556
2021-02-25,0.2839131
2021-02-28,
2021-03-02,0.3557486
2021-03-05,0.6322636
2021-03-07,
2021-03-10,0.58641136
2021-03-12,
2021-03-15,
2021-03-17,
2021-03-20,0.59732723
2021-03-22,
2021-03-25,
2021-03-27,0.51306933
2021-03-30,0.6517847
2021-04-01,0.56769234
2021-04-04,
2021-04-06,
2021-04-09,0.8605485
2021-04-11,
2021-04-14,1.0785505
2021-04-16,
2021-04-19,0.82415116
2021-04-21,
2021-04-24,1.3846427
2021-04-26,
