TIMESTAMP,NEE_VUT_MEAN_QC,GPP_NT_VUT_REF,GPP_DT_VUT_REF,GPP_NT_VUT_MEAN,GPP_DT_VUT_MEAN,database,zScore_DTvsNT_VUT
2022-01-01,0.98125,0.174909,0.00289112,0.606942,0.137269,fluxnet_archive,0.12215478761699065
2022-01-02,0.999479,0.765135,0.27835,0.807915,0.150013,fluxnet_archive,0.2576688264938805
2022-01-03,0.980729,0.480845,0.329267,0.959149,0.184526,fluxnet_archive,0.3417012239020879
2022-01-04,1.0,0.287843,0.174404,0.63282,0.10549,fluxnet_archive,0.1636645068394529
2022-01-05,1.0,0.456039,0.296356,0.623375,0.20842,fluxnet_archive,0.08276097912167028
2022-01-06,0.998958,0.246535,0.386181,0.298598,0.27511,fluxnet_archive,0.1990727141828654
2022-01-07,0.997396,0.205189,0.498813,0.207951,0.358573,fluxnet_archive,0.32442188624910007
2022-01-08,0.985417,0.760006,0.517379,0.751398,0.405934,fluxnet_archive,0.032731461483081356
2022-01-09,0.9875,0.548947,0.597227,0.455781,0.405943,fluxnet_archive,0.18010223182145427
2022-01-10,0.975,0.398054,0.624424,0.16297,0.394991,fluxnet_archive,0.38302447804175666
2022-01-11,0.971875,0.390536,0.638062,0.206659,0.394508,fluxnet_archive,0.35122318214542836
2022-01-12,0.961458,0.383429,0.591509,0.0835179,0.393963,fluxnet_archive,0.439485313174946
2022-01-14,0.843229,0.272247,0.482469,0.231475,0.384962,fluxnet_archive,0.32648452123830096
2022-01-15,0.804167,0.26338,0.429124,0.273001,0.382006,fluxnet_archive,0.2944600431965443
2022-01-16,0.831771,0.122853,0.382228,0.0492285,0.383845,fluxnet_archive,0.45688732901367884
2022-01-26,0.985417,0.0791278,0.612372,0.227368,0.439418,fluxnet_archive,0.36864650827933765
2022-01-27,0.977083,1.00739,0.497076,0.958053,0.468719,fluxnet_archive,0.13630957523398132
2022-01-29,0.967187,0.698936,0.383486,0.755319,0.624556,fluxnet_archive,0.12184089272858173
2022-01-31,1.0,0.351067,0.552207,0.282046,1.34541,fluxnet_archive,0.9815435565154788
2022-02-01,0.991667,1.65636,0.817319,1.27084,1.70431,fluxnet_archive,0.5280561555075595
2022-02-02,1.0,1.4865,0.151928,1.48979,1.80204,fluxnet_archive,0.44078473722102246
2022-02-03,0.997917,1.67463,1.10127,1.68345,1.88556,fluxnet_archive,0.3614902807775378
2022-02-04,0.955729,2.85819,1.20915,2.732,1.77016,fluxnet_archive,0.4764866810655149
2022-02-05,0.978125,3.06061,1.28382,2.6053,1.79686,fluxnet_archive,0.36604751619870424
2022-02-06,0.920312,1.27179,1.33496,1.53202,1.68788,fluxnet_archive,0.32819294456443493
2022-02-07,0.979167,3.24004,1.41067,3.09587,1.75919,fluxnet_archive,0.7463498920086393
2022-02-08,0.811979,2.51242,1.4414,2.49092,1.70271,fluxnet_archive,0.35148308135349177
2022-02-09,0.898438,2.59285,1.42432,2.50656,1.69158,fluxnet_archive,0.3707559395248378
2022-02-10,0.818229,2.4781,1.27522,2.43578,1.686,fluxnet_archive,0.32381569474442035
2022-02-13,0.819271,1.00279,1.4552,1.47287,1.67985,fluxnet_archive,0.3649964002879771
2022-02-14,0.946875,,0.999687,0.276653,1.04867,fluxnet_archive,0.7717904967602591
2022-02-15,0.979167,0.639603,1.03743,0.526107,1.05002,fluxnet_archive,0.5931699064074873
2022-02-16,0.936979,1.67193,0.791698,1.69003,0.775664,fluxnet_archive,0.442308135349172
2022-02-17,0.941667,0.714752,0.798533,0.667289,0.87298,fluxnet_archive,0.36406839452843764
2022-02-18,0.991667,1.64623,1.03134,1.84846,1.13346,fluxnet_archive,0.2987760979121671
2022-02-19,0.970833,1.40839,0.924861,1.46398,0.981569,fluxnet_archive,0.1313254139668827
2022-02-20,0.992708,1.243,1.14,1.34319,1.12234,fluxnet_archive,0.056983441324693865
2022-02-21,0.998437,1.83544,1.08023,1.71719,1.13837,fluxnet_archive,0.2007343412526997
2022-02-22,1.0,0.665669,1.072,0.681873,1.16414,fluxnet_archive,0.563187185025198
2022-02-23,1.0,1.16064,1.12924,1.54917,1.44213,fluxnet_archive,0.13892008639308853
2022-02-24,0.966667,1.49496,1.19845,1.68321,1.62396,fluxnet_archive,0.17332613390928722
2022-02-25,1.0,1.15964,1.63858,1.18044,1.86611,fluxnet_archive,0.7096256299496041
2022-02-26,0.930729,1.56389,1.79551,1.69045,1.8152,fluxnet_archive,0.30579553635709134
2022-02-27,0.951042,1.18601,1.70817,1.83062,2.09129,fluxnet_archive,0.4036501079913607
2022-02-28,0.969271,0.909334,1.90415,1.3332,2.25222,fluxnet_archive,0.8776241900647948
2022-03-01,0.921354,0.326019,1.42796,1.05519,1.64445,fluxnet_archive,0.6402159827213822
2022-03-02,0.932292,1.58013,2.37764,1.73759,2.48199,fluxnet_archive,0.7519078473722104
2022-03-03,0.849479,1.82736,2.66514,1.60055,2.58533,fluxnet_archive,0.9249676025917927
2022-03-04,0.823438,2.29771,2.74075,1.97335,2.60551,fluxnet_archive,0.6711015118790499
2022-03-16,0.877604,2.16715,1.68843,2.17661,2.41704,fluxnet_archive,0.3890784737221022
2022-03-18,0.852604,1.41493,0.867988,1.52316,1.51163,fluxnet_archive,0.2076817854571634
2022-03-19,0.8875,2.94219,2.06766,2.698,2.87853,fluxnet_archive,0.34595392368610517
2022-03-20,0.846354,2.96941,2.30418,2.95014,2.98907,fluxnet_archive,0.24401007919366427
2022-03-21,0.805729,2.48544,1.9706,2.73906,2.30612,fluxnet_archive,0.09570914326853844
2022-03-23,0.8875,3.45129,2.60549,3.41052,2.8131,fluxnet_archive,0.21412526997840178
2022-03-24,0.906771,3.31579,2.50741,3.06112,2.59161,fluxnet_archive,0.12203743700503936
2022-03-25,0.815104,3.03483,2.64557,3.14504,3.26431,fluxnet_archive,0.3018502519798418
2022-04-01,0.929687,0.647963,0.751352,0.964171,0.901606,fluxnet_archive,0.17093952483801297
2022-04-02,0.976042,1.79322,1.39915,2.26744,1.95696,fluxnet_archive,0.007544996400288049
2022-04-03,0.930729,2.30109,1.37132,2.54111,1.97833,fluxnet_archive,0.18918646508279358
2022-04-04,0.988542,3.30427,2.23729,3.46207,3.03048,fluxnet_archive,0.09473722102231848
2022-04-05,0.971354,4.66001,2.01789,4.4515,3.16657,fluxnet_archive,0.7090928725701945
2022-04-06,0.997917,3.87798,2.25252,4.03442,3.04084,fluxnet_archive,0.4993376529877607
2022-04-07,1.0,3.58722,2.11604,3.66423,2.71481,fluxnet_archive,0.4675449964002879
2022-04-12,0.817187,3.33963,2.65331,3.69191,3.30483,fluxnet_archive,0.06269258459323261
2022-04-13,0.971354,3.96787,2.88352,4.16671,3.74358,fluxnet_archive,0.08864650827933766
2022-04-14,0.967708,4.06383,2.97477,4.02548,4.03529,fluxnet_archive,0.22304535637149017
2022-04-15,0.948438,3.7124,2.87164,3.7328,3.83924,fluxnet_archive,0.29261339092872574
2022-04-16,0.967187,4.03524,3.25593,4.03146,3.59027,fluxnet_archive,0.10164866810655163
2022-04-18,0.835417,4.27185,3.97453,4.34778,3.72845,fluxnet_archive,0.22989920806335506
2022-04-21,0.8625,3.01326,1.19031,1.6399,1.83116,fluxnet_archive,0.35367890568754495
2022-04-22,0.906771,4.23841,3.02878,4.09325,3.91175,fluxnet_archive,0.08531317494600416
