TIMESTAMP,NEE_VUT_MEAN_QC,GPP_NT_VUT_REF,GPP_DT_VUT_REF,GPP_NT_VUT_MEAN,GPP_DT_VUT_MEAN,database,zScore_DTvsNT_VUT
2022-01-01,0.992708,,0.105116,0.257015,0.127629,fluxnet_archive,0.12283225341972641
2022-01-02,0.9875,0.257236,0.109446,0.299962,0.124165,fluxnet_archive,0.08941900647948163
2022-01-03,0.915625,0.17352,0.10441,0.181502,0.119761,fluxnet_archive,0.17153275737940965
2022-01-04,0.986458,0.196438,0.108462,0.195503,0.114523,fluxnet_archive,0.1576817854571634
2022-01-05,0.983333,0.00191586,0.106703,0.0270885,0.105363,fluxnet_archive,0.2723358531317494
2022-01-06,0.973958,0.0354051,0.137052,0.045455,0.133167,fluxnet_archive,0.279130309575234
2022-01-07,0.943229,,0.11427,0.0324549,0.110859,fluxnet_archive,0.2724291576673866
2022-01-09,0.990104,0.121428,0.0345758,0.147267,0.0550971,fluxnet_archive,0.14962570194384447
2022-01-10,0.969792,0.170129,0.0436903,0.189798,0.0864163,fluxnet_archive,0.14155385169186466
2022-01-16,0.915625,0.0772693,0.00858838,0.130034,0.0407205,fluxnet_archive,0.15168214542836572
2022-01-17,0.902083,0.0620892,0.0880322,0.102996,0.0578011,fluxnet_archive,0.18344499640028797
2022-01-18,0.839063,0.165193,0.238157,0.242199,0.0896819,fluxnet_archive,0.10617919366450682
2022-01-19,0.891146,0.0349022,0.33078,0.057672,0.162621,fluxnet_archive,0.29153995680345574
2022-01-22,0.95,0.0781953,0.0977625,0.0973781,0.276283,fluxnet_archive,0.3447839452843772
2022-01-23,0.954688,0.0781354,0.0106507,0.101764,0.242057,fluxnet_archive,0.3169856011519078
2022-01-24,0.956771,0.00377385,0.0242647,0.0688675,0.205945,fluxnet_archive,0.314670626349892
2022-01-25,0.948958,,0.0351299,0.0264166,0.16814,fluxnet_archive,0.3180154067674586
2022-01-26,0.956771,0.0619423,0.0408758,0.0783922,0.12285,fluxnet_archive,0.24798977681785456
2022-01-27,0.945833,0.0450559,0.0310049,0.0506225,0.0883869,fluxnet_archive,0.24317091432685384
2022-02-05,1.0,0.0122161,0.154451,0.00709662,0.121431,fluxnet_archive,0.2982968898488121
2022-02-14,0.988542,,0.0283469,0.0328609,0.0753723,fluxnet_archive,0.2465884809215263
2022-02-19,0.997917,0.00688225,0.309358,0.011626,0.178092,fluxnet_archive,0.3358286537077034
2022-02-21,0.999479,0.0737519,0.335113,0.0826499,0.179061,fluxnet_archive,0.28539316054715624
2022-03-03,0.958854,0.133506,0.0233281,0.0326803,0.0217265,fluxnet_archive,0.20809661627069834
2022-03-04,0.98125,0.116623,0.0,0.077409,0.0,fluxnet_archive,0.16025269978401727
2022-03-12,,0.0451906,0.154045,0.025454,0.0549627,fluxnet_archive,0.23722728581713462
2022-03-13,1.0,0.110887,0.0499854,0.0693622,0.0177407,fluxnet_archive,0.17881821454283658
2022-03-16,0.922917,0.159516,,0.0898457,0.0039995,fluxnet_archive,0.15417840172786176
2022-03-17,0.988542,0.347662,,0.214063,0.00519798,fluxnet_archive,0.06561193664506838
2022-03-31,0.816146,0.355039,,0.299433,0.0230169,fluxnet_archive,0.016979049676025912
2022-04-01,0.994792,0.0683312,,0.0642938,0.0182385,fluxnet_archive,0.1828255579553636
2022-04-03,0.992187,0.0290894,,0.0131244,0.0,fluxnet_archive,0.206533909287257
2022-04-04,0.995833,0.0288651,,0.00542256,0.0,fluxnet_archive,0.21207879049676023
2022-04-09,0.918229,0.0753389,,0.0802353,0.0295597,fluxnet_archive,0.17949920806335493
2022-04-21,0.995833,0.0799091,0.474799,0.0419501,0.138453,fluxnet_archive,0.2854592512598992
2022-04-24,0.951042,0.103703,0.363202,0.138247,0.307942,fluxnet_archive,0.3381533477321814
2022-04-25,0.994271,0.136881,0.321011,0.192521,0.36544,fluxnet_archive,0.3404744420446364
2022-04-26,0.993229,0.325189,0.276049,0.304433,0.415219,fluxnet_archive,0.29574226061915043
2022-04-29,0.969271,0.0680807,0.151285,0.05523,0.591167,fluxnet_archive,0.6018264938804895
2022-04-30,0.998437,0.0721296,0.106461,0.153438,0.618441,fluxnet_archive,0.5507580993520519
2022-05-01,0.978646,0.0819583,0.0634351,0.156594,0.692878,fluxnet_archive,0.6020763138948885
2022-05-02,0.998958,0.0864047,0.0216623,0.139965,0.743129,fluxnet_archive,0.6502260619150468
2022-05-03,0.991146,0.368054,0.218609,0.394903,0.77469,fluxnet_archive,0.48940748740100787
2022-05-04,0.992708,0.121051,0.726111,0.158621,0.979938,fluxnet_archive,0.8072836573074154
